Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_F
24.8,0.00013225413070170944,8.03167391054813e-06,1.1677755688852928e-07,0.0002811554970089578
24.85,0.0001308598044267643,7.943510780267878e-06,1.1503534491269477e-07,0.00027818180713862786
24.900000000000002,0.0001294822966315773,7.85646199594646e-06,1.1332217653343246e-07,0.0002752441281377147
24.950000000000003,0.00012812137999521084,7.770511662321912e-06,1.1163751709567853e-07,0.0002723419709005439
25.0,0.00012677683058385437,7.685644136080361e-06,1.0998084271048222e-07,0.0002694748536534219
25.05,0.0001254484277959336,7.6018440214731316e-06,1.0835164001969433e-07,0.0002666423018349119
25.1,0.00012413595430817653,7.5190961660167285e-06,1.0674940596620394e-07,0.0002638438479782175
25.150000000000002,0.00012283919602261727,7.437385656273887e-06,1.0517364756958074e-07,0.00026107903159563024
25.200000000000003,0.00012155794201452117,7.356697813714144e-06,1.0362388170698646e-07,0.00025834739906500557
25.25,0.00012029198448121408,7.277018190652274e-06,1.0209963489922422e-07,0.0002556485035182288
25.3,0.00011904111869179846,7.198332566262989e-06,1.006004431017957e-07,0.0002529819047316319
25.35,0.0001178051429377414,7.1206269426704644e-06,9.912585150084006e-08,0.0002503471690183279
25.400000000000002,0.00011658385848431668,7.043887541111025e-06,9.767541431383238e-08,0.00024774386912242456
25.450000000000003,0.00011537706952288642,6.96810079816764e-06,9.624869459492342e-08,0.0002451715841150827
25.5,0.00011418458312400648,6.89325336207473e-06,9.484526404480397e-08,0.00024262989929238645
25.55,0.00011300620919134012,6.8193320890918556e-06,9.346470282498064e-08,0.00024011840607498884
25.6,0.00011184176041636617,6.746324039944975e-06,9.210659937635554e-08,0.00023763670190950407
25.650000000000002,0.00011069105223386563,6.674216476333817e-06,9.07705502419994e-08,0.0002351843901716089
25.700000000000003,0.00010955390277817364,6.6029968575041185e-06,8.945615989401604e-08,0.00023276108007082562
25.75,0.00010843013284018235,6.532652836883409e-06,8.816304056439831e-08,0.00023036638655695352
25.8,0.00010731956582508067,6.463172258779045e-06,8.68908120797739e-08,0.0002279999302281183
25.85,0.00010622202771081848,6.394543155137321e-06,8.563910169994742e-08,0.00022566133724041132
25.900000000000002,0.00010513734700728064,6.326753742362357e-06,8.440754396014378e-08,0.0002233502392190867
25.950000000000003,0.00010406535471615897,6.259792418193629e-06,8.319578051686252e-08,0.0002210662731712895
26.0,0.00010300588429150914,6.193647758640975e-06,8.200345999725427e-08,0.00021880908140028648
26.05,0.00010195877160097959,6.128308514975885e-06,8.083023785193264e-08,0.00021657831142117063
26.1,0.00010092385488770142,6.063763610778054e-06,7.967577621113899e-08,0.00021437361587801465
26.150000000000002,9.990097473282579e-05,6.00000213903601e-06,7.853974374417616e-08,0.00021219465246244447
26.200000000000003,9.888997401869808e-05,5.937013359300803e-06,7.742181552203267e-08,0.00021004108383360792
26.25,9.78906978926571e-05,5.8747866948917e-06,7.63216728831194e-08,0.0002079125775395132
26.3,9.690299373144754e-05,5.81331173015283e-06,7.523900330204308e-08,0.00020580880593971097
26.35,9.59267111062356e-05,5.752578207759857e-06,7.417350026134362e-08,0.0002037294461292976
26.400000000000002,9.496170174821568e-05,5.692576026075596e-06,7.312486312612177e-08,0.00020167417986421314
26.450000000000003,9.400781951479832e-05,5.633295236553682e-06,7.209279702148942e-08,0.00019964269348781146
26.5,9.306492035636873e-05,5.574726041189329e-06,7.107701271277274e-08,0.00019763467785867997
26.55,9.213286228360515e-05,5.51685879001625e-06,7.007722648840219e-08,0.0001956498282796848
26.6,9.121150533534807e-05,5.459683978648871e-06,6.90931600454256e-08,0.000193687844428221
26.650000000000002,9.030071154700915e-05,5.403192245868909e-06,6.812454037758054e-08,0.00019174843028764402
26.700000000000003,8.940034491951089e-05,5.3473743712554754e-06,6.717109966586455e-08,0.00018983129407986203
26.75,8.85102713887475e-05,5.292221272857857e-06,6.623257517154327e-08,0.00018793614819906843
26.8,8.76303587955572e-05,5.2377240049101345e-06,6.530870913153918e-08,0.00018606270914659235
26.85,8.676047685619765e-05,5.183873755586866e-06,6.439924865614387e-08,0.00018421069746684976
26.900000000000002,8.590049713331443e-05,5.1306618447989765e-06,6.350394562899729e-08,0.0001823798376843718
26.950000000000003,8.505029300739455e-05,5.078079722029124e-06,6.26225566092816e-08,0.00018056985824189376
27.0,8.420973964869619e-05,5.026118964205772e-06,6.175484273607615e-08,0.00017878049143948431
27.05,8.337871398964575e-05,4.974771273615189e-06,6.090056963482244e-08,0.000177011473374696
27.1,8.255709469769485e-05,4.924028475850712e-06,6.00595073258499e-08,0.00017526254388372037
27.150000000000002,8.174476214862784e-05,4.873882517798489e-06,5.923143013491269e-08,0.0001735334464835272
27.200000000000003,8.094159840031291e-05,4.824325465659023e-06,5.84161166056908e-08,0.00017182392831497235
27.25,8.014748716688838e-05,4.7753495030038594e-06,5.7613349414208994e-08,0.0001701337400868555
27.3,7.936231379337627e-05,4.726946928866685e-06,5.6822915285128265e-08,0.00016846263602091153
27.35,7.858596523071657e-05,4.679110155868258e-06,5.6044604909866847e-08,0.000166810373797719
27.400000000000002,7.781833001121343e-05,4.631831708374442e-06,5.5278212866506356e-08,0.00016517671450350829
27.450000000000003,7.705929822438695e-05,4.585104220686767e-06,5.4523537541442525e-08,0.00016356142257785465
27.5,7.630876149322313e-05,4.5389204352648845e-06,5.37803810527394e-08,0.00016196426576223975
27.55,7.556661295081467e-05,4.49327320098029e-06,5.3048549175146865e-08,0.00016038501504946564
27.6,7.483274721738653e-05,4.4481554714007634e-06,5.232785126674381e-08,0.00015882344463390833
27.650000000000002,7.410706037769849e-05,4.403560303104889e-06,5.1618100197167874e-08,0.0001572793318625926
27.700000000000003,7.33894499588187e-05,4.359480854026129e-06,5.091911227739581e-08,0.00015575245718707663
27.75,7.26798149082617e-05,4.315910381825875e-06,5.023070719103833e-08,0.00015424260411613035
27.8,7.197805557248414e-05,4.272842242294915e-06,4.95527079271143e-08,0.00015274955916919368
27.85,7.128407367573247e-05,4.23026988778283e-06,4.8884940714270345e-08,0.00015127311183060196
27.900000000000002,7.059777229923598e-05,4.188186865654723e-06,4.822723495641213e-08,0.00014981305450456348
27.950000000000003,6.99190558607393e-05,4.146586816774823e-06,4.757942316971529e-08,0.00014836918247087684
28.0,6.924783009436858e-05,4.105463474016443e-06,4.694134092098383e-08,0.00014694129384137494
28.05,6.85840020308252e-05,4.064810660797765e-06,4.631282676732522e-08,0.00014552918951708254
28.1,6.792747997790191e-05,4.024622289643045e-06,4.569372219711282e-08,0.00014413267314607547
28.150000000000002,6.7278173501315e-05,3.98489236076867e-06,4.508387157220465e-08,0.00014275155108202836
28.200000000000003,6.663599340584756e-05,3.94561496069367e-06,4.4483122071390803e-08,0.0001413856323434394
28.25,6.600085171679834e-05,3.906784260874204e-06,4.38913236350417e-08,0.00014003472857352032
28.3,6.537266166173056e-05,3.868394516361556e-06,4.3308328910928975e-08,0.00013869865400073885
28.35,6.47513376525162e-05,3.8304400644832605e-06,4.27339932011932e-08,0.0001373772254000049
28.400000000000002,6.413679526766982e-05,3.792915323546854e-06,4.2168174410431773e-08,0.0001360702620544855
28.450000000000003,6.352895123496744e-05,3.7558147915658846e-06,4.1610732994882014e-08,0.00013477758571804109
28.5,6.292772341434545e-05,3.719133045007752e-06,4.106153191267427e-08,0.00013349902057826978
28.55,6.233303078107441e-05,3.68286473756296e-06,4.052043657513125e-08,0.0001322343932201504
28.6,6.17447934092038e-05,3.6470045989354225e-06,3.9987314799090155e-08,0.0001309835325902739
28.650000000000002,6.116293245527194e-05,3.6115474336533903e-06,3.946203676022379e-08,0.00012974626996165178
28.700000000000003,6.0587370142277466e-05,3.5764881199006452e-06,3.894447494733876e-08,0.00012852243889909293
28.75,6.001802974390743e-05,3.5418216083675875e-06,3.843450411762895e-08,0.00012731187522513817
28.8,5.94548355690175e-05,3.507542921121831e-06,3.7932001252862306e-08,0.00012611441698654298
28.85,5.8897712946360526e-05,3.473647150497989e-06,3.743684551648085e-08,0.00012492990442129943
28.900000000000002,5.834658820955849e-05,3.440129458006248e-06,3.6948918211592644e-08,0.00012375817992618744
28.950000000000003,5.780138868231413e-05,3.40698507325942e-06,3.6468102739836275e-08,0.00012259908802484627
29.0,5.7262042663858105e-05,3.374209292918131e-06,3.599428456109851e-08,0.00012145247533635796
29.05,5.672847941462735e-05,3.341797479653791e-06,3.5527351154065685e-08,0.00012031819054433261
29.1,5.6200629142171375e-05,3.30974506112907e-06,3.506719197759102e-08,0.00011919608436648884
29.150000000000002,5.5678422987281755e-05,3.278047528995504e-06,3.461369843285908e-08,0.0001180860095247188
29.200000000000003,5.5161793010341674e-05,3.2467004379079558e-06,3.416676382632999e-08,0.00011698782071563091
29.25,5.465067217789154e-05,3.21569940455562e-06,3.3726283333446346e-08,0.00011590137458156156
29.3,5.414499434940684e-05,3.185040106709254e-06,3.329215396308569e-08,0.00011482652968204761
29.35,5.3644694264285164e-05,3.15471828228438e-06,3.28642745227423e-08,0.0001137631464657528
29.400000000000002,5.314970752903818e-05,3.124729728420114e-06,3.2442545584422246e-08,0.0001127110872428387
29.450000000000003,5.2659970604685564e-05,3.0950703005733876e-06,3.2026869451236144e-08,0.00011167021615777409
29.5,5.2175420794347345e-05,3.0657359116282626e-06,3.1617150124673654e-08,0.00011064039916257459
29.55,5.169599623103114e-05,3.036722531020066e-06,3.121329327254595e-08,0.00010962150399046514
29.6,5.1221635865611456e-05,3.0080261838740982e-06,3.081520619758037e-08,0.000108613400129959
29.650000000000002,5.075227945499722e-05,2.9796429501586158e-06,3.042279780665348e-08,0.00010761595879934494
29.700000000000003,5.028786755048481e-05,2.9515689638518716e-06,3.0035978580649296e-08,0.0001066290529215766
29.75,4.982834148629334e-05,2.9238004121229414e-06,2.9654660544927768e-08,0.0001056525570995572
29.8,4.9373643368278984e-05,2.8963335345260795e-06,2.92787572403912e-08,0.00010468634759181208
29.85,4.8923716062825746e-05,2.869164622208396e-06,2.890818369513546e-08,0.00010373030228854397
29.900000000000002,4.847850318590919e-05,2.8422900171305824e-06,2.8542856396672805e-08,0.0001027843006880629
29.950000000000003,4.803794909233066e-05,2.815706111300467e-06,2.8182693264714756e-08,0.00010184822387358583
30.0,4.760199886511892e-05,2.789409346019179e-06,2.782761362450226e-08,0.00010092195449039871
30.05,4.7170598305096395e-05,2.7633962111396795e-06,2.7477538180671474e-08,0.0001000053767233755
30.1,4.674369392060762e-05,2.7376632443374682e-06,2.7132388991644135e-08,9.909837627484839e-05
30.150000000000002,4.632123291740661e-05,2.7122070303932146e-06,2.6792089444530264e-08,9.82008403428223e-05
30.200000000000003,4.590316318870102e-05,2.687024200487129e-06,2.6456564230533132e-08,9.731265759952897e-05
30.25,4.548943330535027e-05,2.6621114315048583e-06,2.6125739320845302e-08,9.64337181703145e-05
30.3,4.50799925062149e-05,2.6374654453546905e-06,2.579954194302501e-08,9.556391361285431e-05
30.35,4.4674790688655236e-05,2.613083008295901e-06,2.547790055784314e-08,9.470313689669148e-05
30.400000000000002,4.427377839917612e-05,2.588960930278003e-06,2.5160744836590282e-08,9.38512823830912e-05
30.450000000000003,4.387690682421586e-05,2.56509606429074e-06,2.484800563883438e-08,9.300824580520737e-05
30.5,4.3484127781076856e-05,2.5414853057246237e-06,2.4539614990619183e-08,9.217392424855605e-05
30.55,4.309539370899529e-05,2.518125591741821e-06,2.4235506063093877e-08,9.134821613178969e-05
30.6,4.271065766034821e-05,2.495013900657236e-06,2.393561315156587e-08,9.053102118776872e-05
30.650000000000002,4.232987329199502e-05,2.4721472513295737e-06,2.3639871654966185e-08,8.972224044492401e-05
30.700000000000003,4.195299485675169e-05,2.4495227025622414e-06,2.3348218055719275e-08,8.892177620890645e-05
30.75,4.157997719499524e-05,2.4271373525138974e-06,2.3060589900009728e-08,8.812953204451833e-05
30.8,4.1210775726396414e-05,2.40498833811848e-06,2.2776925778436472e-08,8.734541275792197e-05
30.85,4.084534644177861e-05,2.383072834514573e-06,2.2497165307046157e-08,8.656932437912159e-05
30.900000000000002,4.048364589510069e-05,2.3613880544839146e-06,2.2221249108737978e-08,8.580117414471289e-05
30.950000000000003,4.012563119556185e-05,2.3399312478989097e-06,2.1949118795032905e-08,8.504087048089667e-05
31.0,3.977125999982656e-05,2.318699701178988e-06,2.1680716948198505e-08,8.42883229867521e-05
31.05,3.942049050436742e-05,2.297690736755644e-06,2.141598710372253e-08,8.354344241776475e-05
31.1,3.9073281437924374e-05,2.276901712546034e-06,2.115487373312801e-08,8.280614066960645e-05
31.150000000000002,3.872959205407793e-05,2.256330021434946e-06,2.0897322227122285e-08,8.207633076216136e-05
31.200000000000003,3.8389382123934886e-05,2.2359730907650303e-06,2.0643278879073548e-08,8.13539268237952e-05
31.25,3.805261192892459e-05,2.2158283818351296e-06,2.039269086880777e-08,8.063884407586348e-05
31.3,3.771924225370385e-05,2.195893389406574e-06,2.0145506246719193e-08,7.993099881745445e-05
31.35,3.7389234379169024e-05,2.1761656412173175e-06,1.990167391818828e-08,7.923030841036363e-05
31.400000000000002,3.7062550075573204e-05,2.156642697503753e-06,1.9661143628300465e-08,7.853669126429542e-05
31.450000000000003,3.6739151595747e-05,2.1373221505301015e-06,1.9423865946859578e-08,7.785006682228849e-05
31.5,3.6419001668421225e-05,2.1182016241252324e-06,1.91897922536898e-08,7.717035554636136e-05
31.55,3.61020634916497e-05,2.0992787732267854e-06,1.895887472422015e-08,7.649747890337408e-05
31.6,3.578830072633089e-05,2.0805512834324866e-06,1.8731066315345835e-08,7.583135935110348e-05
31.650000000000002,3.547767748982632e-05,2.062016870558512e-06,1.8506320751560578e-08,7.517192032452746e-05
31.700000000000003,3.517015834967458e-05,2.0436732802047965e-06,1.8284592511354475e-08,7.451908622231552e-05
31.75,3.486570831739929e-05,2.0255182873271663e-06,1.8065836813871837e-08,7.387278239352227e-05
31.8,3.4564292842409254e-05,2.0075496958161664e-06,1.785000960582381e-08,7.323293512447996e-05
31.85,3.4265877805989915e-05,1.989765338082497e-06,1.7637067548650447e-08,7.259947162588808e-05
31.900000000000002,3.397042951538394e-05,1.972163074648916e-06,1.7426968005927044e-08,7.197232002009535e-05
31.950000000000003,3.367791469796002e-05,1.954740793748518e-06,1.7219669031010073e-08,7.135140932857211e-05
32.0,3.338830049546828e-05,1.9374964109292773e-06,1.701512935491752e-08,7.07366694595697e-05
32.050000000000004,3.310155445838082e-05,1.920427868664741e-06,1.6813308374438864e-08,7.012803119596332e-05
32.1,3.281764454031647e-05,1.9035331359707947e-06,1.661416614047038e-08,6.952542618327688e-05
32.15,3.253653909254758e-05,1.8868102080283509e-06,1.641766334657059e-08,6.892878691788471e-05
32.2,3.2258206858588474e-05,1.8702571058119137e-06,1.6223761317732e-08,6.833804673538944e-05
32.25,3.1982616968863795e-05,1.8538718757238952e-06,1.6032421999364497e-08,6.775313979917221e-05
32.300000000000004,3.170973893545517e-05,1.8376525892345655e-06,1.5843607946485762e-08,6.717400108911189e-05
32.35,3.143954264692584e-05,1.8215973425276026e-06,1.565728231311538e-08,6.660056639047247e-05
32.4,3.117199836322096e-05,1.8057042561510737e-06,1.547340884186759e-08,6.60327722829534e-05
32.45,3.090707671064321e-05,1.7899714746738207e-06,1.529195185373935e-08,6.547055612990276e-05
32.5,3.064474867690222e-05,1.774397166347131e-06,1.511287623808957e-08,6.491385606768916e-05
32.550000000000004,3.03849856062363e-05,1.7589795227715886e-06,1.493614744280535e-08,6.43626109952298e-05
32.6,3.0127759194606153e-05,1.7437167585690714e-06,1.4761731464652268e-08,6.38167605636737e-05
32.65,2.9873041484958423e-05,1.7286071110597447e-06,1.4589594839804102e-08,6.327624516623536e-05
32.7,2.9620804862558872e-05,1.7136488399440216e-06,1.4419704634549013e-08,6.274100592817854e-05
32.75,2.937102205039368e-05,1.698840226989386e-06,1.4252028436168638e-08,6.221098469694698e-05
32.800000000000004,2.9123666104637518e-05,1.6841795757219792e-06,1.4086534343986166e-08,6.168612403243893e-05
32.85,2.8878710410188155e-05,1.6696652111229206e-06,1.3923190960580718e-08,6.116636719742504e-05
32.9,2.8636128676265564e-05,1.6552954793292231e-06,1.3761967383164053e-08,6.06516581481054e-05
32.95,2.839589493207533e-05,1.6410687473392806e-06,1.360283319511692e-08,6.01419415248048e-05
33.0,2.8157983522535073e-05,1.6269834027228285e-06,1.3445758457681618e-08,5.963716264280421e-05
33.050000000000004,2.7922369104062488e-05,1.6130378533352872e-06,1.3290713701807483e-08,5.913726748330459e-05
33.1,2.7689026640424945e-05,1.5992305270364635e-06,1.313766992014699e-08,5.8642202684523555e-05
33.15,2.7457931398648645e-05,1.5855598714134803e-06,1.2986598559198506e-08,5.815191553292025e-05
33.2,2.722905894498726e-05,1.5720243535079153e-06,1.283747151159355e-08,5.766635395454832e-05
33.25,2.7002385140948786e-05,1.5586224595470592e-06,1.2690261108525549e-08,5.718546650653432e-05
33.300000000000004,2.6777886139379368e-05,1.545352694679205e-06,1.2544940112316941e-08,5.670920236867873e-05
33.35,2.655553838060406e-05,1.5322135827129538e-06,1.24014817091226e-08,5.623751133517964e-05
33.4,2.633531858862262e-05,1.5192036658604172e-06,1.225985950176615e-08,5.577034380647491e-05
33.45,2.6117203767360343e-05,1.5063215044842879e-06,1.2120047502707164e-08,5.53076507812028e-05
33.5,2.5901171196972693e-05,1.493565676848711e-06,1.1982020127136134e-08,5.484938384827849e-05
33.550000000000004,2.5687198430202665e-05,1.4809347788738683e-06,1.1845752186195265e-08,5.439549517908404e-05
33.6,2.5475263288790776e-05,1.4684274238942608e-06,1.1711218880322644e-08,5.394593751977169e-05
33.65,2.5265343859935988e-05,1.4560422424205799e-06,1.1578395792716483e-08,5.350066418367672e-05
33.7,2.5057418492807517e-05,1.4437778819051487e-06,1.144725888291828e-08,5.305962904383993e-05
33.75,2.4851465795106465e-05,1.431633006510862e-06,1.1317784480511843e-08,5.2622786525637214e-05
33.800000000000004,2.4647464629676184e-05,1.419606296883548e-06,1.1189949278936157e-08,5.219009159951415e-05
33.85,2.444539411116138e-05,1.4076964499277419e-06,1.1063730329409911e-08,5.17614997738253e-05
33.9,2.424523360271433e-05,1.3959021785857632e-06,1.0939105034965442e-08,5.133696708777501e-05
33.95,2.4046962712748208e-05,1.3842222116200891e-06,1.0816051144590101e-08,5.091645010445954e-05
34.0,2.385056129173651e-05,1.3726552933989508e-06,1.0694546747472822e-08,5.049990590400828e-05
34.050000000000004,2.3656009429057597e-05,1.3612001836850855e-06,1.0574570267353874e-08,5.008729207682213e-05
34.1,2.3463287449884366e-05,1.349855657427636e-06,1.0456100456976019e-08,4.967856671690888e-05
34.15,2.3272375912117515e-05,1.338620504557097e-06,1.0339116392634886e-08,4.927368841531239e-05
34.2,2.3083255603362446e-05,1.3274935297833004e-06,1.0223597468826693e-08,4.887261625363563e-05
34.25,2.289590753794885e-05,1.3164735523963752e-06,1.0109523392991647e-08,4.847530979765541e-05
34.300000000000004,2.2710312953992064e-05,1.3055594060706188e-06,9.99687418035094e-09,4.808172909102712e-05
34.35,2.252645331049623e-05,1.2947499386712717e-06,9.885630148835694e-09,4.769183464907918e-05
34.4,2.2344310284497828e-05,1.2840440120641036e-06,9.775771914105955e-09,4.7305587452694395e-05
34.45,2.2163865768249627e-05,1.2734405019278054e-06,9.66728038465835e-09,4.692294894227815e-05
34.5,2.198510186644418e-05,1.2629382975691252e-06,9.560136757020359e-09,4.654388101181171e-05
34.550000000000004,2.1808000893476016e-05,1.2525363017406917e-06,9.45432251102955e-09,4.6168346002988565e-05
34.6,2.163254537074255e-05,1.2422334304615195e-06,9.349819405196631e-09,4.5796306699434126e-05
34.65,2.145871802398242e-05,1.2320286128401079e-06,9.246609472150036e-09,4.542772632100581e-05
34.7,2.1286501780651276e-05,1.2219207909001315e-06,9.144675014161174e-09,4.506256851817362e-05
34.75,2.1115879767334196e-05,1.211908919408664e-06,9.043998598748291e-09,4.470079736647946e-05
34.800000000000004,2.0946835307193974e-05,1.2019919657068848e-06,8.94456305435765e-09,4.434237736107351e-05
34.85,2.0779351917455326e-05,1.1921689095432626e-06,8.846351466120965e-09,4.398727341132778e-05
34.9,2.0613413306923748e-05,1.1824387429091321e-06,8.74934717168682e-09,4.36354508355242e-05
34.95,2.0449003373539092e-05,1.1728004698766693e-06,8.653533757125184e-09,4.328687535561715e-05
35.0,2.0286106201963156e-05,1.1632531064392034e-06,8.558895052903918e-09,4.294151309206924e-05
35.050000000000004,2.0124706061200462e-05,1.1537956803538235e-06,8.465415129935422e-09,4.2599330558758246e-05
35.1,1.996478740225238e-05,1.1444272309862749e-06,8.373078295692212e-09,4.226029465795577e-05
35.15,1.9806334855803374e-05,1.1351468091580667e-06,8.281869090390301e-09,4.1924372675374834e-05
35.2,1.9649333229939466e-05,1.1259534769957958e-06,8.191772283238965e-09,4.159153227528672e-05
35.25,1.9493767507898203e-05,1.1168463077826313e-06,8.10277286875585e-09,4.126174149570544e-05
35.300000000000004,1.9339622845849463e-05,1.10782438581192e-06,8.014856063145997e-09,4.0934968743638494e-05
35.35,1.918688457070715e-05,1.0988868062429076e-06,7.928007300743555e-09,4.061118279040384e-05
35.4,1.903553817797071e-05,1.0900326749585062e-06,7.842212230515244e-09,4.029035276701101e-05
35.45,1.8885569329596525e-05,1.081261108425109e-06,7.757456712624359e-09,3.9972448159606386e-05
35.5,1.8736963851898565e-05,1.0725712335544051e-06,7.673726815053984e-09,3.965743880498121e-05
35.550000000000004,1.8589707733477615e-05,1.0639621875671543e-06,7.59100881028843e-09,3.934529488614098e-05
35.6,1.8443787123179213e-05,1.0554331178589188e-06,7.509289172052327e-09,3.9035986927936525e-05
35.65,1.829918832807922e-05,1.0469831818676897e-06,7.4285545721051985e-09,3.8729485792754346e-05
35.7,1.815589781149716e-05,1.0386115469434052e-06,7.34879187709127e-09,3.842576267626658e-05
35.75,1.8013902191036686e-05,1.0303173902193196e-06,7.269988145443818e-09,3.812478910323923e-05
35.800000000000004,1.78731882366526e-05,1.0220998984851853e-06,7.192130624342044e-09,3.7826536923397284e-05
35.85,1.7733742868744507e-05,1.0139582680622493e-06,7.115206746720377e-09,3.7530978307347115e-05
35.9,1.7595553156276135e-05,1.0058917046799972e-06,7.039204128328745e-09,3.7238085742553904e-05
35.95,1.745860631492043e-05,9.978994233546526e-07,6.96411056484315e-09,3.6947832029374384e-05
36.0,1.732288970522987e-05,9.899806482693886e-07,6.88991402902548e-09,3.666019027714365e-05
36.050000000000004,1.718839083083138e-05,9.821346126562168e-07,6.816602667931682e-09,3.637513390031486e-05
36.1,1.7055097336646056e-05,9.74360558679556e-07,6.744164800167603e-09,3.609263661465206e-05
36.15,1.692299700713266e-05,9.6665773732142e-07,6.672588913191225e-09,3.581267243347411e-05
36.2,1.6792077764555118e-05,9.590254082682302e-07,6.6018636606607795e-09,3.553521566395e-05
36.25,1.6662327667273394e-05,9.514628397992127e-07,6.531977859827833e-09,3.526024090344435e-05
36.300000000000004,1.6533734908057253e-05,9.439693086763514e-07,6.462920488974501e-09,3.498772303591208e-05
36.35,1.6406287812423056e-05,9.365441000358935e-07,6.394680684893966e-09,3.4717637228342365e-05
36.4,1.6279974836992665e-05,9.291865072813578e-07,6.327247740413553e-09,3.4449958927250114e-05
36.45,1.6154784567874618e-05,9.218958319780465e-07,6.2606111019595775e-09,3.4184663855215127e-05
36.5,1.6030705719067054e-05,9.146713837490262e-07,6.194760367163159e-09,3.392172800746798e-05
36.550000000000004,1.5907727130881916e-05,9.075124801725482e-07,6.1296852825063815e-09,3.366112764852146e-05
36.6,1.5785837768390534e-05,9.004184466809104e-07,6.065375741007971e-09,3.340283930884793e-05
36.65,1.5665026719889786e-05,8.9338861646071e-07,6.001821779947817e-09,3.3146839781600735e-05
36.7,1.554528319538895e-05,8.864223303544892e-07,5.939013578629612e-09,3.289310611938003e-05
36.75,1.5426596525116786e-05,8.795189367637442e-07,5.876941456180916e-09,3.264161563104197e-05
36.800000000000004,1.5308956158048374e-05,8.726777915532667e-07,5.8155958693900565e-09,3.239234587855023e-05
36.85,1.5192351660451879e-05,8.658982579568237e-07,5.7549674105791185e-09,3.21452746738703e-05
36.9,1.5076772714454403e-05,8.591797064841253e-07,5.695046805512375e-09,3.190038007590462e-05
36.95,1.4962209116627113e-05,8.525215148290841e-07,5.635824911339619e-09,3.165764038746909e-05
37.0,1.4848650776589165e-05,8.459230677793399e-07,5.577292714573698e-09,3.1417034152309874e-05
37.050000000000004,1.4736087715630018e-05,8.393837571270196e-07,5.519441329101505e-09,3.1178540152159585e-05
37.1,1.462451006535027e-05,8.329029815807373e-07,5.462261994228173e-09,3.0942137403833153e-05
37.15,1.4513908066320258e-05,8.264801466787899e-07,5.405746072753609e-09,3.070780515636187e-05
37.2,1.4404272066756583e-05,8.201146647035509e-07,5.3498850490808e-09,3.0475522888165674e-05
37.25,1.4295592521216141e-05,8.138059545970385e-07,5.2946705273555325e-09,3.0245270304263136e-05
37.300000000000004,1.4187859989307243e-05,8.075534418776281e-07,5.240094229636631e-09,3.0017027333517923e-05
37.35,1.4081065134417983e-05,8.013565585579174e-07,5.186147994096605e-09,2.9790774125922285e-05
37.4,1.3975198722461137e-05,7.952147430637001e-07,5.132823773251765e-09,2.9566491049915934e-05
37.45,1.3870251620635743e-05,7.891274401540493e-07,5.080113632221428e-09,2.9344158689740692e-05
37.5,1.3766214796204969e-05,7.830941008424943e-07,5.028009747015933e-09,2.9123757842830007e-05
37.550000000000004,1.36630793152899e-05,7.771141823192593e-07,4.97650440285253e-09,2.8905269517232583e-05
37.6,1.3560836341679373e-05,7.711871478745693e-07,4.925589992499047e-09,2.868867492907038e-05
37.65,1.3459477135655197e-05,7.653124668229859e-07,4.87525901464453e-09,2.847395550002959e-05
37.7,1.3358993052832914e-05,7.59489614428777e-07,4.825504072296573e-09,2.8261092854884866e-05
37.75,1.3259375543017725e-05,7.537180718322971e-07,4.7763178712048706e-09,2.805006881905607e-05
37.800000000000004,1.3160616149075228e-05,7.479973259773547e-07,4.727693218310411e-09,2.784086541619672e-05
37.85,1.3062706505817113e-05,7.423268695395726e-07,4.679623020220077e-09,2.763346486581447e-05
37.9,1.2965638338901176e-05,7.367062008557035e-07,4.632100281705839e-09,2.742784958092229e-05
37.95,1.286940346374582e-05,7.311348238539062e-07,4.585118104228489e-09,2.7224002165720594e-05
38.0,1.2773993784458665e-05,7.256122479849596e-07,4.538669684485364e-09,2.7021905413309676e-05
38.050000000000004,1.267940129277897e-05,7.201379881543948e-07,4.492748312981482e-09,2.6821542303431636e-05
38.1,1.2585618067033975e-05,7.147115646555495e-07,4.447347372623987e-09,2.6622896000242168e-05
38.15,1.2492636271108602e-05,7.093325031035095e-07,4.402460337339171e-09,2.6425949850110917e-05
38.2,1.2400448153428633e-05,7.040003343699434e-07,4.3580807707119095e-09,2.6230687379450713e-05
38.25,1.2309046045957053e-05,6.987145945188079e-07,4.31420232464708e-09,2.6037092292574955e-05
38.300000000000004,1.2218422363203244e-05,6.934748247429067e-07,4.270818738052485e-09,2.5845148469582566e-05
38.35,1.2128569601245177e-05,6.882805713013087e-07,4.227923835543002e-09,2.5654839964270686e-05
38.400000000000006,1.2039480336764017e-05,6.83131385457586e-07,4.185511526165557e-09,2.5466151002074034e-05
38.45,1.1951147226091381e-05,6.780268234188896e-07,4.143575802144641e-09,2.5279065978031262e-05
38.5,1.186356300426867e-05,6.729664462758223e-07,4.102110737647811e-09,2.5093569454777222e-05
38.550000000000004,1.1776720484118638e-05,6.679498199431216e-07,4.061110487571104e-09,2.4909646160561375e-05
38.6,1.1690612555328894e-05,6.629765151011269e-07,4.020569286343824e-09,2.472728098729176e-05
38.650000000000006,1.1605232183547031e-05,6.580461071380172e-07,3.980481446752404e-09,2.454645898860386e-05
