Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(5),J_4s(1),J_total_Cr
17.2,0.009857087259025052,0.0018879131858536092,0.001154945546170281,0.00027296496212036704,0.00016352756788717932,3.4587201643741725e-06,1.2337721243060117e-05,0.03197640082040775
17.25,0.009797262977559482,0.0018761556775892577,0.0011376427784117972,0.00027129165670748755,0.00016100429393375168,3.3820012914061893e-06,1.2262293266736962e-05,0.03171047535750952
17.3,0.009737755524946115,0.0018644254924484616,0.001120618801165109,0.00026962026613469147,0.00015852296941919197,3.3071319515850647e-06,1.2186937407190401e-05,0.03144717578772946
17.35,0.009678564072698468,0.001852723728294413,0.0011038688749562759,0.00026795101654808267,0.00015608285813729382,3.234063952141812e-06,1.2111664366745711e-05,0.031186470017770803
17.400000000000002,0.009619687780581181,0.0018410514527337253,0.0010873883434193979,0.0002662841281979017,0.00015368323716544838,3.1627504516496814e-06,1.2036484570500416e-05,0.030928326443363446
17.45,0.009561125796867973,0.0018294097035514475,0.0010711726318425058,0.0002646198155172276,0.00015132339662892296,3.093145919398397e-06,1.1961408169963341e-05,0.030672713940468825
17.5,0.009502877258596934,0.0018177994891477494,0.0010552172457372608,0.00026295828720175086,0.00014900263946884115,3.0252060960732204e-06,1.1886445046751047e-05,0.0304196018566566
17.55,0.009444941291823234,0.0018062217889758584,0.001039517769432176,0.0002612997462904795,0.00014672028121383613,2.9588879556943004e-06,1.181160481633458e-05,0.030168960002650028
17.6,0.009387317011869147,0.0017946775539808236,0.0010240698646890368,0.0002596443902472418,0.00014447564975534128,2.8941496687732243e-06,1.1736896831829726e-05,0.029920758644036392
17.650000000000002,0.00933000352357147,0.0017831677070387316,0.0010088692693422333,0.00025799241104286307,0.00014226808512648767,2.8309505666454003e-06,1.166233018782445e-05,0.02967496849313951
17.7,0.009272999921526316,0.0017716931433960006,0.0009939117959606976,0.0002563439952378962,0.00014009693928457287,2.769251106938307e-06,1.1587913724237532e-05,0.02943156070105098
17.75,0.009216305290331248,0.0017602547311084042,0.0009791933305321376,0.0002546993240657944,0.0001379615758970646,2.7090128401370823e-06,1.1513656030202661e-05,0.029190506849816993
17.8,0.009159918704824853,0.0017488533114795072,0.0009647098311692836,0.00025305857351642176,0.00013586137013110578,2.6501983772103937e-06,1.1439565447972772e-05,0.02895177894477792
17.85,0.00910383923032364,0.0017374896994981853,0.0009504573268378236,0.0002514219144198006,0.00013379570844648014,2.5927713582607198e-06,1.1365650076839473e-05,0.028715349407057212
17.900000000000002,0.009048065922856357,0.00172616468427495,0.0009364319161057452,0.0002497895125300033,0.0001317639883920032,2.5366964221645977e-06,1.1291917777062924e-05,0.028481191066196995
17.95,0.008992597829395703,0.0017148790294767957,0.0009226297659137798,0.0002481615286091002,0.00012976561840529914,2.4819391771695354e-06,1.1218376173807681e-05,0.028249277152937322
18.0,0.008937433988087414,0.0017036334737603074,0.0009090471103666448,0.0002465381185110805,0.0001278000176159239,2.428466172415484e-06,1.1145032661080321e-05,0.02801958129213617
18.05,0.008882573428476795,0.0016924287312027925,0.0008956802495448062,0.0002449194332656705,0.0001258666156517969,2.376244870349979e-06,1.107189440566498e-05,0.02779207749582755
18.1,0.008828015171732638,0.001681265491731193,0.0008825255483364436,0.00024330561916197335,0.00012396485244889872,2.3252436200070253e-06,1.0998968351053057e-05,0.027566740156414752
18.150000000000002,0.008773758230868567,0.0016701444215485722,0.0008695794352893426,0.00024169681783186466,0.00012209417806419628,2.2754316311209884e-06,1.0926261221363693e-05,0.027343544039996212
18.2,0.008719801610961817,0.0016590661635579684,0.0008568384014824163,0.00024009316633307923,0.0001202540524917543,2.2267789490477e-06,1.0853779525251783e-05,0.027122464279821245
18.25,0.008666144309369435,0.0016480313377834246,0.0008442989994165639,0.0002384947972319288,0.00011844394548199131,2.1792564304659665e-06,1.0781529559800498e-05,0.026903476369873038
18.3,0.008612785315941965,0.0016370405417880248,0.0008319578419245927,0.00023690183868559677,0.00011666333636404117,2.132835719833682e-06,1.0709517414395558e-05,0.02668655615857654
18.35,0.008559723613234543,0.0016260943510887573,0.0008198116010998996,0.00023531441452395577,0.00011491171387117604,2.0874892265735307e-06,1.063774897457857e-05,0.026471679842628413
18.400000000000002,0.008506958176715484,0.0016151933195680628,0.0008078570072436434,0.00023373264433086175,0.00011318857596925145,2.0431901029642675e-06,1.0566229925877039e-05,0.026258823960946885
18.45,0.008454487974972348,0.001604337979881918,0.0007960908478301237,0.00023215664352487878,0.00011149342968813143,1.9999122227143276e-06,1.0494965757608775e-05,0.026047965388739
18.5,0.008402311969915454,0.0015935288438643194,0.0007845099664900826,0.00023058652343939268,0.0001098257909560514,1.9576301601953362e-06,1.042396176665858e-05,0.02583908133168277
18.55,0.008350429116978956,0.0015827664029280555,0.0007731112620116679,0.00022902239140207652,0.00010818518443687942,1.9163191703139346e-06,1.0353223061225321e-05,0.025632149320222255
18.6,0.00829883836531936,0.001572051128461635,0.0007618916873587669,0.00022746435081367024,0.00010657114337023182,1.8759551690009745e-06,1.0282754564537525e-05,0.025427147203972864
18.650000000000002,0.008247538658011602,0.0015613834722222836,0.0007508482487064528,0.00022591250122604335,0.00010498320941440375,1.8365147142979681e-06,1.0212561018535886e-05,0.02522405314623502
18.7,0.008196528932242646,0.0015507638667249031,0.0007399780044932727,0.00022436693841950984,0.00010342093249207285,1.7979749880213256e-06,1.0142646987521145e-05,0.025022845618613822
18.75,0.0081458081195026,0.0015401927256269066,0.0007292780644901069,0.00022282775447936737,0.00010188387063873445,1.7603137779855826e-06,1.0073016861765954e-05,0.02482350339574249
18.8,0.00809537514577344,0.001529670444108856,0.0007187455888853503,0.00022129503787163713,0.00010037158985382901,1.7235094607675024e-06,1.0003674861089465e-05,0.024626005550107872
18.85,0.008045228931715255,0.0015191973992508192,0.0007083777873861387,0.00021976887351797916,9.888366395451906e-05,1.687540984993503e-06,9.934625038393425e-06,0.024430331446975415
18.900000000000002,0.007995368392850087,0.0015087739504043892,0.0006981719183353766,0.00021824934286976402,9.74196744320767e-05,1.6523878551335328e-06,9.865871283158795e-06,0.024236460739412026
18.95,0.007945792439743376,0.001498400439560305,0.0006881252878443089,0.00021673652398128157,9.597921031084098e-05,1.6180301157850438e-06,9.7974173249019e-06,0.024044373363404658
19.0,0.007896499978182984,0.001488077191711616,0.0006782352489403789,0.00021523049158206941,9.45618680097047e-05,1.5844483364312793e-06,9.729266736589248e-06,0.023854049533072585
19.05,0.007847489909355887,0.001477804515212359,0.0006684992007301398,0.0002137313171483478,9.31672512060925e-05,1.5516235966586792e-06,9.661422938010316e-06,0.023665469735971882
19.1,0.007798761130022453,0.0014675827021316896,0.0006589145875769563,0.00021223906897354538,9.179497070238895e-05,1.5195374718186325e-06,9.593889199107533e-06,0.023478614728489652
19.150000000000002,0.007750312532688404,0.0014574120286034464,0.0006494788982932663,0.0002107538122379059,9.044464429477891e-05,1.488172019119406e-06,9.526668643262947e-06,0.02329346553132664
19.200000000000003,0.00770214300577442,0.001447292755171114,0.0006401896653471591,0.0002092756090771652,8.91158966444612e-05,1.4575097641344962e-06,9.459764250541015e-06,0.023110003425066333
19.25,0.007654251433783438,0.001437225127128163,0.0006310444640830355,0.00020780451865029005,8.780835915119709e-05,1.4275336877141375e-06,9.393178860887093e-06,0.022928209945828636
19.3,0.007606636697465626,0.0014272093748537416,0.0006220409119561118,0.0002063405972062709,8.652166982915532e-05,1.3982272132871441e-06,9.32691517728122e-06,0.022748066881006602
19.35,0.007559297673981092,0.001417245714143719,0.0006131766677805462,0.00020488389814996434,8.525547318501733e-05,1.3695741945407225e-06,9.260975768846968e-06,0.02256955626508448
19.400000000000002,0.007512233237060291,0.0014073343465370494,0.0006044494309909509,0.00020343447210697843,8.400942009830352e-05,1.3415589034662439e-06,9.195363073914974e-06,0.022392660375535414
19.450000000000003,0.007465442257162185,0.0013974754596374692,0.0005958569409170701,0.00020199236698759901,8.278316770388536e-05,1.3141660187594413e-06,9.130079403041094e-06,0.022217361728797083
19.5,0.007418923601630156,0.0013876692274305139,0.0005873969760714037,0.0002005576280497538,8.157637927664617e-05,1.2873806145638397e-06,9.065126941978978e-06,0.022043643076323945
19.55,0.007372676134845679,0.0013779158105958582,0.0005790673534495528,0.00019913029796101274,8.038872411825424e-05,1.2611881495466041e-06,9.000507754606967e-06,0.02187148740071428
19.6,0.007326698718379805,0.001368215356814992,0.0005708659278430815,0.00019771041685962533,7.921987744601395e-05,1.2355744562963922e-06,8.93622378580935e-06,0.02170087791191071
19.650000000000002,0.007280990211142424,0.0013585680010742259,0.0005627905911646705,0.00019629802241459356,7.806952028375799e-05,1.2105257310330702e-06,8.872276864311892e-06,0.021531798043472536
19.700000000000003,0.007235549469529357,0.0013489738659630509,0.0005548392717853618,0.00019489314988478337,7.693733935474713e-05,1.1860285236195646e-06,8.808668705471753e-06,0.021364231448918608
19.75,0.007190375347567285,0.0013394330619678585,0.0005470099338836853,0.000193495832177076,7.582302697654283e-05,1.162069727866402e-06,8.745400914021863e-06,0.021198161998139158
19.8,0.007145466697056513,0.0013299456877610394,0.0005393005768064609,0.00019210609990356176,7.472628095781835e-05,1.1386365721198053e-06,8.682474986769869e-06,0.021033573773875276
19.85,0.007100822367711636,0.0013205118304854874,0.0005317092344410833,0.0001907239814377814,7.364680449707598e-05,1.1157166101245453e-06,8.619892315251865e-06,0.020870451068264642
19.900000000000002,0.007056441207300058,0.0013111315660345169,0.0005242339745990817,0.00018934950297001693,7.258430608323606e-05,1.0932977121529906e-06,8.557654188341029e-06,0.020708778379452196
19.950000000000003,0.007012322061778427,0.001301804959327231,0.0005168728984107673,0.00018798268856163875,7.153849939806596e-05,1.0713680563921208e-06,8.495761794811437e-06,0.020548540408264364
20.0,0.006968463775426987,0.0012925320645793604,0.000509624139730773,0.0001866235601985135,7.050910322041676e-05,1.0499161205805241e-06,8.434216225857309e-06,0.02038972205494562
20.05,0.006924865190981857,0.0012833129255695984,0.0005024858645542963,0.00018527213784347827,6.94958413322355e-05,1.0289306738876488e-06,8.373018477567916e-06,0.020232308415956066
20.1,0.006881525149765289,0.001274147575901475,0.0004954562704438633,0.00018392843948788936,6.849844242632264e-05,1.0084007690278687e-06,8.312169453358547e-06,0.02007628478082892
20.150000000000002,0.006838442491813864,0.0012650360392607856,0.0004885335859664233,0.00018259248120224984,6.751664001580275e-05,9.883157346021153e-07,8.251669966357748e-06,0.019921636629086525
20.200000000000003,0.006795616056004695,0.001255978329668619,0.0004817160701405993,0.00018126427718592535,6.655017234527881e-05,9.686651676601085e-07,8.191520741751267e-06,0.019768349627213803
20.25,0.0067530446801796285,0.0012469744517300178,0.0004750020118939146,0.000179943839815955,6.559878230364003e-05,9.494389264764236e-07,8.131722419083031e-06,0.019616409625688
20.3,0.00671072720126746,0.001238024400878303,0.0004683897295298174,0.00017863117969496494,6.466221733849318e-05,9.306271235338487e-07,8.072275554513511e-06,0.019465802656063506
20.35,0.006668662455404214,0.0012291281636151107,0.0004618775702043395,0.00017732630569819463,6.37402293721895e-05,9.122201187077299e-07,8.013180623035974e-06,0.019316514928110786
20.400000000000002,0.006626849278051451,0.0012202857177461676,0.00045546390941220827,0.00017602922501964223,6.283257471941718e-05,8.942085126451503e-07,7.954438020650926e-06,0.019168532827008155
20.450000000000003,0.0065852865041126675,0.001211497032612856,0.0004491471504822534,0.00017473994321734004,6.193901400633207e-05,8.765831403330461e-07,7.896048066499232e-06,0.0190218429105854
20.5,0.006543972968047779,0.0012027620693196035,0.00044292572408194083,0.00017345846425776803,6.105931209119878e-05,8.59335064849515e-07,7.838011004954328e-06,0.018876431906618342
20.55,0.006502907503985711,0.0011940807809571407,0.0004367980877308704,0.00017218479055941514,6.0193237986514235e-05,8.424555712927646e-07,7.780327007674006e-06,0.01873228671017298
20.6,0.006462088945835132,0.0011854531128216747,0.00043076272532308426,0.00017091892303549886,5.9340564782588e-05,8.259361608823509e-07,7.722996175612208e-06,0.01858939438099867
20.650000000000002,0.0064215161273933116,0.0011768790026300139,0.0004248181466580213,0.00016966086113585132,5.850106957255131e-05,8.097685452274838e-07,7.666018540991312e-06,0.018447742140968924
20.700000000000003,0.006381187882453152,0.001168358380730695,0.00041896288697996955,0.00016841060288798324,5.767453337876998e-05,7.939446407573851e-07,7.609394069235406e-06,0.01830731737156912
20.75,0.006341103044908398,0.0011598911703111572,0.0004131955065258628,0.00016716814493733544,5.686074108063508e-05,7.784565633088219e-07,7.553122660864969e-06,0.018168107611430177
20.8,0.006301260448857032,0.0011514772876010026,0.00040751459008127127,0.00016593348258672758,5.605948134370582e-05,7.632966228660976e-07,7.497204153353517e-06,0.01803010055390707
20.85,0.006261658928702909,0.0011431166420714015,0.00040191874654444456,0.000164706609835016,5.52705465501808e-05,7.484573184489488e-07,7.44163832294672e-06,0.0178932840447016
20.900000000000002,0.006222297319255602,0.0011348091366306756,0.0003964066084982553,0.00016348751941496934,5.4493732730672e-05,7.339313331439077e-07,7.386424886444425e-06,0.017757646079528223
20.950000000000003,0.006183174455828505,0.0011265546678161154,0.00039097683178990786,0.00016227620283037382,5.3728839497258274e-05,7.197115292748624e-07,7.331563502946141e-06,0.0176231748018223
21.0,0.006144289174335207,0.001118353125982077,0.0003856280951182703,0.0001610726503923782,5.297566997779466e-05,7.057909437086666e-07,7.277053775560493e-06,0.017489858500489817
21.05,0.006105640311384137,0.0011102043954844016,0.00038035909962869064,0.00015987685125508884,5.223403075145375e-05,6.92162783291783e-07,7.222895253079117e-06,0.01735768560769766
21.1,0.00606722670437154,0.001102108354861215,0.0003751685685151685,0.00015868879345042687,5.150373178547732e-05,6.788204204140827e-07,7.16908743161559e-06,0.017226644696703923
21.150000000000002,0.006029047191572743,0.0010940648770101445,0.0003700552466297418,0.00015750846392225627,5.0784586373114534e-05,6.657573886960173e-07,7.1156297562098025e-06,0.017096724479727113
21.200000000000003,0.005991100612231779,0.0010860738293620095,0.00036501790009896436,0.0001563358485597951,5.0076411072725616e-05,6.529673787955316e-07,7.062521622398373e-06,0.016967913805853684
21.25,0.005953385806649357,0.0010781350740510297,0.0003600553159473435,0.00015517093223032017,4.937902564802886e-05,6.404442343311785e-07,7.0097623777515855e-06,0.01684020165898305
21.3,0.005915901616269198,0.0010702484680815982,0.00035516630172761085,0.00015401369881117545,4.8692253009469604e-05,6.281819479180107e-07,6.957351323377358e-06,0.016713577155809393
21.35,0.005878646883762788,0.001062413863491677,0.00035034968515770766,0.0001528641312210961,4.8015919156690796e-05,6.161746573129466e-07,6.9052877153927965e-06,0.016588029543839467
21.400000000000002,0.005841620453112507,0.0010546311075128486,0.00034560431376435576,0.00015172221145085725,4.7349853122083696e-05,6.044166416663781e-07,6.85357076636379e-06,0.016463548199445757
21.450000000000003,0.005804821169693202,0.0010469000427270844,0.00034092905453309995,0.00015058792059325979,4.669388691539917e-05,5.929023178769249e-07,6.8021996467132e-06,0.016340122625954183
21.5,0.0057682478803521954,0.001039220507220272,0.0003363227935647029,0.00014946123887246257,4.6047855469399496e-05,5.816262370463134e-07,6.751173486098141e-06,0.016217742451765806
21.55,0.005731899433487745,0.0010315923347325496,0.00033178443573777475,0.00014834214567267212,4.541159658653087e-05,5.705830810314549e-07,6.7004913747568475e-06,0.016096397428511676
21.6,0.005695774679126004,0.0010240153548054997,0.00032731290437752996,0.00014723061956620104,4.478495088659822e-05,5.597676590909027e-07,6.650152364825672e-06,0.01597607742924046
21.650000000000002,0.005659872468996449,0.0010164893929262432,0.0003229071409305522,0.00014612663834090412,4.4167761755422445e-05,5.491749046229255e-07,6.6001554716266586e-06,0.015856772446637784
21.700000000000003,0.005624191656605829,0.0010090142706684865,0.00031856610464546373,0.00014503017902700387,4.3559875294462426e-05,5.387998719925554e-07,6.550499674926232e-06,0.01573847259127709
21.75,0.005588731097310647,0.0010015898058305676,0.00031428877225938916,0.00014394121792331527,4.296114027138325e-05,5.286377334450254e-07,6.501183920165491e-06,0.015621168089901086
21.8,0.005553489648388165,0.0009942158125705446,0.0003100741376901068,0.00014285973062287975,4.237140807155268e-05,5.186837761030895e-07,6.4522071196625686e-06,0.015504849283733314
21.85,0.005518466169106006,0.0009868921015383815,0.0003059212117337885,0.00014178569203801968,4.179053265044894e-05,5.089333990458223e-07,6.403568153787605e-06,0.015389506626819255
21.900000000000002,0.005483659520790296,0.0009796184800052682,0.0003018290217682191,0.00014071907642482193,4.121837048696179e-05,4.993821104665287e-07,6.355265872110749e-06,0.015275130684396301
21.950000000000003,0.005449068566892427,0.0009723947519901268,0.00029779661146140063,0.00013965985740706173,4.065478053757063e-05,4.900255249075046e-07,6.307299094523715e-06,0.015161712131292119
22.0,0.005414692173054413,0.0009652207183833488,0.00029382304048544087,0.00013860800799957631,4.009962419138278e-05,4.808593605694315e-07,6.259666612335344e-06,0.015049241750350799
22.05,0.005380529207172883,0.0009580961770678062,0.000289907384235628,0.0001375635006310978,3.9552765226015464e-05,4.718794366932674e-07,6.2123671893416544e-06,0.014937710430886243
22.1,0.005346578539461723,0.0009510209230371871,0.00028604873355460113,0.00013652630716655628,3.9014069764306145e-05,4.630816710125653e-07,6.165399562870851e-06,0.014827109167162312
22.150000000000002,0.005312839042513364,0.0009439947485116928,0.00028224619446151687,0.00013549639892886103,3.8483406231834694e-05,4.544620772741973e-07,6.118762444803714e-06,0.014717429056899118
22.200000000000003,0.0052793095913587565,0.0009370174430511475,0.0002784988878861258,0.00013447374672017078,3.7960645315242536e-05,4.4601676282554036e-07,6.072454522569881e-06,0.014608661299805058
22.25,0.005245989063526036,0.0009300887936655606,0.0002748059494076661,0.0001334583208426618,3.744565992133346e-05,4.377419262662316e-07,6.0264744601204285e-06,0.014500797196133964
22.3,0.005212876339097891,0.0009232085849231849,0.0002711665289984852,0.00013245009111880303,3.693832513694114e-05,4.2963385516265184e-07,5.9808208988772e-06,0.014393828145267004
22.35,0.0051799703007676685,0.0009163765990561189,0.0002675797907723073,0.00013144902691114829,3.64385181895492e-05,4.2168892382336925e-07,5.935492458659363e-06,0.014287745644318787
22.400000000000002,0.0051472698338942075,0.000909592616063488,0.0002640449127370547,0.0001304550971416534,3.594611840864893e-05,4.139035911338051e-07,5.890487738587569e-06,0.014182541286767174
22.450000000000003,0.005114773826555434,0.0009028564138122517,0.00026056108655214455,0.0001294682703105283,3.546100718782103e-05,4.06274398448454e-07,5.845805317966185e-06,0.014078206761106427
22.5,0.005082481169600732,0.000896167768135679,0.00025712751729017706,0.0001284885145146324,3.4983067947527515e-05,3.9879796753903147e-07,5.801443757144e-06,0.013974733849523153
22.55,0.005050390756702085,0.0008895264529295286,0.0002537434232029328,0.00012751579746542207,3.451218609860005e-05,3.914709985969737e-07,5.75740159835383e-06,0.013872114426594606
22.6,0.005018501484404051,0.0008829322402459822,0.000250408035491604,0.0001265500865064593,3.404824900641195e-05,3.8429026828876685e-07,5.713677366531458e-06,0.013770340458009057
22.650000000000002,0.004986812252172527,0.0008763849003853632,0.0002471205980811774,0.00012559134863048923,3.3591145955720164e-05,3.7725262786260964e-07,5.670269570114262e-06,0.013669403999307573
22.700000000000003,0.004955321962442362,0.0008698842019856856,0.0002438803673988948,0.00012463955049609582,3.314076811616495e-05,3.703550013049828e-07,5.627176701819967e-06,0.01356929719464699
22.75,0.0049240295206638175,0.0008634299121100719,0.00024068661215671645,0.00012369465844394334,3.2697008508414556e-05,3.6359438354572295e-07,5.58439723940592e-06,0.013470012275583585
22.8,0.004892933835347881,0.0008570217963320757,0.00023753861313771134,0.00012275663851261205,3.225976197094243e-05,3.5696783871024474e-07,5.541929646409252e-06,0.01337154155987702
22.85,0.004862033818110481,0.0008506596188189544,0.00023443566298630625,0.00012182545645403651,3.182892512742538e-05,3.5047249841760413e-07,5.499772372868345e-06,0.013273877450314291
22.900000000000002,0.004831328383715578,0.0008443431424129214,0.00023137706600231757,0.0001209010777485536,3.140439635475018e-05,3.4410556012311684e-07,5.457923856025937e-06,0.013177012433553155
22.950000000000003,0.0048008164501171634,0.0008380721287104209,0.00022836213793869987,0.0001199834676195689,3.098607575161753e-05,3.3786428550430067e-07,5.416382521014277e-06,0.013080939078984746
23.0,0.004770496938500198,0.0008318463381394612,0.00022539020580294143,0.00011907259104784874,3.057386510773172e-05,3.3174599888893607e-07,5.37514678152267e-06,0.012985650037615024
23.05,0.0047403687733204615,0.0008256655300350402,0.00022246060766203867,0.00011816841278544521,3.016766787356481e-05,3.2574808572407913e-07,5.334215040447784e-06,0.012891138040964582
23.1,0.004710430882343391,0.0008195294627127058,0.00021957269245098668,0.00011727089736926267,2.9767389130684623e-05,3.1986799108489857e-07,5.293585690527086e-06,0.012797395899986698
23.150000000000002,0.004680682196681851,0.0008134378935402774,0.00021672581978471672,0.00011638000913427167,2.9372935562635344e-05,3.14103218222229e-07,5.253257114955714e-06,0.012704416504002981
23.200000000000003,0.004651121650832904,0.0008073905790077715,0.00021391935977342066,0.00011549571222637859,2.898421542636055e-05,3.084513271477817e-07,5.213227687987189e-06,0.012612192819656523
23.25,0.004621748182713576,0.0008013872747955615,0.0002111526928411985,0.00011461797061495769,2.8601138524158154e-05,3.0290993325597285e-07,5.173495775518245e-06,0.012520717889882129
23.3,0.004592560733695614,0.0007954277358408062,0.0002084252095479671,0.00011374674810505238,2.8223616176156987e-05,2.9747670598136184e-07,5.134059735658147e-06,0.012429984832893254
23.35,0.00456355824863929,0.0007895117164021845,0.00020573631041457285,0.0001128820083492535,2.785156119330547e-05,2.9214936749072977e-07,5.094917919282826e-06,0.012339986841185462
23.400000000000002,0.0045347396759262285,0.000783638970122963,0.0002030854057510452,0.00011202371485926001,2.748488785086203e-05,2.869256914088408e-07,5.056068670574117e-06,0.012250717180555966
23.450000000000003,0.004506103967491282,0.0007778092500924328,0.00020047191548793624,0.00011117183101712986,2.71235118623781e-05,2.8180350157697337e-07,5.017510327544463e-06,0.012162169189139004
23.5,0.004477650078853481,0.0007720223089057489,0.00019789526901068877,0.00011032632008622722,2.6767350354164154e-05,2.767806708433233e-07,4.979241222547352e-06,0.012074336276456796
23.55,0.004449376969146042,0.0007662778987221983,0.00019535490499697538,0.00010948714522187214,2.641632184022943e-05,2.7185511988440873e-07,4.941259682773809e-06,0.011987211922485648
23.6,0.004421283601145495,0.0007605757713219369,0.0001928502712569575,0.00010865426948170001,2.6070346197686674e-05,2.6702481605664233e-07,4.903564030735276e-06,0.011900789676737147
23.650000000000002,0.00439336894129989,0.0007549156781612152,0.00019038082457640613,0.00010782765583573564,2.5729344642612504e-05,2.6228777227724004e-07,4.866152584733115e-06,0.011815063157353915
23.700000000000003,0.00436563195975613,0.0007492973704261316,0.000187946030562635,0.00010700726717618919,2.539323970635511e-05,2.576420459336785e-07,4.829023659315058e-06,0.011730026050219828
23.75,0.004338071630386434,0.0007437205990849384,0.0001855453634931928,0.0001061930663269795,2.5061955212280587e-05,2.530857378209281e-07,4.792175565718896e-06,0.011645672108084367
23.8,0.004310686930813935,0.0007381851149389298,0.00018317830616726332,0.0001053850160529905,2.4735416252949436e-05,2.486169911057073e-07,4.755606612303648e-06,0.01156199514970082
23.85,0.004283476842437452,0.0007326906686719462,0.00018084434975972587,0.00010458307906906732,2.441354916771536e-05,2.442339903170351e-07,4.719315104968547e-06,0.011478989058978132
23.900000000000002,0.004256440350455408,0.0007272370108985134,0.00017854299367782382,0.00010378721804875666,2.4096281520737838e-05,2.399349603623669e-07,4.6832993475600395e-06,0.011396647784146098
23.950000000000003,0.004229576443888943,0.0007218238922106535,0.00017627374542039564,0.00010299739563279794,2.378354207940094e-05,2.3571816556863064e-07,4.647557642267115e-06,0.011314965336933677
24.0,0.0042028841156042124,0.0007164510632233905,0.00017403612043962052,0.00010221357443737022,2.3475260793130507e-05,2.3158190874749326e-07,4.612088290005209e-06,0.011233935791760194
24.05,0.0041763623623338915,0.0007111182746189767,0.00017182964200523136,0.0001014357170621003,2.317136877260198e-05,2.2752453028420627e-07,4.576889590788917e-06,0.011153553284939149
24.1,0.0041500101846979045,0.000705825277189872,0.00016965384107115247,0.0001006637860978378,2.2871798269331793e-05,2.2354440724940438e-07,4.541959844093813e-06,0.011073812013894475
24.150000000000002,0.004123826587223375,0.0007005718218804941,0.00016750825614451366,9.989774413420164e-05,2.2576482655644556e-05,2.196399525332368e-07,4.507297349207563e-06,0.010994706236388962
24.200000000000003,0.0040978105783638155,0.0006953576598277724,0.00016539243315699995,9.913755376690346e-05,2.2285356405009195e-05,2.1580961400124202e-07,4.47290040557062e-06,0.010916230269764614
24.25,0.004071961170517583,0.0006901825424005261,0.00016330592533849274,9.838317760485308e-05,2.1998355072736924e-05,2.1205187367138403e-07,4.438767313106706e-06,0.010838378490194768
24.3,0.004046277380045579,0.0006850462212376931,0.00016124829309295983,9.763457827705034e-05,2.1715415277034045e-05,2.083652469116858e-07,4.404896372543322e-06,0.01076114533194771
24.35,0.0040207582272882465,0.0006799484482854362,0.00015921910387655506,9.689171843926921e-05,2.1436474680403138e-05,2.0474828165791832e-07,4.371285885722539e-06,0.010684525286661665
24.400000000000002,0.003995402736581841,0.0006748889758331452,0.0001572179320778841,9.615456078053745e-05,2.116147197138559e-05,2.0119955765080724e-07,4.33793415590224e-06,0.010608512902630823
24.450000000000003,0.003970209936274007,0.0006698675565483635,0.00015524435890039876,9.542306802941765e-05,2.08903468466393e-05,1.977176856922457e-07,4.304839488048075e-06,0.010533102784102313
24.5,0.00394517885873866,0.0006648839435106598,0.0001532979722468799,9.469720296009375e-05,2.062303999334502e-05,1.94301306920009e-07,4.272000189116332e-06,0.010458289590583892
24.55,0.003920308540390189,0.0006599378902444673,0.00015137836660597014,9.397692839826706e-05,2.0359493071935104e-05,1.9094909210048128e-07,4.239414568327912e-06,0.010384068036162106
24.6,0.003895598021697004,0.0006550291507509162,0.00014948514294072068,9.32622072268673e-05,2.0099648699138682e-05,1.8765974093892484e-07,4.20708093743366e-06,0.01031043288883086
24.650000000000002,0.0038710463471944073,0.0006501574795386758,0.0001476179085791125,9.255300239158158e-05,1.9843450431336974e-05,1.8443198140682572e-07,4.174997610971207e-06,0.010237378969830029
24.700000000000003,0.0038466525654968324,0.0006453226316538318,0.00014577627710651788,9.184927690620647e-05,1.9590842748223102e-05,1.8126456908586955e-07,4.143162906513544e-06,0.01016490115299413
24.75,0.0038224157293094444,0.0006405243627088204,0.0001439598682600658,9.115099385782693e-05,1.9341771036760524e-05,1.7815628652811144e-07,4.111575144909521e-06,0.010092994364110692
24.8,0.0037983348954391065,0.0006357624289104347,0.000142168307824876,9.0458116411826e-05,1.909618157543432e-05,1.7510594263191507e-07,4.080232650516455e-06,0.010021653580288274
24.85,0.0037744091248047506,0.0006310365870869324,0.00014040122753212903,8.977060781672976e-05,1.8854021518790065e-05,1.7211237203325197e-07,4.049133751425042e-06,0.00995087382933393
24.900000000000002,0.003750637482447124,0.000626346594714256,0.00013865826495893644,8.908843140889072e-05,1.8615238882254493e-05,1.6917443451195501e-07,4.018276779676747e-06,0.009880650189139924
24.950000000000003,0.003727019037537955,0.0006216922099413908,0.00013693906342997965,8.841155061701386e-05,1.8379782527232833e-05,1.66291014412541e-07,3.987660071473846e-06,0.009810977787079532
25.0,0.003703552863388528,0.0006170731916148786,0.000135243271920885,8.77399289665291e-05,1.814760214647752e-05,1.6346102007922215e-07,3.957281967382315e-06,0.009741851799411826
25.05,0.0036802380374576812,0.0006124892993025033,0.00013357054496330225,8.707353008381339e-05,1.791864824972306e-05,1.606833833047355e-07,3.927140812527714e-06,0.009673267450695201
25.1,0.0036570736413592563,0.0006079402933161738,0.00013192054255165722,8.64123177002668e-05,1.7692872149582242e-05,1.5795705879263664e-07,3.897234956784261e-06,0.009605220013209579
