Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_total_Cl
21.8,0.0025021813134396276,0.0003150562883546114,3.0320527157134996e-05,3.621441576622533e-05,2.7548659203303963e-06,0.005926177082101752
21.85,0.0024807233552040313,0.0003119333345192149,3.0015190936436082e-05,3.566699837951084e-05,2.7127417387226782e-06,0.005872909460290043
21.900000000000002,0.0024594629994668794,0.0003088443053725916,2.9713231111481916e-05,3.5128748330152924e-05,2.6713319490309712e-06,0.0058201702216279785
21.950000000000003,0.0024383983756568746,0.0003057888134651647,2.9414608346342065e-05,3.459949768849653e-05,2.6306232879229133e-06,0.005767953697507356
22.0,0.0024175276302558727,0.0003027664757255396,2.911928375982263e-05,3.407908185425296e-05,2.5906027586844825e-06,0.00571625428440141
22.05,0.002396848926670707,0.0002997769134179986,2.8827218920918306e-05,3.3567339485698144e-05,2.551257625471192e-06,0.005665066443060794
22.1,0.0023763604451052666,0.00029681975210013676,2.8538375844281333e-05,3.306411243047404e-05,2.5125754076912294e-06,0.00561438469772067
22.150000000000002,0.002356060382432813,0.0002938946215806442,2.8252716985707964e-05,3.2569245657953865e-05,2.4745438745172774e-06,0.00556420363531864
22.200000000000003,0.002335946952068585,0.00029100115587724946,2.7970205237643915e-05,3.208258719313442e-05,2.4371510395239383e-06,0.005514517904723382
22.25,0.0023160183838426994,0.00028813899317483123,2.7690803924709637e-05,3.16039880520189e-05,2.400385155447715e-06,0.005465322215973833
22.3,0.0022962729238733565,0.00028530777578370724,2.7414476799246327e-05,3.113330217845432e-05,2.364234709066567e-06,0.005416611339528679
22.35,0.0022767088344403997,0.0002825071500981118,2.714118803688384e-05,3.067038638238965e-05,2.328688416196203e-06,0.005368380105526109
22.400000000000002,0.0022573243938592055,0.00027973676655486623,2.6870902232130988e-05,3.0215100279519997e-05,2.2937352168002403e-06,0.005320623403053526
22.450000000000003,0.0022381178963549533,0.0002769962795922529,2.660358439398936e-05,2.976730623228452e-05,2.259364270211518e-06,0.005273336179427155
22.5,0.0022190876519372765,0.00027428534760909947,2.633919994159132e-05,2.9326869292185737e-05,2.225564950461899e-06,0.005226513439481359
22.55,0.0022002319862753084,0.00027160363292407934,2.6077714699862807e-05,2.8893657143398802e-05,2.1923268417179278e-06,0.005180150244867484
22.6,0.0021815492405731565,0.00026895080173523756,2.581909489521191e-05,2.8467540047640668e-05,2.1596397338198462e-06,0.005134241713362155
22.650000000000002,0.0021630377714457936,0.00026632652407974504,2.5563307151243525e-05,2.8048390790268736e-05,2.1274936179214494e-06,0.005088783018184784
22.700000000000003,0.002144695950795399,0.00026373047379388964,2.531031848450093e-05,2.7636084627580433e-05,2.0958786822283974e-06,0.005043769387324204
22.75,0.002126522165688159,0.00026116232847330883,2.5060096300234802e-05,2.7230499235285258e-05,2.064785307832619e-06,0.004999196102874279
22.8,0.002108514818231532,0.00025862176943346795,2.481260838820009e-05,2.6831514658121537e-05,2.034204064640513e-06,0.0049550585003783326
22.85,0.0020906723254520082,0.0002561084816703922,2.4567822918481554e-05,2.6439013260591405e-05,2.0041257073927368e-06,0.004911351968182276
22.900000000000002,0.002072993119173354,0.00025362215382165334,2.4325708437348005e-05,2.605287967878718e-05,1.974541171773358e-06,0.004868071946796301
22.950000000000003,0.0020554756458953704,0.0002511624781276174,2.408623386313604e-05,2.5673000773283946e-05,1.9454415706062853e-06,0.004825213928264983
23.0,0.0020381183666731703,0.00024872915039295763,2.384936848216354e-05,2.5299265583073226e-05,1.916818190136889e-06,0.004782773455545707
23.05,0.002020919756996979,0.0002463218699484349,2.3615081944673215e-05,2.4931565280513275e-05,1.8886624863967874e-06,0.004740746121895237
23.1,0.0020038783066724866,0.00024394033961295156,2.338334426080682e-05,2.456979312727259e-05,1.8609660816498523e-06,0.004699127570264376
23.150000000000002,0.0019869925197017395,0.00024158426565587928,2.315412579661e-05,2.4213844431242978e-05,1.8337207609174828e-06,0.004657913492700503
23.200000000000003,0.001970260914164596,0.00023925335775966562,2.292739727006835e-05,2.3863616504399945e-05,1.8069184685812976e-06,0.004617099629757966
23.25,0.0019536820221007526,0.00023694732898272186,2.2703129747174812e-05,2.351900862158821e-05,1.780551305061414e-06,0.004576681769916134
23.3,0.0019372543893923391,0.0002346658957225935,2.248129463802863e-05,2.3179921980210774e-05,1.7546115235685225e-06,0.00453665574900503
23.35,0.001920976575647114,0.00023240877767941831,2.2261863692966284e-05,2.284625966080083e-05,1.7290915269280481e-06,0.004497017449638442
23.400000000000002,0.0019048471540822401,0.00023017569781967078,2.2044808998724305e-05,2.2517926588455657e-05,1.7039838644746686e-06,0.004457762800654378
23.450000000000003,0.0018888647114086677,0.0002279663823401974,2.183010297463437e-05,2.219482949511282e-05,1.679281229015568e-06,0.004418887776562753
23.5,0.0018730278477161267,0.00022578056063254348,2.161771836885075e-05,2.1876876882649102e-05,1.654976453860802e-06,0.004380388397000241
23.55,0.0018573351763587276,0.0002236179652475726,2.1407628254610197e-05,2.1563978986783035e-05,1.6310625099191974e-06,0.004342260726192115
23.6,0.0018417853238411972,0.00022147833186038194,2.119980602652456e-05,2.1256047741762852e-05,1.60753250285828e-06,0.004304500872421076
23.650000000000002,0.001826376929705729,0.00021936139923551195,2.0994225396905973e-05,2.095299674582125e-05,1.5843796703267018e-06,0.004267104987502855
23.700000000000003,0.001811108646419476,0.0002172669091924535,2.0790860392124923e-05,2.0654741227379736e-05,1.561597379237736e-06,0.004230069266268575
23.75,0.0017959791392626798,0.0002151946065714528,2.0589685349001118e-05,2.036119801198512e-05,1.539179123112407e-06,0.00419338994605374
23.8,0.0017809870862174428,0.0002131442391996136,2.039067491122722e-05,2.0072285489961316e-05,1.517118519480862e-06,0.004157063306193739
23.85,0.001766131177857158,0.00021111555785730004,2.0193804025825608e-05,1.978792358476033e-05,1.495409307340659e-06,0.0041210856675258315
23.900000000000002,0.0017514101172365836,0.00020910831624483715,1.9999047939637966e-05,1.9508033721995984e-05,1.4740453446706105e-06,0.004085453391897447
23.950000000000003,0.001736822619782582,0.00020712227094951176,1.9806382195847873e-05,1.9232538799145133e-05,1.4530206059989299e-06,0.004050162881680749
24.0,0.0017223674131855216,0.00020515718141287303,1.96157826305363e-05,1.896136315590096e-05,1.432329180024406e-06,0.00401521057929339
24.05,0.0017080432372913394,0.00020321280989833224,1.9427225369269974e-05,1.8694432545163425e-05,1.411965267289382e-06,0.00398059296672531
24.1,0.0016938488439942855,0.00020128892145906336,1.924068682372271e-05,1.8431674104652585e-05,1.3919231779033577e-06,0.003946306565071575
24.150000000000002,0.0016797829971303296,0.00019938528390620188,1.905614368832945e-05,1.81730163291303e-05,1.3721973293160252e-06,0.0039123479340710835
24.200000000000003,0.00166584447237125,0.0001975016677773434,1.8873572936973086e-05,1.79183890432167e-05,1.3527822441386146e-06,0.003878713671651126
24.25,0.0016520320571194022,0.00019563784630534096,1.8692951819704013e-05,1.7667723374787895e-05,1.33367254801244e-06,0.0038454004134776836
24.3,0.0016383445504031635,0.00019379359538739994,1.8514257859492157e-05,1.7420951728941603e-05,1.3148629675235493e-06,0.0038124048325113786
24.35,0.001624780762773073,0.00019196869355447174,1.8337468849011685e-05,1.717800776251814e-05,1.2963483281624422e-06,0.0037797236385690336
24.400000000000002,0.001611339516198647,0.00019016292194094322,1.8162562847457962e-05,1.6938826359163825e-05,1.278123552327798e-06,0.0037473535778907185
24.450000000000003,0.001598019643965889,0.0001883760642546227,1.798951817739688e-05,1.6703343604924863e-05,1.2601836573732253e-06,0.003715291432712233
24.5,0.001584819990575489,0.0001866079067470212,1.7818313421646344e-05,1.6471496764359596e-05,1.242523753696046e-06,0.0036835340208429507
24.55,0.0015717394116417083,0.00018485823818392743,1.764892742018977e-05,1.62432242571574e-05,1.2251390428671448e-06,0.003652078195248931
24.6,0.0015587767737919697,0.00018312684981627704,1.7481339267121576e-05,1.6018465635253064e-05,1.2080248158009713e-06,0.00362092084364126
24.650000000000002,0.0015459309545671285,0.00018141353535131293,1.7315528307624362e-05,1.5797161560425186e-05,1.1911764509647521e-06,0.003590058888069506
24.700000000000003,0.001533200842322445,0.000179718090924037,1.7151474134977735e-05,1.5579253782367965e-05,1.1745894126260428e-06,0.003559489284520258
24.75,0.001520585336129253,0.00017804031506895172,1.698915658759862e-05,1.5364685117225705e-05,1.1582592491377412e-06,0.0035292090225206496
24.8,0.001508083345677317,0.00017638000869208925,1.68285557461128e-05,1.5153399426579594e-05,1.1421815912597103e-06,0.003499215124746814
24.85,0.001495693791177898,0.00017473697504332916,1.6669651930457707e-05,1.4945341596876863e-05,1.1263521505161916e-06,0.003469504646637212
24.900000000000002,0.0014834156032675042,0.0001731110196890003,1.651242569701606e-05,1.4740457519292159e-05,1.1107667175881865e-06,0.0034400746760107352
24.950000000000003,0.001471247722912345,0.00017150195048476764,1.6356857835780343e-05,1.4538694070011698e-05,1.0954211607400281e-06,0.0034109223326895563
25.0,0.0014591891013134791,0.0001699095775488015,1.6202929367547863e-05,1.4339999090930739e-05,1.080311424279359e-06,0.003382044768126638
25.05,0.0014472386998126562,0.00016833371323522758,1.605062154114618e-05,1.4144321370755071e-05,1.0654335270497746e-06,0.003353439165037839
25.1,0.0014353954897988615,0.0001667741721078574,1.5899915830688848e-05,1.3951610626497782e-05,1.0507835609553945e-06,0.003325102737038579
25.150000000000002,0.0014236584526155487,0.0001652307709141956,1.5750793932861067e-05,1.3761817485362234e-05,1.0363576895166332e-06,0.003297032728284967
25.200000000000003,0.0014120265794685693,0.0001637033285597236,1.5603237764235203e-05,1.357489346700292e-05,1.0221521464564866e-06,0.003269226413119356
25.25,0.001400498871334797,0.00016219166608245818,1.5457229458615924e-05,1.3390790966155729e-05,1.0081632343166395e-06,0.0032416810957202596
25.3,0.0013890743388714408,0.00016069560662778176,1.5312751364414702e-05,1.3209463235629434e-05,9.943873231027216e-07,0.003214394109756565
25.35,0.0013777520023260557,0.00015921497542354464,1.5169786042053566e-05,1.3030864369650588e-05,9.808208489580824e-07,0.0031873628180460016
25.400000000000002,0.0013665308914472376,0.00015774959975543542,1.5028316261397786e-05,1.2854949287553784e-05,9.674603128654221e-07,0.0031605846122177914
25.450000000000003,0.00135541004539601,0.0001562993089426189,1.4888324999217329e-05,1.2681673717809877e-05,9.5430227937567e-07,0.00313405691237943
25.5,0.0013443885126578985,0.0001548639343136393,1.474979543667688e-05,1.2510994182384652e-05,9.41343375363505e-07,0.003107777166787555
25.55,0.001333465350955687,0.0001534433091825864,1.461271095685413e-05,1.2342867981420633e-05,9.285802888089168e-07,0.0030817428515228233
25.6,0.0013226396271628655,0.00015203726882552412,1.4477055142286252e-05,1.2177253178235118e-05,9.16009767604241e-07,0.0030559514701687836
25.650000000000002,0.0013119104172177526,0.00015064565045717757,1.4342811772544163e-05,1.2014108584627262e-05,9.036286183860905e-07,0.003030400553494643
25.700000000000003,0.0013012768060383035,0.0001492682932078781,1.4209964821834479e-05,1.1853393746487638e-05,8.91433705391643e-07,0.003005087659141916
25.75,0.0012907378874375934,0.00014790503810076388,1.4078498456628882e-05,1.1695068929703588e-05,8.794219493387342e-07,0.0029800103713148876
25.8,0.0012802927640399777,0.00014655572802923361,1.394839703332063e-05,1.1539095106353876e-05,8.675903263292358e-07,0.0029551663004748333
25.85,0.00126994054719793,0.00014522020773465255,1.3819645095908108e-05,1.1385433941186463e-05,8.559358667752107e-07,0.002930553083037976
25.900000000000002,0.0012596803569095468,0.0001438983237843072,1.3692227373705027e-05,1.1234047778373053e-05,8.444556543473287e-07,0.0029061683810770933
25.950000000000003,0.0012495113217367252,0.00014258992454960773,1.3566128779077141e-05,1.1084899628534534e-05,8.331468249450642e-07,0.0028820098820267525
26.0,0.0012394325787240066,0.00014129486018453597,1.3441334405205226e-05,1.093795315603139e-05,8.220065656881933e-07,0.0028580752983921247
26.05,0.001229443273318083,0.00014001298260433602,1.3317829523874041e-05,1.079317266651326e-05,8.11032113929118e-07,0.002834362367461311
26.1,0.001219542559287972,0.00013874414546444713,1.3195599583287154e-05,1.0650523094722218e-05,8.0022075628557e-07,0.0028108688510211735
26.150000000000002,0.0012097295986458435,0.0001374882041396748,1.3074630205907232e-05,1.0509969992544034e-05,7.895698276932359e-07,0.0027875925350765818
26.200000000000003,0.0012000035615685077,0.00013624501570359926,1.2954907186321694e-05,1.0371479517302255e-05,7.790767104778777e-07,0.0027645312295730604
26.25,0.001190363626319556,0.00013501443890821915,1.283641648913343e-05,1.0235018420289776e-05,7.687388334465166e-07,0.002741682768122788
26.3,0.0011808089791721507,0.00013379633416382738,1.271914424687633e-05,1.0100554035532755e-05,7.585536709972631e-07,0.0027190450077338914
26.35,0.001171338814332469,0.00013259056351911866,1.2603076757955502e-05,9.968054268781995e-06,7.485187422473979e-07,0.0026966158285430153
26.400000000000002,0.001161952333863785,0.00013139699064152493,1.2488200484611752e-05,9.837487586726737e-06,7.386316101792886e-07,0.0026743931335511005
26.450000000000003,0.0011526487476111993,0.00013021548079777772,1.2374502050910268e-05,9.708823006426192e-06,7.288898808037657e-07,0.0026523748483623503
26.5,0.0011434272731270052,0.0001290459008346949,1.2261968240753187e-05,9.582030084954128e-06,7.192912023405788e-07,0.0026305589209263346
26.55,0.0011342871355966894,0.0001278881191601894,1.2150585995915772e-05,9.457078909251876e-06,7.098332644155568e-07,0.002608943321283178
26.6,0.0011252275677655717,0.00012674200572449905,1.2040342414106118e-05,9.333940086185448e-06,7.005137972741174e-07,0.0025875260413118365
26.650000000000002,0.0011162478098660671,0.00012560743200163365,1.1931224747047944e-05,9.212584732802218e-06,6.913305710107604e-07,0.0025663050944813646
26.700000000000003,0.001107347109545579,0.00012448427097103853,1.18232203985864e-05,9.09298446678303e-06,6.822813948142128e-07,0.0025452785156051773
26.75,0.001098524721795014,0.00012337239709947216,1.1716316922816608e-05,8.97511139708554e-06,6.733641162278825e-07,0.002524444360598258
26.8,0.001089779908877914,0.00012227168632309503,1.1610502022234624e-05,8.85893811477467e-06,6.645766204252838e-07,0.002503800706237262
26.85,0.0010811119402602113,0.00012118201602976933,1.150576354591077e-05,8.744437684036312e-06,6.559168295001247e-07,0.002483345649923501
26.900000000000002,0.0010725200925405898,0.00012010326504156543,1.14020894876849e-05,8.631583633370237e-06,6.473827017707295e-07,0.0024630773094487554
26.950000000000003,0.0010640036493814583,0.00011903531359747438,1.1299467984383513e-05,8.520349946958521e-06,6.389722310984972e-07,0.0024429938227638758
27.0,0.0010555619014405314,0.00011797804333632402,1.119788731405843e-05,8.410711056205736e-06,6.306834462200883e-07,0.0024230933477501627
27.05,0.0010471941463030085,0.00011693133727989625,1.1097335894246808e-05,8.302641831447219e-06,6.225144100930477e-07,0.0024033740619934514
27.1,0.001038899688414358,0.00011589507981624452,1.0997802280252303e-05,8.196117573822003e-06,6.144632192545822e-07,0.002383834162560915
27.150000000000002,0.0010306778390136917,0.00011486915668320791,1.0899275163447066e-05,8.091114007306763e-06,6.065280031932004e-07,0.0023644718657805
27.200000000000003,0.0010225279160677324,0.00011385345495212115,1.0801743369594466e-05,7.987607270907497e-06,5.987069237329487e-07,0.002345285407023006
27.25,0.0010144492442053714,0.00011284786301171786,1.0705195857192232e-05,7.8855739110056e-06,5.909981744299739e-07,0.002326273040486746
27.3,0.0010064411546528065,0.00011185227055222487,1.0609621715835794e-05,7.784990873855025e-06,5.833999799811437e-07,0.0023074330389847705
27.35,0.0009985029851692668,0.00011086656854964664,1.05150101646017e-05,7.68583549822749e-06,5.759105956444799e-07,0.002288763693734618
27.400000000000002,0.000990634079983309,0.00010989064925023628,1.042135055045074e-05,7.588085508202449e-06,5.685283066711419e-07,0.0022702633141505626
27.450000000000003,0.0009828337897296905,0.00010892440615515233,1.032863234665068e-05,7.491719006098938e-06,5.612514277487227e-07,0.0022519302276383245
27.5,0.0009751014713868112,0.00010796773400529905,1.0236845151218332e-05,7.396714465546261e-06,5.540783024556153e-07,0.002233762779392213
27.55,0.0009674364882147195,0.00010702052876634767,1.0145978685380743e-05,7.303050724690601e-06,5.470073027262133e-07,0.0022157593321946705
27.6,0.0009598382096936857,0.00010608268761393799,1.0056022792055363e-05,7.210706979534806e-06,5.400368283267241e-07,0.002197918266218201
27.650000000000002,0.0009523060114633281,0.00010515410891905677,9.966967434348855e-06,7.119662777408444e-06,5.331653063413605e-07,0.0021802379788296252
27.700000000000003,0.0009448392752622974,0.00010423469223359223,9.878802694074447e-06,7.02989801056552e-06,5.263911906686992e-07,0.0021627168843966647
27.75,0.0009374373888685112,0.00010332433827606219,9.791518770287563e-06,6.941392909907156e-06,5.197129615279909e-07,0.002145353414096804
27.8,0.0009300997460399336,0.00010242294891751382,9.705105977839522e-06,6.854128038826613e-06,5.131291249752067e-07,0.0021281460157284095
27.85,0.0009228257464559029,0.00010153042716759397,9.619554745949161e-06,6.768084287174214e-06,5.066382124286282e-07,0.0021110931535240803
27.900000000000002,0.0009156147956589943,0.00010064667716078693,9.534855616792078e-06,6.683242865339548e-06,5.002387802037699e-07,0.0020941933079662027
27.950000000000003,0.0009084663049974208,9.977160414281887e-05,9.45099924410738e-06,6.599585298448635e-06,4.939294090574438e-07,0.0020774449756046733
28.0,0.0009013796915679651,9.89051144572265e-05,9.367976391821693e-06,6.517093420673629e-06,4.87708703740774e-07,0.0020608466688767724
28.05,0.000894354378159439,9.804711553208815e-05,9.28577793269023e-06,6.435749369652723e-06,4.81575292560973e-07,0.002044396915929156
28.1,0.00088738979319667,9.719751586691613e-05,9.204394846954771e-06,6.355535581018054e-06,4.7552782695170046e-07,0.002028094260441948
28.150000000000002,0.0008804853706850052,9.635622501970748e-05,9.123818221018274e-06,6.276434783029289e-06,4.6956498105181983e-07,0.002011937261454897
28.200000000000003,0.0008736405501553336,9.552315359415214e-05,9.044039246136003e-06,6.198429991310777e-06,4.636854512923839e-07,0.00199592449319557
28.25,0.0008668547766096207,9.469821322699653e-05,8.965049217122936e-06,6.121504503690141e-06,4.578879559916737e-07,0.0019800545449095795
28.3,0.000860127500466951,9.388131657556049e-05,8.886839531077257e-06,6.045641895136174e-06,4.521712349581239e-07,0.0019643260206927853
28.35,0.0008534581775100795,9.307237730540664e-05,8.809401686119805e-06,5.97082601279411e-06,4.465340491009773e-07,0.0019487375393254817
28.400000000000002,0.0008468462688324806,9.227131007815937e-05,8.732727280149196e-06,5.897040971116143e-06,4.4097518004849794e-07,0.0019332877341085178
28.450000000000003,0.0008402912407858965,9.147803053947253e-05,8.656808009612511e-06,5.824271147085356e-06,4.3549342977359433e-07,0.0019179752527013429
28.5,0.0008337925649283791,9.069245530714385e-05,8.581635668291338e-06,5.752501175531102e-06,4.3008762022669863e-07,0.0019027987569619487
28.55,0.000827349717972821,8.991450195937417e-05,8.507202146102954e-06,5.681715944533954e-06,4.247565929757464e-07,0.0018877569227886788
28.6,0.0008209621817359754,8.914408902317051e-05,8.43349942791656e-06,5.611900590918489e-06,4.1949920885311973e-07,0.0018728484399639013
28.650000000000002,0.0008146294430879558,8.838113596289046e-05,8.360519592384265e-06,5.543040495831995e-06,4.143143476094013e-07,0.0018580720119995002
28.700000000000003,0.0008083509939022153,8.762556316892682e-05,8.28825481078674e-06,5.475121280407449e-06,4.09200907573806e-07,0.0018434263559841714
28.75,0.0008021263310060009,8.687729194653071e-05,8.216697345893326e-06,5.408128801509022e-06,4.041578053211498e-07,0.0018289102024325098
28.8,0.0007959549561312779,8.613624450477129e-05,8.145839550836402e-06,5.3420491475584195e-06,3.991839753452205e-07,0.0018145222951358477
28.85,0.0007898363758661243,8.540234394563119e-05,8.075673867999917e-06,5.2768686344404865e-06,3.9427836973842423e-07,0.0018002613910148458
28.900000000000002,0.0007837701016065864,8.46755142532352e-05,8.006192827921822e-06,5.212573801486385e-06,3.8943995787757307e-07,0.0017861262599737928
28.950000000000003,0.0007777556495089947,8.395568028321114e-05,7.937389048210287e-06,5.149151407532847e-06,3.8466772611569356e-07,0.001772115684756608
29.0,0.0007717925404427377,8.324276775218146e-05,7.869255232473544e-06,5.086588427055941e-06,3.7996067747972996e-07,0.00175822846080452
29.05,0.0007658802999434845,8.253670322738344e-05,7.801784169263122e-06,5.024872046377836e-06,3.7531783137402177e-07,0.0017444633961153993
29.1,0.0007600184581668613,8.183741411641745e-05,7.73496873103044e-06,4.963989659945156e-06,3.707382232894428e-07,0.0017308193111047366
29.150000000000002,0.0007542065498425693,8.11448286571207e-05,7.66880187309644e-06,4.903928866677394e-06,3.6622090451807934e-07,0.0017172950384682275
29.200000000000003,0.0007484441142289447,8.045887590756566e-05,7.603276632634219e-06,4.84467746638406e-06,3.617649418733405e-07,0.0017038894230459603
29.25,0.000742730695067958,7.977948573618151e-05,7.538386127664452e-06,4.786223456249142e-06,3.5736941741538933e-07,0.0016906013216881795
29.3,0.0007370658405406444,7.910658881199692e-05,7.474123556063433e-06,4.728555027381531e-06,3.53033428181784e-07,0.0016774296031226077
29.35,0.0007314491032229695,7.844011659500335e-05,7.410482194583641e-06,4.671660561430145e-06,3.4875608592322906e-07,0.0016643731478233098
29.400000000000002,0.000725880040042117,7.778000132663653e-05,7.347455397886607e-06,4.615528627262366e-06,3.4453651684432747e-07,0.001651430847881076
29.450000000000003,0.000720358212233203,7.712617602037549e-05,7.285036597587972e-06,4.560147977704618e-06,3.4037386134923655e-07,0.001638601606875307
29.5,0.0007148831852964086,7.647857445245729e-05,7.223219301314585e-06,4.505507546343793e-06,3.3626727379212847e-07,0.0016258843397473845
29.55,0.000709454528954528,7.583713115270609e-05,7.161997091773435e-06,4.451596444388317e-06,3.3221592223235487e-07,0.0016132779726755067
29.6,0.0007040718171109324,7.520178139547561e-05,7.1013636258323945e-06,4.398403957587722e-06,3.282189881942287e-07,0.0016007814429509785
29.650000000000002,0.0006987346278079394,7.4572461190703e-05,7.041312633612495e-06,4.345919543209486e-06,3.242756664313225e-07,0.0015883936988559234
29.700000000000003,0.0006934425431855896,7.39491072750731e-05,6.981837917591658e-06,4.29413282707206e-06,3.2038516469519547e-07,0.001576113699542417
29.75,0.0006881951494408256,7.33316571032919e-05,6.922933351719738e-06,4.2430336006329595e-06,3.16546703508463e-07,0.0015639404149130143
29.8,0.0006829920367870677,7.272004883946732e-05,6.8645928805447115e-06,4.192611818130796e-06,3.1275951594211704e-07,0.0015518728255026549
29.85,0.0006778327994141887,7.211422134859698e-05,6.806810518349918e-06,4.142857593780257e-06,3.090228473970184e-07,0.0015399099223619378
29.900000000000002,0.0006727170354488756,7.15141141881605e-05,6.74958034830215e-06,4.093761199018901e-06,3.053359553894712e-07,0.0015280507069417373
29.950000000000003,0.0006676443469153831,7.091966759981587e-05,6.692896521610518e-06,4.045313059804815e-06,3.0169810934080194e-07,0.0015162941909791518
30.0,0.0006626143396966707,7.033082250119854e-05,6.636753256695924e-06,3.9975037539641e-06,2.9810859037086393e-07,0.001504639396384769
30.05,0.0006576266234959196,6.974752047782133e-05,6.581144838371002e-06,3.9503240085872e-06,2.945666910953854e-07,0.001493085355131224
30.1,0.0006526808117984321,6.916970377507512e-05,6.526065617030438e-06,3.903764697473158e-06,2.910717154270894e-07,0.0014816311091430496
30.150000000000002,0.000647776521833901,6.859731529032776e-05,6.471510007851483e-06,3.8578168386208e-06,2.876229783805074e-07,0.001470275710187788
30.200000000000003,0.0006429133745390537,6.803029856512097e-05,6.4174724900045705e-06,3.812471591765969e-06,2.8421980588041443e-07,0.0014590182197683562
30.25,0.0006380909945206624,6.746859777746364e-05,6.3639476058739025e-06,3.767720255963897e-06,2.808615345738141e-07,0.0014478577090166523
30.3,0.0006333090100189198,6.691215773422013e-05,6.310929960287853e-06,3.7235542672158147e-06,2.775475116454028e-07,0.0014367932585883775
30.35,0.0006285670528711773,6.636092386359326e-05,6.25841421975913e-06,3.6799651961389836e-06,2.7427709463644736e-07,0.0014258239585590755
30.400000000000002,0.0006238647584760399,6.58148422076996e-05,6.206395111734483e-06,3.6369447456792415e-06,2.7104965126700304e-07,0.0014149489083213583
30.450000000000003,0.0006192017657578174,6.52738594152369e-05,6.154867423853913e-06,3.5944847488652783e-06,2.678645592614113e-07,0.0014041672164833152
30.5,0.0006145777171313269,6.473792273424223e-05,6.103826003219226e-06,3.5525771666038193e-06,2.647212061770107e-07,0.0013934780007680847
30.55,0.0006099922584670426,6.420698000493932e-05,6.0532657556718095e-06,3.5112140855148996e-06,2.6161898923599785e-07,0.001382880387914577
30.6,0.000605445039056595,6.368097965267486e-05,6.0031816450795506e-06,3.470387715806503e-06,2.585573151603762e-07,0.0013723735135793397
30.650000000000002,0.0006009357115786079,6.315987068094173e-05,5.953568692632732e-06,3.430090389187742e-06,2.5553560000993336e-07,0.001361956522239541
30.700000000000003,0.0005964639320648773,6.264360266448867e-05,5.904421976148828e-06,3.3903145568198697e-06,2.5255326902318855e-07,0.0013516285670970647
30.75,0.0005920293598668861,6.213212574251522e-05,5.855736629386071e-06,3.3510527873043893e-06,2.496097564612475e-07,0.0013413888099837075
30.8,0.0005876316576226496,6.162539061195055e-05,5.807507841365673e-06,3.3122977647075266e-06,2.4670450545451157e-07,0.0013312364212674495
30.85,0.0005832704912238953,6.112334852081582e-05,5.7597308557026264e-06,3.2740422866203964e-06,2.4383696785218746e-07,0.0013211705797598107
30.900000000000002,0.0005789455297835652,6.062595126166825e-05,5.7124009699449145e-06,3.2362792622541334e-06,2.4100660407453845e-07,0.001311190472624254
30.950000000000003,0.0005746564456036443,6.0133151165126364e-05,5.6655135349210835e-06,3.199001710569351e-06,2.382128829678255e-07,0.0013012952952856387
31.0,0.0005704029141433094,5.964490109347539e-05,5.619063954096038e-06,3.162202758439251e-06,2.354552816618873e-07,0.0012914842513407066
31.05,0.000566184613987395,5.9161154434351475e-05,5.5730476829349454e-06,3.1258756388457327e-06,2.3273328543030576e-07,0.0012817565524695885
31.1,0.0005620012268151764,5.868186509450433e-05,5.527460228275204e-06,3.0900136891078994e-06,2.3004638755310947e-07,0.0012721114183483248
31.150000000000002,0.000557852437369462,5.8206987493636644e-05,5.482297147706285e-06,3.0546103491422957e-06,2.2739408918196333e-07,0.0012625480765623735
31.200000000000003,0.0005537379334259962,5.773647655831981e-05,5.437554048957421e-06,3.0196591597543064e-06,2.2477589920779775e-07,0.0012530657625211116
31.25,0.0005496574057631683,5.7270287715984825e-05,5.393226589293007e-06,2.985153760960108e-06,2.2219133413083012e-07,0.0012436637193733071
31.3,0.0005456105481320236,5.680837688898731e-05,5.349310474915605e-06,2.951087890338577e-06,2.1963991793293155e-07,0.0012343411979235492
31.35,0.0005415970572265769,5.6350700488746165e-05,5.305801460376506e-06,2.9174553814126247e-06,2.171211819522964e-07,0.0012250974565496363
31.400000000000002,0.0005376166326544219,5.5897215409954295e-05,5.262695347993688e-06,2.884250162059341e-06,2.1463466476036595e-07,0.0012159317611208976
31.450000000000003,0.0005336689769076357,5.544787902486105e-05,5.219987987277116e-06,2.8514662529484475e-06,2.1217991204096633e-07,0.0012068433849174432
31.5,0.0005297537953339761,5.500264917762524e-05,5.177675274361283e-06,2.819097766008501e-06,2.09756476471617e-07,0.0011978316085503344
31.55,0.0005258707961083659,5.456148417873775e-05,5.135753151444881e-06,2.7871389029203113e-06,2.0736391760696723e-07,0.0011888957198826538
31.6,0.0005220196902046672,5.4124342799513275e-05,5.094217606237556e-06,2.7555839536370984e-06,2.0500180176432287e-07,0.0011800350139514802
31.650000000000002,0.0005182001913677357,5.369118426664982e-05,5.0530646714135895e-06,2.7244272949308268e-06,2.0266970191121944e-07,0.0011712487928907393
31.700000000000003,0.0005144120160857587,5.3261968256855435e-05,5.012290424072477e-06,2.693663388964267e-06,2.0036719755500503e-07,0.0011625363658549336
31.75,0.0005106548835628699,5.283665489154125e-05,4.971890985206287e-06,2.6632867818882773e-06,1.980938746343942e-07,0.0011538970489437367
