Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(3),J_total_As
11.65,0.018142362573593918,0.002805285623357662,0.015239657272709078,0.0009454165024722066,0.0026242341952145624,8.483010375869041e-05,0.001040253550988177,0.00011972298532867091,0.16190084287977455
11.700000000000001,0.018088087770164275,0.0027754105957557805,0.015079383981751845,0.0009212526344844967,0.0026037914495219356,8.252773548291694e-05,0.0010157687343591416,0.00011884409448670897,0.16034782968646916
11.75,0.018033802728675666,0.0027467128368248925,0.014920462093216694,0.0008978816469631019,0.0025832893040851524,8.029959399387279e-05,0.0009918951857227827,0.00011795990653759643,0.15881273357356676
11.8,0.017979509116092376,0.002719157775712657,0.01476288936997673,0.0008752832121122034,0.002562735368841018,7.81438077789395e-05,0.0009686169308525756,0.00011707083228187771,0.15729531806167024
11.850000000000001,0.01792520858947005,0.0026927115447143418,0.014606663313573532,0.0008534373408883117,0.0025421370751205095,7.60585350018484e-05,0.0009459184268358316,0.000116177274556943,0.15579535044434253
11.9,0.01787090279590171,0.002667340971732286,0.014451781171564562,0.0008323243847556796,0.0025215016751162097,7.404196379614754e-05,0.0009237845502035495,0.00011527962808258825,0.15431260169873953
11.950000000000001,0.017816593372465217,0.002643013572592832,0.0142982399447813,0.0008119250369625692,0.0025008362416516225,7.209231250593022e-05,0.0009022005853879555,0.00011437827933035493,0.15284684639952123
12.0,0.01776228194617224,0.002619697543231967,0.014146036394496445,0.0007922203333654715,0.002480147668231625,7.020782987679837e-05,0.0008811522134988778,0.0001134736064151249,0.15139786263589552
12.05,0.017707970133918616,0.0025973617517605248,0.013995167049498351,0.0007731916528272916,0.0024594426693543524,6.838679519991036e-05,0.0008606255014103061,0.00011256597900752308,0.1499654319316545
12.100000000000001,0.017653659542436206,0.002575975730419483,0.013845628213071481,0.0007548207172145154,0.0024387277810658625,6.662751841184946e-05,0.0008406068911487409,0.00011165575826575654,0.14854933916807284
12.15,0.017599351768246164,0.002555509667435485,0.013697415969881322,0.0007370895910173278,0.0024180093617398517,6.49283401529317e-05,0.0008210831895751127,0.00011074329678558792,0.14714937250953872
12.200000000000001,0.017545048397613644,0.0025359343987864003,0.013550526192762657,0.0007199806806156948,0.00239729359306565,6.328763178646354e-05,0.0008020415583522848,0.00010982893856721015,0.14576532333179873
12.25,0.017490751006503946,0.0025172213998863866,0.013404954549410148,0.0007034767332134729,0.0023765864812286047,6.170379538135258e-05,0.0007834695041903584,0.00010891301899785375,0.1443969861527
12.3,0.01743646116054007,0.002499342777199565,0.013260696508970148,0.0006875608354616549,0.0023558938582677828,6.017526366036895e-05,0.000765354869362174,0.00010799586484901888,0.1430441585653197
12.350000000000001,0.01738218041496171,0.0024822712597911134,0.013117747348533052,0.0006722164117910053,0.0023352213835967635,5.870049991625735e-05,0.0007476858224816406,0.00010707779428728464,0.14170664117337736
12.4,0.017327910314585623,0.00246598019082424,0.012976102159525339,0.0006574272224734273,0.0023145745456740305,5.7277997897799624e-05,0.0007304508495376733,0.00010615911689770245,0.14038423752882823
12.450000000000001,0.01727365239376743,0.00245044351901119,0.012835755854000742,0.000643177361430586,0.002293958663810226,5.590628166783575e-05,0.0007136387451767376,0.0001052401337188349,0.1390767540715438
12.5,0.017219408176364803,0.002435635790026134,0.01269670317083008,0.000629451253807491,0.002273378890100232,5.4583905435160044e-05,0.0006972386042271772,0.0001043211372885524,0.13778400007098646
12.55,0.017165179175702042,0.0024215321378874685,0.01255893868178922,0.0006162336533279347,0.002252840211468692,5.33094533621201e-05,0.0006812398134586618,0.0001034024116997473,0.13650578756979248
12.600000000000001,0.017110966894536023,0.0024081082763167784,0.012422456797545018,0.0006035096394479436,0.00223234745181825,5.2081539349663996e-05,0.0006656320435703008,0.00010248423266517314,0.13524193132917892
12.65,0.017056772825023544,0.002395340490081407,0.012287251773538876,0.0005912646143226351,0.0022119052742703756,5.0898806801496894e-05,0.0006504052414011057,0.00010156686759065893,0.13399224877609672
12.700000000000001,0.017002598448690003,0.0023832056263273027,0.012153317715767855,0.0005794842996011746,0.002191518183489218,4.975992836893119e-05,0.0006355496223566737,0.00010065057565599132,0.132756559952052
12.75,0.016948445236399465,0.0023716810859085407,0.012020648586463336,0.0005681547330638367,0.0021711905280795115,4.8663605677938445e-05,0.0006210556630461274,9.973560790279763e-05,0.13153468746352634
12.8,0.016894314648326067,0.002360744814719629,0.01188923820966716,0.0005572622651144932,0.0021509265030500344,4.7608569039836724e-05,0.0006069140941234839,9.882220732879921e-05,0.13032645643392446
12.850000000000001,0.01684020813392676,0.0023503752950364675,0.011759080276705499,0.0005467935551412347,0.002130730152334682,4.6593577146978964e-05,0.000593115893327816,9.791060898784278e-05,0.12913169445698566
12.9,0.016786127131915397,0.00234055153687155,0.011630168351560527,0.0005367355677571878,0.0021106053713636315,4.5617416754738074e-05,0.0005796522787166865,9.700104009514986e-05,0.12795023155159502
12.950000000000001,0.016732073070238114,0.0023312530693487673,0.011502495876140217,0.0005270755689330103,0.0020905559096775694,4.467890235102079e-05,0.0005665147020875069,9.609372013725818e-05,0.1267819001179354
13.0,0.01667804736605009,0.002322459932102913,0.011376056175446623,0.0005178011220319705,0.0020705853735783837,4.377687581447972e-05,0.0005536948425816123,9.518886098616027e-05,0.12562653489492356
13.05,0.016624051425693544,0.0023141526667087562,0.011250842462642947,0.0005089000837579532,0.0020506972288100948,4.2910206062531615e-05,0.0005411846004659718,9.428666701717246e-05,0.12448397291887504
13.100000000000001,0.01657008664467707,0.002306312308144326,0.011126847844019964,0.0005003606000262223,0.002030894803264244,4.207778869023416e-05,0.0005289760910876138,9.338733523009771e-05,0.1233540534833474
13.15,0.01651615440765626,0.0022989203762928093,0.011004065323862226,0.0004921711017662388,0.0020111812897042813,4.127854560101629e-05,0.0005170616389959577,9.249105537327035e-05,0.1222366181001111
13.200000000000001,0.016462256088415585,0.002291958867487258,0.010882487809214652,0.00048432030066535557,0.001991559748503874,4.051142463020506e-05,0.0005054337722283855,9.159801007009757e-05,0.1211315104612021
13.25,0.01640839304985157,0.0022854102461020895,0.010762108114550174,0.00047679718486173627,0.001972033110394389,3.9775399162240985e-05,0.0004940852167545192,9.070837494773626e-05,0.12003857640201106
13.3,0.01635456664395722,0.0022792574361951423,0.010642918966338996,0.00046959101459438364,0.001952604179217104,3.906946774242401e-05,0.00048300889107477315,8.982231876756552e-05,0.11895766386536538
13.350000000000001,0.01630077821180768,0.0022734838132038686,0.010524913007520323,0.0004626913178177426,0.001933275634676024,3.839265368398695e-05,0.0004721979009688993,8.894000355713908e-05,0.11788862286656507
13.4,0.016247029083547183,0.002268073195699035,0.01040808280187722,0.00045608788578791154,0.0019140500350874551,3.774400467124678e-05,0.00046164553439033515,8.806158474331994e-05,0.11683130545933211
13.450000000000001,0.016193320578377156,0.002263009837199119,0.010292420838315431,0.0004497707686271049,0.001894929820122755,3.712259235954236e-05,0.00045134525650229474,8.718721128632081e-05,0.11578556570263687
13.5,0.01613965400454563,0.0022582784180484117,0.010177919535047066,0.00044373027087262623,0.0018759173135409542,3.652751197262587e-05,0.0004412907048516533,8.631702581439212e-05,0.11475125962836642
13.55,0.016086030659337787,0.0022538640373616454,0.010064571243679914,0.0004379569470162356,0.0018570147259081584,3.595788189813518e-05,0.00043147568467677227,8.545116475891572e-05,0.11372824520980052
13.600000000000001,0.016032451829067755,0.0022497522050378056,0.009952368253213434,0.00043244159703945654,0.0018382241573009063,3.541284328173809e-05,0.00042189416434553823,8.458975848968115e-05,0.11271638233086397
13.65,0.015978918789071577,0.0022459288338456144,0.009841302793942252,0.0004271752619500188,0.0018195475999908436,3.489155962050221e-05,0.0004125402709199704,8.373293145013485e-05,0.1117155327561241
13.700000000000001,0.01592543280370134,0.0022423802315830123,0.0097313670412682,0.00042214921932431904,0.001800986941108303,3.439321635601066e-05,0.0004034082858438671,8.28808022924091e-05,0.11072556010150429
13.75,0.015871995126320523,0.0022390930933128095,0.009622553119421924,0.0004173549788604732,0.0017825439652825743,3.391702046771111e-05,0.0003944926407500562,8.203348401195124e-05,0.10974632980568644
13.8,0.01581860699930043,0.0022360544936765227,0.009514853105095,0.0004127842779462345,0.0017642203572568126,3.3462200066953556e-05,0.00038578791338390026,8.11910840815865e-05,0.10877770910217494
13.850000000000001,0.015765269654017845,0.0022332518792882784,0.009408259030983716,0.0004084290772457795,0.0017460177044757435,3.3028003992143634e-05,0.00037728882363981627,8.035370458486142e-05,0.10781956699199761
13.9,0.01571198431085377,0.002230673061210509,0.009302762889245508,0.00040428155630908575,0.001727937499644451,3.2613701405408724e-05,0.00036899022970764264,7.95214423485256e-05,0.10687177421701931
13.950000000000001,0.015658752179193304,0.0022283062075130447,0.009198356634869185,0.00040033410920737705,0.0017099811432567194,3.2218581391147555e-05,0.00036088712432578583,7.869438907402181e-05,0.10593420323384509
14.0,0.015605574457426644,0.002226139835917061,0.009095032188960066,0.00039657934019786547,0.0016921499460915378,3.184195255680833e-05,0.00035297463113816217,7.787263146786479e-05,0.10500672818829158
14.05,0.01555245233295117,0.002224162806525229,0.008992781441941097,0.00039301005942078227,0.0016744451316765023,3.1483142636215085e-05,0.0003452480011520251,7.705625137079864e-05,0.10408922489040502
14.100000000000001,0.015499386982174646,0.0022223643146392796,0.008891596256671163,0.00038961927863147636,0.0016568678387170095,3.114149809573958e-05,0.00033770260929386357,7.624532588563332e-05,0.10318157079000685
14.15,0.015446379570519477,0.0022207338836660855,0.008791468471481696,0.00038640020697013907,0.0016394191234902285,3.081638374359281e-05,0.00033033395106062103,7.543992750366845e-05,0.10228364495274735
14.200000000000001,0.015393431252428038,0.0022192613581132484,0.008692389903132744,0.00038334624677151816,0.0016220999622029728,3.0507182342489626e-05,0.00032313763926356974,7.464012422962187e-05,0.10139532803664944
14.25,0.015340543171369079,0.002217936896675067,0.008594352349689733,0.0003804509894167924,0.001604911253312706,3.021329422591984e-05,0.0003161094008622509,7.384597970498864e-05,0.10051650226912581
14.3,0.015287716459845143,0.002216750965409662,0.00849734759332202,0.0003777082112295919,0.0015878538198109944,2.993413691823956e-05,0.00030924507388595246,7.305755332976222e-05,0.0996470514244522
14.350000000000001,0.015234952239401052,0.002215694331007933,0.008401367403024506,0.00037511186941798234,0.0015709284114688497,2.966914475877908e-05,0.0003025406044402827,7.22749003824587e-05,0.09878686080168181
14.4,0.015182251620633391,0.0022147580541549204,0.008306403537263451,0.00037265609806406204,0.0015541357070434627,2.941776853014583e-05,0.0002959920437964512,7.149807213838961e-05,0.09793581720298622
14.450000000000001,0.015129615703200996,0.0022139334829840585,0.008212447746547705,0.00037033520416266714,0.001537476316445935,2.9179475090884842e-05,0.00028959554556094415,7.072711598613627e-05,0.0970938089124069
14.5,0.01507704557583648,0.002213212246624716,0.008119491775926593,0.0003681436637105332,0.0015209507828696951,2.895374701264387e-05,0.00028334736292334685,6.996207554218455e-05,0.09626072567500651
14.55,0.015024542316358686,0.002212586248843332,0.008027527367415592,0.0003660761178471175,0.0015045595848793376,2.874008222197517e-05,0.00027724384598011895,6.920299076368319e-05,0.09543645867640406
14.600000000000001,0.014972106991686173,0.0022120476617783808,0.007936546262351088,0.0003641273690481592,0.0014883031384597292,2.8537993646892646e-05,0.00027128143913220386,6.844989805929579e-05,0.09462090052268404
14.65,0.014919740657851626,0.0022115889197693054,0.007846540203675343,0.00036229237737292263,0.0014721817990252539,2.834700886828951e-05,0.0002654566785543996,6.770283039811968e-05,0.09381394522066622
14.700000000000001,0.014867444360017223,0.0022112027132795125,0.007757500938152925,0.0003605662567659537,0.0014561958633891557,2.816666977630942e-05,0.0002597661897344852,6.696181741665056e-05,0.0930154881585253
14.75,0.01481521913249096,0.002210881982913415,0.007669420218519814,0.00035894427141406775,0.0014403455716929887,2.7996532231752405e-05,0.0002542066850801517,6.62268855237758e-05,0.09222542608675006
14.8,0.014763065998743871,0.002210619913527474,0.007582289805566327,0.00035742183215917584,0.0014246311092962203,2.7836165732585512e-05,0.00024877496159183556,6.549805800378259e-05,0.09144365709943121
14.850000000000001,0.014710985971428196,0.002210409928435102,0.007496101470155141,0.0003559944929674627,0.0014090526086261127,2.7685153085618167e-05,0.00024346789859961568,6.477535511737195e-05,0.09067008061586856
14.9,0.014658980052396428,0.0022102456837052396,0.007410846995175535,0.0003546579474553292,0.0013936101509880218,2.7543090083391925e-05,0.00023828245556237703,6.405879420067197e-05,0.08990459736248792
14.950000000000001,0.014607049232721249,0.0022101210625543612,0.007326518177435074,0.0003534080254724266,0.0013783037683363128,2.7409585186325376e-05,0.0002332156699275004,6.334838976224748e-05,0.08914710935505878
15.0,0.014555194492716372,0.0022100301698315945,0.007243106829489942,0.0003522406897420251,0.0013631334450061345,2.728425921014619e-05,0.00022826465504938693,6.264415357810648e-05,0.08839751988120492
15.05,0.014503416801958208,0.002209967326596604,0.007160604781415028,0.0003511520325588781,0.0013480991194063068,2.716674501863391e-05,0.000223426598165167,6.194609478470555e-05,0.08765573348319845
15.100000000000001,0.014451717119308427,0.0022099270647898237,0.007079003882515026,0.0003501382725446735,0.0013332006856736417,2.705668722168976e-05,0.0002186987584259999,6.125421996996024e-05,0.08692165594103111
15.15,0.014400096392937331,0.002209904121994584,0.00699829600297763,0.00034919575146108927,0.0013184379952890157,2.6953741878742244e-05,0.00021407846498240515,6.056853326226779e-05,0.08619519425575423
15.200000000000001,0.014348555560348069,0.0022098934362906313,0.006918473035470016,0.00034832093108040825,0.001303810858655564,2.685757620749063e-05,0.00020956311512211658,5.988903641755232e-05,0.08547625663308049
15.25,0.014297095548401674,0.002209890141198488,0.006839526896679778,0.00034751039011358525,0.0012893190466393835,2.6767868297982268e-05,0.00020515017245899267,5.9215728904344605e-05,0.08476475246724138
15.3,0.014245717273342893,0.0022098895607140768,0.006761449528801377,0.00034676082119560115,0.0012749622920731438,2.6684306832013502e-05,0.00020083716517155245,5.8548607986909986e-05,0.08406059232509254
15.350000000000001,0.014194421640826826,0.0022098872044329742,0.006684232900969329,0.0003460690279278872,0.0012607402912230535,2.6606590807838656e-05,0.00019662168428975465,5.7887668806440523e-05,0.08336368793046223
15.4,0.01414320954594633,0.00220987876276364,0.006607869010639157,0.0003454319219775516,0.0012466527052196153,2.6534429270166306e-05,0.00019250138202866888,5.7232904460328075e-05,0.08267395214873569
15.450000000000001,0.014092081873260196,0.002209860102228925,0.006532349884917257,0.00034484652023309364,0.0012326991614526458,2.6467541045417333e-05,0.00018847397016773064,5.65843060795372e-05,0.08199129897167061
15.5,0.0140410394968221,0.0022098272608551293,0.0064576675818407885,0.0003443099420162502,0.0012188792549310424,2.6405654482214784e-05,0.00018453721847430877,5.5941862904098014e-05,0.08131564350243776
15.55,0.013990083280210269,0.0022097764436478594,0.006383814191608601,0.0003438194063495756,0.0012051925496077856,2.6348507197071413e-05,0.00018068895317034477,5.530556235673956e-05,0.08064690194088153
15.600000000000001,0.013939214076557904,0.002209704018153895,0.006310781837764362,0.00034337222927932176,0.0011916385796706956,2.6295845825237054e-05,0.00017692705544086618,5.467539011468668e-05,0.07998499156899577
15.65,0.01388843272858432,0.0022096065101082575,0.006238562678332858,0.00034296582125315053,0.0011782168507994508,2.6247425776664344e-05,0.0001732494599832024,5.4051330179643034e-05,0.07932983073660958
15.700000000000001,0.013837740068626776,0.0022094805991656487,0.006167148906910563,0.00034259768455217773,0.0011649268413894001,2.620301099704811e-05,0.00016965415359576896,5.3433364945984424e-05,0.07868133884727871
15.75,0.013787136918673027,0.0022093231147153987,0.006096532753711512,0.00034226541077682083,0.0011517680037427095,2.616237373389081e-05,0.00016613917380531808,5.282147526718775e-05,0.07803943634437835
15.8,0.013736624090394542,0.0022091310317790473,0.006026706486569452,0.00034196667838589436,0.0011387397652273723,2.6125294307543564e-05,0.00016270260753158055,5.2215640520520406e-05,0.07740404469739236
15.850000000000001,0.013686202385180408,0.0022089014669896645,0.005957662411897353,0.00034169925028837406,0.0011258415294046452,2.609156088716988e-05,0.00015934258978826015,5.161583867001708e-05,0.07677508638839588
15.9,0.013635872594171889,0.002208631674651994,0.005889392875605197,0.0003414609714872276,0.0011130726771254494,2.6060969271576925e-05,0.0001560573024193653,5.102204632777004e-05,0.07615248489872621
15.950000000000001,0.013585635498297619,0.0022083190428824903,0.005821890263977071,0.0003412497667746903,0.0011004325675962967,2.603332267485703e-05,0.00015284497286989504,5.0434238813560275e-05,0.07553616469583913
16.0,0.013535491868309468,0.0022079610898283046,0.005755147004508539,0.0003410636384783465,0.001087920539415303,2.600843151678038e-05,0.00014970387298992408,4.985239021285738e-05,0.07492605122034666
16.05,0.013485442464818989,0.002207555459964263,0.005689155566705201,0.00034090066425736015,0.0010755359115788361,2.5986113217878017e-05,0.00014663231787115464,4.927647343321531e-05,0.07432207087323241
16.1,0.013435488038334522,0.0022070999204668656,0.005623908462843443,0.0003407589949481847,0.00106327798445937,2.596619199915295e-05,0.00014362866471503554,4.8706460259093e-05,0.07372415100324198
16.150000000000002,0.013385629329298864,0.0022065923576643294,0.005559398248694238,0.0003406368524590685,0.0010511460407550961,2.5948498686355675e-05,0.00014069131173156761,4.81423214051275e-05,0.0731322198944443
16.2,0.01333586706812755,0.002206030773561682,0.0054956175242109745,0.0003405325277126624,0.0010391393464118544,2.593287051875935e-05,0.0001378186970679447,4.758402656788853e-05,0.0725462067539614
16.25,0.013286201975247696,0.00220541328243991,0.0054325589341821445,0.00034044437863602425,0.0010272571515179375,2.5919150962368823e-05,0.0001350092977661993,4.703154447614271e-05,0.07196604169986291
16.3,0.013236634761137433,0.002204738107528158,0.005370215168849862,0.00034037082819730874,0.0010154986911723317,2.5907189527496834e-05,0.00013226162874905036,4.648484293965677e-05,0.07139165574922343
16.35,0.013187166126365876,0.0022040035777479696,0.005308578964494991,0.00034031036248842315,0.001003863186326935,2.589684159063993e-05,0.00012957424183316672,4.594388889656757e-05,0.07082298080633877
16.400000000000002,0.013137796761633638,0.0022032081245285475,0.005247643103989803,0.00034026152885292306,0.0009923498446033094,2.5887968220586122e-05,0.00012694572476908787,4.540864845934813e-05,0.070259949651099
16.45,0.013088527347813888,0.002202350278692024,0.0051874004173189875,0.00034022293405841937,0.0009809578610845107,2.5880436008685675e-05,0.000124374700307062,4.487908695939826e-05,0.06970249592751585
16.5,0.013039358555993908,0.0022014286674077108,0.005127843782069826,0.0003401932425127624,0.0009696864190825344,2.587411690321617e-05,0.0001218598252880819,4.435516899028785e-05,0.06915055413240105
16.55,0.012990291047517196,0.0022004420112143076,0.005068966123892402,0.0003401711745232683,0.0009585346908819225,2.5868888047772624e-05,0.00011939978975942302,4.383685844968193e-05,0.0686040596041943
16.6,0.01294132547402603,0.002199389121109045,0.005010760416930567,0.00034015550459824966,0.0009475018384600505,2.5864631623613267e-05,0.00011699331611400152,4.332411857997486e-05,0.06806294851193753
16.650000000000002,0.01289246247750454,0.0021982688957027327,0.004953219684224517,0.0003401450597901137,0.000936587014184631,2.5861234695891524e-05,0.00011463915825289562,4.281691200766233e-05,0.06752715784439338
16.7,0.012843702690322251,0.002197080318439688,0.004896336998085725,0.0003401387180792897,0.0009257893614889509,2.5858589063704745e-05,0.00011233610077038817,4.231520078147872e-05,0.06699662539930624
16.75,0.012795046735278077,0.002195822454881524,0.004840105480444965,0.00034013540679824974,0.0009151080155253532,2.5856591113890242e-05,0.00011008295816090697,4.181894640932729e-05,0.06647128977280245
16.8,0.012746495225644808,0.0021944944500537724,0.004784518303174256,0.00034013410109488883,0.0009045421037974842,2.5855141678499433e-05,0.00010787857404725987,4.1328109894031024e-05,0.06595109034892907
16.85,0.012698048765213995,0.002193095525854319,0.004729568688383346,0.0003401338224345315,0.0008940907467717916,2.5854145895881056e-05,0.00010572182042957302,4.084265176793053e-05,0.06543596728932781
16.900000000000002,0.01264970794834129,0.0021916249785226376,0.004675249908691536,0.00034013363713983737,0.0008837530584687823,2.58535130753047e-05,0.00010361159695436308,4.036253212635628e-05,0.06492586152304275
16.95,0.012601473359992212,0.002190082176168813,0.004621555287475526,0.00034013265496787967,0.0008735281470345231,2.5853156565056314e-05,0.00010154683020318675,3.9887710660001494e-05,0.06442071473646008
17.0,0.012553345575788293,0.0021884665563613355,0.004568478199093947,0.00034013002772367737,0.0008634151152928641,2.5852993623937665e-05,9.9526473000327e-05,3.9418146686221635e-05,0.06392046936337731
17.05,0.012505325162053674,0.002186777623772675,0.0045160120690893235,0.0003401249479094645,0.0008534130612788695,2.5852945296102258e-05,9.754950373899325e-05,3.895379917928689e-05,0.06342506857520079
17.1,0.012457412675862046,0.002185014947881625,0.0044641503743680505,0.0003401166474089868,0.0008435210787539087,2.5852936289160683e-05,9.561492572552255e-05,3.849462679961238e-05,0.06293445627126945
17.150000000000002,0.012409608665083989,0.0021831781607314347,0.004412886643359091,0.00034010439620612166,0.0008337382577028796,2.5852894855488933e-05,9.372176654108807e-05,3.8040587921991806e-05,0.06244857706930275
17.2,0.012361913668434678,0.002181266954742736,0.0043622144561520255,0.00034008750113712267,0.000824063684814012,2.5852752676673808e-05,9.186907742043257e-05,3.759164066285905e-05,0.06196737629597155
17.25,0.012314328215521935,0.0021792810805802915,0.004312127444615042,0.0003400653046757979,0.000814496443941694,2.585244475103017e-05,9.005593264715763e-05,3.714774290660201e-05,0.061490799977589904
17.3,0.012266852826894655,0.002177220345072589,0.004262619292493554,0.00034003718375093684,0.0008050356165527684,2.5851909284125452e-05,8.828142896511564e-05,3.6708852330953166e-05,0.06101879483092656
17.35,0.012219488014091544,0.0021750846091833204,0.004213683735489963,0.00034000254859530954,0.0007956802821567163,2.585108758224755e-05,8.654468500545964e-05,3.627492643147988e-05,0.060551308254133955
17.400000000000002,0.012172234279690197,0.0021728737860337863,0.004165314561325208,0.0003399608416255676,0.0007864295187201593,2.5849923948752908e-05,8.484484072892275e-05,3.5845922545198105e-05,0.06008828831779363
17.45,0.012125092117356486,0.0021705878389752836,0.004117505609782665,0.0003399115363523861,0.0007772824030660932,2.584836558323241e-05,8.318105688290902e-05,3.542179787333225e-05,0.059629683756076406
17.5,0.012078062011894255,0.002168226779710531,0.004070250772734937,0.0003398541363201915,0.0007682380112582554,2.5846362483433412e-05,8.15525144729886e-05,3.5002509503243484e-05,0.059175443958015606
17.55,0.012031144439295333,0.0021657906664632087,0.004023543994154142,0.0003397881740758321,0.0007592954189710357,2.584386734987708e-05,7.995841424840459e-05,3.458801442954901e-05,0.058725518958892255
17.6,0.011984339866789803,0.0021632796021946845,0.003977379270106169,0.00033971321016555196,0.00075045370184531,2.5840835493110975e-05,7.83979762012051e-05,3.417826957445335e-05,0.058279859431730585
17.650000000000002,0.011937648752896572,0.0021606937328670205,0.003931750648729477,0.0003396288321596421,0.0007417119358305891,2.5837224743537698e-05,7.68704390786298e-05,3.377323180731338e-05,0.057838416678902174
17.7,0.0118910715474742,0.002158033245751356,0.003886652230198942,0.0003395346537041479,0.0007330691975138559,2.583299536376122e-05,7.537505990838747e-05,3.3372857963457744e-05,0.05740114262383797
17.75,0.01184460869177198,0.002155298367780775,0.003842078166675235,0.0003394303135990233,0.0007245245644354591,2.582810996339339e-05,7.391111353647184e-05,3.297710486228109e-05,0.05696798980284608
17.8,0.011798260618481295,0.0021524893639467764,0.003798022662240278,0.0003393154749021301,0.0007160771153924304,2.5822533416263946e-05,7.247789217717496e-05,3.258592932463349e-05,0.056538911357034836
17.85,0.011752027751787186,0.0021496065357384754,0.003754479972819192,0.0003391898240584898,0.0007077259307295683,2.5816232779978332e-05,7.10747049749627e-05,3.2199288189524234e-05,0.05611386102433902
17.900000000000002,0.01170591050742016,0.0021466502196236742,0.003711444406089257,0.0003390530700542049,0.0006994700926186453,2.5809177217768336e-05,6.970087757789086e-05,3.181713833015958e-05,0.05569279313164841
17.95,0.011659909292708225,0.002143620785570952,0.0036689103213763297,0.00033890494359447654,0.0006913086853260717,2.580133792258164e-05,6.835575172224633e-05,3.143943666933327e-05,0.055275662587037346
18.0,0.011614024506629128,0.0021405186356119347,0.0036268721295391526,0.00033874519630515285,0.0006832407954693464,2.5792688043357118e-05,6.703868482810741e-05,3.1066140194188077e-05,0.05486242487209378
18.05,0.01156825653986281,0.0021373442024429125,0.003585324292842039,0.00033857359995725407,0.0006752655122626277,2.5783202613433698e-05,6.574904960552732e-05,3.069720597036694e-05,0.054453036034347195
18.1,0.011522605774844041,0.0021340979480649913,0.0035442613248163027,0.00033838994571392777,0.0006673819277517289,2.577285848104147e-05,6.448623367105027e-05,3.0332591155570733e-05,0.054047452679793405
18.150000000000002,0.01147707258581525,0.0021307803624619655,0.0035036777901108975,0.0003381940433992983,0.0006595891370388586,2.5761634241824637e-05,6.324963917428032e-05,2.9972253012540464e-05,0.05364563196551564
18.2,0.011431657338879528,0.0021273919623151197,0.0034635683043326543,0.0003379857207886836,0.0006518862384974041,2.574951017334678e-05,6.203868243422991e-05,2.9616148921480662e-05,0.05324753159240045
18.25,0.011386360392053792,0.0021239332897541705,0.003423927533876511,0.00033776482291966096,0.0006442723339770539,2.5736468171529812e-05,6.0852793585182004e-05,2.9264236391940344e-05,0.05285310979794733
18.3,0.011341182095322134,0.0021204049111435796,0.0033847501957461547,0.0003375312114234751,0.0006367465289995548,2.5722491688978956e-05,5.9691416231809166e-05,2.891647307416813e-05,0.05246232534917118
18.35,0.011296122790689289,0.002116807415903468,0.003346031057365409,0.00033728476387628756,0.0006293079329453755,2.570756567514683e-05,5.8554007113297055e-05,2.8572816769956827e-05,0.05207513753559593
18.400000000000002,0.011251182812234266,0.0021131414153643855,0.0033077649363807745,0.0003370253731697798,0.0006219556592315626,2.5691676518290764e-05,5.7440035776229736e-05,2.8233225442993255e-05,0.05169150616233874
18.45,0.011206362486164115,0.002109407541655192,0.0032699467004554663,0.0003367529469006283,0.0006146888254810526,2.5674811989178263e-05,5.6348984255999406e-05,2.7897657228728272e-05,0.05131139154328351
18.5,0.011161662130867797,0.0021056064466233207,0.003232571267055296,0.00033646740677838074,0.0006075065536837041,2.5656961186496433e-05,5.5280346766509576e-05,2.7566070443781616e-05,0.050934754494342434
18.55,0.011117082056970208,0.002101738800786711,0.003195633603226769,0.00033616868805127196,0.0006004079703493108,2.5638114483922075e-05,5.4233629397948914e-05,2.72384235948963e-05,0.050561556326804896
18.6,0.011072622567386286,0.0020978052923166924,0.0031591287253676915,0.0003358567389495255,0.0005933922066528385,2.561826347880996e-05,5.320834982241632e-05,2.691467538745604e-05,0.05019175884077235
18.650000000000002,0.011028283957375228,0.0020938066260511373,0.00312305169899064,0.00033553152014569737,0.0005864583985721356,2.5597400942457765e-05,5.2204037007186585e-05,2.6594784733579838e-05,0.049825324318678296
18.7,0.010984066514594808,0.0020897435225371882,0.0030873976384796073,0.0003351930042316272,0.0005796056870183546,2.5575520771906845e-05,5.122023093541046e-05,2.627871075980692e-05,0.049462215518892357
18.75,0.010939970519155766,0.0020856167171028916,0.003052161706840113,0.00033484117521156954,0.0005728332179593134,2.5552617943239024e-05,5.025648233404844e-05,2.596641281438493e-05,0.04910239566940713
18.8,0.010895996243676301,0.0020814269589570725,0.003017339115443126,0.00033447602801108873,0.0005661401425360298,2.552868846633028e-05,4.93123524088448e-05,2.5657850474174357e-05,0.04874582846160749
18.85,0.010852143953336614,0.002077175010316803,0.002982925123763031,0.00033409756800130804,0.0005595256171726415,2.5503729341023112e-05,4.8387412586151106e-05,2.5352983551181255e-05,0.04839247804412059
18.900000000000002,0.010808413905933524,0.0020728616455618198,0.0029489150391099725,0.00033370581053811244,0.0005529888036799325,2.5477738514680135e-05,4.748124426141643e-05,2.5051772098730526e-05,0.048042309016746054
18.95,0.01076480635193514,0.002068487650415264,0.0029153042163568314,0.0003333007805159134,0.0005465288693526734,2.545071484108232e-05,4.659343855416479e-05,2.4754176417291458e-05,0.047695286424465355
