Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(7),J_4s(2),J_total_Co
17.150000000000002,0.011097479803338856,0.0021636462337622057,0.0020255855403967004,0.0003285626182948099,0.00032367514933251315,1.3546435994216577e-05,1.4715498806298333e-05,0.041399197498739125
17.2,0.01104005728339583,0.0021544518469383536,0.001997618974496657,0.0003273303609954654,0.0003190619851622083,1.3256034599728935e-05,1.4661740366427568e-05,0.04106588046354345
17.25,0.010982869567613858,0.0021452210259550694,0.001970061133488907,0.0003260874538111953,0.0003145180116082306,1.2972400952800145e-05,1.460746646787086e-05,0.04073585270494841
17.3,0.010925916587935978,0.0021359554277154227,0.0019429058730748808,0.00032483422949836397,0.00031004217792775425,1.2695364657536598e-05,1.4552692411287998e-05,0.040409073733740676
17.35,0.010869198263061375,0.002126656689294087,0.0019161471399252498,0.0003235710184683877,0.0003056334484083342,1.2424759927088905e-05,1.4497433409125197e-05,0.04008550365795707
17.400000000000002,0.010812714498617503,0.0021173264276717284,0.0018897789704682237,0.0003222981486249511,0.00030129080220596925,1.2160425450445455e-05,1.4441704576905874e-05,0.039765103173180445
17.45,0.010756465187331345,0.002107966239494659,0.001863795489688194,0.000321015945211877,0.0002970132331824724,1.1902204263316233e-05,1.4385520925069574e-05,0.03944783355299312
17.5,0.01070045020919976,0.0020985777008587178,0.0018381909099348572,0.00031972473067119696,0.0002927997497422851,1.1649943622974152e-05,1.4328897351335715e-05,0.0391336566395857
17.55,0.010644669431658971,0.002089162367116396,0.0018129595297429902,0.00031842482451098644,0.000288649374668871,1.1403494886926051e-05,1.4271848633569724e-05,0.038822534834519494
17.6,0.010589122709753101,0.002079721772706231,0.0017880957326629596,0.00031711654318254207,0.0002845611449608078,1.1162713395289217e-05,1.421438942312985e-05,0.03851443108963964
17.650000000000002,0.010533809886301808,0.002070257431003542,0.001763593986102113,0.0003158001999664968,0.0002805341116676998,1.092745835675411e-05,1.4156534238673871e-05,0.0382093088981372
17.7,0.010478730792066984,0.0020607708341916033,0.0017394488401771442,0.0003144761048674814,0.000276567339726022,1.0697592738017695e-05,1.4098297460405606e-05,0.03790713228575806
17.75,0.010423885245918486,0.002051263453152376,0.0017156549265775133,0.0003131445645169561,0.0002726599077950013,1.0472983156575685e-05,1.4039693324741847e-05,0.037607865802156235
17.8,0.010369273054998964,0.002041736737375966,0.001692206957440036,0.0003118058820838502,0.0002688109080926388,1.025349977676606e-05,1.398073591938119e-05,0.03731147451238974
17.85,0.010314894014887666,0.002032192114887971,0.0016690997242346751,0.00031046035719265976,0.0002650194462319646,1.0039016208959374e-05,1.392143917875676e-05,0.037017923988556654
17.900000000000002,0.0102607479097633,0.0020226309921939425,0.0016463280966616254,0.00030910828584866765,0.0002612846410576182,9.829409411795351e-06,1.3861816879855635e-05,0.03672718030156956
17.95,0.010206834512565911,0.00201305475424019,0.0016238870215597378,0.00030774996036996244,0.0002576056244828401,9.624559597368401e-06,1.3801882638388368e-05,0.03643921001306595
18.0,0.010153153585157738,0.0020034647643901856,0.0016017715218263194,0.00030638566932594406,0.0002539815413269528,9.424350139267925e-06,1.3741649905292602e-05,0.036153980167452825
18.05,0.010099704878483112,0.0019938623644158667,0.001579976695348373,0.0003050156974820179,0.0002504115491534121,9.228667483382731e-06,1.3681131963555504e-05,0.0358714582840835
18.1,0.01004648813272731,0.0019842488745031297,0.0015584977139452693,0.00030364032575018685,0.00024689481810849544,9.037401061381432e-06,1.3620341925340131e-05,0.03559161234956419
18.150000000000002,0.009993503077474396,0.0019746255932708606,0.0015373298223229045,0.00030225983114526555,0.00024343053076069838,8.850443206784099e-06,1.3559292729401605e-05,0.03531441081018896
18.2,0.009940749431864055,0.001964993797802854,0.001516468337039343,0.0003008744867464493,0.00024001788194090215,8.667689073543043e-06,1.3497997138779391e-05,0.03503982256450055
18.25,0.009888226904747359,0.001955354743691994,0.0014959086454819509,0.0002994845616639804,0.00023665607858337103,8.489036557053296e-06,1.3436467738752542e-05,0.03476781695597548
18.3,0.009835935194841534,0.0019457096650961074,0.001475646204856041,0.0002980903210106668,0.00023334433956763895,8.314386217516266e-06,1.3374716935045328e-05,0.0344983637658314
18.35,0.00978387399088365,0.0019360597748048955,0.0014556765411849971,0.0002966920258780139,0.0002300818955613338,8.143641205582176e-06,1.3312756952271042e-05,0.03423143320595471
18.400000000000002,0.009732042971783266,0.0019264062643173966,0.0014359952483218874,0.0002952899333167423,0.00022686798886399216,7.976707190199737e-06,1.3250599832602376e-05,0.0339669959119467
18.45,0.009680441806774027,0.0019167503039294329,0.0014165979869725418,0.0002938842963214729,0.00022370187325190943,7.813492288603697e-06,1.3188257434657152e-05,0.03370502293628611
18.5,0.00962907015556417,0.0019070930428305203,0.0013974804837300688,0.00029247536381936715,0.00022058281382406742,7.653906998373145e-06,1.3125741432588609e-05,0.033445485741606724
18.55,0.00957792766848599,0.001897435609209748,0.0013786385301208003,0.0002910633806625228,0.00021751008684918298,7.49786413149593e-06,1.3063063315369993e-05,0.03318835619408763
18.6,0.009527013986644219,0.00188777911037013,0.0013600679816616083,0.00028964858762392775,0.00021448297961391022,7.345278750376271e-06,1.3000234386263417e-05,0.03293360655695483
18.650000000000002,0.009476328742063306,0.0018781246328509712,0.0013417647569285754,0.0002882312213967877,0.00021150079027223466,7.196068105725092e-06,1.2937265762463546e-05,0.03268120948409199
18.7,0.00942587155783365,0.0018684732425577977,0.0013237248366369735,0.0002868115145970478,0.00020856282769608992,7.050151576274419e-06,1.2874168374906932e-05,0.03243113801375911
18.75,0.009375642048256697,0.00185882598489941,0.0013059442627324958,0.0002853896957689357,0.00020566841132722586,6.907450610259046e-06,1.2810952968238202e-05,0.0321833655624167
18.8,0.009325639818988995,0.0018491838849316563,0.0012884191374937153,0.0002839659893933627,0.0002028168710303582,6.767888668610765e-06,1.2747630100924733e-05,0.03193786591865459
18.85,0.00927586446718511,0.0018395479475075056,0.0012711456226456883,0.00028254061589902234,0.0002000075469476206,6.63139116981191e-06,1.268421014551165e-05,0.031694613237222835
18.900000000000002,0.009226315581639466,0.0018299191574330487,0.0012541199384846688,0.0002811137916760366,0.00019723978935434508,6.497885436357033e-06,1.2620703289009486e-05,0.0314535820331637
18.95,0.009176992742927076,0.0018202984796290476,0.0012373383630138641,0.0002796857290920033,0.0001945129585161908,6.367300642772991e-06,1.2557119533407012e-05,0.03121474717604281
19.0,0.009127895523543149,0.0018106868592976711,0.001220797231090164,0.000278256636510304,0.00019182642454763845,6.239567765149364e-06,1.2493468696302127e-05,0.030978083884277717
19.05,0.009079023488041627,0.0018010852220940866,0.0012044929335817967,0.0002768267183105413,0.00018917956727187096,6.114619532132858e-06,1.2429760411644031e-05,0.03074356771956274
19.1,0.009030376193172571,0.0017914944743025554,0.001188421916536817,0.0002753961749109738,0.00018657177608205112,5.992390377340519e-06,1.236600413058004e-05,0.030511174581387947
19.150000000000002,0.008981953188018458,0.0017819155030167305,0.001172580680362373,0.00027396520279282836,0.00018400244980401294,5.872816393148409e-06,1.2302209122400867e-05,0.03028088070165119
19.200000000000003,0.008933754014129349,0.0017723491763238413,0.0011569657790146722,0.0002725339945263707,0.00018147099656037733,5.755835285813542e-06,1.2238384475578318e-05,0.030052662639361266
19.25,0.008885778205656955,0.0017627963434924735,0.0011415738191995694,0.0002711027387986222,0.0001789768336361028,5.641386331888357e-06,1.2174539098889662e-05,0.029826497275431126
19.3,0.008838025289487555,0.0017532578351636583,0.0011264014595836962,0.00026967162044261387,0.00017651938734547908,5.529410335888243e-06,1.2110681722623164e-05,0.02960236180755917
19.35,0.008790494785373838,0.0017437344635450088,0.0011114454100160634,0.0002682408204680759,0.00017409809290057373,5.419849589174063e-06,1.2046820899859566e-05,0.029380233745197604
19.400000000000002,0.008743186206065588,0.0017342270226076292,0.001096702430760035,0.0002668105160934621,0.00017171239428113443,5.312647830012564e-06,1.1982965007824375e-05,0.029160090904606115
19.450000000000003,0.00869609905743926,0.0017247362882855568,0.0010821693317356045,0.0002653808807792158,0.00016936174410595449,5.207750204779033e-06,1.1919122249306236e-05,0.028941911403989485
19.5,0.008649232838626439,0.0017152630186774952,0.0010678429717718829,0.0002639520842621863,0.00016704560350570434,5.10510323026755e-06,1.1855300654136725e-05,0.02872567365871791
19.55,0.008602587042141157,0.001705807954250602,0.0010537202578697069,0.0002625242925911092,0.000164763441997231,5.0046547570752875e-06,1.1791508080727153e-05,0.028511356376628348
19.6,0.008556161154006122,0.0016963718180461249,0.0010397981444742919,0.0002610976681630691,0.0001625147373593292,4.906353934028516e-06,1.1727752217658228e-05,0.02829893855340587
19.650000000000002,0.00850995465387779,0.0016869553158866573,0.0010260736327578214,0.0002596723697608638,0.00016029897550998143,4.810151173618779e-06,1.1664040585318454e-05,0.028088399468043406
19.700000000000003,0.008463967015170338,0.0016775591365848254,0.001012543769911896,0.0002582485525911964,0.00015811565038506925,4.715998118418917e-06,1.1600380537587507e-05,0.027879718678378622
19.75,0.0084181977051785,0.0016681839521532054,0.000999205648449746,0.00025682636832362234,0.00015596426381855302,4.62384760844949e-06,1.1536779263560878e-05,0.027672876016706715
19.8,0.008372646185199279,0.001658830418015287,0.000986056405518108,0.0002554059651301825,0.00015384432542411765,4.533653649467024e-06,1.147324378931227e-05,0.027467851585467745
19.85,0.008327311910652571,0.001649499173217311,0.0009730932222186881,0.000253987487725658,0.00015175535247828308,4.445371382146588e-06,1.1409780979690466e-05,0.027264625753007313
19.900000000000002,0.008282194331200633,0.0016401908406408034,0.000960313322939096,0.0002525710774083828,0.00014969686980497303,4.3589570521318514e-06,1.1346397540147392e-05,0.02706317914940927
19.950000000000003,0.008237292890866443,0.0016309060272156498,0.0009477139746931703,0.0002511568721015554,0.00014766840966153928,4.2743679809267925e-06,1.1283100018594408e-05,0.026863492662399232
20.0,0.00819260702815096,0.0016216453241335543,0.0009352924864705944,0.00024974500639499223,0.00014566951162623583,4.191562537603981e-06,1.1219894807283903e-05,0.026665547433317793
20.05,0.008148136176149238,0.0016124093070617328,0.0009230462085957006,0.00024833561158726914,0.00014369972248713607,4.1105001113051e-06,1.1156788144713404e-05,0.02646932485316206
20.1,0.008103879762665463,0.0016031985363567074,0.0009109725320953813,0.00024692881572820004,0.00014175859613248864,4.031141084510279e-06,1.1093786117549662e-05,0.026274806558694637
20.150000000000002,0.008059837210326853,0.0015940135572780573,0.0008990688880759909,0.0002455247436616019,0.00013984569344250208,3.953446807053325e-06,1.1030894662570098e-05,0.026081974428618496
20.200000000000003,0.008016007936696457,0.0015848549002020064,0.0008873327471091543,0.00024412351706830165,0.00013796058218255267,3.877379570860881e-06,1.0968119568619326e-05,0.025890810579817035
20.25,0.007972391354384847,0.0015757230808347233,0.0008757616186263801,0.00024272525450933917,0.00013610283689780662,3.802902585394072e-06,1.0905466478578431e-05,0.025701297363657855
20.3,0.007928986871160696,0.0015666186004252142,0.0008643530503223776,0.00024133007146932497,0.00013427203880924738,3.7299799537719192e-06,1.084294089134486e-05,0.025513417362359313
20.35,0.007885793890060281,0.001557541945977709,0.0008531046275669898,0.00023993808039991305,0.00013246777571110095,3.6585766495565124e-06,1.0780548163820945e-05,0.025327153385418886
20.400000000000002,0.007842811809495852,0.001548493590463423,0.0008420139728256315,0.00023854939076334977,0.00013068964186964703,3.58865849418039e-06,1.0718293512909029e-05,0.025142488466102002
20.450000000000003,0.007800040023362928,0.0015394739930316022,0.0008310787450881426,0.00023716410907606412,0.00012893723792340816,3.5201921349973684e-06,1.0656182017511412e-05,0.024959405857990495
20.5,0.007757477921146493,0.0015304835992197598,0.0008202966393059592,0.00023578233895226453,0.00012721017078470604,3.4531450239385193e-06,1.059421862053336e-05,0.024777889031589662
20.55,0.007715124888026089,0.0015215228411630051,0.0008096653858374971,0.00023440418114751004,0.00012550805354257365,3.3874853967555823e-06,1.0532408130887503e-05,0.024597921670992697
20.6,0.0076729803049798515,0.0015125921378023955,0.0007991827499016656,0.00023302973360222627,0.00012383050536701442,3.3231822528347385e-06,1.0470755225498123e-05,0.02441948767060187
20.650000000000002,0.007631043548887432,0.001503691895092214,0.0007888465310393944,0.00023165909148513568,0.00012217715141459465,3.260205335564018e-06,1.040926445130376e-05,0.024242571131905057
20.700000000000003,0.00758931399263185,0.001494822506206111,0.0007786545625830932,0.00023029234723657624,0.00012054762273535961,3.198525113238312e-06,1.0347940227256828e-05,0.024067156360306974
20.75,0.007547791005200279,0.00148598435174203,0.0007686047111339398,0.00022892959061168237,0.00011894155618106117,3.1381127604863458e-06,1.028678684631882e-05,0.02389322786201403
20.8,0.0075064739517837304,0.0014771777999258535,0.0007586948760468981,0.00022757090872340324,0.00011735859431468438,3.078940140204456e-06,1.0225808477449936e-05,0.023720770340971805
20.85,0.007465362193875711,0.0014684032068137095,0.000748922988923381,0.00022621638608533723,0.00011579838532126279,3.020979785982574e-06,1.0165009167591946e-05,0.02354976869585444
20.900000000000002,0.007424455089369779,0.0014596609164928688,0.0007392870131114484,0.00022486610465435902,0.00011426058291996778,2.9642048850080936e-06,1.0104392843643127e-05,0.023380208017104852
20.950000000000003,0.007383751992656054,0.001450951261281187,0.0007297849432134558,0.0002235201438730204,0.00011274484627746137,2.9085892614339052e-06,1.0043963314424281e-05,0.02321207358402491
21.0,0.007343252254716671,0.001442274561925035,0.0007204148046010553,0.00022217858071170573,0.00011125083992249917,2.854107360197204e-06,9.983724272634826e-06,0.023045350861914803
21.05,0.0073029552232201705,0.0014336311277956656,0.0007111746529374517,0.00022084148971052327,0.00010977823366177043,2.8007342312760954e-06,9.923679296798055e-06,0.02288002549926058
21.1,0.007262860242614864,0.0014250212570839798,0.0007020625737068305,0.00021950894302091758,0.00010832670249696382,2.748445514371485e-06,9.863831853194705e-06,0.022716083324969275
21.150000000000002,0.00722296665422113,0.0014164452369936386,0.0006930766817508517,0.00021818101044698525,0.00010689592654304396,2.6972174240019904e-06,9.80418529778399e-06,0.022553510345650462
21.200000000000003,0.007183273796322686,0.001407903343932488,0.0006842151208121261,0.00021685775948648102,0.00010548559094772725,2.6470267350001113e-06,9.744742878111375e-06,0.022392292742943656
21.25,0.007143781004256825,0.0013993958437022594,0.0006754760630845807,0.00021553925537150007,0.00010409538581214331,2.597850768398182e-06,9.685507735202389e-06,0.022232416870890705
21.3,0.007104487610503608,0.001390922991686506,0.0006668577087706173,0.00021422556110882367,0.00010272500611266862,2.549667377692977e-06,9.626482905441763e-06,0.022073869253352325
21.35,0.007065392944774064,0.0013824850330367555,0.0006583582856449844,0.00021291673751991765,0.00010137415162392026,2.5024549354782385e-06,9.56767132243739e-06,0.02191663658146812
21.400000000000002,0.007026496334097333,0.001374082202856835,0.0006499760486252604,0.00021161284328057118,0.00010004252684289494,2.4561923204345978e-06,9.509075818868399e-06,0.02176070571115919
21.450000000000003,0.006987797102906824,0.0013657147263853539,0.0006417092793488675,0.00021031393496016723,9.872984091424118e-05,2.410858904666811e-06,9.450699128316933e-06,0.021606063660672643
21.5,0.006949294573125346,0.001357382819176315,0.0006335562857565255,0.00020902006706057506,9.743580755665107e-05,2.36643454137845e-06,9.392543887083085e-06,0.021452697608167343
21.55,0.0069109880642492325,0.0013490866872778303,0.0006255154016820553,0.00020773129205465572,9.616014499035777e-05,2.3228995528744856e-06,9.334612635982544e-06,0.021300594889340004
21.6,0.006872876893431495,0.001340826527408931,0.0006175849864484532,0.0002064476604243745,9.490257586572684e-05,2.280234718882565e-06,9.276907822126579e-06,0.021149742995091116
21.650000000000002,0.0068349603755639456,0.0013326025271344403,0.0006097634244701393,0.00020516922069851106,9.366282719292626e-05,2.2384212651839218e-06,9.21943180068394e-06,0.021000129569229843
21.700000000000003,0.006797237823358359,0.0013244148650379051,0.0006020491248613023,0.0002038960194899628,9.244063027266323e-05,2.197440852545274e-06,9.162186836624346e-06,0.02085174240621731
21.75,0.00675970854742664,0.0013162637108925668,0.0005944405210502547,0.00020262810153263465,9.123572062797411e-05,2.157275565943225e-06,9.105175106443268e-06,0.02070456944894755
21.8,0.006722371856360007,0.0013081492258303585,0.0005869360703997105,0.0002013655097179102,9.004783793705371e-05,2.1179079040729507e-06,9.04839869986768e-06,0.02055859878656538
21.85,0.006685227056807228,0.001300071562508926,0.0005795342538329118,0.00020010828513070063,8.887672596711221e-05,2.079320769133265e-06,8.991859621542594e-06,0.02041381865232087
21.900000000000002,0.0066482734535518685,0.0012920308652766524,0.0005722335754655101,0.00019885646708506585,8.77221325092447e-05,2.0414974568802713e-06,8.935559792698075e-06,0.020270217421459263
21.950000000000003,0.0066115103495885865,0.0012840272703356888,0.0005650325622431314,0.00019761009315940548,8.658380931430167e-05,2.0044216469421575e-06,8.879501052796592e-06,0.02012778360914615
22.0,0.006574937046198479,0.0012760609059029818,0.0005579297635845385,0.0001963691992312163,8.546151202974686e-05,1.968077393387835e-06,8.823685161160512e-06,0.019986505868427106
22.05,0.006538552843023466,0.0012681318923692907,0.0005509237510303111,0.00019513381951141322,8.435500013748926e-05,1.9324491155423576e-06,8.768113798579578e-06,0.019846372988221096
22.1,0.006502357038139751,0.0012602403424562011,0.0005440131178969722,0.00019390398657821286,8.326403689267741e-05,1.8975215890422986e-06,8.712788568898267e-06,0.019707373891347323
22.150000000000002,0.006466348928130335,0.0012523863613711221,0.0005371964789364708,0.00019267973141057652,8.218838926344169e-05,1.863279937124388e-06,8.657711000582888e-06,0.01956949763258458
22.200000000000003,0.006430527808156594,0.0012445700469602748,0.0005304724700009531,0.0001914610834212122,8.112782787157296e-05,1.829709622140989e-06,8.602882548268356e-06,0.019432733396762842
22.25,0.006394892972028947,0.00123679148985967,0.0005238397477127433,0.0001902480704891347,8.008212693412457e-05,1.7967964372961346e-06,8.548304594284582e-06,0.01929707049688635
22.3,0.006359443712276587,0.0012290507736440763,0.0005172969891394545,0.0001890407189917828,7.905106420592473e-05,1.7645264985960255e-06,8.493978450162379e-06,0.019162498372287666
22.35,0.006324179320216323,0.001221347974973988,0.0005108428914741644,0.00018783905383669416,7.803442092298785e-05,1.7328862370081223e-06,8.43990535811894e-06,0.01902900658681222
22.400000000000002,0.006289099086020498,0.0012136831637405883,0.0005044761717205713,0.000186643098492737,7.703198174681102e-05,1.7018623908230461e-06,8.386086492522794e-06,0.01889658482703275
22.450000000000003,0.006254202298784013,0.0012060564032087184,0.0004981955663830638,0.00018545287502089988,7.604353470954436e-05,1.6714419982137558e-06,8.332522961338255e-06,0.018765222900493084
22.5,0.006219488246590457,0.0011984677501578598,0.000491999831161632,0.0001842684041046398,7.506887116002275e-05,1.64161238998658e-06,8.279215807549428e-06,0.018634910733980842
22.55,0.0061849562165773465,0.0011909172550211302,0.00048588774065154444,0.0001830897050797896,7.410778571064638e-05,1.6123611825188498e-06,8.226166010563717e-06,0.018505638371828434
22.6,0.006150605495000498,0.0011834049620223117,0.0004798580880477279,0.0001819167959640268,7.316007618509927e-05,1.5836762708780653e-06,8.17337448759499e-06,0.01837739597424197
22.650000000000002,0.006116435367297508,0.001175930909310909,0.00047390968485377233,0.00018074969348590375,7.222554356689236e-05,1.5555458221175938e-06,8.12084209502633e-06,0.0182501738156575
22.700000000000003,0.0060824451181503755,0.0011684951290952532,0.0004680413605954976,0.00017958841311344236,7.130399194872053e-05,1.5279582687441363e-06,8.06856962975252e-06,0.018123962283124167
22.75,0.006048634031547259,0.0011610976477736611,0.0004622519625390127,0.0001784329690822946,7.039522848262137e-05,1.500902302352273e-06,8.01655783050233e-06,0.017998751874713705
22.8,0.006015001390843374,0.0011537384860636566,0.00045654035541319786,0.0001772833744234707,6.949906333092403e-05,1.4743668674215459e-06,7.964807379140653e-06,0.017874533197955966
22.85,0.005981546478821055,0.0011464176591292742,0.00045090542113655015,0.00017613964099063857,6.861530961797745e-05,1.4483411552717047e-06,7.91331890195065e-06,0.017751296968299902
22.900000000000002,0.005948268577748961,0.001139135176706446,0.00044534605854831816,0.00017500177948699536,6.774378338264535e-05,1.4228145981717973e-06,7.86209297089595e-06,0.01762903400759958
22.950000000000003,0.005915166969440452,0.0011318910432264926,0.0004398611831438677,0.00017386979949171502,6.688430353155795e-05,1.3977768635989756e-06,7.811130104863044e-06,0.01750773524262479
23.0,0.005882240935311134,0.0011246852579377283,0.000434449726814213,0.00017274370948597425,6.60366917931087e-05,1.3732178486429708e-06,7.760430770884023e-06,0.017387391703595868
23.05,0.005849489756435572,0.001117517815025193,0.0004291106375896479,0.00017162351687855976,6.52007726721848e-05,1.3491276745523093e-06,7.709995385339728e-06,0.017267994522742188
23.1,0.0058169127136032135,0.0011103887037285285,0.00042384287938742156,0.0001705092280310607,6.437637340562182e-05,1.325496681418481e-06,7.659824315143536e-06,0.017149534932884087
23.150000000000002,0.005784509087373467,0.001103297908458011,0.0004186454317633883,0.0001694008482826482,6.356332391836986e-05,1.3023154229943259e-06,7.609917878905822e-06,0.01703200426603757
23.200000000000003,0.0057522781581300034,0.0010962454089087522,0.0004135172896675786,0.00016829838197444664,6.276145678036218e-05,1.279574661643066e-06,7.5602763480793505e-06,0.01691539395204171
23.25,0.005720219206134247,0.0010892311801730923,0.000408457463203628,0.00016720183247349968,6.197060716407508e-05,1.2572653634144808e-06,7.510899948085681e-06,0.016799695517207967
23.3,0.005688331511578074,0.0010822551928511902,0.0004034649773920041,0.00016611120219633407,6.119061280276841e-05,1.2353786932448192e-06,7.4617888594227675e-06,0.016684900582991387
23.35,0.005656614354635743,0.001075317413159837,0.0003985388719369789,0.00016502649263212636,6.042131394939732e-05,1.213906010277174e-06,7.412943218753955e-06,0.01657100086468312
23.400000000000002,0.0056250670155150355,0.001068417803039501,0.00039367820099728106,0.00016394770436547467,5.9662553336184055e-05,1.1928388632990787e-06,7.364363119978475e-06,0.016457988170123863
23.450000000000003,0.005593688774507621,0.0010615563202596256,0.0003888820329603783,0.0001628748370987804,5.8914176134840476e-05,1.1721689862942333e-06,7.316048615283684e-06,0.016345854398437998
23.5,0.005562478912038673,0.001054732918522194,0.00038414945022033093,0.0001618078896742436,5.817602991743114e-05,1.1518882941053241e-06,7.26799971617917e-06,0.01623459153878789
23.55,0.00553143670871571,0.0010479475475635778,0.0003794795489591607,0.00016074686009547536,5.744796461786694e-05,1.131988878204981e-06,7.2202163945129325e-06,0.016124191669148153
23.6,0.005500561445376705,0.0010412001532546938,0.00037487143893168525,0.0001596917455487328,5.672983249402037e-05,1.1124630025720403e-06,7.172698583469848e-06,0.01601464695509944
23.650000000000002,0.005469852403137433,0.001034490677699472,0.00037032424325375823,0.0001586425424237788,5.602148809045188e-05,1.0933030996702956e-06,7.125446178552548e-06,0.015905949648641428
23.700000000000003,0.005439308863438088,0.0010278190593316667,0.0003658370981938668,0.0001575992463343721,5.532278820173861e-05,1.0745017665270558e-06,7.078459038544954e-06,0.015798092087024665
23.75,0.0054089301080891715,0.0010211852330100208,0.0003614091529680337,0.00015656185213839145,5.463359183639594e-05,1.056051760908879e-06,7.0317369864586294e-06,0.015691066691601023
23.8,0.005378715419316644,0.0010145891301118007,0.00035703956953796943,0.00015553035395759755,5.3953760181382553e-05,1.0379459975919152e-06,6.985279810462159e-06,0.015584865966692264
23.85,0.005348664079806378,0.0010080306786247265,0.00035272752241243075,0.00015450474519703843,5.3283156567180436e-05,1.0201775447243977e-06,6.939087264793772e-06,0.015479482498476612
23.900000000000002,0.005318775372747881,0.0010015098032373074,0.0003484721984517271,0.0001534850185641009,5.262164643344014e-05,1.0027396202788376e-06,6.89315907065735e-06,0.01537490895389285
23.950000000000003,0.005289048581877318,0.0009950264254276046,0.0003442727966753322,0.00015247116608721345,5.196909729518305e-05,9.856255885915977e-07,6.847494917102078e-06,0.01527113807956171
24.0,0.0052594829915198465,0.00098858046355044,0.0003401285280725497,0.00015146317913420469,5.132537870955175e-05,9.688289569875516e-07,6.802094461885911e-06,0.015168162700724276
24.05,0.005230077886631233,0.000982171832923067,0.0003360386154161842,0.00015046104843032123,5.069036224309966e-05,9.523433724876068e-07,6.756957332323049e-06,0.015065975720197007
24.1,0.00520083255283882,0.0009758004459093271,0.0003320022930791747,0.00014946476407591054,5.006392143961219e-05,9.361626185969453e-07,6.71208312611567e-06,0.014964570117343248
24.150000000000002,0.005171746276481778,0.0009694662120023006,0.00032801880685413826,0.00014847431556377157,4.944593178845003e-05,9.202806121718636e-07,6.667471412170052e-06,0.014863938947060772
24.200000000000003,0.005142818344650712,0.0009631690379054806,0.00032408741377578217,0.00014748969179617863,4.883627069340715e-05,9.04691400363186e-07,6.6231217313973545e-06,0.014764075338785217
24.25,0.005114048045226583,0.0009569088276124818,0.0003202073819461389,0.00014651088110158273,4.823481744207501e-05,8.89389157634261e-07,6.579033597499219e-06,0.01466497249550902
24.3,0.005085434666918975,0.0009506854824853037,0.00031637799036257706,0.000145537871250994,4.7641453175704875e-05,8.743681828516026e-07,6.535206497738406e-06,0.014566623692815677
24.35,0.005056977499303717,0.0009444989013311706,0.0003125985287485494,0.00014457064947405102,4.705606085956087e-05,8.596228964463172e-07,6.491639893694697e-06,0.014469022277929053
24.400000000000002,0.005028675832859848,0.0009383489804779604,0.0003088682973870289,0.00014360920247477973,4.6478525253755154e-05,8.45147837644465e-07,6.4483332220062115e-06,0.014372161668777403
24.450000000000003,0.00500052895900594,0.000932235613848245,0.0003051866069565947,0.0001426535164470475,4.590873288455819e-05,8.309376617645987e-07,6.4052858950963895e-06,0.014276035353071929
24.5,0.004972536170135798,0.0009261586930319595,0.00030155277837012456,0.00014170357708971612,4.5346572016176283e-05,8.169871375807426e-07,6.362497301886826e-06,0.014180636887399591
24.55,0.00494469675965351,0.0009201181073577158,0.00029796614261605117,0.000140759369621498,4.479193262298875e-05,8.032911447491264e-07,6.319966808496132e-06,0.014085959896329924
24.6,0.004917010022007907,0.0009141137439627857,0.0002944260406021461,0.0001398208787955205,4.424470636223795e-05,7.89844671297054e-07,6.277693758925095e-06,0.013991998071535661
24.650000000000002,0.004889475252726375,0.000908145487861763,0.0002909318230017854,0.00013888808891360184,4.370478654716411e-05,7.766428111722969e-07,6.235677475728249e-06,0.013898745170926841
24.700000000000003,0.004862091748448082,0.0009022132220139273,0.000287482850102662,0.00013796098384024312,4.317206812057838e-05,7.636807618514758e-07,6.19391726067212e-06,0.013806195017798251
24.75,0.004834858806956586,0.0008963168273893285,0.00028407849165790444,0.00013703954701634123,4.2646447628866954e-05,7.509538220059222e-07,6.152412395380319e-06,0.013714341499989941
24.8,0.004807775727211851,0.0008904561830336045,0.0002807181267395621,0.00013612376147262574,4.212782319641905e-05,7.38457389223548e-07,6.111162141965674e-06,0.013623178569060543
24.85,0.004780841809381682,0.0008846311661315589,0.00027740114359442404,0.00013521360984282554,4.161609450047246e-05,7.261869577853123e-07,6.07016574364963e-06,0.013532700239473307
24.900000000000002,0.004754056354872561,0.0008788416520695053,0.0002741269395021283,0.00013430907437656748,4.111116274636928e-05,7.14138116494878e-07,6.029422425369063e-06,0.013442900587794454
24.950000000000003,0.004727418666359908,0.0008730875144964045,0.0002708949206355293,0.00013341013695201284,4.061293064321565e-05,7.023065465601217e-07,5.988931394370738e-06,0.013353773751903782
25.0,0.004700928047817781,0.0008673686253838082,0.000267704501923286,0.00013251677908823466,4.012130237993884e-05,6.906880195251806e-07,5.948691840793596e-06,0.01326531393021726
25.05,0.004674583804547991,0.0008616848550846253,0.0002645551069146347,0.0001316289819573402,3.963618360173502e-05,6.792783952517496e-07,5.908702938239041e-06,0.013177515380921372
25.1,0.004648385243208677,0.000856036072390734,0.000261446167646314,0.00013074672639634333,3.915748138690196e-05,6.680736199483986e-07,5.868963844329463e-06,0.013090372421219104
25.150000000000002,0.00462233167184231,0.0008504221445894483,0.00025837712451160443,0.00012986999291878938,3.868510422404961e-05,6.570697242466828e-07,5.829473701255118e-06,0.013003879426587255
