Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_3d(4),J_total_Chromium
15.850000000000001,0.01159283670019887,0.0022106014725393835,0.0003178445128229977,0.0017473672036786322,0.00025061032098953624,6.450693359144223e-06,1.4353235560276964e-05,0.02318567340039774,0.004421202945078767,0.010484203222071792,0.0006356890256459954,0.0015036619259372174,1.4353235560276964e-05,3.2253466795721113e-05,0.04027703722148751
15.9,0.011524195371529204,0.0021986429230487557,0.000316228340309628,0.001720397731313698,0.0002466204789603044,6.2994987018107535e-06,1.4281000346222626e-05,0.02304839074305841,0.004397285846097511,0.010322386387882188,0.000632456680619256,0.0014797228737618263,1.4281000346222626e-05,3.1497493509053766e-05,0.03992602102527447
15.950000000000001,0.011455887784426773,0.002186669171444617,0.0003146055225135089,0.0016938724457221748,0.00024269845140922504,6.152159158383979e-06,1.4208433430520474e-05,0.022911775568853546,0.004373338342889234,0.010163234674333048,0.0006292110450270178,0.0014561907084553502,1.4208433430520474e-05,3.076079579191989e-05,0.039578719568780646
16.0,0.011387913534694136,0.0021746822743136623,0.0003129764650531498,0.0016677837189116474,0.00023884304034459906,6.008568359262641e-06,1.413555388420099e-05,0.02277582706938827,0.004349364548627325,0.010006702313469885,0.0006259529301062996,0.0014330582420675943,1.413555388420099e-05,3.0042841796313206e-05,0.03923508349933989
16.05,0.011320272198438862,0.0021626842492361064,0.0003113415667306261,0.0016421240552988684,0.00023505306887452266,5.86862309692465e-06,1.406238046520352e-05,0.022640544396877724,0.004325368498472213,0.009852744331793211,0.0006226831334612522,0.001410318413247136,1.406238046520352e-05,2.9343115484623248e-05,0.03889506426980136
16.1,0.011252963332400424,0.0021506770749016805,0.0003097012194875993,0.001616886089509201,0.00023132738086852986,5.732223225066362e-06,1.3988931615685394e-05,0.02250592666480085,0.004301354149803361,0.009701316537055206,0.0006194024389751985,0.001387964285211179,1.3988931615685394e-05,2.8661116125331812e-05,0.03855861412358681
16.150000000000002,0.011185986474274687,0.0021386626912514818,0.000308055808370874,0.0015920625842065375,0.00022766484062266594,5.599271561178999e-06,1.3915225459821283e-05,0.022371972948549375,0.0042773253825029636,0.009552375505239226,0.000616111616741748,0.0013659890437359957,1.3915225459821283e-05,2.7996357805894994e-05,0.038225686080035036
16.2,0.01111934114303602,0.0021266429996441858,0.0003064057115069438,0.0015676464279535739,0.0002240643325280702,5.4696737924377535e-06,1.384127980206459e-05,0.02223868228607204,0.0042532859992883715,0.009405878567721442,0.0006128114230138876,0.0013443859951684212,1.384127980206459e-05,2.7348368962188767e-05,0.037896233920028416
16.25,0.01105302683925696,0.002114619863045185,0.0003047513000850009,0.0015436306331022762,0.00022052476074313395,5.343338384783715e-06,1.376711212584393e-05,0.02210605367851392,0.00422923972609037,0.009261783798613657,0.0006095026001700019,0.0013231485644588036,1.376711212584393e-05,2.6716691923918575e-05,0.03757021217189651
16.3,0.01098704304542549,0.0021025951062372903,0.0003030929383479123,0.001520008333714403,0.0002170450488692985,5.220176495083557e-06,1.3692739592669126e-05,0.02197408609085098,0.004205190212474581,0.009120050002286417,0.0006061858766958246,0.001302270293215791,1.3692739592669126e-05,2.6100882475417784e-05,0.03724757609759168
16.35,0.010921389226259817,0.0020905705160516597,0.0003014309835906824,0.0014967727835118714,0.00021362413963054206,5.1001018862560055e-06,1.361817904162209e-05,0.021842778452519633,0.004181141032103319,0.008980636701071229,0.0006028619671813648,0.0012817448377832523,1.361817904162209e-05,2.5500509431280027e-05,0.0369282816791317
16.400000000000002,0.01085606482902069,0.002078547841617703,0.00029976578616594985,0.0014739173538568086,0.00021026099455660676,4.9830308452586385e-06,1.3543446989209368e-05,0.02171212965804138,0.004157095683235406,0.008843504123140852,0.0005995315723318997,0.0012615659673396405,1.3543446989209368e-05,2.4915154226293193e-05,0.03661228560530467
16.45,0.010791069283821234,0.0020665287946307486,0.0002980976894960829,0.0014514355317610773,0.00020695459367000543,4.8688821038324505e-06,1.346855962955405e-05,0.02158213856764247,0.004133057589261497,0.008708613190566464,0.0005961953789921658,0.0012417275620200327,1.346855962955405e-05,2.4344410519162252e-05,0.03629954525863134
16.5,0.010726402003934266,0.002054515049636305,0.0002964270300914599,0.0014293209179250625,0.00020370393517684252,4.757576761905495e-06,1.3393532834905806e-05,0.02145280400786853,0.00410903009927261,0.008575925507550375,0.0005928540601829198,0.0012222236110610552,1.3393532834905806e-05,2.3787883809527477e-05,0.03599001870257993
16.55,0.010662062386097114,0.0020425082443298196,0.0002947541375745417,0.0014075672248055216,0.0002005080351614824,4.649038213560821e-06,1.331838215644896e-05,0.02132412477219423,0.004085016488659639,0.00844540334883313,0.0005895082751490834,0.0012030482109688944,1.331838215644896e-05,2.3245191067804104e-05,0.03568366466902923
16.6,0.010598049810813883,0.0020305099798708552,0.0002930793347093579,0.0013861682747122403,0.00019736592728508465,4.543192075477227e-06,1.3243122825389226e-05,0.021196099621627766,0.0040610199597417105,0.008317009648273442,0.0005861586694187158,0.0011841955637105078,1.3243122825389226e-05,2.2715960377386136e-05,0.03538044254597492
16.650000000000002,0.010534363642655179,0.0020185218212106734,0.0002914029374360508,0.0013651179979332823,0.00019427666248802977,4.439966117755074e-06,1.3167769754300886e-05,0.021068727285310358,0.004037043642421347,0.008190707987599695,0.0005828058748721016,0.0011656599749281786,1.3167769754300886e-05,2.219983058877537e-05,0.035080312365474764
16.7,0.010471003230555283,0.0020065452974322505,0.00028972525491013495,0.0013444104308885801,0.00019123930869624907,4.339290197042537e-06,1.309233753871694e-05,0.020942006461110566,0.004013090594864501,0.008066462585331481,0.0005794505098202699,0.0011474358521774944,1.309233753871694e-05,2.1696450985212686e-05,0.03478323479182825
16.75,0.010407967908106733,0.001994581902101788,0.00028804658954614777,0.00132403971431161,0.00018825295053146804,4.24109619188088e-06,1.3016840458945617e-05,0.020815935816213466,0.003989163804203576,0.00794423828586966,0.0005760931790922955,0.0011295177031888082,1.3016840458945617e-05,2.1205480959404398e-05,0.03448917110998616
16.8,0.010345256993852374,0.0019826330936308376,0.000286367237065383,0.0013040000914589173,0.00018531668902537342,4.145317940190496e-06,1.2941292482097536e-05,0.02069051398770475,0.003965266187261675,0.007824000548753504,0.000572734474130766,0.0011119001341522404,1.2941292482097536e-05,2.0726589700952482e-05,0.03419808321418599
16.85,0.010282869791574773,0.0019707002956481736,0.00028468748654741135,0.001284285906347196,0.00018242964133770195,4.051891178822171e-06,1.2865707264308403e-05,0.020565739583149546,0.003941400591296347,0.007705715438083177,0.0005693749730948227,0.0010945778480262118,1.2865707264308403e-05,2.0259455894110854e-05,0.03390993359680852
16.900000000000002,0.010220805590583061,0.0019587848973806107,0.00028300762048511,0.0012648916020176805,0.00017959094047825344,3.960753485101053e-06,1.2790098153143067e-05,0.020441611181166122,0.003917569794761221,0.007589349612106083,0.00056601524097022,0.0010775456428695207,1.2790098153143067e-05,1.9803767425505264e-05,0.03362468533745182
16.95,0.010159063665997174,0.001946888254041984,0.00028132791484293453,0.0012458117188275653,0.0001767997350328225,3.871844220293411e-06,1.2714478190167318e-05,0.020318127331994347,0.003893776508083968,0.007474870312965391,0.0005626558296858691,0.001060798410196935,1.2714478190167318e-05,1.9359221101467056e-05,0.03334230209221814
17.0,0.010097643279029452,0.0019350116872295501,0.0002796486391181797,0.0012270408927681701,0.00017405518889304072,3.7851044749288406e-06,1.2638860113674558e-05,0.020195286558058904,0.0038700233744591002,0.007362245356609021,0.0005592972782363593,0.0010443311333582443,1.2638860113674558e-05,1.8925522374644205e-05,0.03306274808320995
17.05,0.010036543677263685,0.0019231564853271058,0.0002779700564049908,0.0012085738538095874,0.00017135648099012157,3.7004770159131927e-06,1.2563256361555156e-05,0.02007308735452737,0.0038463129706542117,0.007251443122857524,0.0005559401128099816,0.0010281388859407295,1.2563256361555156e-05,1.8502385079565965e-05,0.03278598808823094
17.1,0.00997576409493147,0.0019113239039141399,0.00027629242346089545,0.0011904054242715002,0.0001687028050324912,3.617906235369713e-06,1.248767907429679e-05,0.01995152818986294,0.0038226478078282797,0.007142432545629001,0.0005525848469217909,0.0010122168301949473,1.248767907429679e-05,1.8089531176848565e-05,0.03251198743068811
17.150000000000002,0.00991530375318599,0.0018995151661803814,0.0002746159907756399,0.0011725305172199014,0.0001660933692472919,3.53733810114836e-06,1.2412140098104813e-05,0.01983060750637198,0.0037990303323607627,0.007035183103319409,0.0005492319815512798,0.0009965602154837514,1.2412140098104813e-05,1.76866905057418e-05,0.03224071196969102
17.2,0.009855161860373133,0.0018877314633451302,0.00027294100264212503,0.0011549441348894175,0.00016352739612573923,3.458720108945387e-06,1.2336650988132188e-05,0.019710323720746267,0.0037754629266902604,0.006929664809336505,0.0005458820052842501,0.0009811643767544355,1.2336650988132188e-05,1.7293600544726936e-05,0.031972128090344575
17.25,0.009795337612299993,0.0018759739550807788,0.00027126769722924553,0.0011376413671309337,0.0001610041221723116,3.382001235977404e-06,1.2261223011809034e-05,0.019590675224599986,0.0037519479101615575,0.006825848202785602,0.0005425353944584911,0.0009660247330338695,1.2261223011809034e-05,1.691000617988702e-05,0.0317062026942312
17.3,0.009735830192500749,0.0018642437699399827,0.00026959630665644946,0.0011206173898842455,0.00015852279765775189,3.3071318961562794e-06,1.2185867152262473e-05,0.019471660385001498,0.0037284875398799653,0.006723704339305473,0.0005391926133128989,0.0009511367859465113,1.2185867152262473e-05,1.6535659480781396e-05,0.03144290319007939
17.35,0.009676638772499876,0.001852542005785934,0.00026792705706984066,0.0011038674636754124,0.00015608268637585374,3.234063896713027e-06,1.2110594111817782e-05,0.019353277544999752,0.003705084011571868,0.006623204782052475,0.0005358541141396813,0.0009364961182551225,1.2110594111817782e-05,1.6170319483565135e-05,0.031182197484614285
17.400000000000002,0.009617762512072752,0.0018408697302252463,0.0002662601687196597,0.0010873869321385344,0.0001536830654040083,3.162750396220896e-06,1.2035414315572487e-05,0.019235525024145505,0.0036817394604504927,0.0065243215928312065,0.0005325203374393194,0.0009220983924240497,1.2035414315572487e-05,1.581375198110448e-05,0.030924053973587252
17.45,0.009559200559503609,0.0018292279810429685,0.0002645958560389856,0.0010711712205616424,0.00015132322486748287,3.093145863969612e-06,1.1960337915035413e-05,0.019118401119007217,0.003658455962085937,0.006427027323369854,0.0005291917120779712,0.0009079393492048972,1.1960337915035413e-05,1.546572931984806e-05,0.030668441532980758
17.5,0.009500952051840834,0.0018176177666392704,0.00026293432772350885,0.0010552158344563974,0.00014900246770740107,3.025206040644435e-06,1.1885374791823118e-05,0.019001904103681667,0.003635235533278541,0.006331295006738385,0.0005258686554470177,0.0008940148062444064,1.1885374791823118e-05,1.5126030203222175e-05,0.030415329510385062
17.55,0.009443016115149685,0.0018060400664673794,0.0002612757868122375,0.0010395163581513125,0.00014672010945239604,2.958887900265515e-06,1.1810534561406652e-05,0.01888603223029937,0.003612080132934759,0.0062370981489078756,0.000522551573624475,0.0008803206567143762,1.1810534561406652e-05,1.4794439501327575e-05,0.03016468771654359
17.6,0.009385391864762317,0.0017944958314723447,0.0002596204307689998,0.0010240684534081734,0.0001444754779939012,2.894149613344439e-06,1.1735826576901797e-05,0.018770783729524634,0.0035889916629446893,0.00614441072044904,0.0005192408615379996,0.0008668528679634071,1.1735826576901797e-05,1.4470748066722195e-05,0.029916486417063393
17.650000000000002,0.009328078405525209,0.0017829859845302526,0.00025796845156462106,0.0010088678580613699,0.0001422679133650476,2.830950511216615e-06,1.1661259932896522e-05,0.018656156811050418,0.0035659719690605053,0.006053207148368219,0.0005159369031292421,0.0008536074801902855,1.1661259932896522e-05,1.4154752556083075e-05,0.029670696324287652
17.7,0.009271074832043954,0.0017715114208875216,0.0002563200357596542,0.0009939103846798342,0.00014009676752313279,2.7692510515095216e-06,1.1586843469309604e-05,0.018542149664087907,0.003543022841775043,0.005963462308079005,0.0005126400715193083,0.0008405806051387968,1.1586843469309604e-05,1.3846255257547608e-05,0.02942728858932692
17.75,0.009214380228925404,0.0017600730085999253,0.00025467536458755237,0.0009791919192512742,0.00013796140413562452,2.709012784708297e-06,1.1512585775274733e-05,0.018428760457850808,0.0035201460171998505,0.005875151515507646,0.0005093507291751047,0.0008277684248137471,1.1512585775274733e-05,1.3545063923541485e-05,0.02918623479424597
17.8,0.009157993671017248,0.0017486715889710282,0.00025303461403817975,0.0009647084198884201,0.0001358611983696657,2.6501983217816083e-06,1.1438495193044843e-05,0.018315987342034497,0.0034973431779420565,0.005788250519330521,0.0005060692280763595,0.0008151671902179942,1.1438495193044843e-05,1.3250991608908041e-05,0.02894750694440338
17.85,0.009101914223644912,0.0017373079769897064,0.0002513979549415586,0.0009504559155569601,0.00013379553668504005,2.5927713028319344e-06,1.1364579821911545e-05,0.018203828447289825,0.0034746159539794127,0.00570273549334176,0.0005027959098831172,0.0008027732201102403,1.1364579821911545e-05,1.2963856514159673e-05,0.028711077460940426
17.900000000000002,0.00904614094284588,0.001725982961766471,0.0002497655530517613,0.0009364305048248818,0.0001317638166305631,2.5366963667358124e-06,1.1290847522134996e-05,0.01809228188569176,0.003451965923532942,0.005618583028949291,0.0004995311061035226,0.0007905828997833786,1.1290847522134996e-05,1.2683481833679062e-05,0.02847691917341671
17.95,0.00899067287560141,0.0017146973069683167,0.00024813756913085816,0.0009226283546329163,0.00012976544664385905,2.48193912174075e-06,1.1217305918879753e-05,0.01798134575120282,0.0034293946139366334,0.005535770127797498,0.0004962751382617163,0.0007785926798631543,1.1217305918879753e-05,1.240969560870375e-05,0.028245005312589406
18.0,0.008935509060065624,0.0017034517512518285,0.00024651415903283847,0.0009090456990857814,0.00012779984585448381,2.4284661169866985e-06,1.1143962406152393e-05,0.017871018120131248,0.003406903502503657,0.0054542741945146885,0.0004930283180656769,0.0007667990751269028,1.1143962406152393e-05,1.2142330584933492e-05,0.02801530950333326
18.05,0.008880648525792045,0.0016922470086943135,0.00024489547378742847,0.0008956788382639428,0.00012586644389035682,2.3762448149211936e-06,1.1070824150737051e-05,0.01776129705158409,0.003384494017388627,0.005374073029583657,0.0004897909475748569,0.0007551986633421409,1.1070824150737051e-05,1.1881224074605967e-05,0.02778780575769871
18.1,0.008826090293957518,0.001681083769222714,0.00024328165968373134,0.0008825241370555802,0.00012396468068745864,2.32524356457824e-06,1.0997898096125129e-05,0.017652180587915036,0.003362167538445428,0.005295144822333481,0.0004865633193674627,0.0007437880841247519,1.0997898096125129e-05,1.1626217822891201e-05,0.027562468468105176
18.150000000000002,0.008771833377583556,0.0016699626990400933,0.00024167285835362265,0.0008695780240084792,0.0001220940063027562,2.275431575692203e-06,1.0925190966435764e-05,0.017543666755167112,0.0033399253980801865,0.005217468144050875,0.0004833457167072453,0.0007325640378165372,1.0925190966435764e-05,1.1377157878461016e-05,0.02733927240066685
18.2,0.008717876781755127,0.0016588844410494895,0.00024006920685483722,0.0008568369902015528,0.00012025388073031422,2.2267788936189147e-06,1.0852709270323855e-05,0.017435753563510254,0.003317768882098979,0.005141021941209317,0.00048013841370967445,0.0007215232843818853,1.0852709270323855e-05,1.1133894468094573e-05,0.02711819268864853
18.25,0.008664219503836857,0.0016478496152749456,0.0002384708377536868,0.0008442975881357004,0.00011844377372055123,2.1792563750371812e-06,1.078045930487257e-05,0.017328439007673713,0.0032956992305498913,0.005065785528814202,0.0004769416755073736,0.0007106626423233073,1.078045930487257e-05,1.0896281875185906e-05,0.026899204826048545
18.3,0.008610860533686714,0.0016368588192795458,0.00023687787920735476,0.0008319564306437292,0.00011666316460260108,2.1328356644048965e-06,1.070844715946763e-05,0.01722172106737343,0.0032737176385590917,0.004991738583862376,0.0004737557584147095,0.0006999789876156065,1.070844715946763e-05,1.0664178322024483e-05,0.026682284661306704
18.35,0.008557798853867114,0.0016259126285802783,0.00023529045504571376,0.0008198101898190362,0.00011491154210973595,2.0874891711447454e-06,1.0636678719650641e-05,0.01711559770773423,0.0032518252571605566,0.004918861138914217,0.0004705809100914275,0.0006894692526584157,1.0636678719650641e-05,1.0437445855723726e-05,0.02646740839113422
18.400000000000002,0.008505033439853505,0.0016150115970595838,0.00023370868485261974,0.00080785559596278,0.00011318840420781136,2.043190047535482e-06,1.056515967094911e-05,0.01701006687970701,0.0032300231941191676,0.00484713357577668,0.0004674173697052395,0.0006791304252468681,1.056515967094911e-05,1.0215950237677411e-05,0.026254552554463594
18.45,0.008452563260240435,0.001604156257373439,0.00023213268404663676,0.0007960894365492602,0.00011149325792669134,1.9999121672855423e-06,1.0493895502680846e-05,0.01690512652048087,0.003208312514746878,0.0047765366192955615,0.00046426536809327353,0.000668959547560148,1.0493895502680846e-05,9.99956083642771e-06,0.026043694026515834
18.5,0.00840038727694508,0.0015933471213558405,0.00023056256396115067,0.0007845085552092192,0.00010982561919461131,1.957630104766551e-06,1.042289151173065e-05,0.01680077455389016,0.003186694242711681,0.004707051331255315,0.00046112512792230133,0.0006589537151676679,1.042289151173065e-05,9.788150523832754e-06,0.02583481001298269
18.55,0.008348504445408307,0.0015825846804195765,0.0002289984319238345,0.0007731098507308045,0.00010818501267543933,1.9163191148851493e-06,1.0352152806297392e-05,0.016697008890816614,0.003165169360839153,0.004638659104384827,0.000457996863847669,0.000649110076052636,1.0352152806297392e-05,9.581595574425747e-06,0.02562787804432162
18.6,0.008296913714793209,0.0015718694059531561,0.00022744039133542823,0.0007618902760779035,0.00010657097160879173,1.8759551135721892e-06,1.0281684309609597e-05,0.016593827429586417,0.0031437388119063122,0.004571341656467421,0.00045488078267085646,0.0006394258296527504,1.0281684309609597e-05,9.379775567860947e-06,0.02542287597016123
18.650000000000002,0.008245614028181173,0.0015612017497138046,0.00022588854174780134,0.0007508468374255894,0.00010498303765296367,1.8365146588691828e-06,1.0211490763607957e-05,0.016491228056362345,0.0031224034994276092,0.0045050810245535365,0.0004517770834956027,0.000629898225917782,1.0211490763607957e-05,9.182573294345915e-06,0.02521978195381483
18.7,0.008194604322765489,0.0015505821442164242,0.00022434297894126783,0.0007399765932124093,0.00010342076073063277,1.7979749325925403e-06,1.0141576732593216e-05,0.016389208645530978,0.0031011642884328484,0.004439859559274456,0.00044868595788253565,0.0006205245643837965,1.0141576732593216e-05,8.989874662962702e-06,0.025018574466900166
18.75,0.00814388353004247,0.0015400110031184276,0.00022280379500112536,0.0007292766532092435,0.00010188369887729436,1.7603137225567972e-06,1.0071946606838026e-05,0.01628776706008494,0.003080022006236855,0.0043756599192554604,0.0004456075900022507,0.0006113021932637662,1.0071946606838026e-05,8.801568612783986e-06,0.024819232284062895
18.8,0.008093450576000168,0.001529488721600377,0.00022127107839339512,0.0007187441776044869,0.00010037141809238892,1.723509405338717e-06,1.0002604606161537e-05,0.016186901152000336,0.003058977443200754,0.004312465065626921,0.00044254215678679024,0.0006022285085543335,1.0002604606161537e-05,8.617547026693585e-06,0.02462173447780199
18.85,0.008043304381304633,0.0015190156767423402,0.00021974491403973714,0.0007083763761052752,9.888349219307897e-05,1.6875409295647176e-06,9.933554783465496e-06,0.016086608762609266,0.0030380313534846804,0.0042502582566316515,0.0004394898280794743,0.0005933009531584739,9.933554783465496e-06,8.437704647823588e-06,0.024426060413394835
18.900000000000002,0.00799344386148375,0.0015085922278959103,0.000218225383391522,0.0006981705070545132,9.741950267063661e-05,1.6523877997047475e-06,9.864801028230866e-06,0.0159868877229675,0.0030171844557918205,0.004189023042327079,0.000436450766783044,0.0005845170160238196,9.864801028230866e-06,8.261938998523736e-06,0.02423218974392002
18.95,0.007943867927108689,0.001498218717051826,0.00021671256450303956,0.0006881238765634454,9.597903854940089e-05,1.6180300603562585e-06,9.796347069973971e-06,0.015887735854217377,0.002996437434103652,0.004128743259380672,0.0004334251290060791,0.0005758742312964053,9.796347069973971e-06,8.090150301781292e-06,0.024040102405375942
19.0,0.007894575483972929,0.001487895469203137,0.0002152065321038274,0.0006782338376595154,9.456169624826461e-05,1.584448281002494e-06,9.72819648166132e-06,0.015789150967945857,0.002975790938406274,0.0040694030259570925,0.0004304130642076548,0.0005673701774895877,9.72819648166132e-06,7.92224140501247e-06,0.02384977861189314
19.05,0.00784556543326895,0.00147762279270388,0.0002137073576701058,0.0006684977894492763,9.316707944465242e-05,1.551623541229894e-06,9.660352683082387e-06,0.0156911308665379,0.00295524558540776,0.004010986736695658,0.0004274147153402116,0.0005590024766679145,9.660352683082387e-06,7.75811770614947e-06,0.023661198851038675
19.1,0.007796836671762527,0.0014674009796232107,0.00021221510949530337,0.0006589131762960929,9.179479894094886e-05,1.5195374163898471e-06,9.592818944179605e-06,0.015593673343525054,0.0029348019592464213,0.003953479057776557,0.00042443021899060674,0.0005507687936456932,9.592818944179605e-06,7.597687081949236e-06,0.023474343879210463
19.150000000000002,0.007748388091964671,0.0014572303060949674,0.00021072985275966388,0.0006494774870124028,9.044447253333882e-05,1.4881719636906207e-06,9.525598388335018e-06,0.015496776183929343,0.002914460612189935,0.0038968649220744167,0.00042145970551932775,0.000542666835200033,9.525598388335018e-06,7.440859818453103e-06,0.023289194717119845
19.200000000000003,0.007700218582301256,0.001447111032662635,0.0002092516495989232,0.0006401882540662956,8.911572488302111e-05,1.4575097087057109e-06,9.458693995613086e-06,0.015400437164602512,0.00289422206532527,0.003841129524397774,0.0004185032991978464,0.0005346943492981267,9.458693995613086e-06,7.287548543528554e-06,0.02310573264536067
19.25,0.007652327027280311,0.001437043404619684,0.00020778055917204804,0.0006310430528021721,8.7808187389757e-05,1.4275336322853522e-06,9.392108605959164e-06,0.015304654054560623,0.002874086809239368,0.0037862583168130327,0.0004155611183440961,0.000526849124338542,9.392108605959164e-06,7.137668161426761e-06,0.022923939200063043
19.3,0.007604712307656997,0.0014270276523452626,0.0002063166377280289,0.0006220395006752483,8.652149806771524e-05,1.3982271578583588e-06,9.325844922353292e-06,0.015209424615313993,0.0028540553046905253,0.0037322370040514903,0.0004126332754560578,0.0005191289884062915,9.325844922353292e-06,6.991135789291794e-06,0.02274379616863
19.35,0.007557373300596317,0.00141706399163524,0.00020485993867172233,0.0006131752564996828,8.525530142357724e-05,1.3695741391119372e-06,9.25990551391904e-06,0.015114746601192634,0.00283412798327048,0.003679051538998097,0.00040971987734344465,0.0005115318085414635,9.25990551391904e-06,6.847870695559686e-06,0.022565285585555594
19.400000000000002,0.00751030887983353,0.0014071526240285704,0.00020341051262873642,0.0006044480197100875,8.400924833686343e-05,1.3415588480374586e-06,9.194292818987045e-06,0.01502061775966706,0.002814305248057141,0.003626688118260525,0.00040682102525747284,0.0005040554900211805,9.194292818987045e-06,6.707794240187292e-06,0.022388389728322553
19.450000000000003,0.007463517915832306,0.0013972937371289902,0.000201968407509357,0.0005958555296362067,8.278299594244528e-05,1.314165963330656e-06,9.129009148113165e-06,0.014927035831664612,0.0027945874742579804,0.0035751331778172404,0.000403936815018714,0.0004966979756546717,9.129009148113165e-06,6.57082981665328e-06,0.022213091113377985
19.5,0.007416999275940648,0.001387487504922035,0.0002005336685715118,0.0005873955647905403,8.157620751520609e-05,1.2873805591350544e-06,9.06405668705105e-06,0.014833998551881295,0.00277497500984407,0.0035243733887432415,0.0004010673371430236,0.0004894572450912366,9.06405668705105e-06,6.436902795675272e-06,0.02203937249218559
19.55,0.007370751824544557,0.0013777340880873792,0.00019910633848277073,0.0005790659421686893,8.038855235681415e-05,1.2611880941178188e-06,8.999437499679039e-06,0.014741503649089114,0.0027554681761747584,0.003474395653012136,0.00039821267696554146,0.0004823313141408849,8.999437499679039e-06,6.305940470589094e-06,0.0218672168473527
19.6,0.00732477442321953,0.001368033634306513,0.00019768645738138331,0.000570864516562218,7.921970568457386e-05,1.235574400867607e-06,8.935153530881422e-06,0.01464954884643906,0.002736067268613026,0.0034251870993733083,0.00039537291476276663,0.00047531823410744314,8.935153530881422e-06,6.177872004338034e-06,0.02169660738883082
19.650000000000002,0.0072790659308798146,0.001358386278565747,0.00019627406293635155,0.000562789179883807,7.80693485223179e-05,1.210525675604285e-06,8.871206609383963e-06,0.014558131861759629,0.002716772557131494,0.003376735079302842,0.0003925481258727031,0.0004684160911339074,8.871206609383963e-06,6.0526283780214245e-06,0.021527527550187983
19.700000000000003,0.007233625203925506,0.001348792143454572,0.00019486919040654136,0.0005548378605044984,7.693716759330704e-05,1.1860284681907792e-06,8.807598450543824e-06,0.014467250407851013,0.002697584286909144,0.0033290271630269904,0.0003897383808130827,0.0004616230055598423,8.807598450543824e-06,5.930142340953896e-06,0.021359960984951566
19.75,0.007188451096387479,0.0013392513394593795,0.00019347187269883398,0.0005470085226028219,7.582285521510275e-05,1.1620696724376168e-06,8.744330659093935e-06,0.014376902192774958,0.002678502678918759,0.003282051135616931,0.00038694374539766796,0.0004549371312906165,8.744330659093935e-06,5.810348362188084e-06,0.021193891563020217
19.8,0.007143542460070151,0.0013297639652525605,0.00019208214042531975,0.0005392991655255975,7.472610919637826e-05,1.13863651669102e-06,8.68140473184194e-06,0.014287084920140303,0.002659527930505121,0.0032357949931535847,0.0003841642808506395,0.00044835665517826956,8.68140473184194e-06,5.6931825834551e-06,0.021029303367143214
19.85,0.007098898144692153,0.0013203301079770084,0.00019070002195953938,0.0005317078231602199,7.364663273563589e-05,1.11571655469576e-06,8.618822060323936e-06,0.014197796289384307,0.002640660215954017,0.003190246938961319,0.00038140004391907877,0.0004418797964138154,8.618822060323936e-06,5.5785827734788e-06,0.02086618068946634
19.900000000000002,0.007054516998024847,0.001310949843526038,0.00018932554349177492,0.0005242325633182183,7.258413432179598e-05,1.0932976567242053e-06,8.5565839334131e-06,0.014109033996049694,0.002621899687052076,0.0031453953799093094,0.00037865108698354984,0.00043550480593077586,8.5565839334131e-06,5.466488283621027e-06,0.02070450802814244
19.950000000000003,0.007010397866028762,0.0013016232368187521,0.00018795872908339674,0.0005168714871299038,7.153832763662587e-05,1.0713680009633354e-06,8.494691539883509e-06,0.014020795732057525,0.0026032464736375042,0.003101228922779423,0.0003759174581667935,0.0004292299658197552,8.494691539883509e-06,5.356840004816677e-06,0.020544270084005698
20.0,0.006966539592987955,0.0012923503420708814,0.00018659960072027148,0.0005096227284499096,7.050893145897668e-05,1.0499160651517388e-06,8.43314597092938e-06,0.01393307918597591,0.002584700684141763,0.0030577363706994574,0.00037319920144054296,0.00042305358875386007,8.43314597092938e-06,5.2495803257586935e-06,0.020385451757308222
20.05,0.00692294102164228,0.0012831312030611194,0.00018524817836523626,0.0005024844532734329,6.949566957079541e-05,1.0289306184588635e-06,8.371948222639988e-06,0.01384588204328456,0.002566262406122239,0.0030149067196405975,0.0003704963567304725,0.0004169740174247725,8.371948222639988e-06,5.144653092294317e-06,0.02022803814451758
20.1,0.006879600993317657,0.001273965853392996,0.00018390448000964735,0.0004954548591629998,6.849827066488255e-05,1.0084007135990834e-06,8.311099198430619e-06,0.013759201986635314,0.002547931706785992,0.002972729154977999,0.0003678089600192947,0.0004109896239892953,8.311099198430619e-06,5.042003567995417e-06,0.02007201453517432
20.150000000000002,0.006836518348054264,0.0012648543167523066,0.00018256852172400783,0.0004885321746855598,6.751646825436266e-05,9.8831567917333e-07,8.250599711429819e-06,0.013673036696108528,0.0025297086335046132,0.002931193048113359,0.00036513704344801566,0.00040509880952617597,8.250599711429819e-06,4.94157839586665e-06,0.019917366408807986
20.200000000000003,0.006793691924732743,0.00125579660716014,0.00018124031770768334,0.00048171465885973587,6.655000058383873e-05,9.686651122313232e-07,8.190450486823339e-06,0.013587383849465486,0.00251159321432028,0.002890287953158415,0.0003624806354153667,0.0003993000035030324,8.190450486823339e-06,4.843325561156616e-06,0.01976407943191056
