Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_1s(2),J_2s(2),J_2p(3),J_total_nitrogen
20.900000000000002,0.00010826247188134941,5.826249255562971e-06,6.535713792313314e-08,0.00021652494376269883,1.1652498511125942e-05,1.9607141376939944e-07,0.00022837351368759417
20.950000000000003,0.00010688840622674,5.749840650294962e-06,6.419996532796998e-08,0.00021377681245348,1.1499681300589923e-05,1.9259989598390993e-07,0.00022546909365005384
21.0,0.00010553433406770618,5.674586560669369e-06,6.306567587480081e-08,0.00021106866813541236,1.1349173121338738e-05,1.8919702762440242e-07,0.0002226070382843755
21.05,0.00010419992861848305,5.600467283617096e-06,6.195377008892763e-08,0.0002083998572369661,1.1200934567234191e-05,1.858613102667829e-07,0.00021978665311446708
21.1,0.00010288486899890856,5.5274634901533125e-06,6.086376041616213e-08,0.00020576973799781711,1.1054926980306625e-05,1.8259128124848642e-07,0.00021700725625937222
21.150000000000002,0.00010158884011792285,5.455556217570048e-06,5.979517091413319e-08,0.0002031776802358457,1.0911112435140096e-05,1.7938551274239954e-07,0.00021426817818372818
21.200000000000003,0.00010031153255954979,5.384726861806177e-06,5.8747536952213577e-08,0.00020062306511909957,1.0769453723612355e-05,1.7624261085664072e-07,0.00021156876145356858
21.25,9.905264247130348e-05,5.314957169990435e-06,5.772040491980772e-08,0.00019810528494260696,1.062991433998087e-05,1.7316121475942317e-07,0.00020890836049734725
21.3,9.781187145496435e-05,5.24622923315319e-06,5.6713331942749824e-08,0.0001956237429099287,1.049245846630638e-05,1.7013999582824946e-07,0.00020628634137206332
21.35,9.658892645967206e-05,5.178525479102935e-06,5.5725885607571484e-08,0.00019317785291934412,1.035705095820587e-05,1.6717765682271446e-07,0.0002037020815343727
21.400000000000002,9.538351967728119e-05,5.111828665463371e-06,5.4757643693404016e-08,0.00019076703935456239,1.0223657330926742e-05,1.6427293108021205e-07,0.00020115496961656935
21.450000000000003,9.41953684399296e-05,5.0461218728672436e-06,5.3808193911289045e-08,0.0001883907368798592,1.0092243745734487e-05,1.6142458173386714e-07,0.00019864440520732756
21.5,9.302419511976885e-05,4.981388498303113e-06,5.2877133650677446e-08,0.0001860483902395377,9.962776996606226e-06,1.5863140095203235e-07,0.00019616979863709596
21.55,9.186972703080783e-05,4.917612248611312e-06,5.196406973290442e-08,0.00018373945406161566,9.835224497222624e-06,1.5589220919871326e-07,0.000193730570768037
21.6,9.073169633282264e-05,4.854777134125545e-06,5.106861817143524e-08,0.00018146339266564529,9.70955426825109e-06,1.5320585451430573e-07,0.00019132615278841068
21.650000000000002,8.960983993728505e-05,4.792867462456523e-06,5.019040393868125e-08,0.0001792196798745701,9.585734924913046e-06,1.5057121181604375e-07,0.0001889559860112992
21.700000000000003,8.850389941526488e-05,4.731867832414276e-06,4.932906073919363e-08,0.00017700779883052977,9.463735664828552e-06,1.4798718221758089e-07,0.0001866195216775759
21.75,8.741362090726196e-05,4.671763128065775e-06,4.848423078904798e-08,0.00017482724181452393,9.34352625613155e-06,1.4545269236714394e-07,0.0001843162207630226
21.8,8.633875503492376e-05,4.612538512924584e-06,4.76555646012381e-08,0.0001726775100698475,9.225077025849168e-06,1.429666938037143e-07,0.0001820455537895004
21.85,8.527905681460758e-05,4.554179424269452e-06,4.684272077690415e-08,0.00017055811362921516,9.108358848538903e-06,1.4052816233071245e-07,0.00017980700064008478
21.900000000000002,8.42342855727448e-05,4.496671567588647e-06,4.604536580222388e-08,0.0001684685711454896,8.993343135177294e-06,1.3813609740667163e-07,0.00017760005037807355
21.950000000000003,8.320420486296765e-05,4.440000911147117e-06,4.5263173850803295e-08,0.0001664084097259353,8.880001822294234e-06,1.3578952155240988e-07,0.00017542420106978195
22.0,8.218858238495923e-05,4.384153680673504e-06,4.449582659140667e-08,0.00016437716476991847,8.768307361347008e-06,1.3348747977422e-07,0.0001732789596110397
22.05,8.118718990498771e-05,4.32911635416413e-06,4.374301300087139e-08,0.00016237437980997542,8.65823270832826e-06,1.3122903900261415e-07,0.0001711638415573063
22.1,8.019980317808851e-05,4.2748756568012594e-06,4.300442918205741e-08,0.00016039960635617703,8.549751313602519e-06,1.2901328754617222e-07,0.0001690783709573257
22.150000000000002,7.922620187185638e-05,4.221418555982814e-06,4.227977818668581e-08,0.00015845240374371276,8.442837111965627e-06,1.2683933456005743e-07,0.00016702208019023844
22.200000000000003,7.826616949181276e-05,4.16873225646097e-06,4.156876984292676e-08,0.0001565323389836255,8.33746451292194e-06,1.247063095287803e-07,0.00016499450980607622
22.25,7.731949330831309e-05,4.116804195587056e-06,4.0871120587598794e-08,0.00015463898661662617,8.233608391174112e-06,1.226133617627964e-07,0.0001629952083695631
22.3,7.638596428495983e-05,4.0656220386601845e-06,4.0186553302848644e-08,0.00015277192856991966,8.131244077320369e-06,1.2055965990854593e-07,0.0001610237323071486
22.35,7.546537700848881e-05,4.01517367437727e-06,3.95147971571823e-08,0.00015093075401697762,8.03034734875454e-06,1.185443914715469e-07,0.00015907964575720372
22.400000000000002,7.455752962009508e-05,3.965447210381943e-06,3.88555874507228e-08,0.00014911505924019016,7.930894420763887e-06,1.165667623521684e-07,0.00015716252042330623
22.450000000000003,7.36622237481677e-05,3.9164309689101056e-06,3.820866546457597e-08,0.0001473244474963354,7.832861937820211e-06,1.1462599639372791e-07,0.00015527193543054933
22.5,7.277926444240203e-05,3.868113482529828e-06,3.757377831418491e-08,0.00014555852888480407,7.736226965059657e-06,1.1272133494255472e-07,0.00015340747718480625
22.55,7.190846010925895e-05,3.820483489973384e-06,3.695067880656134e-08,0.0001438169202185179,7.640966979946768e-06,1.1085203641968401e-07,0.00015156873923488436
22.6,7.104962244874247e-05,3.7735299320593043e-06,3.633912530128403e-08,0.00014209924489748494,7.5470598641186086e-06,1.0901737590385209e-07,0.00014975532213750738
22.650000000000002,7.020256639246563e-05,3.727241947702281e-06,3.573888157515649e-08,0.00014040513278493127,7.454483895404562e-06,1.0721664472546948e-07,0.0001479668333250613
22.700000000000003,6.936711004297738e-05,3.681608870008936e-06,3.5149716690421944e-08,0.00013873422008595475,7.363217740017872e-06,1.0544915007126583e-07,0.0001462028869760439
22.75,6.854307461432263e-05,3.6366202224574337e-06,3.457140486643477e-08,0.00013708614922864525,7.273240444914867e-06,1.037142145993043e-07,0.00014446310388815942
22.8,6.773028437380833e-05,3.592265715158973e-06,3.4003725354690725e-08,0.00013546056874761666,7.184531430317946e-06,1.0201117606407217e-07,0.00014274711135399867
22.85,6.692856658495016e-05,3.54853524119932e-06,3.344646231712283e-08,0.00013385713316990032,7.09707048239864e-06,1.0033938695136849e-07,0.00014105454303925033
22.900000000000002,6.613775145157293e-05,3.505418873058457e-06,3.289940470757049e-08,0.00013227550290314586,7.010837746116914e-06,9.869821412271147e-08,0.0001393850388633855
22.950000000000003,6.535767206304071e-05,3.4629068591065956e-06,3.236234615633324e-08,0.00013071534412608142,6.925813718213191e-06,9.708703846899971e-08,0.0001377382448827636
23.0,6.458816434059166e-05,3.4209896201747734e-06,3.183508485772333e-08,0.00012917632868118332,6.841979240349547e-06,9.550525457316999e-08,0.00013611381317610603
23.05,6.382906698475359e-05,3.3796577461983097e-06,3.13174234605334e-08,0.00012765813396950718,6.7593154923966195e-06,9.395227038160021e-08,0.0001345114017322854
23.1,6.308022142381753e-05,3.3389019929314884e-06,3.0809168961338504e-08,0.00012616044284763505,6.677803985862977e-06,9.242750688401551e-08,0.00013293067434038205
23.150000000000002,6.234147176334553e-05,3.2987132787317725e-06,3.031013260055339e-08,0.00012468294352669106,6.597426557463545e-06,9.093039780166016e-08,0.00013137130048195627
23.200000000000003,6.161266473669111e-05,3.2590826814120074e-06,2.982012976116907e-08,0.00012322532947338222,6.518165362824015e-06,8.946038928350721e-08,0.00012983295522548977
23.25,6.089364965651033e-05,3.2200014351590435e-06,2.9338979870094487e-08,0.00012178729931302066,6.440002870318087e-06,8.801693961028346e-08,0.00012831531912294903
23.3,6.01842783672419e-05,3.181460927517245e-06,2.8866506302031327e-08,0.0001203685567344838,6.36292185503449e-06,8.659951890609398e-08,0.00012681807810842438
23.35,5.94844051985364e-05,3.143452696435457e-06,2.84025362858128e-08,0.0001189688103970728,6.286905392870914e-06,8.52076088574384e-08,0.00012534092339880115
23.400000000000002,5.87938869196131e-05,3.1059684273759225e-06,2.7946900813137812e-08,0.0001175877738392262,6.211936854751845e-06,8.384070243941344e-08,0.00012388355139641746
23.450000000000003,5.811258269452539e-05,3.068999950483794e-06,2.74994345496353e-08,0.00011622516538905078,6.137999900967588e-06,8.24983036489059e-08,0.00012244566359366726
23.5,5.744035403831511e-05,3.03253923781585e-06,2.705997574819501e-08,0.00011488070807663022,6.0650784756317e-06,8.117992724458503e-08,0.00012102696647950651
23.55,5.677706477403659e-05,2.996578400627058e-06,2.662836616450259e-08,0.00011355412954807317,5.993156801254116e-06,7.988509849350777e-08,0.0001196271714478208
23.6,5.612258099063257e-05,2.961109686713731e-06,2.620445097471908e-08,0.00011224516198126515,5.922219373427462e-06,7.861335292415724e-08,0.00011824599470761678
23.650000000000002,5.547677100164294e-05,2.9261254778119342e-06,2.578807869524602e-08,0.00011095354200328587,5.8522509556238685e-06,7.736423608573806e-08,0.00011688315719499549
23.700000000000003,5.483950530472922e-05,2.891618287049948e-06,2.537910110451993e-08,0.00010967901060945844,5.783236574099896e-06,7.61373033135598e-08,0.0001155383844868719
23.75,5.421065654199744e-05,2.857580756453558e-06,2.497737316678113e-08,0.00010842131308399488,5.715161512907116e-06,7.493211950034339e-08,0.00011421140671640235
23.8,5.3590099461102034e-05,2.8240056545029702e-06,2.4582752957763073e-08,0.00010718019892220407,5.6480113090059405e-06,7.374825887328921e-08,0.00011290195849008329
23.85,5.2977710877115024e-05,2.7908858737402426e-06,2.4195101592250732e-08,0.00010595542175423005,5.581771747480485e-06,7.258530477675219e-08,0.00011160977880648729
23.900000000000002,5.23733696351435e-05,2.7582144284260414e-06,2.3814283153457268e-08,0.000104746739270287,5.516428856852083e-06,7.14428494603718e-08,0.00011033461097659945
23.950000000000003,5.177695657368007e-05,2.725984452244671e-06,2.344016462417027e-08,0.00010355391314736014,5.451968904489342e-06,7.032049387251081e-08,0.00010907620254572199
24.0,5.118835448867083e-05,2.6941891960562825e-06,2.3072615819620103e-08,0.00010237670897734166,5.388378392112565e-06,6.92178474588603e-08,0.00010783430521691309
24.05,5.0607448098285404e-05,2.662822025695204e-06,2.2711509322023733e-08,0.00010121489619657081,5.325644051390408e-06,6.81345279660712e-08,0.00010660867477592728
24.1,5.0034124008375e-05,2.6318764198134e-06,2.235672041675985e-08,0.00010006824801675,5.2637528396268e-06,6.707016125027955e-08,0.00010539907101762708
24.150000000000002,4.946827067860321e-05,2.601345967768016e-06,2.200812703013109e-08,9.893654135720642e-05,5.202691935536032e-06,6.602438109039328e-08,0.00010420525767383284
24.200000000000003,4.890977838923601e-05,2.5712243675520686e-06,2.1665609668671424e-08,9.781955677847202e-05,5.142448735104137e-06,6.499682900601428e-08,0.00010302700234258217
24.25,4.835853920857712e-05,2.541505423767314e-06,2.1329051359957422e-08,9.671707841715424e-05,5.083010847534628e-06,6.398715407987227e-08,0.00010186407641876875
24.3,4.781444696103487e-05,2.5121830456383563e-06,2.09983375948833e-08,9.562889392206974e-05,5.024366091276713e-06,6.29950127846499e-08,0.0001007162550261311
24.35,4.7277397195808085e-05,2.483251245067117e-06,2.0673356271361348e-08,9.455479439161617e-05,4.966502490134234e-06,6.202006881408404e-08,9.958331695056449e-05
24.400000000000002,4.674728715617734e-05,2.4547041347267394e-06,2.0353997639409585e-08,9.349457431235468e-05,4.909408269453479e-06,6.106199291822876e-08,9.846504457472638e-05
24.450000000000003,4.622401574938948e-05,2.4265359261940947e-06,2.004015424759014e-08,9.244803149877896e-05,4.853071852388189e-06,6.012046274277042e-08,9.736122381390993e-05
24.5,4.5707483517122955e-05,2.3987409281200316e-06,1.973172089076281e-08,9.141496703424591e-05,4.797481856240063e-06,5.9195162672288436e-08,9.627164405315826e-05
24.55,4.519759260652176e-05,2.371313544436531e-06,1.942859455911892e-08,9.039518521304351e-05,4.742627088873062e-06,5.8285783677356753e-08,9.519609808559393e-05
24.6,4.469424674178666e-05,2.344248272599999e-06,1.913067438846227e-08,8.938849348357332e-05,4.688496545199998e-06,5.739202316538681e-08,9.41343820519387e-05
24.650000000000002,4.419735119631157e-05,2.317539701869864e-06,1.8837861611704032e-08,8.839470239262314e-05,4.635079403739728e-06,5.6513584835112095e-08,9.308629538119799e-05
24.700000000000003,4.3706812765354264e-05,2.2911825116217416e-06,1.855005951153995e-08,8.741362553070853e-05,4.582365023243483e-06,5.565017853461985e-08,9.205164073248664e-05
24.75,4.3222539739230266e-05,2.265171469694405e-06,1.8267173374279067e-08,8.644507947846053e-05,4.53034293938881e-06,5.4801520122837204e-08,9.103022393797218e-05
24.8,4.274444187701899e-05,2.2395014307698215e-06,1.798911044479363e-08,8.548888375403797e-05,4.479002861539643e-06,5.3967331334380886e-08,9.0021853946912e-05
24.85,4.227243038077206e-05,2.2141673347855652e-06,1.7715779882561688e-08,8.454486076154412e-05,4.4283346695711305e-06,5.3147339647685065e-08,8.902634277076293e-05
24.900000000000002,4.180641787021289e-05,2.189164205378868e-06,1.744709271877284e-08,8.361283574042578e-05,4.378328410757736e-06,5.234127815631852e-08,8.804350542933984e-05
24.950000000000003,4.134631835791785e-05,2.1644871483616566e-06,1.718296181447025e-08,8.26926367158357e-05,4.328974296723313e-06,5.154888544341075e-08,8.707315989800242e-05
25.0,4.0892047224969094e-05,2.140131350225899e-06,1.6923301819702657e-08,8.178409444993819e-05,4.280262700451798e-06,5.0769905459107974e-08,8.611512705584909e-05
25.05,4.04435211970692e-05,2.116092076678594e-06,1.6668029133658686e-08,8.08870423941384e-05,4.232184153357188e-06,5.0004087400976054e-08,8.516923063489657e-05
25.1,4.000065832110866e-05,2.092364671205802e-06,1.6417061865759658e-08,8.000131664221732e-05,4.184729342411604e-06,4.9251185597278975e-08,8.423529717022621e-05
25.150000000000002,3.9563377942176375e-05,2.068944553665052e-06,1.6170319797685616e-08,7.912675588435275e-05,4.137889107330104e-06,4.851095939305685e-08,8.331315595107591e-05
25.200000000000003,3.9131600681004566e-05,2.045827218905554e-06,1.592772434631e-08,7.826320136200913e-05,4.091654437811108e-06,4.7783173038929996e-08,8.240263897285918e-05
25.25,3.8705248411839204e-05,2.0230082354155974e-06,1.5689198527520545e-08,7.741049682367841e-05,4.046016470831195e-06,4.7067595582561635e-08,8.150358089009217e-05
25.3,3.828424424072706e-05,2.0004832439965627e-06,1.5454666920903512e-08,7.656848848145411e-05,4.000966487993125e-06,4.636400076271054e-08,8.061581897020995e-05
25.35,3.7868512484211424e-05,1.9782479564630004e-06,1.5224055635268568e-08,7.573702496842285e-05,3.956495912926001e-06,4.5672166905805705e-08,7.973919304825466e-05
25.400000000000002,3.745797864842767e-05,1.9562981543681846e-06,1.4997292274993232e-08,7.491595729685534e-05,3.912596308736369e-06,4.49918768249797e-08,7.887354548241668e-05
25.450000000000003,3.705256940859091e-05,1.93462968775463e-06,1.4774305907166349e-08,7.410513881718183e-05,3.86925937550926e-06,4.432291772149905e-08,7.801872111041258e-05
25.5,3.665221258886783e-05,1.9132384739290353e-06,1.4555027029509689e-08,7.330442517773566e-05,3.826476947858071e-06,4.366508108852907e-08,7.717456720668225e-05
25.55,3.6256837142624664e-05,1.8921204962611257e-06,1.4339387539058093e-08,7.251367428524933e-05,3.7842409925222515e-06,4.301816261717428e-08,7.634093344038875e-05
25.6,3.586637313304428e-05,1.8712718030059162e-06,1.4127320701579388e-08,7.173274626608855e-05,3.7425436060118324e-06,4.238196210473816e-08,7.551767183420512e-05
25.650000000000002,3.5480751714104306e-05,1.8506885061488672e-06,1.3918761121714438e-08,7.096150342820861e-05,3.7013770122977345e-06,4.175628336514331e-08,7.470463672387149e-05
25.700000000000003,3.5099905111909545e-05,1.830366780273475e-06,1.3713644713819533e-08,7.019981022381909e-05,3.66073356054695e-06,4.11409341414586e-08,7.390168471850749e-05
25.75,3.4723766606371366e-05,1.8103028614508197e-06,1.3511908673494112e-08,6.944753321274273e-05,3.6206057229016394e-06,4.0535726020482334e-08,7.310867466166485e-05
25.8,3.4352270513227045e-05,1.7904930461506012e-06,1.3313491449775391e-08,6.870454102645409e-05,3.5809860923012024e-06,3.994047434932617e-08,7.232546759310461e-05
25.85,3.398535216639263e-05,1.7709336901732331e-06,1.3118332717983996e-08,6.797070433278527e-05,3.5418673803464663e-06,3.935499815395199e-08,7.155192671128568e-05
25.900000000000002,3.362294790064216e-05,1.7516212076025276e-06,1.292637335320379e-08,6.724589580128432e-05,3.5032424152050552e-06,3.877912005961137e-08,7.078791733654898e-05
25.950000000000003,3.32649950346071e-05,1.7325520697785614e-06,1.273755540438024e-08,6.65299900692142e-05,3.4651041395571227e-06,3.821266621314072e-08,7.003330687498446e-05
26.0,3.2911431854089534e-05,1.7137228042902961e-06,1.2551822069021679e-08,6.582286370817907e-05,3.4274456085805922e-06,3.765546620706504e-08,6.928796478296672e-05
26.05,3.25621975956827e-05,1.6951299939875315e-06,1.2369117668488471e-08,6.51243951913654e-05,3.390259987975063e-06,3.710735300546541e-08,6.855176253234592e-05
26.1,3.221723243069316e-05,1.6767702760118144e-06,1.2189387623855823e-08,6.443446486138632e-05,3.3535405520236287e-06,3.656816287156747e-08,6.782457357628152e-05
26.150000000000002,3.1876477449358184e-05,1.6586403408458824e-06,1.2012578432335287e-08,6.375295489871637e-05,3.3172806816917647e-06,3.603773529700586e-08,6.710627331570514e-05
26.200000000000003,3.153987464535275e-05,1.6407369313812744e-06,1.1838637644241485e-08,6.30797492907055e-05,3.2814738627625487e-06,3.5515912932724455e-08,6.639673906640076e-05
26.25,3.120736690058045e-05,1.6230568420037304e-06,1.1667513840490499e-08,6.24147338011609e-05,3.246113684007461e-06,3.5002541521471495e-08,6.569585002668982e-05
26.3,3.0878897970242494e-05,1.6055969176960017e-06,1.1499156610616739e-08,6.175779594048499e-05,3.2111938353920035e-06,3.4497469831850214e-08,6.500348724570884e-05
26.35,3.055441246817971e-05,1.5883540531577374e-06,1.1333516531295454e-08,6.110882493635941e-05,3.176708106315475e-06,3.4000549593886364e-08,6.431953359226878e-05
26.400000000000002,3.0233855852481672e-05,1.5713251919420687e-06,1.117054514535832e-08,6.0467711704963344e-05,3.1426503838841373e-06,3.351163543607496e-08,6.364387372428356e-05
26.450000000000003,2.9917174411358116e-05,1.5545073256085598e-06,1.1010194941290383e-08,5.983434882271623e-05,3.1090146512171196e-06,3.303058482387115e-08,6.297639405875722e-05
26.5,2.9604315249267307e-05,1.5378974928921933e-06,1.0852419333195901e-08,5.9208630498534614e-05,3.0757949857843866e-06,3.25572579995877e-08,6.23169827423186e-05
26.55,2.929522627329627e-05,1.5214927788880497e-06,1.0697172641221922e-08,5.859045254659254e-05,3.0429855577760994e-06,3.209151792366577e-08,6.166552962229231e-05
26.6,2.898985617978823e-05,1.5052903142513778e-06,1.0544410072428495e-08,5.797971235957646e-05,3.0105806285027556e-06,3.163323021728549e-08,6.10219262182965e-05
26.650000000000002,2.8688154441212044e-05,1.4892872744127245e-06,1.0394087702094547e-08,5.737630888242409e-05,2.978574548825449e-06,3.118226310628364e-08,6.0386065694355826e-05
26.700000000000003,2.8390071293269185e-05,1.473480878807823e-06,1.0246162455448472e-08,5.678014258653837e-05,2.946961757615646e-06,3.0738487366345416e-08,5.975784283152036e-05
26.75,2.8095557722233578e-05,1.4578683901219382e-06,1.0100592089813123e-08,5.6191115444467155e-05,2.9157367802438764e-06,3.030177626943937e-08,5.913715400098047e-05
26.8,2.7804565452519596e-05,1.4424471135483791e-06,9.957335177155677e-09,5.560913090503919e-05,2.8848942270967583e-06,2.9872005531467034e-08,5.8523897137667413e-05
26.85,2.751704693447416e-05,1.4272143960608934e-06,9.816351087032127e-09,5.503409386894832e-05,2.854428792121787e-06,2.944905326109638e-08,5.7917971714331207e-05
26.900000000000002,2.723295533238814e-05,1.4121676256996464e-06,9.677599969916628e-09,5.446591066477628e-05,2.824335251399293e-06,2.9032799909749885e-08,5.7319278716085325e-05
26.950000000000003,2.6952244512723093e-05,1.3973042308705286e-06,9.541042740906718e-09,5.3904489025446186e-05,2.7946084617410573e-06,2.8623128222720152e-08,5.672772061540996e-05
27.0,2.667486903254913e-05,1.3826216796575143e-06,9.406641063795277e-09,5.334973806509826e-05,2.7652433593150286e-06,2.821992319138583e-08,5.614320134760468e-05
27.05,2.6400784128189684e-05,1.3681174791477976e-06,9.274357335500195e-09,5.280156825637937e-05,2.736234958295595e-06,2.7823072006500588e-08,5.556562628668146e-05
27.1,2.612994570406947e-05,1.3537891747694767e-06,9.144154670843384e-09,5.225989140813894e-05,2.7075783495389533e-06,2.743246401253015e-08,5.4994902221690426e-05
27.150000000000002,2.586231032176139e-05,1.3396343496415079e-06,9.015996887670527e-09,5.172462064352278e-05,2.6792686992830157e-06,2.704799066301158e-08,5.443093733346881e-05
27.200000000000003,2.5597835189228783e-05,1.3256506239356862e-06,8.889848492303465e-09,5.1195670378457566e-05,2.6513012478713723e-06,2.6669545476910397e-08,5.387364117180585e-05
27.25,2.5336478150259186e-05,1.3118356542504262e-06,8.76567466531721e-09,5.067295630051837e-05,2.6236713085008523e-06,2.6297023995951627e-08,5.3322924633015175e-05
27.3,2.5078197674085857e-05,1.2981871329960907e-06,8.64344124763386e-09,5.015639534817171e-05,2.5963742659921813e-06,2.5930323742901584e-08,5.2778699937906796e-05
27.35,2.4822952845193708e-05,1.28470278779165e-06,8.523114726925933e-09,4.9645905690387416e-05,2.5694055755833e-06,2.55693441807778e-08,5.224088061015149e-05
27.400000000000002,2.4570703353305787e-05,1.2713803808724338e-06,8.40466222432145e-09,4.9141406706611574e-05,2.5427607617448675e-06,2.5213986672964353e-08,5.170938145502941e-05
27.450000000000003,2.4321409483547076e-05,1.2582177085087627e-06,8.288051481403894e-09,4.864281896709415e-05,2.5164354170175253e-06,2.4864154444211682e-08,5.118411853855589e-05
27.5,2.407503210678218e-05,1.2452126004352391e-06,8.173250847499887e-09,4.815006421356436e-05,2.4904252008704782e-06,2.4519752542499662e-08,5.0665009166977334e-05
27.55,2.3831532670123497e-05,1.232362919290486e-06,8.060229267247694e-09,4.7663065340246994e-05,2.464725838580972e-06,2.418068780174308e-08,5.015197186662971e-05
27.6,2.359087318760684e-05,1.2196665600671328e-06,7.948956268440098e-09,4.718174637521368e-05,2.4393331201342657e-06,2.3846868805320293e-08,4.9644926364153275e-05
27.650000000000002,2.3353016231031047e-05,1.2071214495718324e-06,7.839401950134926e-09,4.6706032462062094e-05,2.414242899143665e-06,2.351820585040478e-08,4.9143793567056164e-05
27.700000000000003,2.3117924920958666e-05,1.1947255458951234e-06,7.73153697102706e-09,4.623584984191733e-05,2.389451091790247e-06,2.319461091308118e-08,4.864849554462066e-05
27.75,2.2885562917874618e-05,1.182476837890939e-06,7.62533253807568e-09,4.5771125835749236e-05,2.364953675781878e-06,2.2875997614227042e-08,4.815895550914534e-05
27.8,2.2655894413499734e-05,1.1703733446655645e-06,7.52076039538088e-09,4.531178882699947e-05,2.340746689331129e-06,2.2562281186142638e-08,4.767509779751674e-05
27.85,2.2428884122256495e-05,1.1584131150758777e-06,7.417792813303616e-09,4.485776824451299e-05,2.3168262301517553e-06,2.2253378439910848e-08,4.719684785310466e-05
27.900000000000002,2.220449727288378e-05,1.1465942272366653e-06,7.316402577823276e-09,4.440899454576756e-05,2.2931884544733307e-06,2.1949207733469827e-08,4.672413220797436e-05
27.950000000000003,2.198269960019805e-05,1.1349147880368544e-06,7.216562980127494e-09,4.39653992003961e-05,2.269829576073709e-06,2.164968894038248e-08,4.625687846541019e-05
28.0,2.176345733699813e-05,1.1233729326644785e-06,7.1182478064285566e-09,4.352691467399626e-05,2.246745865328957e-06,2.135474341928567e-08,4.57950152827445e-05
28.05,2.154673720611081e-05,1.1119668241402028e-06,7.0214313280011794e-09,4.309347441222162e-05,2.2239336482804057e-06,2.1064293984003538e-08,4.533847235448603e-05
28.1,2.1332506412574843e-05,1.1006946528592567e-06,6.92608829143675e-09,4.266501282514969e-05,2.2013893057185133e-06,2.077826487431025e-08,4.488718039574251e-05
28.150000000000002,2.1120732635960472e-05,1.0895546361415882e-06,6.832193909108511e-09,4.2241465271920944e-05,2.1791092722831764e-06,2.0496581727325533e-08,4.444107112593145e-05
28.200000000000003,2.0911384022822124e-05,1.0785450177900982e-06,6.739723849843075e-09,4.182276804564425e-05,2.1570900355801964e-06,2.0219171549529223e-08,4.4000077252773974e-05
28.25,2.0704429179281757e-05,1.0676640676567878e-06,6.6486542297935885e-09,4.1408858358563515e-05,2.1353281353135756e-06,1.9945962689380766e-08,4.356413245656647e-05
28.3,2.0499837163740303e-05,1.0569100812166653e-06,6.558961603509613e-09,4.0999674327480605e-05,2.1138201624333307e-06,1.967688481052884e-08,4.3133171374724465e-05
28.35,2.0297577479715057e-05,1.0462813791492734e-06,6.470622955199326e-09,4.0595154959430114e-05,2.092562758298547e-06,1.9411868865597977e-08,4.270712958659426e-05
28.400000000000002,2.0097620068800397e-05,1.0357763069276712e-06,6.383615690179573e-09,4.0195240137600794e-05,2.0715526138553425e-06,1.9150847070538718e-08,4.228594359852668e-05
28.450000000000003,1.9899935303749703e-05,1.0253932344147414e-06,6.297917626509451e-09,3.9799870607499405e-05,2.050786468829483e-06,1.889375287952835e-08,4.186955082920842e-05
28.5,1.97044939816762e-05,1.015130555466676e-06,6.213506986803057e-09,3.94089879633524e-05,2.030261110933352e-06,1.864052096040917e-08,4.1457889595246154e-05
28.55,1.9511267317370425e-05,1.0049866875434987e-06,6.130362390217555e-09,3.902253463474085e-05,2.0099733750869974e-06,1.8391087170652665e-08,4.10508990969985e-05
28.6,1.9320226936732394e-05,9.949600713265002e-07,6.0484628446123875e-09,3.864045387346479e-05,1.9899201426530004e-06,1.814538853383716e-08,4.064851940465163e-05
28.650000000000002,1.9131344870316017e-05,9.850491703424389e-07,5.967787738875632e-09,3.8262689740632035e-05,1.9700983406848777e-06,1.7903363216626894e-08,4.0250691444533536e-05
28.700000000000003,1.894459354698394e-05,9.752524705943865e-07,5.888316835413755e-09,3.788918709396788e-05,1.950504941188773e-06,1.7664950506241265e-08,3.9857356985662895e-05
28.75,1.8759945787670703e-05,9.655684801990901e-07,5.8100302628010825e-09,3.7519891575341405e-05,1.9311369603981803e-06,1.7430090788403246e-08,3.946845862652799e-05
28.8,1.857737479925213e-05,9.559957290307214e-07,5.732908508585275e-09,3.715474959850426e-05,1.9119914580614427e-06,1.7198725525755824e-08,3.908393978209146e-05
28.85,1.8396854168519208e-05,9.46532768370901e-07,5.656932412245342e-09,3.6793708337038416e-05,1.893065536741802e-06,1.6970797236736026e-08,3.8703744671016953e-05
28.900000000000002,1.8218357856254284e-05,9.371781705648658e-07,5.582083158298609e-09,3.643671571250857e-05,1.8743563411297317e-06,1.6746249474895828e-08,3.832781830311319e-05
28.950000000000003,1.8041860191407862e-05,9.279305286836709e-07,5.5083422695532745e-09,3.6083720382815723e-05,1.8558610573673419e-06,1.6525026808659823e-08,3.7956106466991724e-05
29.0,1.786733586537413e-05,9.1878845619231e-07,5.4356916005033915e-09,3.573467173074826e-05,1.83757691238462e-06,1.6307074801510173e-08,3.758855571793439e-05
29.05,1.769475992636334e-05,9.097505866236371e-07,5.364113330862877e-09,3.538951985272668e-05,1.8195011732472741e-06,1.6092339992588632e-08,3.722511336596654e-05
29.1,1.7524107773869412e-05,9.008155732579898e-07,5.293589959235546e-09,3.5048215547738824e-05,1.8016311465159796e-06,1.5880769877706638e-08,3.686572746413251e-05
