Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_1s(2),J_2s(2),J_2p(2),J_total_carbon
14.6,0.000359974,1.88E-05,2.77E-07,0.000719949,3.76E-05,5.53E-07,0.000758081
14.65,0.000353775,1.85E-05,2.70E-07,0.000707549,3.69E-05,5.40E-07,0.000744991
14.7,0.000347696,1.81E-05,2.63E-07,0.000695393,3.62E-05,5.26E-07,0.000732158
14.75,0.000341737,1.78E-05,2.57E-07,0.000683474,3.56E-05,5.14E-07,0.000719578
14.8,0.000335894,1.75E-05,2.51E-07,0.000671788,3.50E-05,5.01E-07,0.000707244
14.85,0.000330165,1.72E-05,2.45E-07,0.00066033,3.43E-05,4.89E-07,0.00069515
14.9,0.000324547,1.69E-05,2.39E-07,0.000649095,3.37E-05,4.77E-07,0.000683293
14.95,0.000319039,1.66E-05,2.33E-07,0.000638077,3.31E-05,4.66E-07,0.000671666
15,0.000313636,1.63E-05,2.27E-07,0.000627273,3.25E-05,4.55E-07,0.000660266
15.05,0.000308339,1.60E-05,2.22E-07,0.000616677,3.20E-05,4.44E-07,0.000649085
15.1,0.000303143,1.57E-05,2.17E-07,0.000606286,3.14E-05,4.33E-07,0.000638121
15.15,0.000298047,1.54E-05,2.11E-07,0.000596094,3.09E-05,4.23E-07,0.000627368
15.2,0.000293049,1.52E-05,2.06E-07,0.000586097,3.03E-05,4.13E-07,0.000616822
15.25,0.000288146,1.49E-05,2.02E-07,0.000576292,2.98E-05,4.03E-07,0.000606478
15.3,0.000283337,1.46E-05,1.97E-07,0.000566674,2.93E-05,3.93E-07,0.000596332
15.35,0.000278619,1.44E-05,1.92E-07,0.000557239,2.88E-05,3.84E-07,0.00058638
15.4,0.000273992,1.41E-05,1.88E-07,0.000547983,2.83E-05,3.75E-07,0.000576618
15.45,0.000269451,1.39E-05,1.83E-07,0.000538903,2.78E-05,3.66E-07,0.000567041
15.5,0.000264997,1.36E-05,1.79E-07,0.000529994,2.73E-05,3.58E-07,0.000557646
15.55,0.000260627,1.34E-05,1.75E-07,0.000521254,2.68E-05,3.50E-07,0.000548428
15.6,0.000256339,1.32E-05,1.71E-07,0.000512678,2.64E-05,3.41E-07,0.000539385
15.65,0.000252131,1.30E-05,1.67E-07,0.000504263,2.59E-05,3.34E-07,0.000530512
15.7,0.000248003,1.27E-05,1.63E-07,0.000496006,2.55E-05,3.26E-07,0.000521805
15.75,0.000243951,1.25E-05,1.59E-07,0.000487903,2.50E-05,3.18E-07,0.000513262
15.8,0.000239976,1.23E-05,1.56E-07,0.000479951,2.46E-05,3.11E-07,0.000504879
15.85,0.000236074,1.21E-05,1.52E-07,0.000472148,2.42E-05,3.04E-07,0.000496652
15.9,0.000232244,1.19E-05,1.48E-07,0.000464489,2.38E-05,2.97E-07,0.000488578
15.95,0.000228486,1.17E-05,1.45E-07,0.000456972,2.34E-05,2.90E-07,0.000480654
16,0.000224797,1.15E-05,1.42E-07,0.000449594,2.30E-05,2.84E-07,0.000472877
16.05,0.000221176,1.13E-05,1.39E-07,0.000442353,2.26E-05,2.77E-07,0.000465244
16.1,0.000217622,1.11E-05,1.35E-07,0.000435244,2.22E-05,2.71E-07,0.000457752
16.15,0.000214133,1.09E-05,1.32E-07,0.000428266,2.19E-05,2.65E-07,0.000450398
16.2,0.000210708,1.08E-05,1.29E-07,0.000421416,2.15E-05,2.59E-07,0.000443179
16.25,0.000207346,1.06E-05,1.27E-07,0.000414691,2.11E-05,2.53E-07,0.000436092
16.3,0.000204045,1.04E-05,1.24E-07,0.000408089,2.08E-05,2.47E-07,0.000429135
16.35,0.000200803,1.02E-05,1.21E-07,0.000401607,2.05E-05,2.42E-07,0.000422304
16.4,0.000197621,1.01E-05,1.18E-07,0.000395243,2.01E-05,2.37E-07,0.000415598
16.45,0.000194497,9.89E-06,1.16E-07,0.000388994,1.98E-05,2.31E-07,0.000409014
16.5,0.000191429,9.73E-06,1.13E-07,0.000382858,1.95E-05,2.26E-07,0.000402549
16.55,0.000188416,9.57E-06,1.11E-07,0.000376832,1.91E-05,2.21E-07,0.000396201
16.6,0.000185458,9.42E-06,1.08E-07,0.000370915,1.88E-05,2.16E-07,0.000389968
16.65,0.000182552,9.27E-06,1.06E-07,0.000365105,1.85E-05,2.12E-07,0.000383847
16.7,0.000179699,9.12E-06,1.03E-07,0.000359398,1.82E-05,2.07E-07,0.000377835
16.75,0.000176897,8.97E-06,1.01E-07,0.000353794,1.79E-05,2.02E-07,0.000371932
16.8,0.000174145,8.82E-06,9.90E-08,0.000348289,1.76E-05,1.98E-07,0.000366134
16.85,0.000171441,8.68E-06,9.69E-08,0.000342883,1.74E-05,1.94E-07,0.000360439
16.9,0.000168786,8.54E-06,9.48E-08,0.000337572,1.71E-05,1.90E-07,0.000354846
16.95,0.000166178,8.41E-06,9.27E-08,0.000332356,1.68E-05,1.85E-07,0.000349353
17,0.000163616,8.27E-06,9.07E-08,0.000327232,1.65E-05,1.81E-07,0.000343956
17.05,0.000161099,8.14E-06,8.88E-08,0.000322198,1.63E-05,1.78E-07,0.000338655
17.1,0.000158627,8.01E-06,8.69E-08,0.000317253,1.60E-05,1.74E-07,0.000333448
17.15,0.000156197,7.88E-06,8.50E-08,0.000312395,1.58E-05,1.70E-07,0.000328332
17.2,0.000153811,7.76E-06,8.32E-08,0.000307622,1.55E-05,1.66E-07,0.000323306
17.25,0.000151466,7.64E-06,8.14E-08,0.000302932,1.53E-05,1.63E-07,0.000318369
17.3,0.000149162,7.52E-06,7.97E-08,0.000298325,1.50E-05,1.59E-07,0.000313517
17.35,0.000146899,7.40E-06,7.80E-08,0.000293797,1.48E-05,1.56E-07,0.000308751
17.4,0.000144674,7.28E-06,7.64E-08,0.000289348,1.46E-05,1.53E-07,0.000304067
17.45,0.000142488,7.17E-06,7.48E-08,0.000284977,1.43E-05,1.50E-07,0.000299465
17.5,0.00014034,7.06E-06,7.32E-08,0.000280681,1.41E-05,1.46E-07,0.000294942
17.55,0.00013823,6.95E-06,7.16E-08,0.000276459,1.39E-05,1.43E-07,0.000290498
17.6,0.000136155,6.84E-06,7.01E-08,0.00027231,1.37E-05,1.40E-07,0.000286131
17.65,0.000134116,6.73E-06,6.87E-08,0.000268232,1.35E-05,1.37E-07,0.000281839
17.7,0.000132112,6.63E-06,6.73E-08,0.000264225,1.33E-05,1.35E-07,0.00027762
17.75,0.000130143,6.53E-06,6.59E-08,0.000260286,1.31E-05,1.32E-07,0.000273474
17.8,0.000128207,6.43E-06,6.45E-08,0.000256414,1.29E-05,1.29E-07,0.000269399
17.85,0.000126304,6.33E-06,6.32E-08,0.000252608,1.27E-05,1.26E-07,0.000265394
17.9,0.000124433,6.23E-06,6.19E-08,0.000248867,1.25E-05,1.24E-07,0.000261456
17.95,0.000122595,6.14E-06,6.06E-08,0.000245189,1.23E-05,1.21E-07,0.000257586
18,0.000120787,6.04E-06,5.94E-08,0.000241574,1.21E-05,1.19E-07,0.000253782
18.05,0.00011901,5.95E-06,5.81E-08,0.00023802,1.19E-05,1.16E-07,0.000250042
18.1,0.000117263,5.86E-06,5.70E-08,0.000234525,1.17E-05,1.14E-07,0.000246365
18.15,0.000115545,5.77E-06,5.58E-08,0.00023109,1.15E-05,1.12E-07,0.00024275
18.2,0.000113856,5.69E-06,5.47E-08,0.000227712,1.14E-05,1.09E-07,0.000239196
18.25,0.000112196,5.60E-06,5.36E-08,0.000224391,1.12E-05,1.07E-07,0.000235701
18.3,0.000110563,5.52E-06,5.25E-08,0.000221125,1.10E-05,1.05E-07,0.000232265
18.35,0.000108957,5.43E-06,5.14E-08,0.000217914,1.09E-05,1.03E-07,0.000228887
18.4,0.000107378,5.35E-06,5.04E-08,0.000214757,1.07E-05,1.01E-07,0.000225565
18.45,0.000105826,5.27E-06,4.94E-08,0.000211651,1.05E-05,9.87E-08,0.000222298
18.5,0.000104299,5.20E-06,4.84E-08,0.000208598,1.04E-05,9.68E-08,0.000219086
18.55,0.000102797,5.12E-06,4.74E-08,0.000205595,1.02E-05,9.48E-08,0.000215927
18.6,0.000101321,5.04E-06,4.65E-08,0.000202641,1.01E-05,9.29E-08,0.00021282
18.65,9.99E-05,4.97E-06,4.55E-08,0.000199736,9.94E-06,9.11E-08,0.000209764
18.7,9.84E-05,4.90E-06,4.46E-08,0.000196879,9.79E-06,8.93E-08,0.000206759
18.75,9.70E-05,4.82E-06,4.38E-08,0.000194069,9.65E-06,8.75E-08,0.000203803
18.8,9.57E-05,4.75E-06,4.29E-08,0.000191305,9.51E-06,8.58E-08,0.000200896
18.85,9.43E-05,4.68E-06,4.21E-08,0.000188586,9.37E-06,8.41E-08,0.000198036
18.9,9.30E-05,4.61E-06,4.12E-08,0.000185911,9.23E-06,8.25E-08,0.000195223
18.95,9.16E-05,4.55E-06,4.04E-08,0.00018328,9.10E-06,8.08E-08,0.000192456
19,9.03E-05,4.48E-06,3.96E-08,0.000180692,8.96E-06,7.93E-08,0.000189734
19.05,8.91E-05,4.42E-06,3.89E-08,0.000178145,8.83E-06,7.77E-08,0.000187056
19.1,8.78E-05,4.35E-06,3.81E-08,0.00017564,8.71E-06,7.62E-08,0.000184422
19.15,8.66E-05,4.29E-06,3.74E-08,0.000173175,8.58E-06,7.47E-08,0.00018183
19.2,8.54E-05,4.23E-06,3.66E-08,0.00017075,8.46E-06,7.33E-08,0.00017928
19.25,8.42E-05,4.17E-06,3.59E-08,0.000168364,8.33E-06,7.19E-08,0.000176771
19.3,8.30E-05,4.11E-06,3.52E-08,0.000166016,8.22E-06,7.05E-08,0.000174302
19.35,8.19E-05,4.05E-06,3.46E-08,0.000163706,8.10E-06,6.91E-08,0.000171873
19.4,8.07E-05,3.99E-06,3.39E-08,0.000161433,7.98E-06,6.78E-08,0.000169483
19.45,7.96E-05,3.93E-06,3.32E-08,0.000159196,7.87E-06,6.65E-08,0.000167131
19.5,7.85E-05,3.88E-06,3.26E-08,0.000156994,7.76E-06,6.52E-08,0.000164816
19.55,7.74E-05,3.82E-06,3.20E-08,0.000154828,7.65E-06,6.40E-08,0.000162538
19.6,7.63E-05,3.77E-06,3.14E-08,0.000152695,7.54E-06,6.28E-08,0.000160297
19.65,7.53E-05,3.72E-06,3.08E-08,0.000150597,7.43E-06,6.16E-08,0.000158091
19.7,7.43E-05,3.66E-06,3.02E-08,0.000148532,7.33E-06,6.04E-08,0.00015592
19.75,7.32E-05,3.61E-06,2.96E-08,0.000146499,7.22E-06,5.93E-08,0.000153783
19.8,7.22E-05,3.56E-06,2.91E-08,0.000144498,7.12E-06,5.82E-08,0.000151679
19.85,7.13E-05,3.51E-06,2.85E-08,0.000142529,7.02E-06,5.71E-08,0.000149609
19.9,7.03E-05,3.46E-06,2.80E-08,0.00014059,6.93E-06,5.60E-08,0.000147571
19.95,6.93E-05,3.41E-06,2.75E-08,0.000138682,6.83E-06,5.49E-08,0.000145566
20,6.84E-05,3.37E-06,2.70E-08,0.000136803,6.73E-06,5.39E-08,0.000143591
20.05,6.75E-05,3.32E-06,2.65E-08,0.000134954,6.64E-06,5.29E-08,0.000141647
20.1,6.66E-05,3.27E-06,2.60E-08,0.000133133,6.55E-06,5.19E-08,0.000139734
20.15,6.57E-05,3.23E-06,2.55E-08,0.000131341,6.46E-06,5.10E-08,0.00013785
20.2,6.48E-05,3.18E-06,2.50E-08,0.000129576,6.37E-06,5.00E-08,0.000135996
20.25,6.39E-05,3.14E-06,2.45E-08,0.000127839,6.28E-06,4.91E-08,0.00013417
20.3,6.31E-05,3.10E-06,2.41E-08,0.000126128,6.20E-06,4.82E-08,0.000132372
20.35,6.22E-05,3.06E-06,2.37E-08,0.000124444,6.11E-06,4.73E-08,0.000130602
20.4,6.14E-05,3.01E-06,2.32E-08,0.000122786,6.03E-06,4.64E-08,0.000128859
20.45,6.06E-05,2.97E-06,2.28E-08,0.000121153,5.94E-06,4.56E-08,0.000127143
20.5,5.98E-05,2.93E-06,2.24E-08,0.000119545,5.86E-06,4.48E-08,0.000125453
20.55,5.90E-05,2.89E-06,2.20E-08,0.000117961,5.78E-06,4.39E-08,0.00012379
20.6,5.82E-05,2.85E-06,2.16E-08,0.000116402,5.71E-06,4.31E-08,0.000122151
20.65,5.74E-05,2.81E-06,2.12E-08,0.000114866,5.63E-06,4.24E-08,0.000120537
20.7,5.67E-05,2.78E-06,2.08E-08,0.000113354,5.55E-06,4.16E-08,0.000118948
20.75,5.59E-05,2.74E-06,2.04E-08,0.000111864,5.48E-06,4.08E-08,0.000117383
20.8,5.52E-05,2.70E-06,2.01E-08,0.000110397,5.40E-06,4.01E-08,0.000115842
20.85,5.45E-05,2.67E-06,1.97E-08,0.000108952,5.33E-06,3.94E-08,0.000114324
20.9,5.38E-05,2.63E-06,1.93E-08,0.000107529,5.26E-06,3.87E-08,0.000112829
20.95,5.31E-05,2.60E-06,1.90E-08,0.000106127,5.19E-06,3.80E-08,0.000111356
21,5.24E-05,2.56E-06,1.87E-08,0.000104747,5.12E-06,3.73E-08,0.000109905
21.05,5.17E-05,2.53E-06,1.83E-08,0.000103387,5.05E-06,3.66E-08,0.000108477
21.1,5.10E-05,2.49E-06,1.80E-08,0.000102047,4.99E-06,3.60E-08,0.000107069
21.15,5.04E-05,2.46E-06,1.77E-08,0.000100727,4.92E-06,3.53E-08,0.000105683
21.2,4.97E-05,2.43E-06,1.74E-08,9.94E-05,4.86E-06,3.47E-08,0.000104317
21.25,4.91E-05,2.40E-06,1.71E-08,9.81E-05,4.79E-06,3.41E-08,0.000102972
21.3,4.84E-05,2.36E-06,1.68E-08,9.69E-05,4.73E-06,3.35E-08,0.000101646
21.35,4.78E-05,2.33E-06,1.65E-08,9.56E-05,4.67E-06,3.29E-08,0.00010034
21.4,4.72E-05,2.30E-06,1.62E-08,9.44E-05,4.60E-06,3.23E-08,9.91E-05
21.45,4.66E-05,2.27E-06,1.59E-08,9.32E-05,4.54E-06,3.18E-08,9.78E-05
21.5,4.60E-05,2.24E-06,1.56E-08,9.20E-05,4.49E-06,3.12E-08,9.65E-05
21.55,4.54E-05,2.21E-06,1.53E-08,9.08E-05,4.43E-06,3.07E-08,9.53E-05
21.6,4.48E-05,2.18E-06,1.51E-08,8.97E-05,4.37E-06,3.01E-08,9.41E-05
21.65,4.43E-05,2.16E-06,1.48E-08,8.86E-05,4.31E-06,2.96E-08,9.29E-05
21.7,4.37E-05,2.13E-06,1.45E-08,8.74E-05,4.26E-06,2.91E-08,9.17E-05
21.75,4.32E-05,2.10E-06,1.43E-08,8.63E-05,4.20E-06,2.86E-08,9.06E-05
21.8,4.26E-05,2.07E-06,1.40E-08,8.52E-05,4.15E-06,2.81E-08,8.94E-05
21.85,4.21E-05,2.05E-06,1.38E-08,8.42E-05,4.09E-06,2.76E-08,8.83E-05
21.9,4.16E-05,2.02E-06,1.36E-08,8.31E-05,4.04E-06,2.71E-08,8.72E-05
21.95,4.10E-05,2.00E-06,1.33E-08,8.21E-05,3.99E-06,2.67E-08,8.61E-05
22,4.05E-05,1.97E-06,1.31E-08,8.10E-05,3.94E-06,2.62E-08,8.50E-05
22.05,4.00E-05,1.94E-06,1.29E-08,8.00E-05,3.89E-06,2.58E-08,8.39E-05
22.1,3.95E-05,1.92E-06,1.27E-08,7.90E-05,3.84E-06,2.53E-08,8.29E-05
22.15,3.90E-05,1.90E-06,1.24E-08,7.81E-05,3.79E-06,2.49E-08,8.19E-05
22.2,3.85E-05,1.87E-06,1.22E-08,7.71E-05,3.74E-06,2.45E-08,8.08E-05
22.25,3.81E-05,1.85E-06,1.20E-08,7.61E-05,3.69E-06,2.41E-08,7.98E-05
22.3,3.76E-05,1.82E-06,1.18E-08,7.52E-05,3.65E-06,2.36E-08,7.89E-05
22.35,3.71E-05,1.80E-06,1.16E-08,7.43E-05,3.60E-06,2.32E-08,7.79E-05
22.4,3.67E-05,1.78E-06,1.14E-08,7.33E-05,3.56E-06,2.29E-08,7.69E-05
22.45,3.62E-05,1.76E-06,1.12E-08,7.24E-05,3.51E-06,2.25E-08,7.60E-05
22.5,3.58E-05,1.73E-06,1.10E-08,7.16E-05,3.47E-06,2.21E-08,7.50E-05
22.55,3.53E-05,1.71E-06,1.09E-08,7.07E-05,3.42E-06,2.17E-08,7.41E-05
22.6,3.49E-05,1.69E-06,1.07E-08,6.98E-05,3.38E-06,2.14E-08,7.32E-05
22.65,3.45E-05,1.67E-06,1.05E-08,6.90E-05,3.34E-06,2.10E-08,7.23E-05
22.7,3.41E-05,1.65E-06,1.03E-08,6.81E-05,3.30E-06,2.07E-08,7.14E-05
22.75,3.36E-05,1.63E-06,1.02E-08,6.73E-05,3.26E-06,2.03E-08,7.06E-05
22.8,3.32E-05,1.61E-06,9.99E-09,6.65E-05,3.22E-06,2.00E-08,6.97E-05
22.85,3.28E-05,1.59E-06,9.82E-09,6.57E-05,3.18E-06,1.96E-08,6.89E-05
22.9,3.24E-05,1.57E-06,9.66E-09,6.49E-05,3.14E-06,1.93E-08,6.80E-05
22.95,3.20E-05,1.55E-06,9.50E-09,6.41E-05,3.10E-06,1.90E-08,6.72E-05
23,3.17E-05,1.53E-06,9.34E-09,6.33E-05,3.06E-06,1.87E-08,6.64E-05
23.05,3.13E-05,1.51E-06,9.19E-09,6.26E-05,3.02E-06,1.84E-08,6.56E-05
23.1,3.09E-05,1.49E-06,9.04E-09,6.18E-05,2.99E-06,1.81E-08,6.48E-05
23.15,3.05E-05,1.48E-06,8.89E-09,6.11E-05,2.95E-06,1.78E-08,6.40E-05
23.2,3.02E-05,1.46E-06,8.74E-09,6.03E-05,2.91E-06,1.75E-08,6.33E-05
23.25,2.98E-05,1.44E-06,8.60E-09,5.96E-05,2.88E-06,1.72E-08,6.25E-05
23.3,2.95E-05,1.42E-06,8.46E-09,5.89E-05,2.84E-06,1.69E-08,6.18E-05
23.35,2.91E-05,1.40E-06,8.32E-09,5.82E-05,2.81E-06,1.66E-08,6.10E-05
23.4,2.88E-05,1.39E-06,8.19E-09,5.75E-05,2.78E-06,1.64E-08,6.03E-05
23.45,2.84E-05,1.37E-06,8.06E-09,5.68E-05,2.74E-06,1.61E-08,5.96E-05
23.5,2.81E-05,1.35E-06,7.93E-09,5.62E-05,2.71E-06,1.59E-08,5.89E-05
23.55,2.77E-05,1.34E-06,7.80E-09,5.55E-05,2.68E-06,1.56E-08,5.82E-05
23.6,2.74E-05,1.32E-06,7.67E-09,5.48E-05,2.64E-06,1.53E-08,5.75E-05
23.65,2.71E-05,1.31E-06,7.55E-09,5.42E-05,2.61E-06,1.51E-08,5.68E-05
23.7,2.68E-05,1.29E-06,7.43E-09,5.36E-05,2.58E-06,1.49E-08,5.62E-05
23.75,2.65E-05,1.27E-06,7.31E-09,5.29E-05,2.55E-06,1.46E-08,5.55E-05
23.8,2.62E-05,1.26E-06,7.19E-09,5.23E-05,2.52E-06,1.44E-08,5.48E-05
23.85,2.59E-05,1.24E-06,7.08E-09,5.17E-05,2.49E-06,1.42E-08,5.42E-05
23.9,2.56E-05,1.23E-06,6.97E-09,5.11E-05,2.46E-06,1.39E-08,5.36E-05
23.95,2.53E-05,1.22E-06,6.86E-09,5.05E-05,2.43E-06,1.37E-08,5.30E-05
24,2.50E-05,1.20E-06,6.75E-09,4.99E-05,2.40E-06,1.35E-08,5.23E-05
24.05,2.47E-05,1.19E-06,6.64E-09,4.93E-05,2.37E-06,1.33E-08,5.17E-05
24.1,2.44E-05,1.17E-06,6.54E-09,4.88E-05,2.35E-06,1.31E-08,5.11E-05
24.15,2.41E-05,1.16E-06,6.43E-09,4.82E-05,2.32E-06,1.29E-08,5.05E-05
24.2,2.38E-05,1.15E-06,6.33E-09,4.77E-05,2.29E-06,1.27E-08,5.00E-05
24.25,2.36E-05,1.13E-06,6.23E-09,4.71E-05,2.26E-06,1.25E-08,4.94E-05
24.3,2.33E-05,1.12E-06,6.14E-09,4.66E-05,2.24E-06,1.23E-08,4.88E-05
24.35,2.30E-05,1.11E-06,6.04E-09,4.60E-05,2.21E-06,1.21E-08,4.83E-05
24.4,2.27E-05,1.09E-06,5.95E-09,4.55E-05,2.19E-06,1.19E-08,4.77E-05
24.45,2.25E-05,1.08E-06,5.85E-09,4.50E-05,2.16E-06,1.17E-08,4.72E-05
24.5,2.22E-05,1.07E-06,5.76E-09,4.45E-05,2.13E-06,1.15E-08,4.66E-05
24.55,2.20E-05,1.06E-06,5.67E-09,4.40E-05,2.11E-06,1.13E-08,4.61E-05
24.6,2.17E-05,1.04E-06,5.58E-09,4.35E-05,2.09E-06,1.12E-08,4.56E-05
24.65,2.15E-05,1.03E-06,5.50E-09,4.30E-05,2.06E-06,1.10E-08,4.50E-05
24.7,2.12E-05,1.02E-06,5.41E-09,4.25E-05,2.04E-06,1.08E-08,4.45E-05
24.75,2.10E-05,1.01E-06,5.33E-09,4.20E-05,2.01E-06,1.07E-08,4.40E-05
24.8,2.08E-05,9.96E-07,5.25E-09,4.15E-05,1.99E-06,1.05E-08,4.35E-05
24.85,2.05E-05,9.84E-07,5.17E-09,4.11E-05,1.97E-06,1.03E-08,4.30E-05
24.9,2.03E-05,9.73E-07,5.09E-09,4.06E-05,1.95E-06,1.02E-08,4.26E-05
24.95,2.01E-05,9.62E-07,5.01E-09,4.01E-05,1.92E-06,1.00E-08,4.21E-05
25,1.98E-05,9.51E-07,4.93E-09,3.97E-05,1.90E-06,9.87E-09,4.16E-05
25.05,1.96E-05,9.40E-07,4.86E-09,3.92E-05,1.88E-06,9.72E-09,4.11E-05
25.1,1.94E-05,9.29E-07,4.79E-09,3.88E-05,1.86E-06,9.57E-09,4.07E-05
25.15,1.92E-05,9.19E-07,4.71E-09,3.84E-05,1.84E-06,9.43E-09,4.02E-05
25.2,1.90E-05,9.08E-07,4.64E-09,3.79E-05,1.82E-06,9.28E-09,3.98E-05
25.25,1.88E-05,8.98E-07,4.57E-09,3.75E-05,1.80E-06,9.14E-09,3.93E-05
25.3,1.86E-05,8.88E-07,4.50E-09,3.71E-05,1.78E-06,9.00E-09,3.89E-05
25.35,1.83E-05,8.78E-07,4.43E-09,3.67E-05,1.76E-06,8.87E-09,3.85E-05
25.4,1.81E-05,8.68E-07,4.37E-09,3.63E-05,1.74E-06,8.74E-09,3.80E-05
25.45,1.79E-05,8.58E-07,4.30E-09,3.59E-05,1.72E-06,8.60E-09,3.76E-05
25.5,1.77E-05,8.49E-07,4.24E-09,3.55E-05,1.70E-06,8.48E-09,3.72E-05
25.55,1.76E-05,8.39E-07,4.17E-09,3.51E-05,1.68E-06,8.35E-09,3.68E-05
25.6,1.74E-05,8.30E-07,4.11E-09,3.47E-05,1.66E-06,8.22E-09,3.64E-05
25.65,1.72E-05,8.21E-07,4.05E-09,3.43E-05,1.64E-06,8.10E-09,3.60E-05
25.7,1.70E-05,8.12E-07,3.99E-09,3.40E-05,1.62E-06,7.98E-09,3.56E-05
25.75,1.68E-05,8.02E-07,3.93E-09,3.36E-05,1.60E-06,7.86E-09,3.52E-05
25.8,1.66E-05,7.94E-07,3.87E-09,3.32E-05,1.59E-06,7.75E-09,3.48E-05
25.85,1.64E-05,7.85E-07,3.82E-09,3.29E-05,1.57E-06,7.63E-09,3.44E-05
25.9,1.63E-05,7.76E-07,3.76E-09,3.25E-05,1.55E-06,7.52E-09,3.41E-05
25.95,1.61E-05,7.68E-07,3.70E-09,3.22E-05,1.54E-06,7.41E-09,3.37E-05
26,1.59E-05,7.59E-07,3.65E-09,3.18E-05,1.52E-06,7.30E-09,3.33E-05
26.05,1.57E-05,7.51E-07,3.60E-09,3.15E-05,1.50E-06,7.19E-09,3.30E-05
26.1,1.56E-05,7.43E-07,3.54E-09,3.11E-05,1.49E-06,7.09E-09,3.26E-05
26.15,1.54E-05,7.34E-07,3.49E-09,3.08E-05,1.47E-06,6.98E-09,3.23E-05
26.2,1.52E-05,7.26E-07,3.44E-09,3.05E-05,1.45E-06,6.88E-09,3.19E-05
26.25,1.51E-05,7.18E-07,3.39E-09,3.01E-05,1.44E-06,6.78E-09,3.16E-05
26.3,1.49E-05,7.11E-07,3.34E-09,2.98E-05,1.42E-06,6.68E-09,3.12E-05
26.35,1.47E-05,7.03E-07,3.29E-09,2.95E-05,1.41E-06,6.59E-09,3.09E-05
26.4,1.46E-05,6.95E-07,3.24E-09,2.92E-05,1.39E-06,6.49E-09,3.06E-05
26.45,1.44E-05,6.88E-07,3.20E-09,2.89E-05,1.38E-06,6.40E-09,3.02E-05
26.5,1.43E-05,6.80E-07,3.15E-09,2.86E-05,1.36E-06,6.30E-09,2.99E-05
26.55,1.41E-05,6.73E-07,3.11E-09,2.83E-05,1.35E-06,6.21E-09,2.96E-05
26.6,1.40E-05,6.66E-07,3.06E-09,2.80E-05,1.33E-06,6.12E-09,2.93E-05
26.65,1.38E-05,6.59E-07,3.02E-09,2.77E-05,1.32E-06,6.03E-09,2.90E-05
26.7,1.37E-05,6.51E-07,2.97E-09,2.74E-05,1.30E-06,5.95E-09,2.87E-05
26.75,1.35E-05,6.44E-07,2.93E-09,2.71E-05,1.29E-06,5.86E-09,2.84E-05
26.8,1.34E-05,6.38E-07,2.89E-09,2.68E-05,1.28E-06,5.78E-09,2.81E-05
26.85,1.33E-05,6.31E-07,2.85E-09,2.65E-05,1.26E-06,5.70E-09,2.78E-05
26.9,1.31E-05,6.24E-07,2.81E-09,2.62E-05,1.25E-06,5.62E-09,2.75E-05
26.95,1.30E-05,6.17E-07,2.77E-09,2.60E-05,1.23E-06,5.54E-09,2.72E-05
27,1.28E-05,6.11E-07,2.73E-09,2.57E-05,1.22E-06,5.46E-09,2.69E-05
27.05,1.27E-05,6.04E-07,2.69E-09,2.54E-05,1.21E-06,5.38E-09,2.66E-05
27.1,1.26E-05,5.98E-07,2.65E-09,2.51E-05,1.20E-06,5.30E-09,2.63E-05
27.15,1.24E-05,5.92E-07,2.61E-09,2.49E-05,1.18E-06,5.23E-09,2.61E-05
27.2,1.23E-05,5.85E-07,2.58E-09,2.46E-05,1.17E-06,5.15E-09,2.58E-05
27.25,1.22E-05,5.79E-07,2.54E-09,2.44E-05,1.16E-06,5.08E-09,2.55E-05
27.3,1.21E-05,5.73E-07,2.51E-09,2.41E-05,1.15E-06,5.01E-09,2.53E-05
27.35,1.19E-05,5.67E-07,2.47E-09,2.39E-05,1.13E-06,4.94E-09,2.50E-05
27.4,1.18E-05,5.61E-07,2.44E-09,2.36E-05,1.12E-06,4.87E-09,2.47E-05
27.45,1.17E-05,5.55E-07,2.40E-09,2.34E-05,1.11E-06,4.80E-09,2.45E-05
27.5,1.16E-05,5.49E-07,2.37E-09,2.31E-05,1.10E-06,4.74E-09,2.42E-05
27.55,1.14E-05,5.44E-07,2.33E-09,2.29E-05,1.09E-06,4.67E-09,2.40E-05
27.6,1.13E-05,5.38E-07,2.30E-09,2.27E-05,1.08E-06,4.60E-09,2.37E-05
27.65,1.12E-05,5.32E-07,2.27E-09,2.24E-05,1.06E-06,4.54E-09,2.35E-05
27.7,1.11E-05,5.27E-07,2.24E-09,2.22E-05,1.05E-06,4.48E-09,2.33E-05
27.75,1.10E-05,5.21E-07,2.21E-09,2.20E-05,1.04E-06,4.42E-09,2.30E-05
27.8,1.09E-05,5.16E-07,2.18E-09,2.18E-05,1.03E-06,4.35E-09,2.28E-05
27.85,1.08E-05,5.11E-07,2.15E-09,2.15E-05,1.02E-06,4.29E-09,2.26E-05
27.9,1.07E-05,5.05E-07,2.12E-09,2.13E-05,1.01E-06,4.24E-09,2.23E-05
27.95,1.05E-05,5.00E-07,2.09E-09,2.11E-05,1.00E-06,4.18E-09,2.21E-05
28,1.04E-05,4.95E-07,2.06E-09,2.09E-05,9.90E-07,4.12E-09,2.19E-05
28.05,1.03E-05,4.90E-07,2.03E-09,2.07E-05,9.80E-07,4.06E-09,2.17E-05
