Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(1),J_total_Rh_relativistic
24.35,0.008651987549783689,0.001556740331641061,0.0035368225859623197,0.003178118220503296,0.00028765189238662785,0.0008669264385649702,0.0007942110416642067,0.0001420155794370425,0.00013206663290673263,5.322127488482926e-05,0.00014815679088702526,0.00013489953871438523,1.4511973526072243e-05,1.3266933965737012e-05,3.188068518977064e-06,0.048106694745423374
24.400000000000002,0.008628710193384832,0.00155605381946159,0.0035097922455153575,0.003152567390672047,0.00028764625450148235,0.000860403164990246,0.0007878620935872219,0.00014006772418988825,0.00013023158410981314,5.321392689197215e-05,0.00014704973196242574,0.00013382556706846918,1.4311889231384474e-05,1.3081571377679329e-05,3.18753021363551e-06,0.04783718065279508
24.450000000000003,0.008605471460347656,0.0015553436595088924,0.0034829693373753232,0.003127223138372028,0.0002876422322312448,0.0008539245764352131,0.0007815604513616908,0.0001381486167545215,0.0001284239133192833,5.320752832890298e-05,0.0001459499769441075,0.0001327593898905703,1.4114763010434393e-05,1.2898977963108167e-05,3.187060421506339e-06,0.04756956943208933
24.5,0.008582271472548197,0.0015546097124938753,0.003456352400738364,0.0031020839071325902,0.00028763953887601544,0.0008474904959248713,0.0007753058726261038,0.00013625780593999192,0.00012664318674673666,5.320200436381503e-05,0.00014485750443176505,0.00013170097315345642,1.3920551393929805e-05,1.2719113275476325e-05,3.186652159847874e-06,0.047303844925480266
24.55,0.008559110350285818,0.0015538518499308579,0.0034299399819065516,0.003077148149287329,0.000287637896477506,0.0008411007440699434,0.000769098113559718,0.00013439484800293228,0.00012488897782667545,5.3197282327211705e-05,0.00014377229242097417,0.00013065028241027705,1.3729213085800515e-05,1.2541939240359823e-05,3.186298009199949e-06,0.047039991142152654
24.6,0.008535988212289722,0.0015530699538828189,0.0034037306343196027,0.0030524143259866264,0.000287637035631865,0.0008347551391568361,0.0007629369289634881,0.00013255930651954507,0.0001231608670913143,5.319329166552184e-05,0.00014269431832297208,0.0001296072828118848,1.3540707037070539e-05,1.2367417899786885e-05,3.1859913599154132e-06,0.046777992241320086
24.650000000000002,0.00851290517572547,0.0015522639167109367,0.00337772291858487,0.0030278809072085636,0.0002876366953057299,0.0008284534972357752,0.0007568220723391432,0.0001307507522598602,0.00012145844204762426,5.318996389553949e-05,0.000141623558983975,0.00012857193912382456,1.335499072569564e-05,1.219550939389918e-05,3.185727229042476e-06,0.04651783251660334
24.700000000000003,0.008489861356201537,0.0015514336408283687,0.0033519154025056595,0.0030035463717682682,0.00028763662265546383,0.0008221956322071487,0.000750753295966449,0.00012896876306422493,0.00011978129705657801,5.318723255967633e-05,0.00014055999070404827,0.00012754421574302322,1.317201936661712e-05,1.202617103273542e-05,3.185502362290579e-06,0.04625949638779083
24.75,0.008466856867775884,0.0015505790384582195,0.003326306661107903,0.0029794092073257184,0.0002876365728495366,0.0008159813559060821,0.0007447303509786827,0.00012721292372198454,0.00011812903321455552,5.318503318201481e-05,0.0001395035892555434,0.00012652407671420824,1.2991746379252436e-05,1.1859357845498787e-05,3.1853146478955875e-06,0.04600296840286697
24.8,0.008443891822962553,0.0015497000313956428,0.0033008952766652067,0.0029554679103920346,0.0002876363088940077,0.0008098104781852692,0.0007387529874363505,0.00012548282585231349,0.00011650125823686942,5.318330322515066e-05,0.00013845432990111103,0.00012551148574606904,1.2814124909807357e-05,1.1695024372765654e-05,3.185162153775266e-06,0.04574823324887023
24.85,0.00842096633273829,0.0015487965507740256,0.0032756798387223365,0.0029317209863343146,0.00028763560146107073,0.0008036828069960917,0.0007328209543991816,0.0001237780677871597,0.00011489758634337353,5.318198204781297e-05,0.00013741218741129046,0.00012450640622715752,1.2639109767966937e-05,1.1533126950456303e-05,3.185042254989568e-06,0.04549527576648201
24.900000000000002,0.00839808050654919,0.0015478685368352032,0.0032506589441171335,0.0029081669493790144,0.0002876342287206179,0.0007975981484680449,0.000726933999996423,0.00012209825445626133,0.00011331763814611382,5.3181010863250225e-05,0.00013637713608166585,0.00012350880124150455,1.2466658970279887e-05,1.1373625536356454e-05,3.1849512492608295e-06,0.04524408096171552
24.950000000000003,0.008375234452317352,0.0015469159387036524,0.003225831197000922,0.002884804322613929,0.00028763197617478423,0.0007915563069865006,0.0007210918714954692,0.00012044299727419996,0.00011176104053898599,5.3180332698370836e-05,0.0001353491497495781,0.00012251863358392267,1.2296734249017002e-05,1.1216484325868794e-05,3.1848845774239612e-06,0.04499463400924329
25.0,0.008352428276447568,0.0015459387141646122,0.0032011952088574266,0.002861631637988804,0.0002876286364954308,0.0007855570852688313,0.0007152943153688529,0.000118811914029453,0.00011022742658936268,5.3179892353626545e-05,0.0001343282018103839,0.00012153586577496716,1.2129300312644463e-05,1.106167090385522e-05,3.1848374418334844e-06,0.04474692024528808
25.05,0.00832966208383402,0.0015449368294460802,0.0031767495985202264,0.0028386474363145944,0.00028762400936452635,0.0007796002844389189,0.0007095410773596258,0.00011720462877540804,0.0001087164354316534,5.317963636362752e-05,0.00013331426523326354,0.00012056046007554123,1.1964323154104019e-05,1.090915427499664e-05,3.1848054534980873e-06,0.044500925152261825
25.1,0.008306935977867008,0.0015439102590046347,0.003152492992188795,0.002815850267261432,0.00028761790131738774,0.000773685704100079,0.0007038319025451622,0.00011562077172330559,0.00010722771216276338,5.317951295847816e-05,0.00013230731257659446,0.00011959237850114962,1.1801768086551177e-05,1.0758902565179563e-05,3.1847850047501495e-06,0.044256634340738406
25.150000000000002,0.008284250060439693,0.001542858985315032,0.003128424023443129,0.0027932386893552968,0.000287610125588739,0.0007678131424064166,0.0006981665353994048,0.00011405997913707247,0.0001057609077394146,5.317947202582304e-05,0.0001313073160029158,0.0001186315828358172,1.1641598291107524e-05,1.0610881312149065e-05,3.1847732568342618e-06,0.04401403353546021
25.200000000000003,0.00826160443195485,0.0015417829986635284,0.0031045413332570137,0.0027708112699734487,0.0002876005019615496,0.0007619823961326454,0.0006925447198535882,0.00011252189323001368,0.00010431567887729622,5.3179465073592654e-05,0.00013031424729351745,0.00011767803464569523,1.148377445211593e-05,1.046505302008763e-05,3.1847678133329555e-06,0.0437731085704503
25.25,0.008238999191331649,0.0015406822969448771,0.0030808435700099518,0.0027485665853386413,0.0002875888566186124,0.0007561932607423914,0.0006869661993554648,0.00011100616206332798,0.0001028916879520104,5.317944519343899e-05,0.0001293280778626823,0.00011673169529236763,1.1328255621069604e-05,1.0321378145816262e-05,3.184766264619993e-06,0.04353384539465063
25.3,0.008216434436012445,0.0015395568854629522,0.003057329389497767,0.002726503220512138,0.0002875750219968225,0.0007504455304550049,0.0006814307169270564,0.00010951243944641378,0.00010148860290178008,5.317936702485091e-05,0.00012834877877160116,0.00011579252594585248,1.1175000965483289e-05,1.0179817120571896e-05,3.1847658369274847e-06,0.04329623008536056
25.35,0.008193910261969594,0.0015384067767349485,0.003033997454941947,0.0027046197693855853,0.0002875588366441179,0.0007447389983109085,0.0006759380152209672,0.00010804038483893421,0.00010010609713188795,5.3179186719939525e-05,0.00012737632074196815,0.00011486048759727412,1.1023971715105032e-05,1.0040332610968472e-05,3.1847633424526144e-06,0.04306024886373597
25.400000000000002,0.008171426763712276,0.0015372319902991105,0.0030108464369977095,0.0026829148346717386,0.0002875401450790441,0.0007390734562354993,0.0006704878365752739,0.00010658966325460742,9.874384942081263e-05,5.317886190888365e-05,0.0001264106741692514,0.00011393554107116492,1.0875132546637172e-05,9.902891137035597e-06,3.184755475915997e-06,0.04282588810583017
25.450000000000003,0.008148984034293337,0.001536032552525942,0.002987875013760848,0.0026613870278940936,0.0002875187976529032,0.0007334486951016323,0.0006650799230670263,0.0001051599451666922,9.740154382803278e-05,5.3178351666025264e-05,0.0001254518091356332,0.0001130176470373561,1.0728451870465368e-05,9.767463421742156e-06,3.1847392894360944e-06,0.04259313434435978
25.5,0.008126582165316145,0.0015348084964328468,0.0029650818707733775,0.0026400349693754418,0.0002874946504144516,0.0007278645047907088,0.000659714016564382,0.0001037509064151377,9.60788696034677e-05,5.317761647660508e-05,0.0001244996954226165,0.00011210676602242744,1.058390090716289e-05,9.63402333926824e-06,3.1847125452151174e-06,0.04236197425991479
25.55,0.008104221246941455,0.0015335598615021562,0.002942465701027995,0.0026188572882253707,0.0002874675649771063,0.0007223206742523888,0.0006543898587773977,0.00010236222811536654,9.477552109852422e-05,5.317661820412833e-05,0.0001235543025233058,0.00011120285842070904,1.0441451903333194e-05,9.502545864251439e-06,3.184673708041162e-06,0.04213239466438198
25.6,0.008081901367894306,0.0015322866935024934,0.0029200252049714063,0.0025978526223267573,0.00028743740838862503,0.0007168169915629569,0.0006491071913075101,0.00010099359656866312,9.349119767872186e-05,5.3175320058351e-05,0.00012261559965438508,0.00011030588450485423,1.0301076160036845e-05,9.373004798261186e-06,3.18462155790208e-06,0.041904382482359614
25.650000000000002,0.008059622615470904,0.0015309890443134292,0.0028977590905065113,0.0025770196183212525,0.00028740405300322133,0.0007113532439823569,0.0006438657556957198,9.964470317413613e-05,9.222560363786538e-05,5.317368656387695e-05,0.00012168355576782267,0.00010941580443602087,1.0162742611822113e-05,9.24537112615597e-06,3.1845546169545084e-06,0.04167792473712082
25.700000000000003,0.008037385075545538,0.0015296669717533838,0.0028756660729935017,0.002556356931593803,0.000287367376356079,0.0007059292180099225,0.0006386652934695128,9.831524434222818e-05,9.097844811373803e-05,5.3171683529356626e-05,0.00012075813956233772,0.0001085325782737072,1.0026417481282829e-05,9.119612610483943e-06,3.1844706660230383e-06,0.04145300854593276
25.75,0.008015188832577503,0.0015283205394107271,0.0028537448752498813,0.002535863226256229,0.0002873272610402295,0.000700544699438825,0.0006335055461885375,9.700492140974414e-05,8.974944500528728e-05,5.316927801727812e-05,0.00011983931949465399,0.00010765616598528071,9.892065129823485e-06,8.995694764789304e-06,3.1843665720677303e-06,0.04122962112599961
25.8,0.007993033969618023,0.001526949816478033,0.00283199422754943,0.0025155371751298776,0.00028728359458575606,0.0006951994734092565,0.0006283862554890626,9.571344055637022e-05,8.853831289127528e-05,5.316643831434147e-05,0.000118927063790553,0.0001067865274552209,9.759649783430613e-06,8.873582836459352e-06,3.1842385311065674e-06,0.04100774980837123
25.85,0.007970920568317209,0.0015255548775894433,0.0028104128676201567,0.0024953774597273946,0.0002872362693412895,0.0006898933244603781,0.0006233071631272421,9.444051272265834e-05,8.734477495036882e-05,5.316313390240693e-05,0.00011802134045572325,0.00010592362249407779,9.629137494638805e-06,8.753244064999036e-06,3.1840826920921695e-06,0.04078738205429157
25.900000000000002,0.007948848708931,0.0015241358026610947,0.0027889995406412374,0.0024753827702336134,0.00028718518235775994,0.0006846260365810444,0.0006182680110212043,9.318585352944751e-05,8.616855888264087e-05,5.3159335430007884e-05,0.00011712211728638774,0.00010506741084713122,9.500497621986446e-06,8.63464938988104e-06,3.18389596851933e-06,0.04056850546761447
25.950000000000003,0.007926818470328136,0.001522692676734567,0.002767752999238978,0.002455551805485604,0.0002871302352743697,0.0006793973932593334,0.0006132685412919931,9.194918319869762e-05,8.500939683245927e-05,5.3155014684418925e-05,0.00011622936187968957,0.0001042178522027353,9.373703290539307e-06,8.517773990223324e-06,3.1836767063136814e-06,0.040351107798339225
26.0,0.007904829929997127,0.0015212255898233076,0.0027466720034818263,0.0024358832729518983,0.0002870713342067533,0.0006742071775308983,0.0006083084963033818,9.073022647570986e-05,8.386702531273706e-05,5.3150144564269495e-05,0.0001153430416438207,0.00010337490620034262,9.248730669421851e-06,8.402596466082372e-06,3.183424861189725e-06,0.04013517693550097
26.05,0.007882883164053226,0.0015197346367619876,0.002725755320874439,0.0024163758887109114,0.0002870083896372897,0.0006690551720261623,0.0006033876187005788,8.952871255270831e-05,8.274118513051924e-05,5.3144699052693476e-05,0.000114463123807892,0.00010253853243822511,9.12555732692538e-06,8.289096959514954e-06,3.1831415176220057e-06,0.039920700891483564
26.1,0.007860978247245435,0.0015182199170587498,0.0027050017263508547,0.0023970283774285943,0.00028694131630753336,0.0006639411590163802,0.0005985056514478541,8.834437499375959e-05,8.163162131388309e-05,5.3138653191005325e-05,0.00011358957543156167,0.0001017086904809353,9.004160249369613e-06,8.177254886487642e-06,3.182827889255487e-06,0.0397076677829236
26.150000000000002,0.007839115252963496,0.001516681534750303,0.0026844100022667653,0.0023778394723353224,0.0002868700331127307,0.0006588649204585804,0.0005936623378650985,8.717695166100456e-05,8.053808304012635e-05,5.313198305289355e-05,0.00011272236341444977,0.00010088533986657054,8.884514223334488e-06,8.06704707966883e-06,3.1824841971179694e-06,0.039496065814600315
26.200000000000003,0.007817294253244893,0.0015151195982598222,0.0026639789383909227,0.002358807915202054,0.00028679446299838886,0.0006538262380394128,0.0005888574216633429,8.602618464218002e-05,7.94603235652214e-05,5.312466571912263e-05,0.00011186145450537486,0.00010006844011391285,8.766591145553607e-06,7.958446987894937e-06,3.1821088794353823e-06,0.03928588327160639
26.25,0.007795515318781866,0.0015135342202576123,0.0026437073318957027,0.0023399324563157767,0.00028671453285886357,0.0006488248932179191,0.0005840906469792572,8.48918201794066e-05,7.839810015451183e-05,5.311667925273498e-05,0.00011100681531144191,9.92579507295078e-05,8.650360493852648e-06,7.85142520056147e-06,3.1816984427234894e-06,0.03907710852211553
26.3,0.007773778518928425,0.001511925517524494,0.002623593987346835,0.002321211854454258,0.0002866301734379347,0.0006438606672672446,0.0005793617584086453,8.377360859921966e-05,7.735117401462869e-05,5.310800267474448e-05,0.00011015841230699743,9.845383121472375e-05,8.535790787113521e-06,7.745951101690994e-06,3.181248027257045e-06,0.038869730029350985
26.35,0.007752083921707385,0.0015102936108178733,0.0026036377166923437,0.002302644876860135,0.0002865413192313366,0.0006389333413153142,0.0005746705010389635,8.267130424382217e-05,7.631931022660512e-05,5.309861594031367e-05,0.00010931621184245048,9.765604107280286e-05,8.422851523877624e-06,7.641995072564881e-06,3.180752532730333e-06,0.038663736368235065
26.400000000000002,0.0077304315938173844,0.0015086386247404487,0.002583837339250688,0.0022842302992143425,0.0002864479083912119,0.0006340426963844848,0.0005700166204808734,8.15846654035358e-05,7.530227768016653e-05,5.308849991540641e-05,0.00010848018015294075,9.686453981588322e-05,8.311514930991427e-06,7.539530482853019e-06,3.1802079677536906e-06,0.0384591162406678
26.450000000000003,0.007708821600639923,0.0015069606876115232,0.002564191681698146,0.0022659669056089168,0.0002863498826324581,0.000629188513430199,0.0005653998628988547,8.051345425042995e-05,7.429984900917568e-05,5.3077636353907936e-05,0.00010765028336682913,9.60792869719511e-05,8.201756925571373e-06,7.438534792102594e-06,3.1796125682517114e-06,0.03825585848388059
26.5,0.007687254006246399,0.0015052599313408763,0.0025446995780554504,0.0022478534885191875,0.00028624718714093475,0.0006243705733786539,0.0005608199750408942,7.945743677310712e-05,7.331180052821166e-05,5.3066007875204113e-05,0.00010682648751398735,9.53002420916753e-05,8.093556966742387e-06,7.338989392902405e-06,3.178967235216355e-06,0.038053952068645536
26.55,0.007665728873405151,0.0015035364913051576,0.0025253598696736972,0.00222988884877537,0.0002861397704835021,0.0006195886571635043,0.0005562767042672698,7.841638271262353e-05,7.233791217026163e-05,5.3053597942211724e-05,0.0001060087585338762,9.4527364755085e-05,7.986896851014196e-06,7.240878255594912e-06,3.1782750376735984e-06,0.03785338608754126
26.6,0.007644246263588506,0.0015017905062267673,0.002506171405219555,0.0022120717955335994,0.0002860275845198602,0.0006148425457616209,0.0005517697985784505,7.739006549952548e-05,7.13779674255064e-05,5.304039083985181e-05,0.00010519706228342218,9.376061457807674e-05,7.881758857587474e-06,7.144185834825691e-06,3.1775398820994015e-06,0.037654149736842564
26.650000000000002,0.007622806236979827,0.0015000221180551795,0.002487133040659775,0.0021944011462463942,0.0002859105843161588,0.0006101320202279151,0.0005472990066421259,7.637826219198028e-05,7.043175328117843e-05,5.3026371653958236e-05,0.000104391364544718,9.299995121876342e-05,7.778123861244382e-06,7.048894937158505e-06,3.1767648053974308e-06,0.0374562322977582
26.700000000000003,0.007601408852480559,0.0014982314718506742,0.002468243639245036,0.002176875726632591,0.0002857887280603488,0.0006054568617292533,0.000542864077819387,7.53807534149828e-05,6.949906016247412e-05,5.3011526250614264e-05,0.0001035916310325879,9.224533438370461e-05,7.6759700340485e-06,6.954985252113495e-06,3.1759505151476187e-06,0.03725962312293545
26.75,0.007580054167717291,0.0014964187156704396,0.0024495020714931388,0.002159494370646759,0.00028566197697924624,0.0006008168515774737,0.0005384647621900745,7.439732330061844e-05,6.857968187450076e-05,5.2995841255910246e-05,0.00010279782740205846,9.14967238340693e-05,7.57527255559882e-06,6.862433021200146e-06,3.175094700283438e-06,0.037064311632331676
26.8,0.0075587422390488,0.0014945840004570075,0.0024309072151715585,0.0021422559204481084,0.0002855302952572795,0.0005962117712615248,0.0005341008105773103,7.342775942936287e-05,6.767341554523935e-05,5.2979304036116e-05,0.00010200991925576659,9.07540793917756e-05,7.4760044163590784e-06,6.771211940745885e-06,3.174192346925292e-06,0.03687028731940912
26.85,0.007537473121573117,0.001492727479928986,0.002412457955279391,0.0021251592263689225,0.0002853936499568924,0.0005916414024787428,0.0005297719745712339,7.247185277240134e-05,6.67800615695058e-05,5.2961902678261894e-05,0.0001012278721513186,9.001736094562933e-05,7.378138043336672e-06,6.681294992755281e-06,3.173236966456767e-06,0.03667753976525402
26.900000000000002,0.007516246869134577,0.0014908493104740515,0.0023941531840286885,0.0021082031468825134,0.0002852520109405743,0.0005871055271652802,0.0005254780065519545,7.152939763494775e-05,6.58994235538914e-05,5.294362597112251e-05,0.00010045165160859014,8.92865284574434e-05,7.281647216961668e-06,6.592656604751532e-06,3.1722223785685204e-06,0.036486058655741976
26.950000000000003,0.007495063534330876,0.0014889496510441659,0.002375991800825216,0.0020913865485707303,0.00028510535079449004,0.0005826039275257062,0.0005212186597117397,7.060019160054696e-05,6.503130826266581e-05,5.292446338659691e-05,9.968122311693947e-05,8.856154196808271e-05,7.186508662057379e-06,6.505274444036133e-06,3.171144522555743e-06,0.036295833795975306
27.0,0.007473923168520132,0.001487028663052984,0.0023579727122486423,0.0020747083060910316,0.00028495364475368247,0.0005781363860617931,0.0005169936880764555,6.968403547634213e-05,6.417552556462497e-05,5.2904405061479096e-05,9.891655214229373e-05,8.78423616033476e-05,7.092702807432208e-06,6.419130277989539e-06,3.170002716108329e-06,0.036106855117116275
27.05,0.007452825821827933,0.0014850865102754138,0.0023400948320321715,0.0020581673021431326,0.0002847968706288202,0.0005737026856005021,0.0005128028465262725,6.878073323928986e-05,6.333188838086683e-05,5.2883441779611884e-05,9.815760413406889e-05,8.71289475795997e-05,7.0002134785645e-06,6.334209635453369e-06,3.1687998904966047e-06,0.03591911267314199
27.1,0.007431771543154398,0.001483123358749297,0.002322357081041654,0.00204176242743526,0.000284635008734465,0.0005693026093211897,0.0005086458908156583,6.78900919833072e-05,6.2500212633479e-05,5.286156495441726e-05,9.740434453189671e-05,8.642126020905152e-05,6.909026626936002e-06,6.250500385613203e-06,3.1675416335480704e-06,0.03573259662823237
27.150000000000002,0.007410760380181233,0.0014811393766791772,0.0023047583872541646,0.0020254925806500058,0.00028446804181883145,0.0005649359407820432,0.0005045225775926653,6.70119218673326e-05,6.168031719512092e-05,5.283876661179583e-05,9.665673877215038e-05,8.571925990467958e-05,6.819128499448929e-06,6.167990687728692e-06,3.166234294782761e-06,0.03554729723847174
27.200000000000003,0.0073897923793787715,0.0014791347343421169,0.0022872976857360823,0.0020093566684098135,0.00028429595499501395,0.0005606024639457645,0.0005004326644175343,6.614603606428555e-05,6.087202383948543e-05,5.2815039373388185e-05,9.591475229428491e-05,8.502290718477755e-05,6.7305038200808485e-06,6.08666695347301e-06,3.1648827712383054e-06,0.03536320483333886
27.25,0.007368867586013038,0.0014771096039955358,0.002269973918620682,0.001993353605242102,0.0002841187356736552,0.0005563019632045162,0.0004963759097806267,6.529225071090864e-05,6.007515719262351e-05,5.279037644019111e-05,9.517835054702498e-05,8.433216267721795e-05,6.6431345443812605e-06,6.0065124496352905e-06,3.1634887198298485e-06,0.035180309802484336
27.3,0.0073479860441527795,0.0014750641597870333,0.0022527860350852447,0.0019774823135440414,0.00028393637349703103,0.0005520342234041425,0.0004923520731196987,6.445038485847614e-05,5.928954468511683e-05,5.276477157652191e-05,9.444749899444114e-05,8.364698712352617e-05,6.556999562783694e-06,5.927506961745504e-06,3.1620497807187504e-06,0.0349986025915669
27.35,0.007327147796676523,0.0014729985776661667,0.002235732991327721,0.001961741723547008,0.00028374886027452675,0.0005477990298676839,0.0004883609148365373,6.36202604243544e-05,5.851501650508334e-05,5.273821909432451e-05,9.372216312195053e-05,8.296734138287707e-05,6.4720754324235775e-06,5.8496276073726045e-06,3.1605600443701235e-06,0.03481807370805495
27.400000000000002,0.007306352885279609,0.0014709130352981476,0.002218813750542936,0.0019461307732807074,0.000283556189919481,0.0005435961684181939,0.00048440219631296446,6.280170214439793e-05,5.775140555200024e-05,5.2710713837811265e-05,9.300230844225804e-05,8.229318643609282e-05,6.388337903737808e-06,5.772850537368023e-06,3.159011613687167e-06,0.03463871373486363
27.450000000000003,0.007285601350481225,0.0014688077119794298,0.002202027282898369,0.001930648408537005,0.00028335835838737234,0.0005394254254008755,0.0004804756799262293,6.199453752616718e-05,5.699854739133019e-05,5.2682251168434495e-05,9.228790050122874e-05,8.162448338966632e-05,6.305763772560998e-06,5.697153001038713e-06,3.157396816747793e-06,0.03446051334740926
27.5,0.0072648932316314455,0.0014666827885551556,0.0021853725655095156,0.0019152935828334592,0.0002831553636153253,0.00053528658770455,0.00047658112906380024,6.119859680295287e-05,5.6256280209936354e-05,5.265282695018181e-05,9.157890488365207e-05,8.096119347976498e-05,6.224332498011482e-06,5.622515151541757e-06,3.1557104519571515e-06,0.03428346332872934
27.55,0.0072442285669182494,0.0014645384473384285,0.002168848582414841,0.0019000652573765739,0.00028294720546291234,0.0005311794427824704,0.0004727183081375685,6.0413712888592626e-05,5.5524444772271644e-05,5.262243753518883e-05,9.08752872188363e-05,8.030327807611218e-05,6.144027104345409e-06,5.5489210551135195e-06,3.1539514071971264e-06,0.0341075545779359
27.6,0.007223607393374553,0.0014623748720313837,0.0021524543245503495,0.001884962401024797,0.0002827338856542287,0.0005271037786724961,0.0004688869825974808,5.9639721333066306e-05,5.480288437732924e-05,5.259107974966275e-05,9.017701318596428e-05,7.965069868561637e-05,6.06483410453308e-06,5.476358612273607e-06,3.1521231200321477e-06,0.03393277810925236
27.650000000000002,0.007203029746885221,0.001460192247648025,0.0021361887897237697,0.0018699839902512534,0.0002825154077212171,0.0005230593840166367,0.0004650869189446085,5.887646027885533e-05,5.4091444816339565e-05,5.2558750880109806e-05,8.948404851914841e-05,7.900341695562949e-05,5.986742475971594e-06,5.40481842487731e-06,3.1502326582139042e-06,0.03375912504166928
27.700000000000003,0.007182495662194076,0.0014579907604387987,0.002120050982588376,0.0018551290091062425,0.00028229177694822044,0.0005190460480799818,0.0004613178847436694,5.812377041805306e-05,5.3389974331201176e-05,5.2525448659859654e-05,8.879635901215136e-05,7.836139467677246e-05,5.909741996335563e-06,5.334291951422578e-06,3.1482886382060506e-06,0.03358658658203832
27.75,0.007162005172910913,0.001455770597816875,0.0021040399146164605,0.0018403964491795078,0.00028206300031773985,0.0005150635607690279,0.0004575796486350143,5.738149495021274e-05,5.2698323573632104e-05,5.2491171255879855e-05,8.811391052277472e-05,7.772459378534571e-05,5.833821429816989e-06,5.264769494982859e-06,3.146298606117605e-06,0.03341515400636678
27.8,0.007141558311518483,0.0014535319482861092,0.002088154604072455,0.0018257853095622813,0.0002818290864573765,0.0005111117126494125,0.0004538719803460882,5.6649479540919546e-05,5.2016345565028576e-05,5.2455917255874166e-05,8.743666897695765e-05,7.70929763654276e-05,5.758967090240374e-06,5.196238607861929e-06,3.1442667005113093e-06,0.0332448186445753
27.85,0.0071211551093795,0.0014512750013706518,0.0020723940759857394,0.0018112945968091344,0.000281590045587936,0.0005071902949630741,0.00045019465070238245,5.5927572281074825e-05,5.1343895657019145e-05,5.2419685655659034e-05,8.676460037265785e-05,7.646650465082639e-05,5.685162190139542e-06,5.128683366492784e-06,3.142192314329212e-06,0.03307557187288708
27.900000000000002,0.007100795596743618,0.0014489999475461811,0.0020567573621231208,0.0017969233248996224,0.00028134588947267375,0.0005032990996448407,0.00044654743163788396,5.521562364687866e-05,5.0680831492700826e-05,5.2382475846813566e-05,8.609767078359737e-05,7.584514102706912e-05,5.612387152066821e-06,5.0620847117050375e-06,3.1400701362029244e-06,0.03290740511571501
27.950000000000003,0.0070804798027544105,0.0014467069781727306,0.002041243500961012,0.0017826705151997495,0.00028109663136766095,0.0004994379193384667,0.00044293009620503777,5.451348646049936e-05,5.002701296854589e-05,5.234428760459897e-05,8.543584636294496e-05,7.522884803357887e-05,5.5406207813493645e-06,4.996421742573412e-06,3.137891535089127e-06,0.03274030985616117
28.0,0.00706020775545634,0.0014443962854290818,0.0020258515376573175,0.0017685351964232606,0.00028084228597325046,0.0004956065474121254,0.0004393424185842317,5.382101585141743e-05,4.938230219696697e-05,5.230512107614403e-05,8.477909334697263e-05,7.461758836611316e-05,5.469841958115222e-06,4.9316735853866425e-06,3.1356468975992837e-06,0.03257427765185597
28.05,0.007039979481801713,0.0014420680622486972,0.002010580524023031,0.0017545164045927651,0.0002805828693866223,0.0004918047779733681,0.00043578417409281415,5.31380692184318e-05,4.874656346952874e-05,5.226497676889344e-05,8.412737805867715e-05,7.40113248794341e-05,5.400031366431973e-06,4.86782130511925e-06,3.1333282993118415e-06,0.03240930015145849
28.1,0.007019795007657644,0.0014397225022571673,0.001995429518493572,0.0017406131830007175,0.0002803183990553891,0.0004880324058835657,0.0004322551391936589,5.246450619231745e-05,4.8119663220795175e-05,5.222385553931556e-05,8.348066691131199e-05,7.341002059008432e-05,5.331172775900819e-06,4.8048493244366835e-06,3.1309318005508434e-06,0.03224536910702971
28.150000000000002,0.006999654357812991,0.0014373597997111417,0.0019803975860998523,0.0017268245821702448,0.0002800488937322417,0.00048428922677183715,0.000428755091503283,5.1800188599121975e-05,4.7501469992800366e-05,5.218175858186593e-05,8.283892641174075e-05,7.281363867907756e-05,5.2632535234524885e-06,4.742745961624126e-06,3.128458716787407e-06,0.03208247637866415
28.200000000000003,0.006979557555985293,0.0014349801494387233,0.001965483798439095,0.0017131496598158462,0.0002797743734306159,0.00048057503704848034,0.00042528380979953167,5.114498042409054e-05,4.689185440013238e-05,5.2138687418202244e-05,8.220212316351873e-05,7.222214249430386e-05,5.196264069942587e-06,4.681502949075038e-06,3.1259154480577915e-06,0.03192061392990786
28.25,0.006959504624827695,0.001432583746781295,0.001950687233645413,0.0016995874808039683,0.0002794948593813608,0.0004768896339179146,0.0004218410740288403,5.0498747776207935e-05,4.629068909561917e-05,5.209464388664606e-05,8.157022386963106e-05,7.163549555249673e-05,5.1301967624038665e-06,4.621114076335758e-06,3.1233118444019006e-06,0.03175977381503904
28.3,0.0069394955859358575,0.0014301707875367575,0.0019360069763601565,0.0016861371171134614,0.00027921037399039085,0.000473232815391144,0.0004184266653130809,4.986135885334667e-05,4.5697848736605634e-05,5.2049630131886295e-05,8.094319533486569e-05,7.105366154070419e-05,5.065044148244953e-06,4.561573338915034e-06,3.120658534438894e-06,0.031599948161547195
28.35,0.006919530459854873,0.001427741467904152,0.0019214421177020456,0.0016727976477959408,0.00027892094079730263,0.00046960438029775535,0.0004150403659560082,4.923268390801113e-05,4.511320995181195e-05,5.200364859491975e-05,8.032100446786306e-05,7.047660431732297e-05,5.000797304557831e-06,4.502873102495171e-06,3.117963985970556e-06,0.031441129152472
