Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(1),J_5s1/2(1),J_total_Mo_relativistic
22.450000000000003,0.01883074927304483,0.0033412867999631545,0.0076450650693813274,0.013939984632934175,0.0005976949903234893,0.0017920869062019553,0.0033163628803973043,0.000564491402235917,0.0007944863146005498,0.00010262815391954335,0.0002767286457690344,0.0005098581243978375,4.363138918548817e-05,1.0907847296372042e-05,3.4631201705803637e-06,0.0517685747991092
22.5,0.018776273207886596,0.0033397686181884166,0.0075815888167718275,0.013819062414283238,0.0005976802432915922,0.0017774051026096351,0.0032877390260965663,0.0005560993016446229,0.0007825426359842273,0.00010261315727356822,0.0002744746911263902,0.0005054736340038614,4.2979544200425916e-05,1.0744886050106479e-05,3.4625199534510634e-06,0.05145706812712935
22.55,0.018721892806040717,0.003338191507711881,0.0075186413419271025,0.013699194052218751,0.0005976697568980086,0.0017628331667600755,0.0032593454154521626,0.0005478415177735533,0.0007707919008980439,0.00010260026823634308,0.0002722370566022502,0.0005011235645862222,4.233822470190453e-05,1.0584556175476133e-05,3.4619955701222936e-06,0.051147918383179
22.6,0.018667608412240907,0.003336555049200119,0.007456218601219633,0.013580371001174854,0.0005976627653764834,0.0017483706100883956,0.003231180776212303,0.0005397157624909193,0.0007592307957337621,0.00010258930547545673,0.0002700156859742443,0.0004968077521297361,4.1707247104070196e-05,1.0426811776017549e-05,3.461541228921713e-06,0.05084110414042019
22.650000000000002,0.018613420366575532,0.0033348588560950672,0.0073943165724767185,0.013462584767293444,0.0005976585281173998,0.001734016937476683,0.0032032438277635124,0.0005317197886957596,0.0007478560667452871,0.00010258009332520576,0.0002678105215528923,0.000492526030528514,4.108640240790316e-05,1.027160060197579e-05,3.4611529059742774e-06,0.05053660415562438
22.700000000000003,0.018559329004507588,0.003333102573785634,0.0073329312550801645,0.013345826908516005,0.000597656329085974,0.0017197716475281367,0.003175533281628942,0.0005238513895515205,0.0007366645189224786,0.0001025724616555584,0.0002656215042327599,0.0004882782316809729,4.047547458265575e-05,1.0118868645663937e-05,3.460826944612938e-06,0.05023439738900517
22.75,0.01850533465689475,0.0033312858787943305,0.007272058670059993,0.013230089034664116,0.000597655476251285,0.0017056342328351435,0.0031480478419544317,0.0005161083977344125,0.0007256530148868302,0.00010256624574361871,0.0002634485735425103,0.0004840641855826087,3.9874264616178156e-05,9.968566154044539e-06,3.4605587205208322e-06,0.04993446303141163
22.8,0.018451437650009495,0.0033294084779787294,0.00721169486018228,0.013115362807508826,0.0005976553010259863,0.001691604180241376,0.00312078620598254,0.0005084886846962468,0.0007148184738085742,0.00010256128614755026,0.0002612916676938079,0.0004798837204164067,3.928260699237801e-05,9.820651748094503e-06,3.4603421276585056e-06,0.049636780522677844
22.85,0.018397638305559374,0.0033274701077475525,0.007151835890031306,0.013001639940829325,0.0005976551577165498,0.0016776809710980277,0.003093747064514785,0.0005009901599414756,0.0007041578703448026,0.00010255742858291857,0.00025915072362900956,0.0004757366626407134,3.8700369611480194e-05,9.675092402870049e-06,3.460170063857824e-06,0.0493413295498022
22.900000000000002,0.0183439369407073,0.003325470533291188,0.0070924778460860665,0.012888912200460975,0.0005976544229838937,0.0016638640815142551,0.003066929102362275,0.0004936107703181438,0.000693668233598167,0.00010255452380141151,0.00025702567706760497,0.00047162283707446963,3.81274372272539e-05,9.531859306813476e-06,3.460035481184932e-06,0.04904809002460996
22.950000000000003,0.01829033386809195,0.0033234095478264407,0.007033616836791318,0.012777171404333102,0.000597652495314243,0.0016501529826019419,0.003040330998784968,0.00048634849932248874,0.0006833466460957644,0.00010255242747189758,0.0002549164625514368,0.000467542066979894,3.7563687336309667e-05,9.390921834077417e-06,3.459932322106787e-06,0.048757042051654625
23.0,0.01823682939584827,0.0033212869718553186,0.006975248992623266,0.012666409422496737,0.000597648794500077,0.0016365471407148674,0.0030139514279197656,0.0004792013664169141,0.0006731902427878046,0.00010255100006378362,0.00025282301348880166,0.0004634941741428834,3.7008971383819256e-05,9.252242845954814e-06,3.4598558513438053e-06,0.04846816590233309
23.05,0.01818342382762798,0.0033191026524376633,0.006917370466149988,0.012556618177142539,0.0005976427611310142,0.0016230460176823735,0.002987789059197632,0.00047216742636107503,0.0006631962100656634,0.00010255010673263435,0.0002507452621975656,0.00045947897895148274,3.6463111189707486e-05,9.115777797426871e-06,3.4598022971953077e-06,0.04818144200780149
23.1,0.018130117462620266,0.003316856462477432,0.006859977432086771,0.012447789642609237,0.0005976338560944895,0.0016096490710376316,0.0029618425577499783,0.0004652447685558221,0.0006533617847989497,0.00010254961720801724,0.00024868313994741854,0.0004554963004727172,3.592591237076492e-05,8.98147809269123e-06,3.4597680988853e-06,0.047896850973264134
23.150000000000002,0.018076910595572447,0.0033145483000224336,0.006803066087346398,0.012339915845382696,0.000597621560086078,0.0015963557542405834,0.00293611058480447,0.0004584315163997423,0.0006436842533911948,0.00010254940568353677,0.00024663657700132194,0.00045154595652788985,3.539718763558893e-05,8.849296908897233e-06,3.4597492568422117e-06,0.04761437360502711
23.200000000000003,0.018023803516810773,0.003312178087577334,0.006746632651084561,0.012232988864085938,0.0005976053731293193,0.0015831655168956603,0.0029105917980704905,0.0004517258266580565,0.0006341609508538055,0.00010254935070902283,0.0002446055026561402,0.00044762776376625703,3.4876777810132385e-05,8.719194452533096e-06,3.4597411865311843e-06,0.047333990935190105
23.25,0.01797079651226127,0.003309745771429742,0.006690673364740473,0.012127000829460327,0.0005975848141049006,0.001570077804964364,0.0028852848521144442,0.0004451258888436267,0.0006247892598979152,0.00010254933508483795,0.00024258984528239562,0.0004437415377368723,3.4364559767861565e-05,8.591139941965391e-06,3.4597391074288326e-06,0.04705568423016626
23.3,0.017917889863470638,0.003307251320989182,0.0066351844920728,0.012021943924338098,0.0005975594202890546,0.0015570920609727958,0.002860188398725087,0.00043862992460983255,0.0006155666100437741,0.0001025492457582694,0.00024058953236309467,0.0004398870929584303,3.38604372591708e-05,8.4651093147927e-06,3.4597386135620973e-06,0.04677943497755141
23.35,0.017865083847627264,0.0033046947281387754,0.006580162319191047,0.011917810383606564,0.0005975287469010304,0.0015442077242142302,0.0028353010872691014,0.0004322361871550897,0.0006064904767473385,0.0001025489737219727,0.00023860449053163252,0.0004360642429871176,3.336431937736548e-05,8.34107984434137e-06,3.4597359790874687e-06,0.04650522485694182
23.400000000000002,0.01781237873758224,0.0033020760065994395,0.006525603154582455,0.01181459249416409,0.0005974923666594979,0.0015314242309468077,0.0028106215650370706,0.0004259429606387708,0.000597558380543706,0.00010254841391443502,0.00023663464560885476,0.00043227280048268316,3.2876097580106743e-05,8.219024395026686e-06,3.4597279983532282e-06,0.04623303570844835
23.450000000000003,0.01775977480187046,0.0032993951913064244,0.006471503329134545,0.011712282594868128,0.0005974498693477457,0.0015187410145864409,0.002786148477580065,0.00041974855960831065,0.0005887678862070685,0.00010254746512242815,0.00023467992263941564,0.00042851257727309595,3.2395632760562924e-05,8.098908190140731e-06,3.4597115029580884e-06,0.045962849513733306
23.5,0.017707272304731816,0.0032966523377980055,0.006417859196153419,0.011610873076475518,0.000597400861387534,0.0015061575058950177,0.002761880469037016,0.0004136513284372734,0.0005801166019268521,0.00010254602988542246,0.00023274024592757068,0.0004247833844181344,3.192275870301347e-05,7.980689675753368e-06,3.459682893268787e-06,0.04569464839800105
23.55,0.017654871506132368,0.00329384752161615,0.006364667131377872,0.011510356381575215,0.0005973449654214658,0.0014936731331639784,0.0027378161824530515,0.00040764964077416176,0.0005716021784997208,0.00010254401440193361,0.00023081553907248437,0.000421085032272086,3.145730006961063e-05,7.864325017402658e-06,3.45963801105667e-06,0.045428414650906725
23.6,0.017602572661785658,0.0032909808377189825,0.006311923532989504,0.01141072500451375,0.000597281819903741,0.001481287322393366,0.002713954260089001,0.0004017418990017652,0.000563222308537134,0.0001025413284377752,0.00022890572500304388,0.0004174173305454868,3.0999095967536705e-05,7.749773991884176e-06,3.459572505759117e-06,0.045164130755112865
23.650000000000002,0.017550376023174014,0.0032880523999048697,0.0062596248216188165,0.011311971491313494,0.0005972110786991577,0.001468999497466412,0.0026902933437222046,0.0003959265337068291,0.0005549747256881421,0.0001025378852361894,0.00022701072601208068,0.00041378008836561266,3.054801756948069e-05,7.637004392370172e-06,3.459482554517884e-06,0.04490177940764062
23.700000000000003,0.01749828183756993,0.0032850623402479475,0.0062077674403474845,0.011214088439584009,0.0005971324106902286,0.0014568090803197516,0.002666832074938839,0.0003902020031598509,0.0005468572038771245,0.00010253360142982825,0.00022513046378987189,0.00041017311433537516,3.0103971298278982e-05,7.5259928245697455e-06,3.4593655099840913e-06,0.04464134352275592
23.75,0.017446290348057492,0.003282010808544923,0.00615634785470685,0.011117068498426676,0.0005970454993922792,0.0014447154911093481,0.002643569095417912,0.0003845667928048008,0.0005388675565561745,0.00010252839695455773,0.0002232648594568196,0.00040659621659037694,2.966688613589952e-05,7.41672153397488e-06,3.4592199978361243e-06,0.04438280621407328
23.8,0.017394401793553834,0.0032788979717729722,0.006105362552672728,0.011020904368332723,0.0005969500425763988,0.0014327181483721966,0.002620503047207096,0.00037901941475857283,0.0005310036359718385,0.00010252219496505698,0.00022141383359528785,0.00040304920285410737,2.9236691223307835e-05,7.309172805826959e-06,3.4590452866388157e-06,0.04412615076356395
23.85,0.017342616408830665,0.00327572401355857,0.006054808044656668,0.010925588801074963,0.0005968457519001136,0.0014208164691839004,0.002597632572990588,0.0003735584073199811,0.0005232633324459369,0.00010251492175218521,0.0002195773062806695,0.0003995318804914997,2.881329443283591e-05,7.203323608208978e-06,3.458840220739552e-06,0.04387136059138402
23.900000000000002,0.01729093442453582,0.003272489133657076,0.006004680863493686,0.010831114599593277,0.0005967323525456536,0.0014090098693121818,0.002574956316349127,0.00036818233448810827,0.0005156445736701804,0.0001025065066620896,0.0002177551971118073,0.0003960440565611869,2.839657196571881e-05,7.0991429914297025e-06,3.4586022968812536e-06,0.04361841923992325
23.950000000000003,0.01723935606721486,0.003269193547442916,0.005954977564426611,0.010737474617874134,0.0005966095828656883,0.001397297763366413,0.002552472922012358,0.00036288978548983016,0.0005081453240143171,0.00010249688201702726,0.00021594742524089024,0.0003925855378667535,2.798637370745863e-05,6.996593426864658e-06,3.4583274024323655e-06,0.043367310378625415
24.0,0.017187881559332697,0.0032658374854101927,0.005905694725087113,0.010644661760824283,0.0005964771940364051,0.0013856795649432414,0.0025301810361036967,0.000357679374316336,0.0005007635838475477,0.00010248598303787492,0.00021415390940287635,0.0003891561310070743,2.7582541675239088e-05,6.895635418809772e-06,3.4580104139248377e-06,0.04311801782638057
24.05,0.01713651111929526,0.0032624211926835537,0.005856828945473493,0.01055266898413876,0.0005963349497178054,0.001374154686768377,0.0025080793063778327,0.00035254973926846775,0.0004934973888729418,0.00010247374776829849,0.0002123745679443982,0.00038575564242556435,2.718493290466528e-05,6.79623322616632e-06,3.457646459609995e-06,0.04287052558026332
24.1,0.017085244961471225,0.00325894492853917,0.005808376847925347,0.010461489294163476,0.0005961826257210983,0.001362722540834629,0.002486166382451062,0.00034749954251071265,0.00048634480947461255,0.00010246011700055424,0.00021060931885203457,0.0003823838784579623,2.6793436245163375e-05,6.698359061290844e-06,3.4572323050460997e-06,0.042624817836655414
24.150000000000002,0.017034083296213726,0.0032554089659356518,0.005760335077095144,0.010371115747752428,0.0005960200096830689,0.0013513825385362468,0.0024644409160245605,0.0003425274696336734,0.000479303950077387,0.00010244503420289156,0.00020885807977980995,0.0003790406453782056,2.640797547127143e-05,6.601993867817857e-06,3.4567671579906337e-06,0.042380878994374635
24.200000000000003,0.01698302632988213,0.0032518135910547465,0.0057127002999168295,0.010281541452119786,0.0005958469007473024,0.001340134090799648,0.0024429015611007764,0.00033763222922485593,0.000472372948518736,0.00010242844544852632,0.0002071207680758395,0.00037572574944209073,2.6028497418461823e-05,6.507124354615456e-06,3.4562523687959e-06,0.042138693637639626
24.25,0.016932074264863848,0.0032481591028516664,0.005665469205571533,0.010192759564686989,0.0005956631092521465,0.001328976608210602,0.0024215469741930735,0.0003328125524476112,0.0004655499754327199,0.00010241029934615332,0.00020539730080813284,0.00037243899692866267,2.5654950610522243e-05,6.413737652630561e-06,3.455690036659976e-06,0.04189824650584128
24.3,0.016881227299596135,0.0032444458126148846,0.005618638505450429,0.01010476329292497,0.0005954684564252931,0.0013179095011379314,0.0024003758145287693,0.00032806719262806945,0.00045883323364571087,0.00010239054697196647,0.00020368759478967056,0.0003691801941795578,2.5287264006157963e-05,6.321816001539491e-06,3.455081140484673e-06,0.04165952246299895
24.35,0.016830485628587955,0.0032406740435352516,0.00557220493311489,0.010017545894191777,0.0005952627740848677,0.0013069321798538126,0.0023793867442457265,0.00032339492484991634,0.000452220957583667,0.00010236914180315567,0.0002019915666029259,0.00036594914763672144,2.492533527185225e-05,6.231333817963062e-06,3.4544241015766194e-06,0.041422506479785674
24.400000000000002,0.016779849442441853,0.0032368441302842773,0.005526165244253927,0.009931100675565581,0.0005950459043469083,0.0012960440546507276,0.0023585784285826117,0.00031879454555685003,0.00044571141269072047,0.00010234603965285065,0.0002003091326239817,0.00036274566387893613,2.4569033620701544e-05,6.142258405175386e-06,3.453714487416917e-06,0.04118718363524705
24.450000000000003,0.016729318927875842,0.0032329564186014273,0.005480516216639059,0.009845420993673354,0.0005948176993391252,0.001285244535955144,0.0023379495360629746,0.0003142648721625743,0.00043930289485886423,0.00010232119860648259,0.00019864020904631247,0.0003595695496574536,2.42182157869915e-05,6.054553946747875e-06,3.4529460436260262e-06,0.040953539136583596
24.5,0.016678894267745326,0.003229011264890291,0.005435254650076644,0.009760500254515294,0.0005945780209208278,0.001274533034437985,0.0023174987386732826,0.00030980474266817783,0.00043299372986851416,0.00010229457895953462,0.0001969847119041788,0.0003564206119307517,2.3872748032036687e-05,5.968187008009172e-06,3.4521126745256652e-06,0.040721558347579054
24.55,0.016628575641065013,0.003225009035823468,0.0053903773663577575,0.009676331913285138,0.0005943267404089108,0.0012639089611219492,0.0022972247120350295,0.0003054130152867545,0.00042678227283973107,0.00010226614315665228,0.00019534255709547694,0.0003532986578981618,2.353252461928012e-05,5.88313115482003e-06,3.451210573695803e-06,0.04049122681271201
24.6,0.016578363223030888,0.0032209501079560323,0.005345881209205708,0.009592909474186576,0.0005940637383097906,0.001253371727485757,0.0022771261355710747,0.00030108856807512625,0.0004206669076938989,0.00010223585573208438,0.00019371366040384314,0.00035020349503194967,2.31974748790522e-05,5.79936871976305e-06,3.450239557409744e-06,0.040262530265979674
24.650000000000002,0.01652825718504216,0.003216834867347433,0.00530176304422121,0.009510226490245782,0.0005937889040571857,0.0012429207455653683,0.0022572016926663096,0.00029683029857252525,0.0004146460466256435,0.00010220368325142451,0.0001920979375198374,0.00034713493110743906,2.286755597340027e-05,5.716888993350067e-06,3.449202895324152e-06,0.04003545462005015
24.700000000000003,0.01647825769472324,0.0032126637091916825,0.005258019758825334,0.009428276563120305,0.0005935021357556347,0.0012325554280522462,0.002237450070822801,0.00029263712344610316,0.00040871812958479897,0.00010216959425462323,0.00019049530406113136,0.0003440927742309862,2.2542734578998854e-05,5.635683644749714e-06,3.448105569630246e-06,0.039809985939763176
24.75,0.016428364915945733,0.0032084370374557015,0.005214648262200266,0.009347053342904395,0.0005932033399296498,0.0012222751883887231,0.002217869961809527,0.0002885079781431339,0.00040288162376822133,0.00010213355920024231,0.00018890567559174117,0.0003410768328659539,2.2222965313857526e-05,5.555741328464382e-06,3.4469516605692093e-06,0.03958611041062649
24.8,0.01637857900885042,0.003204155264525676,0.005171645485227946,0.00926655052793088,0.0005928924312784015,0.0012120794408605256,0.0021984600618068237,0.00028444181654977796,0.000397135023121256,0.00010209555041092404,0.0001873289676404472,0.0003380869158571897,2.190817494981081e-05,5.477043737452703e-06,3.4457420175229647e-06,0.03936381431496139
24.85,0.01632890012986929,0.003199818810861296,0.005129008380426685,0.009186761864569808,0.0005925693324358349,0.0012019676006865278,0.002179219071545679,0.00028043761065628636,0.0003914768478486764,0.00010205554202005128,0.000185765095718583,0.0003351228324547486,2.1598258874538338e-05,5.3995647186345844e-06,3.4444732600039787e-06,0.03914308402495708
24.900000000000002,0.016279328431747515,0.0031954281046577366,0.005086733921885761,0.009107681147023849,0.0005922339737361164,0.0011919390841057759,0.002160145696441968,0.00027649435022851276,0.00038590564393490114,0.00010201350991957648,0.0001842139753373402,0.0003321843923375992,2.129309107992689e-05,5.323272769981722e-06,3.4431385616646694e-06,0.038923906014708264
24.950000000000003,0.0162298640635655,0.0031909835815152484,0.0050448191051981105,0.009029302217120679,0.0005918862929843145,0.0011819933084618536,0.0021412386467257656,0.0002726110424856174,0.0003804199826733162,0.00010196943170900036,0.00018267552202465005,0.0003292714056378084,2.0992543394918805e-05,5.248135848729701e-06,3.4417299367555455e-06,0.03870626688551461
25.0,0.01618050717076088,0.0031864856841162317,0.005003260947391151,0.008951618964102421,0.000591526235232215,0.0011721296922846398,0.0021224966375658436,0.0002687867117838408,0.00037501846020452213,0.00010192328664548219,0.00018114965134158762,0.0003263836829652628,2.069650602668513e-05,5.1741265066712825e-06,3.4402411627242586e-06,0.03849015339349618
25.05,0.016131257895150537,0.003181934861909658,0.0049620564868557825,0.008874625324412248,0.0005911537525591785,0.0011623476553695102,0.0021039183891894578,0.000265020399306229,0.00036969969706333156,0.00010187505559506426,0.00017963627889815902,0.00032352103543252004,2.0404901104793728e-05,5.101225276198432e-06,3.438670186565549e-06,0.038275552467827
25.1,0.016082116374952635,0.003177331570802718,0.004921202783273675,0.008798315281478326,0.0005907688038579428,0.0011526466188540485,0.002085502626997554,0.00026131116275819946,0.0003644623377343524,0.00010182472098499315,0.0001781353203683069,0.00032068327467907716,2.0117683881934878e-05,5.0294209704837195e-06,3.4370199742845265e-06,0.03806245121176041
25.150000000000002,0.016033082744808635,0.0031726762728595606,0.00488069691754283,0.008722682865495114,0.0005903713546252799,0.0011430260052923073,0.0020672480816754774,0.000257658076068829,0.00035930505021598103,0.00010177226675711972,0.00017664669150401678,0.0003178702128943217,1.9834831266238708e-05,4.958707816559677e-06,3.4352973212208557e-06,0.03785083688555226
25.200000000000003,0.015984157135805303,0.003167969436007011,0.00484053599170153,0.0086477221532022,0.000589961376757415,0.0011334852387266784,0.0020491534892993074,0.00025406022909775684,0.00035422652559264863,0.00010171767832236021,0.00017517030814852538,0.0003150816628387543,1.955632238889223e-05,4.889080597223058e-06,3.4335100008753697e-06,0.03764069687763025
25.25,0.015935339675496724,0.0031632115337471315,0.004800717128850698,0.008573427267660751,0.0005895388483501178,0.0011240237447574268,0.0020312175914379183,0.00025051672734759236,0.0003492254776151552,0.00010166094251620123,0.00017370608624877218,0.0003123174378636195,1.9282118962202227e-05,4.820529740550557e-06,3.4316633988932772e-06,0.0374320186749976
25.3,0.0158866304879263,0.0031584030448765137,0.004761237473074726,0.00849979237802768,0.0005891037535033768,0.0011146409506099283,0.002013439135250858,0.0002470266916817191,0.00034430064228893224,0.00010160204755523309,0.00017225394186735796,0.00030957735192965226,1.901215310865302e-05,4.753038277163255e-06,3.4297580358813315e-06,0.03722478984401861
25.35,0.01583802969364876,0.0031535444532121795,0.004722094189360856,0.00842681169932766,0.000588656082130571,0.0011053362851996778,0.0019958168735821676,0.00024358925804739392,0.00033945077747008325,0.00010154098299469757,0.00017081379119432858,0.0003068612196260039,1.8746327257085417e-05,4.686581814271354e-06,3.427788997520806e-06,0.03701899802843322
25.400000000000002,0.01578953740975214,0.003148636247323971,0.004683284463517104,0.00835447949222304,0.0005881958297720514,0.001096109179195099,0.00197834956505021,0.0002402035772040329,0.00033467466246904265,0.0001014777396870379,0.00016938555055905733,0.0003041688561903514,1.8484525930961685e-05,4.621131482740421e-06,3.425747503178521e-06,0.036814630964605737
25.450000000000003,0.015741153749879763,0.003143678920273315,0.004644805502088841,0.008282790062781785,0.0005877229974130477,0.0010869590650782151,0.001961035974133626,0.0002368688144565865,0.00032997109766170715,0.00010141230974143927,0.00016796913644236854,0.0003015000775307204,1.822663470709662e-05,4.556658676774155e-06,3.4236240359270134e-06,0.036611676507442494
25.5,0.015692878824252198,0.0031386729693582472,0.0046066545322740364,0.00821173776224355,0.0005872375913058181,0.0010778853772032268,0.0019438748712535014,0.00023358414939390367,0.0003253389041078927,0.00010134468648434751,0.00016656446548885613,0.0002988547002487851,1.7972559006319905e-05,4.493139751579976e-06,3.421411897286018e-06,0.03641012265653591
25.55,0.015644712739689214,0.0031336188958645808,0.004568828801837227,0.008141316986783926,0.0005867396227959587,0.0010688875518530354,0.0019268650328518344,0.00023034877563198647,0.00032077692317697014,0.00010127486442095172,0.00016517145451916987,0.00029623254166364846,1.7722235603404025e-05,4.430558900851006e-06,3.41910986172573e-06,0.03620995757219457
25.6,0.015596655599631724,0.003128517204823113,0.004531325579022282,0.008071522177277043,0.0005862291081527931,0.0010599650272937727,0.0019100052414664117,0.00022716190056204386,0.00031628401618054454,0.0001012028391976133,0.0001637900205419361,0.0002936334198346606,1.7475632632042765e-05,4.368908158010691e-06,3.416722855631726e-06,0.03601116957492957
25.650000000000002,0.015548707504163702,0.003123368404772751,0.004494142152463961,0.008002347819056512,0.0005857060684037617,0.0010511172438273644,0.0018932942858021537,0.00022402274510324675,0.00031185906401203395,0.00010112860756522136,0.0001624200807649889,0.00029105715358189617,1.7232738247392112e-05,4.308184561848028e-06,3.414260275053948e-06,0.03581374712821623
25.700000000000003,0.015500868550034085,0.003118173007529459,0.0044572758310983595,0.007933788441674864,0.0005851705291727324,0.0010423436438421836,0.001876730960799036,0.0002209305434600971,0.0003075009667930181,0.0001010521673434516,0.00016106155260572848,0.0002885035625035203,1.6993542332132634e-05,4.2483855830331585e-06,3.4117324942162155e-06,0.03561767881064042
25.75,0.015453138830678661,0.0031129315279609104,0.0044207239440722575,0.007865838618661554,0.0005846225205221574,0.0010336436718618332,0.0018603140676966686,0.00021788454288432073,0.00030320864352622375,0.00010097351738590504,0.00015971435370064628,0.0002859724669901955,1.675801812646438e-05,4.189504531616095e-06,3.409146893927536e-06,0.035422953287477056
25.8,0.015405518436241921,0.0031076444837667442,0.004384483840651414,0.007798492967279583,0.0005840620767989971,0.0010250167745920972,0.0018440424140956048,0.00021488400344119642,0.00029898103175501786,0.00010089265754610305,0.00015837840191428742,0.0002834636882375913,1.652611053460146e-05,4.131527633650365e-06,3.406504956915607e-06,0.03522955929180274
25.85,0.015358007453598926,0.0031023123952643224,0.004348552890127886,0.007731746148280893,0.0005834892364843405,0.0010164624009661109,0.001827914814015483,0.00021192819778023875,0.00029481708722928603,0.00010080958864431691,0.00015705361534807278,0.00028097704825858616,1.6297735252434925e-05,4.074433813108731e-06,3.4038015349795785e-06,0.0350374856215
25.900000000000002,0.015310605966377108,0.0030969357851798832,0.004312928481726362,0.007665592865660518,0.000582904042046646,0.0010079800021877807,0.0018119300879500591,0.0002090164109101479,0.00029071578357756946,0.0001007243124352114,0.00015573991234939903,0.00027851236989665955,1.6072788832252866e-05,4.0181972080632166e-06,3.401026544544865e-06,0.03484672115255556
25.950000000000003,0.015263314054978078,0.00309151517844499,0.004277608024509587,0.007600027866409638,0.0005823065397985302,0.0009995690317734997,0.001796087062919222,0.00020614793997794783,0.00028667611198534334,0.0001006368315762835,0.00015443721152127142,0.00027606947684128335,1.5851165861183814e-05,3.9627914652959536e-06,3.3981684831864744e-06,0.03465725486320422
26.0,0.015216131796599388,0.003086051101998179,0.004242588947282911,0.007535045940267593,0.0005816967797570366,0.0009912289455921998,0.0017803845725180658,0.00020332209405223207,0.00028269708087931794,0.00010054714959707733,0.0001531454317324371,0.00027364819364505077,1.5632776988121827e-05,3.908194247030457e-06,3.3952185588501334e-06,0.034469075859776294
26.05,0.015169059265256277,0.0030805440845917006,0.004207868698497987,0.007470641919472901,0.0005810748155073112,0.0009829592019037724,0.0017648214569630912,0.00020053819391043773,0.0002787777156176463,0.00010045527086915518,0.0001518644921276824,0.00027124834574123477,1.5417561386254325e-05,3.854390346563581e-06,3.392174003790149e-06,0.03428217339470071
26.1,0.0151220965318034,0.003074994656603271,0.0041734447461556886,0.007406810678513425,0.0005804407040696175,0.0009747592613959061,0.0017493965631356226,0.00019779557183007405,0.00027491705818592825,0.000100361200576803,0.0001505943121377511,0.0002688697594598444,1.520548933799091e-05,3.8013723344977275e-06,3.389039357746924e-06,0.03409653686998487
26.150000000000002,0.015075243663956501,0.003069403349852723,0.004139314577708242,0.007343547133875667,0.0005797945057696245,0.0009666285872193691,0.0017341087446224952,0.00019509357138382602,0.0002711141668988948,0.00010026494468844649,0.00014933481148831702,0.0002665122620402904,1.4996554183616284e-05,3.749138545904071e-06,3.3858251542756e-06,0.033912155824643055
26.200000000000003,0.01502850072631408,0.003063770697423473,0.004105475699960647,0.007280846243793325,0.0005791362841118992,0.0009585666450217786,0.0017189568617540995,0.00019243154723846175,0.00026736811610766757,0.0001001665099287536,0.00014808591020763626,0.00026417568163951947,1.4790756614449476e-05,3.697689153612369e-06,3.382544383840825e-06,0.033729019910217664
26.25,0.014981867780379021,0.0030580972334887124,0.004071925638971401,0.007218703007995152,0.0005784661056565393,0.000950572902979892,0.0017039397816398462,0.0001898088649574701,0.0002636779959124841,0.00010006590375140001,0.00014684752863285087,0.0002618598473356714,1.4588086895517483e-05,3.6470217238793707e-06,3.37920798220134e-06,0.033547118862710425
26.3,0.014935344884580171,0.0030523834931422203,0.004038661939952561,0.00715711246745218,0.0005777840398988825,0.0009426468318304532,0.0016890563782011169,0.0001872249008073558,0.0002600429118807826,9.996313431247716e-05,0.0001456195874153,0.0002595645891285691,1.4388511194227277e-05,3.5971277985568192e-06,3.3758209908054005e-06,0.03336644248038905
26.35,0.014888932094293924,0.0030466300122337277,0.004005682167169208,0.007096069704124402,0.000577090159152228,0.000934787904899635,0.0016743055322017825,0.0001846790415675247,0.0002564619847705462,9.985821044452688e-05,0.00014440200752547893,0.00025728973793923447,1.419196662843922e-05,3.547991657109805e-06,3.3723807658140877e-06,0.03318698061468466
26.400000000000002,0.014842629461865727,0.003040837327208726,0.003972983903838299,0.007035569840706932,0.000576384538433509,0.0009269955981311036,0.0016596861312763332,0.0001821706843436864,0.00025293435025879887,9.975114163119087e-05,0.0001431947102583488,0.0002550351256108111,1.3998366545623207e-05,3.4995916364058017e-06,3.3688778332238674e-06,0.033008723176690596
26.450000000000003,0.014796437036631584,0.003035005974952644,0.003940564752026974,0.0069756080403757265,0.0005756672553518551,0.000919269390112743,0.0016451970699557013,0.0001796992363847095,0.00024945915867515906,9.964193798246762e-05,0.00014199761723951567,0.0002528005849127081,1.3807614039893324e-05,3.451903509973331e-06,3.36529906792712e-06,0.03283166015642011
26.5,0.014750354864939502,0.0030291364926393056,0.003908422332550351,0.006916179506532932,0.0005749383899999838,0.0009116087621020727,0.0016308372496908344,0.00017726411490286202,0.0002460355747403489,9.953061021057085e-05,0.00014081065043240618,0.0002505859495485993,1.361961900687762e-05,3.404904751719405e-06,3.3616321435808274e-06,0.032655781647824844
26.55,0.014704382990170897,0.0030232294175835815,0.0038765542848688064,0.006857279482551883,0.0005741980248483641,0.0009040131980503859,0.0016166055788740734,0.00017486474689737118,0.00024266277730956498,9.941716960638335e-05,0.00013963373214610664,0.0002483910541675171,1.3434312978988272e-05,3.358578244747068e-06,3.357869820828355e-06,0.032481077870860006
