Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_total_Sn_relativistic
31.8,0.006159800624685444,0.0012865901007736793,0.0017869336906918183,0.0015064892354937397,0.0002620620930992623,0.00046443468749021163,0.00040043637418053996,5.1844604794679825e-05,4.6601236464921466e-05,5.3817256751554184e-05,9.10594076332399e-05,7.802468627748674e-05,8.01703445247064e-06,7.150090571308178e-06,5.529021341626783e-06,5.0467498790625336e-06,0.028732302967704848
31.85,0.006144059763216336,0.0012847054997764484,0.0017751152910658592,0.0014958787371317618,0.0002618401630968861,0.0004613124296042354,0.0003975547276635925,5.1264366336478346e-05,4.607009401152931e-05,5.3779835278056195e-05,9.044605500541883e-05,7.746130388388488e-05,7.926718893609653e-06,7.068083577413802e-06,5.525334631137165e-06,5.012880520831846e-06,0.028602766985561384
31.900000000000002,0.0061283498834681345,0.0012828092393579432,0.0017633786393104623,0.0014853461462160024,0.00026161457748476624,0.0004582113557713888,0.00039469415088754775,5.0691163439999544e-05,4.5545488450424095e-05,5.374162981611322e-05,8.983682908191216e-05,7.690202466385111e-05,7.837504845687415e-06,6.98709167261103e-06,5.521570471777079e-06,4.979170595596989e-06,0.02847396523166675
31.950000000000003,0.006112670995805751,0.0012809014407954987,0.001751723173574232,0.0014748908908521429,0.00026138534985612334,0.0004551313371301222,0.0003918545003027176,5.012490470335969e-05,4.502733377391995e-05,5.370264145260893e-05,8.92317058267817e-05,7.634682137707301e-05,7.749377711348607e-06,6.907101169242627e-06,5.517724722486503e-06,4.945612620467147e-06,0.02834589255301368
32.0,0.006097023110023034,0.0012789822255768425,0.0017401483354943707,0.001464512403041771,0.0002611524944788423,0.0004520722452374842,0.0003890356330468699,4.956549998372738e-05,4.451554517245287e-05,5.366287147426224e-05,8.863066125509212e-05,7.579566689582177e-05,7.662323120256799e-06,6.828098597300921e-06,5.513793209968086e-06,4.912212896648823e-06,0.028218543866265402
32.050000000000004,0.006081406235346207,0.0012770517153740128,0.0017286535701827696,0.0014542101186626392,0.0002609160262744708,0.00044903395207578225,0.00038623740694836834,4.901286037911406e-05,4.401003901707206e-05,5.362232136188867e-05,8.803367143489878e-05,7.5248534206083e-05,7.576326964111807e-06,6.750070745235395e-06,5.509772523355869e-06,4.8789899065257515e-06,0.028091914156174933
32.1,0.006065820380437313,0.001275110032017852,0.0017172383262120175,0.0014439834774488999,0.0002606759607976432,0.00044601633005903515,0.00038345968052913955,4.8466898210439464e-05,4.3510732842198196e-05,5.358099278477917e-05,8.744071248919381e-05,7.470539640865588e-05,7.491375420404773e-06,6.673004688104031e-06,5.505660694743643e-06,4.845970535761476e-06,0.027965998469308646
32.15,0.00605026555339763,0.0012731572974730614,0.0017059020556013016,0.0014338319229712947,0.00026043231421592233,0.00044301925203921275,0.0003807023130074623,4.792752700386603e-05,4.301754532864309e-05,5.353888759519435e-05,8.685176059780017e-05,7.416622672020261e-05,7.407454959859604e-06,6.596887797266275e-06,5.501457637016776e-06,4.813184853849117e-06,0.02784079190422818
32.2,0.006034741761771096,0.001271193633813813,0.001694644213802237,0.0014237549026173304,0.0002601851032900522,0.000440042591312276,0.00037796516430059165,4.7394661473399954e-05,4.253039628688797e-05,5.3496007822971855e-05,8.626679199920796e-05,7.363099847423257e-05,7.3245523354473746e-06,6.5217077291433656e-06,5.497165250035598e-06,4.780660389389235e-06,0.027716289599802345
32.25,0.006019249012547737,0.0012692191631999085,0.0016834642596846132,0.0014137518675714316,0.0002599343453546151,0.0004370862216240169,0.00037524809502721804,4.6868217503753804e-05,4.204920664061583e-05,5.345235567024446e-05,8.56857829923461e-05,7.309968512200614e-05,7.242654554188171e-06,6.4474523943566945e-06,5.4927871646951775e-06,4.748416944666989e-06,0.027592486723689913
32.300000000000004,0.006003787312167061,0.0012672340078534723,0.0016723616555220468,0.0014038222727950581,0.00025968005829908554,0.00043415001717569826,0.000372550966509761,4.634811213346608e-05,4.157389841049296e-05,5.340793350626647e-05,8.510870993828576e-05,7.257226023334913e-05,7.16174883607703e-06,6.374109912117354e-06,5.488328162143012e-06,4.716462931622689e-06,0.027469378463077877
32.35,0.005988356666521479,0.001265238290036178,0.0016613358669775797,0.0013939655770068271,0.00025942226054927544,0.0004312338526295078,0.0003698736407765105,4.5834263538275426e-05,4.110439469819761e-05,5.3362743862346043e-05,8.453554926187897e-05,7.204869749738006e-05,7.081822566830336e-06,6.301668557440981e-06,5.4837933689966135e-06,4.684793882590981e-06,0.027346960019256794
32.4,0.005972957080959685,0.0012632321320269902,0.0016503863630891824,0.0013841812426625983,0.0002591609710491627,0.00042833760311381674,0.0003672159805636086,4.532659101474345e-05,4.064061967068977e-05,5.331678942688092e-05,8.396627745333491e-05,7.152897072315753e-05,7.002863252324122e-06,6.230116710114658e-06,5.47918737468241e-06,4.653393287119971e-06,0.027225226606712262
32.45,0.005957588560290062,0.001261215656100423,0.0016395126162552039,0.001374468735935562,0.0002588962092430978,0.0004254611442282585,0.0003645778493168833,4.482501496412401e-05,4.018249854471999e-05,5.327007304049538e-05,8.340087106974469e-05,7.101305384026821e-05,6.9248584823758805e-06,6.159442814104534e-06,5.474513433524589e-06,4.622235462113383e-06,0.027104173456555643
32.5,0.005942251108784067,0.0012591889845052985,0.0016287141022197538,0.0013648275266963186,0.0002586279950583811,0.000422604352048625,0.00036195911119353563,4.432945687647444e-05,3.972995757157279e-05,5.322259769127629e-05,8.283930673656476e-05,7.050092089937908e-05,6.847795909938606e-06,6.089635354303666e-06,5.469772898373909e-06,4.591289897247355e-06,0.026983795823537014
32.550000000000004,0.005926944730179596,0.0012571522394440023,0.0016179903000580072,0.0013552570884929366,0.0002583563488882052,0.00041976710313158214,0.0003593596310636781,4.383983931500431e-05,3.9282924022040355e-05,5.3174366510106305e-05,8.22815611490696e-05,6.999254607278044e-05,6.771663249108483e-06,6.020682854501606e-06,5.464964988734311e-06,4.5605263578896976e-06,0.026864088995447673
32.6,0.0059116694276843745,0.0012551055430522265,0.001607340692161472,0.0013457568985310285,0.0002580812915749558,0.0004169492745192162,0.0003567792745117385,4.335608590065962e-05,3.8841326171624516e-05,5.312538276609257e-05,8.172761107378601e-05,6.948790365494637e-05,6.69644829206791e-06,5.952573896750485e-06,5.460086934996182e-06,4.5299198895226965e-06,0.026745048303285297
32.65,0.00589642520397931,0.0012530490173791899,0.0015967647642231753,0.001336326437653805,0.00025780284439386446,0.00041415074374340357,0.00035421790783771986,4.287812129693686e-05,3.840509328596148e-05,5.307564986208928e-05,8.11774333499138e-05,6.898696806312926e-05,6.622138941773331e-06,5.8852971585632145e-06,5.455134474390863e-06,4.4994548275868545e-06,0.026626669130306455
32.7,0.0058812120612218525,0.0012509827843683317,0.0015862620052228122,0.001326965190322145,0.0002575210290370085,0.0004113713888300174,0.0003516753980583303,4.2405871194924915e-05,3.797415560646747e-05,5.302517133031274e-05,8.06310048907375e-05,6.848971383799807e-05,6.548723254438885e-06,5.81884146126426e-06,5.450102615208239e-06,4.469127106064106e-06,0.02650894691832243
32.75,0.005866030001049353,0.0012489069658384686,0.001575831907411842,0.0013176726445946676,0.00025723586759765076,0.0004086110883029692,0.00034915161290798073,4.193926229857067e-05,3.7548444336201134e-05,5.29739508280474e-05,8.00883026850261e-05,6.799611564431616e-05,6.476189484140214e-06,5.7531958208554075e-06,5.4449865419746645e-06,4.438944537859107e-06,0.02639187717024742
32.800000000000004,0.005850879024582397,0.001246821683465405,0.001565473966298522,0.0013084482921077987,0.0002569473825549138,0.00040586972118808625,0.0003466464208396513,4.147822231016418e-05,3.712789162593876e-05,5.292199213344152e-05,7.954930379841238e-05,6.750614827164153e-05,6.404526121461882e-06,5.688349492286455e-06,5.439782510736201e-06,4.408925118007067e-06,0.026275455448612067
32.85,0.005835759132428155,0.0012447270587639964,0.001555187680632917,0.0012992916280558666,0.00025665559675878323,0.00040314716701683685,0.0003441596910256377,4.1022679916041574e-05,3.671243056046043e-05,5.286929914139087e-05,7.901398537474221e-05,6.701978663502531e-05,6.333721919095762e-06,5.624291999104263e-06,5.434488583003856e-06,4.379093664581611e-06,0.026159677370292872
32.9,0.005820670324683698,0.001242623213070647,0.0015449725523918436,0.001290202151171187,0.00025636053341543353,0.0004004433058298953,0.00034169129335816993,4.05725647725004e-05,3.630199514504216e-05,5.2815875859508735e-05,7.84823246373777e-05,6.653700577567405e-05,6.2637658994874456e-06,5.5610131429005724e-06,5.429105069995926e-06,4.349477325180762e-06,0.026044538598202896
32.95,0.00580561260093933,0.0012405102675262466,0.0015348280867637897,0.0012811793637041765,0.00025606221607287144,0.00039775801818055933,0.0003392410984499148,4.0127807491925705e-05,3.58965202921521e-05,5.276172640418054e-05,7.795429889044207e-05,6.605778086154476e-05,6.194647342648642e-06,5.498502990374709e-06,5.423634603797813e-06,4.320100708195327e-06,0.025930034831274824
33.0,0.005790585960281906,0.001238388343059531,0.0015247537921337958,0.0012722227714034803,0.00025576066860689154,0.00039509118513801893,0.00033680897763436253,3.9688339629123006e-05,3.54959418083472e-05,5.2706854996701104e-05,7.742988551999364e-05,6.558208718784377e-05,6.126355755594258e-06,5.43675183959745e-06,5.418081813674597e-06,4.290981544372939e-06,0.025816161794519052
33.050000000000004,0.0057755904012981255,0.0012362575603708597,0.0015147491800682857,0.0012633318834961056,0.00025545591520733735,0.0003924426882904765,0.0003343948029660959,3.9254093667854195e-05,3.510019638136655e-05,5.265126595949244e-05,7.690906199512143e-05,6.510990017741086e-05,6.058880827967355e-06,5.3757501705744e-06,5.4124526545464835e-06,4.262127672651951e-06,0.025702915230887177
33.1,0.00576062592207785,0.001234118039916409,0.0015048137652998875,0.0012545062126675932,0.00025514798036466445,0.00038981240974812975,0.0003319984472209533,3.882500300757494e-05,3.470922156741977e-05,5.2594963712400414e-05,7.639180586896278e-05,6.464119538098554e-05,5.992212380767576e-06,5.315488587870961e-06,5.406753497764065e-06,4.233535789587112e-06,0.025590290896114552
33.15,0.005745692520217382,0.0012319699018927656,0.0014949470657122023,0.0012457452750421925,0.0002548368888567984,0.00038720023214601,0.000329619783896079,3.8401001950368503e-05,3.432295577866571e-05,5.253795276906809e-05,7.58780947796469e-05,6.417594847736405e-05,5.926340316306123e-06,5.255957764428884e-06,5.400990138556984e-06,4.205192021414543e-06,0.0254782845570555
33.2,0.005730790192822756,0.0012298132662219219,0.00148514860232456,0.0012370485901630728,0.00025452266573628373,0.00038460603864668753,0.0003272586872098706,3.798202568807461e-05,3.394133827088e-05,5.248023773338443e-05,7.536790645117792e-05,6.371413527347251e-05,5.861254577372363e-06,5.197148395552159e-06,5.39516689020642e-06,4.177074135036655e-06,0.025366891993570076
33.25,0.005715918936513019,0.0012276482525366604,0.001475417899276748,0.0012284156809725612,0.000254205336317718,0.0003820297129428428,0.00032491503210182424,3.7568010289609615e-05,3.356430913130774e-05,5.2421823296006746e-05,7.486121869427368e-05,6.325573170439009e-05,5.796945122133302e-06,5.139051170398634e-06,5.38928591909087e-06,4.149155047523261e-06,0.025256109003660075
33.300000000000004,0.005701078747423488,0.001225474980166321,0.001465754483813705,0.0012198460737923942,0.00025388492616546616,0.0003794711392597038,0.0003225886942322755,3.715889268847455e-05,3.319180926669812e-05,5.23627142309558e-05,7.435800940717825e-05,6.280071383336042e-05,5.73340191874256e-06,5.081656765466487e-06,5.383346931531407e-06,4.121407098584784e-06,0.025145931411047845
33.35,0.005686269621209024,0.0012232935681229496,0.0014561578862702128,0.0012113392983040194,0.0002535614610816503,0.0003769302023573598,0.00032027954998204783,3.675461067044959e-05,3.282378039151937e-05,5.2302915392282863e-05,7.385825657646832e-05,6.234905785183082e-05,5.670614960434215e-06,5.024955860990021e-06,5.377347262550242e-06,4.09380635105792e-06,0.02503635507383729
33.4,0.005671491553047275,0.001221104135087814,0.0014466276400555511,0.0012028948875289088,0.0002532349670944097,0.000374406787532945,0.0003179874764520001,3.635510286147033e-05,3.246016501634965e-05,5.224243171080781e-05,7.336193827786556e-05,6.190074007954703e-05,5.6085742985485255e-06,4.968939177445354e-06,5.371282350375642e-06,4.066336157271331e-06,0.024927375892673305
33.45,0.005656744537641923,0.0012189067993982866,0.0014371632816381468,0.0011945123778089187,0.0002529054704464263,0.0003719007806227021,0.00031571235146248504,3.596030871568456e-05,3.210090643644249e-05,5.218126819092804e-05,7.286903267706435e-05,6.14557369647218e-05,5.547270088027787e-06,4.913597526115239e-06,5.365146520115563e-06,4.038989442353108e-06,0.02481898981709059
33.5,0.005642028569225929,0.0012167016790350857,0.0014277643505302118,0.0011861913087866838,0.0002525729975837114,0.0003694120680039264,0.0003134540535527169,3.55701685036862e-05,3.174594872046349e-05,5.2119429907497554e-05,7.237951803057375e-05,6.101402508427743e-05,5.486692637896769e-06,4.8589218653879345e-06,5.358933953806469e-06,4.011769458278973e-06,0.024711192849234197
33.550000000000004,0.005627343641564743,0.0012144888916098663,0.0014184303892723533,0.0011779312233860361,0.00025223757514464794,0.0003669405365967878,0.00031121246198004737,3.518462330092305e-05,3.13952366993952e-05,5.205692200277557e-05,7.189337268656394e-05,6.057558114414489e-05,5.426832458420353e-06,4.804903353522889e-06,5.352639696776756e-06,3.984688975159091e-06,0.02460398104449514
33.6,0.0056126897479595456,0.0012122685543531607,0.0014091609434181945,0.001169731667792481,0.00025189922994928464,0.00036448607386604367,0.00030898745671916074,3.480361497627725e-05,3.104871595560864e-05,5.199374968344418e-05,7.141057508570197e-05,6.0140381979590445e-05,5.367680297130353e-06,4.751533389148108e-06,5.346260544101817e-06,3.9577680068874515e-06,0.02449735050885983
33.65,0.0055980668812504394,0.001210040784102654,0.001399955561518968,0.0011615921914336943,0.00025155798898887676,0.0003620485678226333,0.0003067789184611801,3.442708618081395e-05,3.0706332812097645e-05,5.1929918217693723e-05,7.093110376195265e-05,5.970840455552636e-05,5.309227157644214e-06,4.698803632670336e-06,5.3397956666145786e-06,3.931030361173729e-06,0.024391297393206057
33.7,0.005583475033819662,0.0012078056972917976,0.0013908137951081155,0.0011535123469600729,0.0002512138794156695,0.0003596279070251653,0.00030458672861269565,3.405498033669715e-05,3.0368034321874466e-05,5.1865432932374994e-05,7.045493734332232e-05,5.9279625966762514e-05,5.2514642978844185e-06,4.646706004775279e-06,5.3332468727848444e-06,3.904499586643848e-06,0.024285817885447415
33.75,0.005568914197594785,0.0012055634099387487,0.0013817351986858835,0.0011454916902253294,0.0002508669285329197,0.00035722398058129806,0.00030241076929471314,3.36872416262695e-05,3.003376825752382e-05,5.180029921021651e-05,6.998205455252254e-05,5.885402343815697e-05,5.194383207525538e-06,4.5952326617943605e-06,5.326618457421431e-06,3.87819507697326e-06,0.024180908201945427
33.800000000000004,0.00555438436405188,0.0012033140376356305,0.001372719329703904,0.0011375297802671187,0.00025051716378515066,0.0003548366781490099,0.0003002509233415224,3.332381498129306e-05,2.970348310091237e-05,5.173452248710532e-05,6.951243420753674e-05,5.843157432463407e-05,5.137975567745618e-06,4.544375951348059e-06,5.319916653435025e-06,3.85212900987838e-06,0.024076564579609876
33.85,0.005539885524218719,0.0012010576955381116,0.0013637657485497934,0.001129626179287728,0.00025016461274863713,0.0003524658899377721,0.00029810707429949476,3.2964646072349894e-05,2.9377128033052422e-05,5.166810824942971e-05,6.90460552220836e-05,5.8012256111056875e-05,5.082233199133867e-06,4.494128354771495e-06,5.313148768280753e-06,3.826304515546994e-06,0.023972783269702744
33.9,0.005525417668677926,0.0011987944983552928,0.0013548740185317344,0.0011217804526347977,0.00024980930312211484,0.00035011150670961547,0.00029597910642580326,3.260968129839838e-05,2.905465292411606e-05,5.160106203148196e-05,6.858289660597835e-05,5.7596046411956556e-05,5.027148005474122e-06,4.444482424902545e-06,5.306322140196804e-06,3.8007152115659786e-06,0.023869560533971643
33.95,0.005510980787570136,0.0011965245603399,0.001346043705863073,0.0011139921687821016,0.00024945126271771166,0.00034777341978010136,0.0002938669046870742,3.225886777648427e-05,2.873600832359853e-05,5.153338941291984e-05,6.812293746540711e-05,5.718292297114463e-05,4.972711921794785e-06,4.395430728553018e-06,5.2994430803778e-06,3.775346118874278e-06,0.023766892643564318
34.0,0.005496574870597158,0.0011942479952787783,0.0013372743796469214,0.0011062608993103783,0.0002490905194520958,0.0003454515210191964,0.0002917703547579699,3.19121533316035e-05,2.8421145450628126e-05,5.146509601628571e-05,6.766615700313678e-05,5.677286366124845e-05,4.918916874448385e-06,4.346965802286384e-06,5.292515969416259e-06,3.750175871820462e-06,0.023664775880969706
34.050000000000004,0.005482199907025099,0.001191964916483676,0.0013285656118607531,0.0010985862188882015,0.0002487271013378366,0.0003431457028520493,0.0002896893430197006,3.1569486486713946e-05,2.811001618441986e-05,5.1396187504582045e-05,6.721253451868908e-05,5.6365846483222445e-05,4.865754759163301e-06,4.2990801281141106e-06,5.285542649565262e-06,3.725179919796763e-06,0.023563206544727298
34.1,0.005467855885687511,0.0011896754367823222,0.001319916977341027,0.001090967705252921,0.00024836103647497484,0.0003408558582596802,0.000287623756558476,3.123081645289512e-05,2.7802573054871787e-05,5.132666957890335e-05,6.676204940851186e-05,5.596184956589375e-05,4.813217440286395e-06,4.251766132715451e-06,5.278522204777127e-06,3.700334160418885e-06,0.023462180956003664
34.15,0.005453542794988499,0.001187379668509782,0.0013113280537678015,0.0010834049391916399,0.0002479923530427981,0.0003385818807795753,0.00028557348316388803,3.089609311965199e-05,2.7498769233300518e-05,5.125654797612392e-05,6.631468116617483e-05,5.556085116559408e-05,4.761296771232637e-06,4.205016210244033e-06,5.271451158431534e-06,3.67561835218747e-06,0.02336169546579204
34.2,0.005439260622905843,0.0011850777235000948,0.0013027984216493716,0.001075897504522259,0.00024762107929181753,0.00033632366450619597,0.00028353841132723557,3.056526704536195e-05,2.719855852331482e-05,5.118582846664167e-05,6.587040938261345e-05,5.516282966592063e-05,4.709984632967292e-06,4.158822765244213e-06,5.264324055501706e-06,3.6510188031901775e-06,0.023261746461628874
34.25,0.005425009356994106,0.0011827697130781841,0.001294327664306922,0.0010684449880745764,0.00024724724353594236,0.0003340811040914019,0.0002815184302397883,3.0238289447862303e-05,2.6901895351824757e-05,5.111451685217822e-05,6.542921374643222e-05,5.476776357764886e-05,4.659272984643345e-06,4.11317826918724e-06,5.2571343410800454e-06,3.6265300664290594e-06,0.023162330373049503
34.300000000000004,0.005410788984387714,0.001180455748052032,0.0012859153678591783,0.0010610469796714346,0.00024687087414484787,0.000331854094744787,0.00027951342979099,2.9915112195175524e-05,2.6608734760183892e-05,5.1042618963635144e-05,6.499107404426604e-05,5.4375631538796905e-05,4.609153918697742e-06,4.068075322098055e-06,5.2498754070212145e-06,3.6021554985434184e-06,0.02306344367515812
34.35,0.00539659949180406,0.0011781359387051217,0.001277561121207096,0.0010537030721099417,0.0002464919995365345,0.00032964253223393764,0.00027752330056660915,2.959568779637148e-05,2.631903239546352e-05,5.0970140659006505e-05,6.455597016118828e-05,5.398641231482024e-05,4.559619712034281e-06,4.02350670997643e-06,5.242541656348242e-06,3.577906566727586e-06,0.02296508288969179
34.4,0.005382440865546563,0.0011758103947891343,0.0012692645160185462,0.001046412861142736,0.0002461106481700726,0.0003274463128846056,0.00027554793384683044,2.9279969392563016e-05,2.603274450185567e-05,5.0897087821347014e-05,6.412388208113935e-05,5.3600084798890764e-05,4.510662865479183e-06,3.979465449327877e-06,5.2351294324148404e-06,3.5538009010252174e-06,0.0228672445831828
34.45,0.005368313091507741,0.0011734792255168997,0.0012610251467130343,0.0010391759454593224,0.0002457268485385313,0.00032526533358080603,0.000273587221604296,2.8967910748034106e-05,2.574982791220396e-05,5.082346635679519e-05,6.369478988734603e-05,5.3216628012202016e-05,4.4622761254020604e-06,3.935944812012725e-06,5.227637676891712e-06,3.529859367792667e-06,0.022769925362434003
34.5,0.005354216155172275,0.0011711425395555981,0.0012528426104464368,0.0010319919266674699,0.0002453406291620868,0.00032309949176483857,0.00027164105650209476,2.8659466241498003e-05,2.547024003965986e-05,5.074928219265019e-05,6.326867376269644e-05,5.283602110423286e-05,4.414452483996294e-06,3.89293832650536e-06,5.22006821653968e-06,3.506102722884797e-06,0.022673121868186173
34.550000000000004,0.005340150041620043,0.0011688004450202004,0.0012447165070957494,0.0010248604092746615,0.00024495201858130614,0.00032094868543723035,0.00026970933189169905,2.835459085748304e-05,2.5193938869462122e-05,5.0674541275500505e-05,6.284551399003806e-05,5.245824335290375e-05,4.36718515782715e-06,3.850439755098102e-06,5.212425630410755e-06,3.4825484633137815e-06,0.02257683076811325
34.6,0.005326114735529166,0.0011664530494671533,0.001236646439243875,0.0010177810006696227,0.00024456104535060556,0.0003188128131566108,0.00026779194181085665,2.8053240177845196e-05,2.4920882950838435e-05,5.059924956940301e-05,6.242529095237564e-05,5.20832741645733e-05,4.32046754742569e-06,3.8084430500773577e-06,5.204716710427749e-06,3.459208312987104e-06,0.022481048750072005
34.65,0.005312110221179034,0.0011641004598882936,0.0012286320121644185,0.0010107533111038995,0.00024416773803187676,0.00031669177403951057,0.00026588878098143196,2.775537037340421e-05,2.4651031389026237e-05,5.0523413054109895e-05,6.200798513295408e-05,5.1711093073839367e-05,4.274293183466314e-06,3.766942294936707e-06,5.196949590131004e-06,3.436086560396387e-06,0.022385772516249392
34.7,0.00529813648245332,0.0011617427827049968,0.0012206728338065172,0.0010037769536735115,0.00024377212518828054,0.0003145854677600935,0.0002639997448072042,2.746093819570246e-05,2.4384343837411873e-05,5.044703772334183e-05,6.15935771152285e-05,5.134167974313748e-05,4.228655667016161e-06,3.7259316388424683e-06,5.189132668297721e-06,3.4131793896825505e-06,0.02229099877882333
34.75,0.005284193502842997,0.0011593801237625497,0.0012127685147797012,0.0009968515443006716,0.0002433742353782035,0.0003124937945498213,0.00026212472937162167,2.7169900968884328e-05,2.4120780489785855e-05,5.037012958310541e-05,6.118204758273612e-05,5.097501396215521e-05,4.1835486122075345e-06,3.68540523353311e-06,5.181273486666379e-06,3.390475344181157e-06,0.022196724257821994
34.800000000000004,0.005270281265449324,0.001157012588324742,0.0012049186683387664,0.0009899767017155616,0.00024297409714937431,0.0003104166551970483,0.0002602636314355106,2.6882216581693773e-05,2.386030207271209e-05,5.029269465005337e-05,6.0773377318898086e-05,5.06110756471071e-05,4.138965599347838e-06,3.645357181488959e-06,5.1733777278916086e-06,3.3679569424960027e-06,0.022102945681639282
34.85,0.005256399752986849,0.0011546402810686802,0.001197122910368696,0.0009831520474381916,0.00024257173903313766,0.0003083539510465566,0.0002584163484347468,2.6597843479589424e-05,2.3602869838010263e-05,5.0214738949886955e-05,6.036754720679021e-05,5.024984483993722e-05,4.094900145007125e-06,3.6057815026118584e-06,5.165448479824259e-06,3.3456031920104735e-06,0.02200965979005848
34.9,0.005242548947786373,0.001152263306079808,0.0011893808593695938,0.0009763772057603128,0.00024216718953888112,0.00030630558399902334,0.00025658277847788366,2.6316740656974154e-05,2.334844555534849e-05,5.013626851579947e-05,5.996453822892376e-05,4.989130170752542e-05,4.05134569323285e-06,3.5666721240390903e-06,5.157485869586129e-06,3.323392500589992e-06,0.021916863339037196
34.95,0.005228728831797925,0.0011498817668471391,0.0011816921364416616,0.0009696518037274093,0.00024176047714861371,0.0003042714565104298,0.0002547628203437442,2.6038867649538456e-05,2.309699150494553e-05,5.005728938696146e-05,5.9564331467079276e-05,4.953542654097741e-05,4.008295629080969e-06,3.528022894459088e-06,5.14948711449184e-06,3.301305474201578e-06,0.021824553106336436
35.0,0.005214939386593725,0.0011474957662586955,0.0011740563652702068,0.000962975471120759,0.0002413516303116923,0.00030225147159141025,0.0002529563734789759,2.576418452671546e-05,2.2848470470380456e-05,4.997780760704762e-05,5.916690810222717e-05,4.918219975506669e-05,3.965743312537628e-06,3.4898276208609436e-06,5.141446977083996e-06,3.279327275959689e-06,0.021732725897299757
35.050000000000004,0.005201180593371121,0.0011451054065971414,0.001166473172110674,0.000956347840439557,0.00024094067743969235,0.00030024553280653976,0.00025116333799556713,2.549265188424558e-05,2.2602845731507814e-05,4.9897829222805926e-05,5.877224941455734e-05,4.883160188787601e-05,3.923682128068558e-06,3.4520801225210532e-06,5.133358557390896e-06,3.2574493866047143e-06,0.02164137855027849
35.1,0.00518745243295554,0.0011427107895356193,0.0011589421857737265,0.000949768546883124,0.0002405276469014219,0.0002982535442735692,0.00024938361466833283,2.5224230836850077e-05,2.2360081057477515e-05,4.981736028266977e-05,5.838033678362585e-05,4.8483613600659476e-05,3.8821055428626536e-06,3.4147742946433546e-06,5.12521431303989e-06,3.235670605689915e-06,0.02155050794108985
35.15,0.005173754885803404,0.0011403120161337735,0.001151463037610348,0.0009432372283331718,0.00024011256701807408,0.0002962754106626007,0.0002476171049323631,2.495888301101072e-05,2.2120140699856837e-05,4.97364068354131e-05,5.799115168860685e-05,4.813821567791137e-05,3.841007165626906e-06,3.3779041727471315e-06,5.117007170448203e-06,3.213997071748055e-06,0.02146011098570479
35.2,0.005160087932005051,0.0011379091868339657,0.0011440353614969893,0.0009367535253361522,0.00023969546605851665,0.0002943110371952116,0.00024586371088044194,2.469657053785499e-05,2.1882989385853808e-05,4.965497492884885e-05,5.760467570862401e-05,4.779538902759869e-05,3.8003807977050357e-06,3.3414639888077657e-06,5.108731579675398e-06,3.192441170612517e-06,0.021370184640521973
35.25,0.005146451551287653,0.0011355024014576762,0.001136658793820756,0.0009303170810856777,0.00023927637223471572,0.00029236032964352615,0.00024412333526043533,2.4437256046144726e-05,2.1648592311640107e-05,4.957307060856978e-05,5.7220890523120297e-05,4.745511468148558e-05,3.7602204693369514e-06,3.3054482112957384e-06,5.100384372326329e-06,3.171019488940937e-06,0.02128072590018451
35.300000000000004,0.005132845723018095,0.0011330917592020807,0.0011293329734646188,0.0009239275414050075,0.00023885531369729002,0.0002904231943292328,0.00024239588147264662,2.4180902655366406e-05,2.14169151357716e-05,4.9490699916730593e-05,5.6839777912216355e-05,4.711737379545988e-05,3.7205204559004235e-06,3.2698515634582723e-06,5.0919653058115376e-06,3.1497502509483724e-06,0.02119173179352695
35.35,0.0051192704262058766,0.0011306773586368128,0.0011220575417926842,0.0009175845547296213,0.0002384323185311947,0.00028849953812255607,0.00024068125356714725,2.3927473968922364e-05,2.1187923972705905e-05,4.940786889086962e-05,5.646131975700681e-05,4.678214764976731e-05,3.6812752716948563e-06,3.2346690171388108e-06,5.0834772166186085e-06,3.1286507249744324e-06,0.021103199378444862
35.4,0.0051057256395059805,0.001128259297700893,0.0011148321426354846,0.0009112877720898544,0.00023800741475153042,0.0002865892684411753,0.0002389793562410761,2.3676934067420346e-05,2.0961585386414433e-05,4.93245835627674e-05,5.6085498039745555e-05,4.6449417649063014e-05,3.6424796418617256e-06,3.1998957627297546e-06,5.074925756416934e-06,3.1077349163671544e-06,0.02101512573627269
35.45,0.005092211341221739,0.0011258376736998314,0.0011076564222753241,0.0009050368470936169,0.0002375806302994765,0.0002846922932490992,0.00023729009483591478,2.3429247502060847e-05,2.0737866384088398e-05,4.924084995733969e-05,5.571229484388469e-05,4.611916532221181e-05,3.6041284559741026e-06,3.1655271590612155e-06,5.066318741869238e-06,3.0870116979930752e-06,0.020927507966071127
35.5,0.0050787275093076975,0.0011234125833028993,0.001100530029431662,0.0008988314359091891,0.00023715199303834527,0.00028280852105549417,0.0002356133753347374,2.3184379288120344e-05,2.051673440993695e-05,4.915667409156173e-05,5.534169235394628e-05,4.579137232179663e-05,3.5662167092750665e-06,3.1315586697140404e-06,5.0576652039528544e-06,3.0664835327691e-06,0.020840343179367032
