Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_total_Pd_relativistic
22.1,0.009757299534159441,0.0015331755384939269,0.005308630142227367,0.00486042020887838,0.0003008047369087872,0.0012943889161348716,0.0012169202699163413,0.0003161308460319535,0.00029619143207899217,5.9005384596343794e-05,0.00022406241838830306,0.00020928293134732636,3.1838726534816706e-05,2.9076022505700026e-05,0.0654447100001615
22.150000000000002,0.009733317587343861,0.001533118648207367,0.005269434956222109,0.004822528456495078,0.0002999029205037817,0.001285554123520348,0.0012079653252175231,0.0003116514967640769,0.00029194127357915964,5.8733969511949524e-05,0.00022257327524583808,0.00020777268861291647,3.1385658405527525e-05,2.8657175244310156e-05,0.06505407615603181
22.200000000000003,0.00970936285015931,0.0015330724026150827,0.005230516519661682,0.004784921103794566,0.0002990380306234391,0.0012767630151354372,0.0011990620411290239,0.00030723995612051984,0.0002877561549072608,5.8472657680340884e-05,0.00022109045324459324,0.0002062703197757491,3.093947141963103e-05,2.82447633814761e-05,0.06466636893693015
22.25,0.00968543552077951,0.0015330356175514853,0.005191873267460089,0.004747596374298529,0.00029820897090742895,0.001268015754977858,0.001190210457783234,0.0003028951411299131,0.0002836350270560758,5.8221167062657745e-05,0.0002196140083830778,0.00020477585624304506,3.050004940069039e-05,2.7838674875413122e-05,0.0642815623412548
22.3,0.00966153579571214,0.0015330071385185808,0.005153503635633024,0.0047105524952289176,0.0002974146678799456,0.0012593124969686408,0.0011814106063066485,0.00029861598686018554,0.0002795768586580113,5.7979221461512304e-05,0.00021814399440522956,0.00020328932736754103,3.0067278269016335e-05,2.743879971576058e-05,0.06389963062753003
22.35,0.009637663869802335,0.0015329858401860969,0.005115406061466503,0.0046737876976608046,0.00029665407058015954,0.001250653385154057,0.0011726625090297876,0.00029440144610877006,0.0002755806356792081,5.774655042589882e-05,0.00021668046284194404,0.00020181076049223098,2.9641049532177672e-05,2.7045034528875042e-05,0.06352054835345758
22.400000000000002,0.009613819936236244,0.0015329706258975712,0.005077578983681882,0.004637300216671417,0.0002959261501965927,0.0012420385539050997,0.0011639661796939644,0.0002902504890982065,0.00027164536111903636,5.7522889157085886e-05,0.00021522346305232493,0.00020034018099458366,2.922126161159325e-05,2.6657284356971627e-05,0.06314429038938871
22.450000000000003,0.009590004186544617,0.0015329604271823775,0.005040020842597322,0.004601088291485418,0.0002952298997054393,0.0012334681281145122,0.0011553216236549226,0.0002861621031770536,0.0002677700547148885,5.7307978415503055e-05,0.0002137730422646623,0.0001988776123302238,2.880781820687989e-05,2.627546055530683e-05,0.06277083189668803
22.5,0.009566216810606482,0.0015329542032736588,0.0050027300802857515,0.00456515016561649,0.00029456433351285024,0.00122494222339136,0.0011467288380833582,0.0002821352925260168,0.0002639537526521759,5.710156442863283e-05,0.00021232924561712338,0.0001974230760760695,2.8400624602849828e-05,2.5899475981930164e-05,0.06240014828165549
22.55,0.009542457996652837,0.0015329509406321457,0.004965705140729351,0.004529484087005263,0.00029392848710119434,0.0012164609462531333,0.0011381878121623375,0.00027816907786920066,0.00026019550727943743,5.690339879991851e-05,0.00021089211619812367,0.00019597659197292123,2.799958399992198e-05,2.5529240196007912e-05,0.062032215149624655
22.6,0.00951872793127044,0.0015329496524758247,0.004928944469970643,0.0044940883081536764,0.0002933214166793111,0.0012080243943153883,0.0011296985272816413,0.0002742624961904023,0.00025649438682847405,5.671323841869749e-05,0.00020946169508634157,0.00019453817796749403,2.7604595931210952e-05,2.516465736657938e-05,0.06166700828370131
22.650000000000002,0.009495026799405608,0.0015329493783154315,0.004892446516260189,0.0044589610862557786,0.00029274219883676164,0.0011996326564789135,0.001121260957229039,0.0002704146004543522,0.00025284947513941683,5.6530845371167446e-05,0.00020803802139033808,0.0001931078502538716,2.72155576507811e-05,2.4805628057484635e-05,0.06130450365867352
22.700000000000003,0.009471354784368094,0.001532949183495736,0.004856209730200963,0.004424100683325053,0.00029218993020208706,0.001191285813114428,0.0011128750683785272,0.0002666244593328221,0.00024925987139064545,5.6355986852391565e-05,0.00020662113228775864,0.00019168562331435592,2.683236771828245e-05,2.4452053889086948e-05,0.06094467748099747
22.75,0.009447712067835009,0.001532948158742587,0.0048202325648894475,0.004389505366318319,0.0002916637271050777,0.0011829839362448133,0.0011045408198755438,0.00026289115693551375,0.00024572468983347155,5.6188435079346375e-05,0.00020521106306410733,0.00019027150995967962,2.645492978817193e-05,2.4103842492589645e-05,0.06058750623138606
22.8,0.009424098829854783,0.0015329454197156838,0.004784513476053475,0.004355173407256238,0.00029116272524305574,0.0011747270897248753,0.001096258163819184,0.00025921379254564505,0.00024224305953150156,5.602796720501389e-05,0.0002038078471510954,0.0001888655213685528,2.6083154501282594e-05,2.3760910024624378e-05,0.060232966685196315
22.85,0.009400515248851197,0.0015329401065670436,0.004749050922186901,0.004321103083340524,0.00029068607935117154,0.001166515329418652,0.0010880270454414467,0.00025559148036015546,0.00023881412410460095,5.587436523351832e-05,0.00020241151616457177,0.00018746766712652823,2.5716958420931583e-05,2.342317985743324e-05,0.05988103589807666
22.900000000000002,0.009376961501627448,0.0015329313835051243,0.004713843364681098,0.0042872926770678565,0.0002902329628767116,0.0011583487033742595,0.0010798474032835217,0.00025202334923444603,0.00023543704147737426,5.572741593630598e-05,0.00020102209994203444,0.00018607795526417932,2.5356260564791602e-05,2.3090578142925526e-05,0.05953169116326694
22.950000000000003,0.009353437763370264,0.0015329184383645737,0.00467888926795336,0.0042537404763405735,0.0002898025676574137,0.0011502272519962908,0.0010717191693691561,0.0002485085424315787,0.0002321109836320849,5.558691076936669e-05,0.00019963962657971085,0.00018469639229459948,2.5000978376794634e-05,2.2763028625219242e-05,0.05918490996217659
23.0,0.009329944207654072,0.0015329004821815636,0.004644187099572236,0.00422044477457421,0.0002893941036037842,0.0011421510082157756,0.0010636422693751165,0.0002450462173758562,0.0002288351363659356,5.54526457914947e-05,0.00019826412246917897,0.00018332298325023525,2.4651025278077308e-05,2.244044946099225e-05,0.058840669933351755
23.05,0.009306481006445207,0.0015328767487746756,0.0046097353303798366,0.004187403870801889,0.00028900679838540837,0.0011341199976577033,0.0010556166227987745,0.0002416355454107051,0.0002256086990526312,5.532442158358659e-05,0.00019689561233348873,0.0001819577317190634,2.430631109144385e-05,2.2122753722596048e-05,0.05849894887505868
23.1,0.009283048330106174,0.0015328464943312988,0.004575532434611182,0.004154616069775678,0.0002886398971212461,0.0011261342388061294,0.001047642143122848,0.00023827571156079063,0.00022243088440815207,5.52020431689743e-05,0.00019553411926274373,0.0001806006398801174,2.396674511119204e-05,2.1809853303349682e-05,0.058159724778887006
23.150000000000002,0.009259646347399949,0.0015328089969995017,0.004541576890010595,0.004122079682064892,0.00028829266207389977,0.0011181937431668661,0.0010397187379773153,0.00023496591429828442,0.0002193009182606585,5.508531993479042e-05,0.00019417966474910786,0.00017925170853835723,2.3632240204813515e-05,2.1501664165037088e-05,0.057822975875558236
23.200000000000003,0.009236275225494332,0.0015327635564853393,0.004507867177945206,0.0040897930241514426,0.000287964372347843,0.0011102985154277758,0.001031846309298536,0.00023170536531321633,0.00021621803932445717,5.497406555436299e-05,0.00019283226872122115,0.00017791093715887848,2.3302715806544387e-05,2.1198110188592225e-05,0.05748868066794492
23.25,0.009212935129966338,0.001532709493655556,0.004474401783515615,0.00405775441852226,0.00028765432359159556,0.001102448553616677,0.0010240247534856065,0.0002284932892878375,0.00021318149897795583,5.4868097910636064e-05,0.00019149194957802573,0.00017657832390045687,2.297809824552548e-05,2.0899123630876008e-05,0.05715681793308864
23.3,0.009189626224806631,0.0015326461501456439,0.004441179195663722,0.004025962193758832,0.00028736182770382814,0.0010946438492568749,0.001016253961553974,0.0002253289236749234,0.0002101905610455348,5.476723902061142e-05,0.00019015872422201838,0.00017525386564843653,2.2658318224895527e-05,2.06046419442626e-05,0.056827366691021695
23.35,0.009166348672424012,0.0015325728879732158,0.004408197907277826,0.003994414684623939,0.0002870862125433812,0.001086884387520338,0.0010085338192863454,0.00022221151847995097,0.0002072445015832689,5.467131496080622e-05,0.00018883260809195371,0.00017393755804698488,2.2343306722633084e-05,2.0314602570974233e-05,0.05650030615514794
23.400000000000002,0.009143102633649937,0.0015324890891566527,0.004375456415294958,0.003963110232145582,0.00028682682164317825,0.0010791701473785258,0.0010008642073809106,0.00021914033604707753,0.0002043426086684268,5.458015579372044e-05,0.00018751361519501672,0.00017262939553074557,2.203299137754401e-05,2.002893833415832e-05,0.056175615688166924
23.450000000000003,0.009119888267743079,0.0015323941553389822,0.004342953220800551,0.003932047183698195,0.00028658301392801475,0.0010715011017508895,0.0009932450015969166,0.0002161146508488577,0.00020148418219268418,5.44935954953079e-05,0.0001862017581384751,0.00017132937135592898,2.1727295165181966e-05,1.9747575722707886e-05,0.05585327478454327
23.5,0.009096705732393942,0.0015322875074169488,0.004310686829125456,0.0039012238930811647,0.0002863541634362015,0.001063877217651061,0.00098567607289762,0.00021313374927963178,0.00019866853365898345,5.4411471883444434e-05,0.00018489704816080868,0.00017003747763087541,2.142613801415846e-05,1.947043690467268e-05,0.05553326308713146
23.55,0.009073555183729497,0.0015321685851752294,0.004278655749940348,0.0038706387205947063,0.0002861396590450409,0.0010562984563307442,0.000978157287590643,0.00021019692945251994,0.00019589498598197372,5.433362654738735e-05,0.00018359949516230366,0.00016875370534611618,2.11294405536118e-05,1.9197444452738203e-05,0.05521556042861976
23.6,0.009050436776317878,0.0015320368469257566,0.004246858497347576,0.0038402900331131564,0.0002859389042001134,0.0010487647734213326,0.0009706885074657743,0.00020730350099996172,0.00019316287329197094,5.425990477822064e-05,0.00018230910773510205,0.000167478044403949,2.0837128138058107e-05,1.892852644257453e-05,0.054900146876342835
23.650000000000002,0.009027350663173103,0.0015318917691521008,0.004215293589970481,0.0038101762041557,0.00028575131664834925,0.0010412761190732615,0.0009632695899302303,0.00020445278487773435,0.00019047154074237096,5.4190155500280785e-05,0.00018102589319270144,0.00016621048364753174,2.054913317220636e-05,1.866361942855497e-05,0.054587002757579724
23.700000000000003,0.009004296995759838,0.0015317328461588726,0.004183959551040215,0.003780295613954599,0.0002855763281748624,0.0010338324380931218,0.0009559003881414183,0.00020164411317239204,0.00018782034432045743,5.412423120355879e-05,0.0001797498575989192,0.0001649510108894998,2.0265394598937655e-05,1.8402667856871007e-05,0.05427610865215013
23.75,0.0089812759239982,0.0015315595897260985,0.004152854908480135,0.00375064664952096,0.0002854133843435193,0.0010264336700785495,0.0009485807511372265,0.00019887682891206451,0.00018520865066154276,5.4061987877073604e-05,0.00017848100579634957,0.00016369961294011403,1.9985854788412015e-05,1.8145620203933847e-05,0.05396744535498781
23.8,0.008958287596268594,0.001531371528768527,0.004121978194987752,0.0037212277047080715,0.000285261944241217,0.0010190797495509092,0.0009413105239638711,0.00019615028588055512,0.00018263583686638213,5.400328494321231e-05,0.00017721934143435298,0.00016245627563495361,1.971045530649314e-05,1.789242369086506e-05,0.053660993825708395
23.85,0.008935332159416599,0.0015311682089998208,0.0040913279481143445,0.0036920371802723864,0.0002851214802258432,0.0010117706060857993,0.0009340895478013363,0.00019346384843468313,0.00018010129032180504,5.394798519303196e-05,0.00017596486699662174,0.00016122098386217557,1.9439133562726977e-05,1.764302008197732e-05,0.05335673514822006
23.900000000000002,0.00891240975875787,0.0015309491926015913,0.004060902710342209,0.0036630734839321498,0.00028499147767788993,0.0010045061644413874,0.00092691766008643,0.00019081689132480922,0.00017760440852450325,5.389595472251706e-05,0.0001747175838283549,0.0001599937215893604,1.9171821906121873e-05,1.7397344532688203e-05,0.05305465051844227
23.950000000000003,0.008889520538083092,0.0015307140578972279,0.004030701029159621,0.003634335030423744,0.0002848714347556925,0.000997286344684604,0.000919794694633491,0.00018820879951849108,0.000175144598907922,5.384706286978649e-05,0.0001734774921630647,0.00015877447188995849,1.8908449573008127e-05,1.7155327999294216e-05,0.05275472126482425
24.0,0.008866664639662963,0.001530462399030481,0.0040007214571335424,0.0036058202415557876,0.0002847608621542644,0.0009901110623152143,0.0009127204817527773,0.00018563896802721304,0.00017272127867219806,5.380118215324296e-05,0.00017224459114901833,0.00015756321696933795,1.864894656041298e-05,1.6916902061655853e-05,0.052456928891062675
24.05,0.00884384220425321,0.0015301938256487505,0.003970962551980083,0.0035775275462610087,0.00028465928286769773,0.0009829802283877844,0.0009056948483665637,0.00018310680173613464,0.0001703338746170896,5.375818821065769e-05,0.00017101887887530787,0.00015635993819041998,1.8393247619782163e-05,1.6682003909061928e-05,0.052161255120299524
24.1,0.00882105337109964,0.0015299079625910369,0.003941422876632805,0.003549455380645975,0.0002845662319550998,0.000975893749631573,0.000898717618122985,0.00018061171523680753,0.0001679818229778473,5.371795973918325e-05,0.00016980035239753938,0.00015516461609887833,1.8141294528142416e-05,1.645057919229654e-05,0.051867681919645775
24.150000000000002,0.00879829827794323,0.0015296044495805073,0.003912100999308847,0.003521602188038674,0.0002844812563100339,0.0009688515285683574,0.0008917886115076477,0.00017815313266280502,0.00016566456926397048,5.3680378436287056e-05,0.00016858900776313412,0.000153977230447874,1.7893035598344733e-05,1.6222581447954412e-05,0.05157619149311373
24.200000000000003,0.008775577061025242,0.0015292829409216334,0.003882995493572944,0.0034939664190340087,0.00028440391443343324,0.000961853463628227,0.0008849076459530463,0.00017573048752821515,0.0001633815681007998,5.364532894159844e-05,0.0001673848400362495,0.00015279776022230412,1.7648422655072424e-05,1.5997968369247148e-05,0.05128676624550953
24.25,0.00875288985509237,0.0015289431052018547,0.003854104938399365,0.0034665465315372513,0.0002843337762099563,0.0009548994492633586,0.0008780745359458127,0.0001733432225689463,0.00016113228307389462,5.361269877966214e-05,0.00016618784332233721,0.0001516261836625537,1.7407406843304605e-05,1.5776696612252372e-05,0.05099938873288616
24.3,0.00873023679340192,0.0015285846249977197,0.0038254279182317946,0.0034393409908054693,0.00028427042268775116,0.0009479893760597984,0.0008712890931318279,0.00017099078958679435,0.00015891618657614488,5.3582378303590835e-05,0.00016499801079236325,0.00015046247828775044,1.7169935143336977e-05,1.5558717461104988e-05,0.05071404162099409
24.35,0.008707618007727024,0.0015282071965854644,0.0037969630230412217,0.0034123482694869995,0.0002842134458615964,0.000941123130847277,0.0008645511264192303,0.0001686726492962253,0.0001567327596575705,5.355426063960917e-05,0.00016381533470671445,0.00014930662091853215,1.693594913361726e-05,1.5343975262699163e-05,0.05043070766935786
24.400000000000002,0.008685033628361889,0.0015278105296559767,0.0037687088483818265,0.003385566847658966,0.00028416244845938537,0.0009343005968070712,0.0008578604420793451,0.0001663882711738219,0.0001545814918777575,5.3528241632481174e-05,0.00016263980643880285,0.0001481585876993342,1.6705386533513052e-05,1.5132409291582184e-05,0.050149369747070814
24.450000000000003,0.008662483784127055,0.001527394347034105,0.003740663995444937,0.00335899521286291,0.00028411704373192077,0.0009275216535779428,0.0008512168438455685,0.00016413713331034957,0.00015246188116088582,5.350421979181246e-05,0.00016147141649836656,0.00014701835412020027,1.6478184831187106e-05,1.4923958195493168e-05,0.04987001087243141
24.5,0.008639968602374707,0.0015269583844022638,0.0037128270711110703,0.003332631860138557,0.00028407685524598587,0.0009207861773601739,0.0008446201330102361,0.00016191872226539435,0.00015037343365330137,5.348209623921792e-05,0.00016031015455444814,0.0001458858950381095,1.625428540202051e-05,1.4718565063262068e-05,0.04959261425829239
24.55,0.008617488208993994,0.001526502390028291,0.003685196688000088,0.003306475292055747,0.000284041516680659,0.0009140940410177198,0.0008380701085195023,0.00015973253292452644,0.00014831566358358643,5.3461774656345345e-05,0.00015915600945802066,0.00014476118469780558,1.6033636330264303e-05,1.4516180915120016e-05,0.04931716334277386
24.6,0.008595042728416397,0.0015260261244975125,0.0036577714645195224,0.0032805240187445952,0.00028401067162683695,0.0009074451141785087,0.0008315665670662673,0.00015757806835894713,0.0001462880931250854,5.3443161233744756e-05,0.00015800896926423271,0.00014364419675211534,1.5816192722249017e-05,1.4316765124786941e-05,0.04904364179154944
24.650000000000002,0.008572632283621108,0.001525529360448966,0.003630550024911074,0.003254776557923878,0.0002839839733899333,0.0009008392633329024,0.000825109303181171,0.00015545483968757153,0.0001442902522608392,5.342616462057353e-05,0.0001568690212542476,0.00014253490428174943,1.5601914383096897e-05,1.4120282613503706e-05,0.04877203347023353
24.700000000000003,0.008550256996140438,0.0015250118823157417,0.003603530999295329,0.003229231434927708,0.0002839610847957176,0.0008942763519303469,0.0008186981093216915,0.00015336236594150663,0.0001423216786508871,5.341069587512695e-05,0.00015573615195666927,0.00014143327981459524,1.539076185044016e-05,1.3926699025478005e-05,0.048502322398100706
24.75,0.008527916986065266,0.0015244734860693915,0.003576713023714734,0.0032038871827305216,0.00028394167799926064,0.0008877562404742339,0.0008123327759593728,0.00015130017393088127,0.00014038191750189314,5.339666841618441e-05,0.00015461034716855986,0.00014033929534452627,1.5182692458987853e-05,1.3735975927264196e-05,0.04823449270208737
24.8,0.008505612372050487,0.0015239139789683647,0.0035500947401748387,0.0031787423419704086,0.0002839254342969516,0.0008812787866149942,0.0008060130916652097,0.00014926779811398548,0.0001384705214390543,5.338399797516125e-05,0.0001534915919760628,0.00013925292234976308,1.497765807445827e-05,1.3548068033982546e-05,0.04796852858964725
24.85,0.008483343271320512,0.0015233331793104233,0.0035236747966838665,0.003153795460970839,0.0002839120439415524,0.0008748438452414511,0.0007997388431932236,0.0001472647804686807,0.0001365870503802523,5.3372602549056734e-05,0.00015237987077464825,0.00013817413181082448,1.477560542070848e-05,1.336292358999239e-05,0.04770441435092158
24.900000000000002,0.008461109799674777,0.00152273091618899,0.003497451847290612,0.003129045095760784,0.0002839012059602544,0.0008684512685704494,0.000793509815562251,0.0001452906703660376,0.0001347310714124054,5.3362402354188366e-05,0.00015127516728898708,0.00013710289422809777,1.4576478840799705e-05,1.3180487711252544e-05,0.04744213438843035
24.950000000000003,0.008438912071493283,0.0015221070292533894,0.003471424552120719,0.003104489810093298,0.0002838926279757033,0.0008621009062347876,0.0007873257921359757,0.00014334502444616419,0.00013290215866998366,5.335331978070299e-05,0.00015017746459245005,0.00013603917963904546,1.4380224335210059e-05,1.3000707287883947e-05,0.047181673261248044
25.0,0.008416750199742154,0.0015214613684729318,0.0034455915774113557,0.003080128175462575,0.0002838860260299567,0.0008557926053694745,0.0007811865547012337,0.0001414274064961851,0.0001310998932156477,5.3345279347854824e-05,0.00014908674512621525,0.0001349829576350506,1.4186793217081612e-05,1.2823535432931893e-05,0.04692301572493986
25.05,0.008394624295979215,0.0015207937939047992,0.0034199515955443192,0.003055958771119507,0.0002838811244113407,0.0008495262106963304,0.0007750918835446141,0.00013953738733033275,0.0001293238629229728,5.333820766004053e-05,0.00014800299071796057,0.00013393419737789362,1.3996143904285797e-05,1.264893367882711e-05,0.04666614675054536
25.1,0.008372534470359612,0.0015201041754656869,0.003394503285077611,0.003031980184085802,0.00028387765548416985,0.0008433015646069624,0.0007690415575273897,0.00013767454467211577,0.0001275736623612228,5.3332033363581405e-05,0.00014692618260012273,0.00013289286761585675,1.3808241137292836e-05,1.2476871058443247e-05,0.04641105151458732
25.150000000000002,0.008350480831641428,0.0015193923927071576,0.0033692453307754863,0.0030081910091666587,0.00028387535952129625,0.0008371185072441256,0.0007630353541587975,0.0001358384630385247,0.00012584889268213496,5.3326687104242674e-05,0.00014585630142771288,0.00013185893669945812,1.3623052950981319e-05,1.2307320465809674e-05,0.04615771536378826
25.200000000000003,0.008328463487191337,0.001518658334594664,0.0033441764236370286,0.002984589848962049,0.00028387398453945324,0.0008309768765815012,0.0007570730496676993,0.0001340287336262415,0.00012414916150868164,5.332210148548008e-05,0.00014479332729569824,0.0001308323725968354,1.3440546618687261e-05,1.2140253764648127e-05,0.04590612376817636
25.25,0.008306482542990276,0.0015179018992901945,0.0033192952609232677,0.0029611753138766347,0.00028387328613735917,0.0008248765085019095,0.0007511544190726499,0.00013224495419981639,0.00012247408282577293,5.3318211027404176e-05,0.0001437372397559739,0.00012981314290880995,1.3260685174867145e-05,1.197563758375321e-05,0.04565626228064104
25.3,0.008284538103639128,0.0015171229939385008,0.0032946005461828637,0.002937946022128338,0.00028387302733654646,0.0008188172368739792,0.000745279236250394,0.000130486728981777,0.00012082327687286515,5.331495212645294e-05,0.00014268801783395808,0.00012880121488366742,1.30834258699789e-05,1.1813431434582543e-05,0.04540811651816416
25.35,0.00826263027236444,0.001516321534456863,0.0032700909892764045,0.002914900599755618,0.00028387297842488225,0.0008127988936273,0.0007394472740028264,0.00012875366854463746,0.00011919637003844294,5.3312263015763656e-05,0.00014164564004484628,0.00012779655543168817,1.2908721137649056e-05,1.1653588850461625e-05,0.04516167217124411
25.400000000000002,0.00824075915102415,0.0015154974453283475,0.0032457653063993138,0.002892037680623451,0.0002838729168027455,0.0008068213088260725,0.0007336583041224314,0.00012704538970477122,0.00011759299475633912,5.331008372623513e-05,0.00014061008440954817,0.00012679913113944284,1.2736521672553821e-05,1.1496061066063901e-05,0.04491691503701785
25.450000000000003,0.008218924840113336,0.0015146506593985173,0.003221622220103421,0.0028693559064280646,0.0002838726268318273,0.0008008843107412834,0.0007279120974562338,0.0001253615154181168,0.0001160127894038614,5.330835604827156e-05,0.00013958132847031906,0.00012580890828385325,1.2566780410689125e-05,1.1340801789972387e-05,0.04467383106256479
25.5,0.00819712743876998,0.0015137811176755506,0.0031976604593172094,0.002846853926700451,0.00028387189968651983,0.000794987725921425,0.0007222084239682832,0.0001237016746776832,0.00011445539820169303,5.330702349419924e-05,0.00013855934930608277,0.0001248258528460015,1.2399455878447758e-05,1.1187771231630479e-05,0.04443240638122534
25.55,0.008175367044780755,0.0015128887691337248,0.0031738787593647583,0.0028245303988086706,0.0002838705332078606,0.0007891313792617787,0.000716547052800697,0.00012206550241282284,0.00011292047111553512,5.330603126134738e-05,0.00013754412354743457,0.0001238499305246628,1.2234513641297365e-05,1.103693786021828e-05,0.04419262732772245
25.6,0.008153643754586824,0.001511973570520226,0.0031502758619834374,0.0028023839879590022,0.00028386833175999746,0.0007833150940722892,0.0007109277523332897,0.00012045263939024206,0.00011140766375946117,5.3305326195784094e-05,0.00013653562739131614,0.00012288110674954438,1.207192531798829e-05,1.088827725533097e-05,0.04395448042610878
25.650000000000002,0.00813195766328966,0.001511035486165238,0.003126850515340334,0.002780413367195936,0.00028386510608914193,0.0007775386921440443,0.0007053502902418076,0.00011886273211671658,0.0001099166373009511,5.330485675669865e-05,0.00013553383661536224,0.00012191934669422356,1.1911665547380174e-05,1.0741768509455542e-05,0.04371795235484765
25.700000000000003,0.008110308864656881,0.0015100744877952741,0.003103601474047472,0.00275861721740105,0.0002838606731849768,0.0007718019938143845,0.000699814433554796,0.00011729543274348317,0.00010844705836757623,5.3304572981420906e-05,0.00013453872659193673,0.00012096461528880018,1.1753708054662381e-05,1.0597389547425963e-05,0.04348302990180586
25.75,0.0080886974511281,0.0015090905543497053,0.0030805274991758357,0.002736994227290803,0.0002838548561444851,0.0007661048180306638,0.0006943199487091241,0.0001157503989722774,0.00010699859895530522,5.330442645106896e-05,0.00013355027230188936,0.00012001687723229231,1.1598022279636284e-05,1.045511310630984e-05,0.04324969992546972
25.8,0.008067123513820789,0.0015080836718004476,0.0030576273582682105,0.0027155430934132437,0.0002838474840381672,0.0007604469824126786,0.0006888666016041857,0.00011422729396298766,0.00010557093633840142,5.3304370256816014e-05,0.0001325684483480715,0.00011907609700481088,1.1444571797797227e-05,1.0314904842281019e-05,0.04301794933610655
25.85,0.008045587142536158,0.0015070538329747664,0.0030348998253508968,0.002694262520143701,0.0002838383917786138,0.0007548283033137924,0.0006834541576548079,0.0001127257862428987,0.00010416375298088484,5.330435896676755e-05,0.0001315932289686487,0.00011814223887954434,1.129331508924362e-05,1.0176724224184296e-05,0.04278776510305049
25.900000000000002,0.008024088425765057,0.001506001037381156,0.003012343680944281,0.0026731512196794356,0.000283827419991402,0.0007492485958807683,0.00067808238184288,0.0001112455496174941,0.00010277673644952848,5.3304348593440006e-05,0.00013062458805023215,0.00011721526693456651,1.1144208348292536e-05,1.0040527849782921e-05,0.04255913428469922
25.950000000000003,0.008002627450693876,0.0015049252910382554,0.0029899577120723136,0.002652207912033309,0.0002838144148882818,0.0007437076741123349,0.0006727510387677334,0.00010978626308279206,0.00010140957932836354,5.3304296561832095e-05,0.00012966249914083484,0.00011629514506446139,1.09972092947481e-05,9.906273954216112e-06,0.042332044069683106
26.0,0.007981204303210473,0.0015038266063067609,0.0029677407122709115,0.0026314313250264815,0.00028379922814262155,0.000738205350916504,0.0006674598926952915,0.00010834761073918658,0.00010006197913466559,5.330416167807996e-05,0.000128706935462639,0.00011538183699173879,1.085228060769279e-05,9.773926477465827e-06,0.04210648181389033
26.05,0.007959819067910098,0.0015027050017242935,0.002945691481595293,0.0026108201942801573,0.0002837817167670802,0.0007327414381666587,0.0006622087076060111,0.00010692928170676719,9.873363823639538e-05,5.330390409868725e-05,0.00012775786992454886,0.00011447530627800436,1.070939176203176e-05,9.643457247586654e-06,0.0418824350598091
26.1,0.007938471828101357,0.0015015605018431845,0.002923808826626299,0.0025903732632064206,0.0002837617429934746,0.0007273157467564361,0.0006569972472416406,0.00010553097004209254,9.742426377106935e-05,5.330348530032116e-05,0.00012681527513450376,0.00011357551633485116,1.0568518633120907e-05,9.514845530011757e-06,0.04165989153115015
26.150000000000002,0.007917162665812159,0.0015003931370711381,0.0029020915604756844,0.0025700892829981564,0.00028373917415481083,0.0007219280866534163,0.0006518252751508114,0.0001041523746563904,9.613356756603288e-05,5.3302868050165404e-05,0.00012587912341153307,0.00011268243043445144,1.0429641031147133e-05,9.388075133361562e-06,0.04143883910453801
26.200000000000003,0.007895891661795688,0.0014992029435147332,0.0028805385027904275,0.0025499670126181003,0.00028371388256944813,0.0007165782669516442,0.0006466925547334876,0.00010279319923516023,9.486126606011254e-05,5.330201637682111e-05,0.00012494938679755442,0.00011179601171985035,1.0292739050877212e-05,9.263130115566683e-06,0.04121926576807662
26.25,0.00787465889553639,0.0014979899628257257,0.002859148479756073,0.002530005218787033,0.00028368574542736474,0.0007112660959229998,0.0006415988492842932,0.00010145315215915337,9.360708022662264e-05,5.330089554174666e-05,0.00012402603706893154,0.00011091622321498253,1.0157789519339227e-05,9.139990601625064e-06,0.04100115958098715
26.3,0.007853464445255951,0.0014967542420501133,0.0028379203240991163,0.0025102026759711293,0.00028365464467849504,0.0007059913810674331,0.0006365439220347368,0.00010013194642670615,9.237073549770148e-05,5.329947201122775e-05,0.00012310904574781956,0.00011004302783444622,1.0024763765714962e-05,9.018630153693799e-06,0.04078450864785962
26.35,0.007832308387919321,0.0014954958334799254,0.0028168528750884773,0.0024905581663685135,0.00028362046692310765,0.0007007539291620905,0.0006315275361943576,9.88292995774036e-05,9.11519616899551e-05,5.3297713428869083e-05,0.0001221983841133268,0.00010917638839307226,9.893627460439416e-06,8.899015570077819e-06,0.04056930111576557
26.400000000000002,0.0078111907992407074,0.0014942147945076981,0.0027959449785360533,0.0024710704798950015,0.0002835831033041945,0.0006955535463093407,0.000626549454990807,9.754493361704843e-05,8.995049293138381e-05,5.329558858859929e-05,0.0001212940232125089,0.00010831626761531231,9.764342548879443e-06,8.781109140998522e-06,0.040355525194500697
26.450000000000003,0.007790111753689605,0.0014929111874836022,0.00277519548679639,0.002451738414169082,0.0002835424494018409,0.000690390037983725,0.0006216094417088906,9.627857494391397e-05,8.876606758956994e-05,5.3293067408181047e-05,0.00012039593387119446,0.00010746262814445234,9.63687059212017e-06,8.664872554199657e-06,0.040143169192365526
