Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(1),J_total_Pd_relativistic
17.1,0.012156693020351862,0.002075191499916906,0.01124224283166823,0.010751853831480987,0.0010407722492817811,0.0023498788185509086,0.002364236035205115,0.0016098244175650938,0.0015357068609736706,0.00026320216673908535,0.00039669430204048383,0.00039954217074470626,0.00018664065232340703,0.00017503844885503701,1.5118819103357917e-05,0.13057732888445134
17.150000000000002,0.012132489949366915,0.0020575699445243493,0.011168921990085932,0.010677154612782276,0.0010225445409291435,0.002341288645504962,0.002353911387750882,0.0015853616160890452,0.0015120858632379779,0.0002583290487651445,0.0003956130755640459,0.00039813753627787623,0.00018381903455479102,0.00017235772877426304,1.4836957940855146e-05,0.12966854964931473
17.2,0.0121082829143988,0.0020403732595061373,0.011095960513267283,0.010602859663329588,0.001004671674858013,0.0023326217610725357,0.002343525981201053,0.0015612873230577285,0.0014888442948999274,0.00025354792111352125,0.00039451254048384975,0.000396715619756173,0.0001810414249229037,0.00016971935380889836,1.4560395551388332e-05,0.12876760350627442
17.25,0.012084072263454789,0.002023593770533862,0.01102335873155137,0.010528968887297553,0.0009871485520471716,0.0023238802303377983,0.0023330820962865068,0.001537595221622411,0.0014659759143194838,0.0002488575459491378,0.00039339302612459133,0.0003952768421720562,0.0001783071405440812,0.0001671226573673778,1.4289060981258071e-05,0.1278744094827903
17.3,0.012059858343144018,0.0020072238980294995,0.010951116934162857,0.010455482147328514,0.0009699701035089375,0.00231506611143827,0.002322581993255914,0.0015142790969009663,0.001443474581978477,0.0002442566886114711,0.0003922548666186098,0.00039382162492879636,0.0001756155083237172,0.00016456698268590216,1.4022882404086688e-05,0.12698888764436936
17.35,0.012035641498671926,0.001991256156692195,0.010879235369824488,0.010382399265246322,0.0009531312915350492,0.0023061814544492573,0.0023120279111410198,0.0014913328344386113,0.0014213342589093347,0.0002397441181314301,0.00039109840042239694,0.000392350389482839,0.0001729658648383152,0.0001620516826781544,1.3761788494237772e-05,0.12611095907806108
17.400000000000002,0.0120114220738348,0.001975683155010459,0.01080771424736714,0.010309720022765567,0.000936627110879443,0.0022972283003237855,0.002301422067070124,0.0014687504186869638,0.001399549005143305,0.00023531860772510422,0.0003899239698533027,0.00039086355700373386,0.0001703575562279042,0.00015957611979569577,1.3505709443779368e-05,0.12524054587608302
17.45,0.011987200411014432,0.001960497594760326,0.010736553736337244,0.010237444162196123,0.0009204525898797079,0.002288208679886175,0.0022907666556279682,0.0014465259315013974,0.001378112978178112,0.0002309789352650425,0.0003887319206457565,0.00038936154805101653,0.0001677899381105536,0.00015713966592710086,1.3254576343501504e-05,0.12437757111850038
17.5,0.011962976851172863,0.0019456922704900119,0.010665753967601426,0.010165571387142858,0.000904602791518969,0.0022791246128774667,0.002280063848260282,0.0014246535506566623,0.001357020431464982,0.00022672388372971147,0.0003875226015263532,0.00038784478226745045,0.00016526237550250385,0.00015474170231437846,1.3008319696882358e-05,0.12352195885552567
17.55,0.011938751733847255,0.0019312600689916312,0.010595315033948336,0.010094101363200476,0.000889072814429943,0.0022699781070509508,0.0022693157927213235,0.0014031275483807608,0.0013362657129149993,0.00022255224163177578,0.00038629636380718143,0.0003863136780880494,0.0001627742427185239,0.00015238161943890278,1.2766869000986173e-05,0.12267363409097508
17.6,0.011914525397144835,0.0019171939687604677,0.01052523699068743,0.010023033718643305,0.0008738577938428381,0.002260771157316089,0.002258524612562751,0.0013819422899070046,0.0013158432634246854,0.00021846280342582185,0.0003850535609968006,0.0003847686524643018,0.000160324923249237,0.00015005881686539968,1.2530154069565777e-05,0.12183252276746502
17.650000000000002,0.011890298177737967,0.0019034870394423376,0.010455519856244665,0.009952368045109985,0.0008589529024787802,0.0022515057449291782,0.0022476924066622546,0.0013610922320442234,0.0012957476154207464,0.00021445436989614113,0.000383794548428298,0.00038321012060302424,0.00015791380964086063,0.00014777270309108742,1.2298106585334471e-05,0.12099855175221245
17.7,0.011866070410859315,0.001890132441269543,0.010386163612754995,0.009882103898282951,0.000844353351390391,0.0022421838367291456,0.0022368212487903984,0.0013405719217650608,0.00127597339142389,0.00021052574852516745,0.0003825196829038746,0.00038163849571927884,0.00015554030340353287,0.00014552269545097923,1.2070659973155215e-05,0.12017164882193213
17.75,0.011841842430297093,0.001877123424485905,0.0103171682066515,0.009812240798562601,0.0008300543907511136,0.0022328073844169,0.0022259131872141794,0.0013203759948122796,0.0012565153026316126,0.0002066757538431481,0.0003812293223554187,0.0003800541888028039,0.00015320381494202166,0.00014330822006799156,1.1847747649236541e-05,0.11935174264678457
17.8,0.011817614568390452,0.0018644533287613789,0.010248533549251152,0.009742778231736127,0.0008160513105948726,0.002223378323876727,0.00221497024433586,0.0013004991743230253,0.001237368147519872,0.00020290320775961774,0.00037992382552053583,0.0003784576083974396,0.00015090376347245326,0.00014112871178350764,1.162930169341144e-05,0.11853876277488279
17.85,0.011793387156024926,0.0018521155825967032,0.010180259517337016,0.009673715649640846,0.0008023394415075826,0.0022138985745382297,0.0022039944163656545,0.0012809362694709363,0.0012185268104635111,0.0001992069398772212,0.0003786035516335078,0.0003768491603930568,0.00014863957689950497,0.00013898361402821718,1.1415253578919817e-05,0.11773263961863965
17.900000000000002,0.011769160522628015,0.0018401037027185683,0.010112345953736841,0.009605052470822011,0.0007889141552720318,0.0022043700387773895,0.0021929876730269206,0.0012616821741260357,0.0011999862603753418,0.00019558578778842913,0.00037726886013066655,0.00037522924782953547,0.0001464106916728599,0.00013687237866693075,1.1205536183113202e-05,0.11693330444245009
17.95,0.011744934996164838,0.0018284112934657502,0.010044792667897965,0.009536788081185028,0.000775770865467608,0.0021947946013553357,0.0021819519572925266,0.0012427318655323012,0.0011817415493637566,0.00019203859735567497,0.0003759201103696836,0.00037359827071236344,0.0001442165526675654,0.00013479446588614518,1.1000084720919402e-05,0.1161406893499332
18.0,0.011720710903133903,0.0018170320461666555,0.009977599436458389,0.009468921834641972,0.0007629050280263076,0.0021851741288934643,0.0021708891851511154,0.0012240804030028076,0.0011637878114087413,0.00018856422297543342,0.0003745576613622968,0.0003719566258394436,0.0001420566131054713,0.00013274934414709373,1.0798835410601584e-05,0.11535472726974173
18.05,0.011696488568562974,0.0018059597385087238,0.00991076600381404,0.009401453053752408,0.0007503121417464574,0.0021755104693835913,0.0021598012454020358,0.0012057229266323555,0.001146120261056177,0.00018516152782675863,0.00037318187152002254,0.00037030470663870573,0.00013993033448402568,0.00013073649015100472,1.0601723308630402e-05,0.11457535194091499
18.1,0.011672268316005032,0.0017951882339001005,0.009844292082682017,0.009334381030358383,0.0007379877487655116,0.0021658054517318445,0.0021486899994777207,0.0011876546560274485,0.0011287341921302685,0.00018182938410478294,0.0003717930984124232,0.00036864290301611514,0.00013783718646604757,0.00012875538874282697,1.040868180780232e-05,0.11380249789963268
18.150000000000002,0.011648050467534336,0.0017847114808240089,0.009778177354659837,0.009267705026213584,0.0007259274349932925,0.002156060885335053,0.002137557281292368,0.0011698708890535228,0.0011116249764639835,0.00017856667323967818,0.0003703916985375217,0.00036697160121367174,0.00013577664672735474,0.00012680553274164476,1.0219644504571065e-05,0.11303610046798782
18.2,0.011623835343742586,0.0017745235121862251,0.009712421470780585,0.009201424273606595,0.0007141268305069923,0.0021462785596884247,0.0021264048971157885,0.0011523670005993028,0.0010947880626473493,0.00017537228610156524,0.0003689780271039666,0.00036529118367699474,0.0001337482008091926,0.00012488642276729721,1.0034547468412756e-05,0.11227609574340847
18.25,0.011599623263735169,0.001764618444656055,0.009647024052063866,0.009135537975978185,0.000702581609909225,0.002136460244023324,0.0021152346254713302,0.0011351384413581494,0.0010782189747934553,0.0001722451231918468,0.00036755243782455796,0.0003636020289321001,0.00013175134202145117,0.00012299756714255657,9.853329403848745e-06,0.1115224205868729
18.3,0.01157541454512753,0.0017549904780012088,0.00958198469006257,0.009070045308532641,0.0006912874926504048,0.002126607686974027,0.002104048217056835,0.0011181807366262943,0.0010619133113220305,0.0001691840948214289,0.0003661152827207444,0.00036190451147100067,0.00012978557139013203,0.00012113848186958328,9.675929461399706e-06,0.11077501260963453
18.35,0.011551209504041612,0.0017456338944169469,0.009517302947405295,0.009004945418843035,0.0006802402433166676,0.002116722616272327,0.002092847394687592,0.001101489485117798,0.0010458667437604156,0.0001661881212762754,0.0003646669119377002,0.0003601990016457818,0.00012785039759444163,0.0001193086905923265,9.50228506624293e-06,0.11003381016007095
18.400000000000002,0.0115270084551024,0.0017365430578498743,0.009452978358334434,0.008940237427450426,0.0006694356718845544,0.0021068067384689255,0.002081633853260312,0.0010850603577961186,0.0010300750155617935,0.0001632561329707336,0.0003632076735695939,0.0003584858655708345,0.00012594533684737345,0.000117507724463871,9.33233220489348e-06,0.10929875231242017
18.45,0.011502811711434576,0.0017277124133167473,0.009389010429239859,0.008875920428456963,0.0006588696339436285,0.002096861738680565,0.0020704092597371633,0.0010688890967221422,0.001014533940940511,0.0001603870705890518,0.0003617379134946661,0.00035676546503294677,0.00012406991273293988,0.0001157351219389594,9.1660080043354e-06,0.10856977885740797
18.5,0.011478619584659242,0.001719136486218643,0.009325398639188107,0.008811993490112833,0.0006485380308881704,0.0020868892803618854,0.002059175253148944,0.001052971513918529,0.0009992394037243255,0.00015757988521549848,0.00036025797521974524,0.0003550381574089608,0.0001222236560636838,0.00011399042859768863,9.00325292735406e-06,0.10784683029297382
18.55,0.011454432384890764,0.0017108098816508482,0.009262142440447112,0.008748455655397074,0.0006384368100790847,0.0020768910051010368,0.00204793344461651,0.0010373034902502458,0.000984187356223428,0.00015483353845348623,0.00035876819973385226,0.0003533042955907083,0.00012040610480839456,0.00011227319707964698,8.84401020558391e-06,0.10712984781338811
18.6,0.011430250420733696,0.001702727283708793,0.00919924125900632,0.008685305942592172,0.0006285619649770928,0.002066868532438078,0.0020366854173895755,0.001021880974321116,0.0009693738181160573,0.0001521470025340887,0.00035726892537055725,0.00035156422791692216,0.00011861680407046488,0.0001105829870935496,8.688222986587339e-06,0.10641877329694249
18.650000000000002,0.0114060739992798,0.0016948834547903682,0.009136694495092235,0.008622543345852454,0.0006189095352482934,0.0020568234597052528,0.0020254327269020734,0.0010066999813862524,0.0009547948753505503,0.0001495192604143372,0.00035576048767877323,0.0003498182981118222,0.00011685530604269118,0.00010891936538524348,8.535832105239491e-06,0.1057135492941193
18.7,0.011381903426105167,0.001687273234894945,0.009074501523679314,0.008560166835766258,0.0006094756068431217,0.002046757361888247,0.002014176900843256,0.0009917565922802187,0.0009404466790636571,0.00014694930586567166,0.00035424321930168127,0.0003480668452300663,0.00011512116988607901,0.00010728190558337991,8.386776832689463e-06,0.10501411901789472
18.75,0.011357739005267414,0.0016798915409194082,0.009012661694996156,0.008498175359911831,0.0006002563120497191,0.0020366717915075547,0.0020029194392437604,0.000977046952360757,0.0009263254445149433,0.00014443614355291279,0.0003527174498634842,0.0003463102036077681,0.00011341396156071313,0.00010567018796357526,8.240997936523172e-06,0.10432042633586025
18.8,0.011333581039302994,0.0016727333659515159,0.008951174335027028,0.008436567843407012,0.0005912478295227103,0.002026568278519123,0.0019916618145759024,0.0009625672704679454,0.0009124274500371242,0.00014197878910411545,0.00035118350586369005,0.0003445487028192996,0.00011173325369230231,0.00010408379925886744,8.098439977485711e-06,0.10363241576218563
18.85,0.01130942982922459,0.0016657937785608732,0.008890038746008586,0.008375343189452593,0.0005824463842883335,0.0020164483302334527,0.001980405471867446,0.000948313817898607,0.0008987490360021379,0.0001395762691716467,0.0003496417105786179,0.00034278266763961696,0.0001100786255276109,0.00010252233260649103,7.9590504477848e-06,0.10295003244777524
18.900000000000002,0.011285285674518591,0.001659067922087817,0.008829254206921844,0.008314500279869439,0.0005738482477268721,0.002006313431252375,0.001969151828828172,0.0009342829273958279,0.0008852866038027994,0.00013722762148482583,0.0003480923839698242,0.0003410124180118729,0.00010844966294383984,0.00010098538758826587,7.822776488337542e-06,0.10227322216895561
18.95,0.01126114887314268,0.001652551013930493,0.008768819973979334,0.008254037975629304,0.0005654497375332942,0.001996165043422738,0.0019579022759885632,0.0009204709921534207,0.0008720366148498559,0.00013493189489444856,0.00034653584259914863,0.000339238269020093,0.00010684595841944199,9.947257022350132e-05,7.689562387961554e-06,0.10160193131667566
19.0,0.011237019721523486,0.0016462383448303942,0.008708735281107407,0.00819395511737935,0.0005572472176569846,0.001986004605806261,0.001946658176849944,0.0009068744648351697,0.0008589955895842651,0.00013268814940950492,0.00034497239955009123,0.0003374605308667002,0.00010526711090537189,9.798349281378807e-05,7.559350391490361e-06,0.1009361068878942
19.05,0.011212898514554356,0.0016401252781566397,0.00864899934042373,0.008134250525960417,0.0005492370982214408,0.0019758335346648564,0.001935420868045467,0.0008934898566087113,0.000846160106504536,0.0001304954562263932,0.00034340236435525027,0.0003356795088546716,0.00010371272562847709,9.651777368640768e-05,7.43208415488753e-06,0.10027569647889685
19.1,0.011188785545593194,0.00163420724918924,0.008589611342709856,0.008074923002918954,0.0005414158354247604,0.0019656532234607056,0.0019241916595113177,0.0008803137361938685,0.0008335268012089371,0.0001283528977509165,0.000341826042929569,0.0003338955033740994,0.00010218241392566022,9.507503699265709e-05,7.3077115768783825e-06,0.09962064827859853
19.150000000000002,0.011164681106460395,0.001628479764401611,0.00853057045787892,0.008015971331012704,0.0005337799314217462,0.001955465042870438,0.0019129718346675663,0.000867342728925294,0.000821092365452412,0.00012625956761334628,0.00034024373750915997,0.00033210880989292596,0.00010067579318305867,9.36549126768701e-05,7.186184249468671e-06,0.0989709110600626
19.200000000000003,0.011140585487436879,0.0016229384007425804,0.008471875835438425,0.007957394274710088,0.0005263259341884188,0.0019452703408127585,0.0019017626506081001,0.0008545735158292522,0.0008088535462180209,0.00012421457067682726,0.0003386557465954887,0.00033031971895161827,9.91924868565964e-05,9.22570365761886e-05,7.067453948700375e-06,0.09832643417031935
19.25,0.011116498977262195,0.0016175788049181223,0.0084135266049481,0.00789919058068334,0.0005190504373697075,0.0019350704424888965,0.0018905653382990941,0.0008420028327143809,0.000796807144802735,0.00012221702303939365,0.0003370623649047086,0.00032852851616155905,9.773212446866928e-05,9.08810504874716e-05,6.951469419671954e-06,0.09768716752033134
19.3,0.011092421863132727,0.0016123966926730542,0.008355521876472805,0.007841358978295345,0.0005119500801110693,0.00192486665043527,0.00187938110278549,0.0008296274692762639,0.0007849500159174021,0.00012026605202986008,0.0003354638833219381,0.0003267354822069464,9.629434149143615e-05,8.952660206367456e-05,6.838176506729405e-06,0.09705306157696857
19.35,0.01106835443069998,0.0016073878480729236,0.008297860741030531,0.00778389818008028,0.0005050215468747699,0.0019146602445877883,0.0018682111234049957,0.000817444268215665,0.0007732790668007229,0.00011836079619784845,0.00033386058886027305,0.0003249408928500214,9.487877913185136e-05,8.819334455764461e-05,6.727521611982385e-06,0.09642406735714168
19.400000000000002,0.01104429696406896,0.0016025481227862977,0.008240542271035399,0.007726806882217976,0.0004982615672415235,0.0019044524823572137,0.001857056554009101,0.0008054501243702427,0.0007617912563470442,0.00011650040529820079,0.00033225276462432247,0.00032314501893946105,9.348508413081915e-05,8.688093657767424e-05,6.619455370053487e-06,0.09580013642241257
19.450000000000003,0.011020249745796632,0.0015978734353676721,0.008183565520735722,0.00767008376500208,0.0004916669156981872,0.001894244598715047,0.0018459185231906575,0.0007936419838595958,0.0007504835942478089,0.00011468404027002569,0.00033064068977806035,0.00032134812642179323,9.21129086846077e-05,8.558904202038996e-05,6.5139331603966965e-06,0.09518122087212721
19.5,0.01099621305689047,0.0015933597705412026,0.008126929526647102,0.007613727493302018,0.00048523441141217307,0.0018840378062894019,0.0018347981345175684,0.0007820168432434726,0.000739353140146483,0.00011291087321061622,0.00032902463951679306,0.00031955047635569733,9.076191049089605e-05,8.431733019270164e-05,6.410911903141807e-06,0.09456727333459239
19.55,0.010972187176807079,0.001589003178485458,0.008070633307980536,0.007557736717018748,0.00047896091799322273,0.0018738332954703588,0.0018236964667721512,0.0007705717486929775,0.0007283970028067828,0.00011118008734446807,0.0003274048850430545,0.00031775232492904973,8.94317528095041e-05,8.306547595936669e-05,6.310345946915691e-06,0.0939582469576819
19.6,0.010948172383450932,0.0015847997741193925,0.008014675867065595,0.0075021100715344,0.00047284334324317854,0.001863632234524313,0.0018126145741957722,0.0007593037951746232,0.000717612339294041,0.00010949087698762224,0.0003257816935462604,0.0003159539234785697,8.812210441061189e-05,8.183315971822327e-05,6.212185725805005e-06,0.09335409540084988
19.650000000000002,0.010924168953173153,0.0015807457363897165,0.007959056189768603,0.007446846178155729,0.0004668786388943514,0.0018534357697168275,0.0018015534867383378,0.0007482101256470522,0.0007069963541695222,0.0001078424475075436,0.00032415532818596524,0.0003141555185119107,8.68326393787424e-05,8.062006714994414e-05,6.116380456249208e-06,0.09275477282937244
19.700000000000003,0.010900177160770415,0.001576837307559853,0.00790377324590586,0.0073919436445514745,0.0004610638003370815,0.0018432450254435436,0.0017905142103122678,0.0007372879302702767,0.0006965462986975304,0.00010623401527874584,0.0003225260480785829,0.0003123573517320439,8.556303686846956e-05,7.942588888744858e-05,6.022882588771541e-06,0.09216023390978495
19.75,0.010876197279483904,0.0015730707925006534,0.00784882598965191,0.007337401065183629,0.0004553958663370623,0.0018330611043687012,0.001779497727050583,0.0007265344456272723,0.0006862594700651311,0.0001046648076343644,0.00032089410828743426,0.0003105596600637881,8.431298095721971e-05,7.825032032548855e-05,5.931650145255382e-06,0.091570433804547
19.8,0.010852229580998364,0.00156944255798304,0.007794213359942841,0.007283217021732622,0.0004498719187429793,0.0018228850875708375,0.001768504995568746,0.0007159469539577612,0.0006761332106143157,0.00010313406281387572,0.0003192597598159866,0.0003087626756823536,8.308216066430041e-05,7.70930616750957e-05,5.842644845108747e-06,0.09098532816474056
19.85,0.010828274335441243,0.0015659490319727429,0.007739934280874669,0.007229390083516505,0.0004444890821850069,0.001812718034695265,0.001757536951229929,0.0007055227824040366,0.0006661649070864501,0.00010164102990715939,0.00031762324960414714,0.0003069666260437932,8.187027006326702e-05,7.595381815741586e-05,5.755827522767919e-06,0.09040487312137654
19.900000000000002,0.0108043318113819,0.0015625867029272849,0.00768598766209675,0.007175918807904097,0.0004392445237646758,0.0018025609841129126,0.0017465945064133672,0.0006952593022686549,0.0006563519898788246,0.00010018496879509286,0.000315984820527462,0.0003051717339172643,8.067700832850474e-05,7.48323001043226e-05,5.671154677132769e-06,0.08982902527711573
19.950000000000003,0.010780402275830898,0.0015593521190953713,0.00763237239920028,0.007122801740722165,0.00043413545273661934,0.0017924149530851626,0.001735678550785497,0.0006851539282838473,0.0006466919323131493,9.876515008686832e-05,0.0003143447113990745,0.0003033782174190255,7.950207960551256e-05,7.37282228001529e-05,5.588579086493937e-06,0.08925774169989906
20.0,0.01075648599423939,0.0015562418878188303,0.007579087374101886,0.007070037416656665,0.0004291591201826849,0.001782280937934306,0.0017247899515735758,0.0006752041178924919,0.0006371822499158263,9.738085505421509e-05,0.0003127031569742954,0.00030158629004808853,7.834519274127836e-05,7.26413061117833e-05,5.508054042756688e-06,0.08869097991846801
20.05,0.010732583230498565,0.0015532526748372447,0.00752613145542229,0.007017624359648055,0.00042431281867887994,0.0017721599142192593,0.0017139295538414936,0.000665407370540485,0.0006278204997098303,9.603137556270535e-05,0.0003110603879576464,0.00029979616072344027,7.720606103288243e-05,7.157127413895032e-05,5.4295377385624025e-06,0.08812869791832983
20.1,0.010708694246939193,0.001550381203595417,0.007473503498860124,0.006965561083280761,0.00041959388195561385,0.0017620528369162104,0.0017030981807675098,0.0006557612269803692,0.0006186042795180449,9.471601400031681e-05,0.0003094166310122541,0.0002980080338227433,7.608440214523417e-05,7.051785511429769e-05,5.352994182628141e-06,0.08757085413652141
20.150000000000002,0.010684819304331232,0.0015476242545537943,0.007421202347560831,0.006913846091166771,0.0004149996845516698,0.0017519606406038485,0.0016922966339236413,0.0006462632685860478,0.0006095312272778801,9.343408320341554e-05,0.0003077721087714797,0.00029622210922240517,7.497993821609615e-05,6.948078158724609e-05,5.278389836627204e-06,0.08701740745463979
20.200000000000003,0.010660958661883527,0.0015449786645019838,0.0073692268324807375,0.0068624778773234375,0.0004105276414623381,0.0017418842396528713,0.0016815256935564585,0.0006369111166784453,0.0006005990203670195,9.218490638031866e-05,0.000306127039852689,0.00029443858233890843,7.389239601424692e-05,6.845979069529234e-05,5.205688645785542e-06,0.08646831719109456
20.25,0.010637112577243578,0.0015424413258754808,0.007317575772746277,0.006811454926545514,0.00040617520778212163,0.0017318245284194608,0.0016707861188690447,0.0006277024318619575,0.0005918053749401369,9.09678170325874e-05,0.00030448163887306844,0.00029265764417129615,7.282150696725671e-05,6.745462425019287e-05,5.134849456960451e-06,0.08592354309420437
20.3,0.010613281306497385,0.0015400091860757249,0.007266247976008384,0.006760775714771439,0.0004019398783424094,0.0017217823814424287,0.0016600786483038856,0.0006186349133715386,0.000583148045276419,8.978215887419535e-05,0.00030283611646739634,0.00029087948134471725,7.176700697211367e-05,6.646502850832846e-05,5.0658279338389025e-06,0.08538304533711298
20.35,0.010589465104169379,0.001537679246793602,0.007215242238792119,0.006710438709443974,0.00039781918734450774,0.0017117586536437599,0.0016494039998264803,0.0006097062984302854,0.0005746248231377507,8.862728574871236e-05,0.000301190679307676,0.00028910427615495707,7.072863607335844e-05,6.549075374387874e-05,4.998581515236682e-06,0.08484678451412074
20.400000000000002,0.010565664223222419,0.0015354485633364953,0.007164557346841483,0.0066604423698651384,0.00039381070798839396,0.0017017541805322675,0.001638762871209447,0.0006009143616173566,0.0005662335371373932,8.750256154463766e-05,0.00029954553012452595,0.0002873322066138884,6.970613820498656e-05,6.453155390560968e-05,4.9330735522828286e-06,0.08431472163703402
20.450000000000003,0.010541878915057864,0.001533314243958993,0.007114192075459494,0.006610785147545569,0.0003899120520975555,0.0016917697784101092,0.0016281559403169342,0.0005922569142460932,0.0005579720521190134,8.640736010901416e-05,0.0002979008677302233,0.0002855634464957903,6.869926115161229e-05,6.35871865837445e-05,4.869273377777446e-06,0.08378681813026487
20.5,0.010518109429515737,0.0015312734491973517,0.007064145189843526,0.0065614654865482945,0.0003861208697402581,0.0016818062445819082,0.0016175838653891435,0.0005837318037521869,0.0005498382685459074,8.534106515945083e-05,0.0002962568870432926,0.0002837981653844815,6.770775671808778e-05,6.265741327789058e-05,4.807152196339196e-06,0.08326303582447095
20.55,0.010494356014874933,0.0015293233912078105,0.0070144154454159285,0.0065124818238269785,0.00038243484884757564,0.0016718643575662354,0.0016070472853267769,0.0005753369130917534,0.0005418301219002672,8.430307019467587e-05,0.0002946137791145382,0.0002820365287212052,6.673138093345914e-05,6.174199971878083e-05,4.746677900243749e-06,0.08274333694965863
20.6,0.010470618917853532,0.0015274613331088488,0.006965001588149987,0.006463832589558701,0.0003788517148285065,0.0016619448773092318,0.0015965468199752432,0.0005670701601491747,0.0005339455820923496,8.329277840374084e-05,0.00029297173115443127,0.00028027869785319506,6.576989408287833e-05,6.084071594312884e-05,4.687812748571029e-06,0.08222768412905478
20.650000000000002,0.01044689838360917,0.001525684588327473,0.006915902354891201,0.006415516207471276,0.00037536923018248106,0.0016520485454001332,0.001586083070408447,0.0005589294971545559,0.0005261826528793873,8.230960257398789e-05,0.00029133092656177096,0.00027852483008283574,6.482306048667642e-05,5.995333599975163e-05,4.630515687325699e-06,0.08171604037446976
20.700000000000003,0.010423194655739477,0.0015239905199496172,0.006867116473673939,0.006367531095165176,0.00037198519410956243,0.001642176085288495,0.00157565661921201,0.0005509129101106681,0.0005185393712941079,8.135296499788952e-05,0.0002896915449535542,0.00027677507871733424,6.389064813625159e-05,5.907963744303646e-05,4.57474760545376e-06,0.08120836908281914
20.75,0.010399507976282604,0.0015223765400747382,0.006818642664033489,0.006319875664430118,0.0003686974421186265,0.0016323282025029087,0.0015652680307657726,0.0005430184182292316,0.0005110138070827095,8.042229737886258e-05,0.00028805376219599537,0.00027502959311881853,6.297242841036875e-05,5.821940093678534e-05,4.5204756344251035e-06,0.08070463403274307
20.8,0.0103758385857178,0.0015208401091746765,0.0067704796373135225,0.006272548321556314,0.0003655038456337965,0.001622505584871011,0.0015549178515254297,0.0005352440733764019,0.0005036040621521511,7.951704073615215e-05,0.0002864177504366369,0.0002732885187547944,6.20681760462373e-05,5.737241022152892e-05,4.46767330210398e-06,0.0802047993803481
20.85,0.010352186722966089,0.001519378735456863,0.006722626096969034,0.006225547467640502,0.0003624023115994015,0.001612708902740606,0.001544606610303174,0.0005275879595273295,0.0004963082700266219,7.863664530887659e-05,0.0002847836781374912,0.00027155199724891005,6.117766935837954e-05,5.6538452440092085e-05,4.416316391163512e-06,0.07970882965386136
20.900000000000002,0.010328552625390985,0.0015179899742319308,0.006675080738864736,0.006178871498886727,0.00035939078208371074,0.0016029388092017088,0.0015343348185472064,0.0005200481922296461,0.00048912459531304,7.778057045931769e-05,0.00028315171010914194,0.00026982016643198824,6.030069051452121e-05,5.5717318554361135e-05,4.366377482287271e-06,0.07921668974781011
20.950000000000003,0.0103049365287993,0.0015166714272858046,0.006627842251568978,0.006132518806901961,0.000356467233881692,0.0015931959403093462,0.0015241029706200015,0.0005126229180757543,0.00048205123317544943,7.694828457553798e-05,0.0002815220075457311,0.0002680931603932995,5.943702562793624e-05,5.490880351110708e-05,4.317823109954747e-06,0.07872834491763787
21.0,0.010281338667442016,0.0015154207422563258,0.006580909316643212,0.006086487778986616,0.0003536296781170302,0.001583480915306947,0.0015139115440752089,0.0005053103141837834,0.0004750864088181765,7.613926497340259e-05,0.0002798947280607512,0.0002663711095320482,5.858646455086623e-05,5.4112705986575894e-05,4.27061557656786e-06,0.07824376077531854
21.05,0.010257759274015212,0.0015142356120144708,0.006534280608927003,0.006040776798419956,0.0003508761598436313,0.0015737943368501618,0.001503760999933078,0.0004981085876870794,0.0004682283769776078,7.535299779808066e-05,0.00027827002572356505,0.0002646541406090357,5.774880046611147e-05,5.332882784036561e-05,4.224718153890172e-06,0.07776290328586702
21.1,0.010234198579661086,0.0015131137740502208,0.0064879547968186985,0.005995384244740521,0.00034820475764683347,0.0015641367912309688,0.0014936517829543144,0.0004910159752321074,0.0004614754214224629,7.45889779251003e-05,0.0002766480510965845,0.0002629423767984575,5.692382952153225e-05,5.255697362350002e-05,4.180100018750928e-06,0.07728573876414124
21.150000000000002,0.010210656813969021,0.0015120530098631307,0.006441930542551677,0.005950308494021533,0.0003456135832445291,0.00155450884860191,0.0014835843219122564,0.0004840307424846275,0.00045482585446241994,7.38467088610273e-05,0.00027502895127304707,0.00026123593773977707,5.611135072949195e-05,5.17969504579695e-05,4.13673747058851e-06,0.07681223387127235
21.200000000000003,0.010187134204976724,0.0015110511443576493,0.006396206502466309,0.0059055479191414,0.0003431007810884021,0.0015449110632003297,0.00147355902986329,0.00047715118364402586,0.00044827801646497194,7.312570264383715e-05,0.00027341286991534446,0.00025953493958962145,5.531116617440008e-05,5.104856835278892e-05,4.094610573976106e-06,0.07634235561042868
21.25,0.010163630979171438,0.0015101060452432347,0.006350781327277597,0.005861100890049325,0.00034066452796547106,0.0015353439735724813,0.0014635763044154135,0.00047037562096567415,0.0004418302753803811,7.242547974304664e-05,0.0002717999472938628,0.0002578394950736452,5.452308135797453e-05,5.031164071940209e-05,4.053697526990713e-06,0.07587607132210807
21.3,0.010140147361491214,0.0015092156224393064,0.00630565366233856,0.005816965774026079,0.0003383030326001213,0.0015258081027973711,0.0014536365279948678,0.00046370240429119007,0.0004354810262746027,7.174556895966806e-05,0.00027019032032629805,0.00025614971353832175,5.374690540997821e-05,4.958598470432785e-05,4.013970600192609e-06,0.0754133486794206
