Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(4),J_total_Se
25.75,0.006232167393842623,0.0013019335844614798,0.0007516160595823555,0.00022507605599793174,0.00013927006005638482,1.9554573656806607e-05,6.293757351230676e-06,8.305861265807609e-06,0.02099894095232566
25.8,0.006205252963925177,0.0012960276292588405,0.000743904797605477,0.00022406790335058755,0.00013779396733506287,1.9467219788578618e-05,6.198147807854631e-06,8.2174439429379e-06,0.020874675276139898
25.85,0.0061784427340450705,0.0012901351924922847,0.0007362783938878014,0.00022306127472103364,0.00013633465404084717,1.9379984813150745e-05,6.104114509515863e-06,8.130036020503187e-06,0.020751277948892144
25.900000000000002,0.0061517364667957155,0.0012842564774344953,0.000728735867323226,0.00022205622469817808,0.00013489192036878237,1.929287380153926e-05,6.011629456038598e-06,8.043625435633463e-06,0.02062874160791482
25.950000000000003,0.006125133923396011,0.001278391682855928,0.0007212762484287535,0.0002210528067759212,0.00013346556892731431,1.920589172428941e-05,5.920665179904475e-06,7.958200271368558e-06,0.020507058966525226
26.0,0.006098634863716332,0.0012725410030765205,0.0007138985792086182,0.0002200510733648868,0.00013205540471040411,1.9119043452532216e-05,5.831194735460434e-06,7.873748754981012e-06,0.020386222813109204
26.05,0.006072239046304296,0.0012667046280172933,0.0007066019130198634,0.00021905107580418904,0.00013066123506990366,1.9032333759045937e-05,5.743191688358262e-06,7.790259256314155e-06,0.020266226010217086
26.1,0.006045946228410332,0.0012608827432518382,0.0006993853144393653,0.000218052864373229,0.00012928286968819368,1.8945767319321623e-05,5.656630105220656e-06,7.707720286135497e-06,0.020147061493671545
26.150000000000002,0.006019756166013032,0.0012550755300576642,0.0006922478591322819,0.00021705648830351324,0.00012792012055108212,1.8859348712631985e-05,5.571484543528554e-06,7.626120494505269e-06,0.020028722271687168
26.200000000000003,0.005993668613844282,0.0012492831654674,0.0006851886337219244,0.00021606199579048908,0.00012657280192096375,1.8773082423102995e-05,5.487730041724827e-06,7.545448669160248e-06,0.019911201424001764
26.25,0.005967683325414197,0.001243505822319832,0.0006782067356610372,0.00021506943400538997,0.00012524073031023992,1.8686972840787603e-05,5.4053421095294235e-06,7.465693733912798e-06,0.019794492101019023
26.3,0.005941800053035832,0.001237743669310764,0.0006713012731044718,0.00021407884910708516,0.0001239237244549974,1.8601024262740915e-05,5.324296718461165e-06,7.386844747065092e-06,0.019678587522962532
26.35,0.0059160185478497,0.0012319968710436955,0.0006644713647832519,0.00021309028625392893,0.00012262160528894693,1.8515240894096406e-05,5.2445702925616455e-06,7.308890899838557e-06,0.019563480979041002
26.400000000000002,0.005890338559848063,0.0012262655880802933,0.0006577161398800079,0.00021210378961560283,0.00012133419591761908,1.8429626849142474e-05,5.166139699316559e-06,7.231821514818449e-06,0.019449165826624405
26.450000000000003,0.005864759837899026,0.001220549976990655,0.0006510347379057765,0.00021111940238494674,0.00012006132159281755,1.8344186152398908e-05,5.08898224077011e-06,7.155626044413571e-06,0.019335635490430974
26.5,0.005839282129770422,0.0012148501904033497,0.0006444263085781533,0.00021013716678977372,0.00011880280968732876,1.825892273969274e-05,5.013075644828158e-06,7.0802940693310884e-06,0.019222883461724974
26.55,0.005813905182153482,0.001209166377055223,0.0006378900117007821,0.00020915712410466336,0.00011755848966988647,1.8173840459233002e-05,4.938398056745829e-06,7.00581529706635e-06,0.019110903297524937
26.6,0.005788628740686312,0.0012034986818409638,0.0006314250170441787,0.00020817931466273062,0.00011632819308039137,1.8088943072683992e-05,4.864928030795552e-06,6.932179560407796e-06,0.01899968861982239
26.650000000000002,0.005763452549977152,0.0011978472458624141,0.0006250305042278676,0.00020720377786736412,0.00011511175350538306,1.8004234256236522e-05,4.7926445221113815e-06,6.85937681595677e-06,0.018889233114810774
26.700000000000003,0.0057383763536274345,0.0011922122064776193,0.0006187056626038274,0.00020623055220393103,0.00011390900655376447,1.7919717601676786e-05,4.721526878705745e-06,6.787397142662242e-06,0.018779530532124583
26.75,0.005713399894254641,0.0011865936973496079,0.0006124496911412302,0.00020525967525144445,0.00011271978983277715,1.7835396617452454e-05,4.651554833654741e-06,6.716230740370405e-06,0.018670574684088365
26.8,0.005688522913514945,0.0011809918484948904,0.000606261798312464,0.00020429118369418896,0.00011154394292422569,1.775127472973558e-05,4.582708497448219e-06,6.645867928389022e-06,0.018562359444975696
26.85,0.0056637451521256675,0.0011754067863316761,0.0006001412019804296,0.00020332511333330202,0.00011038130736095136,1.7667355283482042e-05,4.514968350501046e-06,6.576299144066568e-06,0.018454878750277817
26.900000000000002,0.005639066349887516,0.0011698386337277923,0.0005940871292870954,0.0002023614990983065,0.00010923172660355185,1.7583641543487053e-05,4.448315235821863e-06,6.507514941385976e-06,0.018348126595981847
26.950000000000003,0.00561448624570663,0.001164287510048303,0.0005880988165433032,0.000201400375058592,0.00010809504601734705,1.7500136695436503e-05,4.38273035183593e-06,6.439505989572995e-06,0.018242097037858476
27.0,0.005590004577616419,0.0011587535312028215,0.0005821755091198118,0.0002004417744348419,0.00010697111284958912,1.7416843846953807e-05,4.318195245358603e-06,6.372263071719091e-06,0.01813678419075894
27.05,0.005565621082799206,0.001153236809692506,0.0005763164613395656,0.0001994857296104024,0.00010585977620691479,1.733376602864188e-05,4.254691804716095e-06,6.305777083418748e-06,0.018032182227921228
27.1,0.005541335497607669,0.0011477374546567394,0.0005705209363711829,0.00019853227214259233,0.00010476088703303991,1.7250906195120142e-05,4.192202253010314e-06,6.24003903142121e-06,0.017928285380285368
27.150000000000002,0.005517147557586088,0.0011422555719194792,0.0005647882061236436,0.00019758143277394944,0.00010367429808669287,1.7168267226056095e-05,4.130709141524529e-06,6.175040032296449e-06,0.017825087935817597
27.200000000000003,0.005493056997491383,0.0011367912640352787,0.0005591175511421732,0.00019663324144341188,0.00010259986391978675,1.7085851927191278e-05,4.07019534326679e-06,6.110771311115378e-06,0.017722584238843417
27.25,0.005469063551313973,0.0011313446303349716,0.0005535082605053064,0.0001956877272974321,0.00010153744085582807,1.7003663031361432e-05,4.0106440466480786e-06,6.047224200144184e-06,0.017620768689389343
27.3,0.005445166952298413,0.0011259157669710144,0.0005479596317231218,0.0001947449187010206,0.0001004868869685603,1.6921703199510533e-05,3.9520387492921665e-06,5.984390137552681e-06,0.01751963574253314
27.35,0.005421366932963866,0.001120504766962487,0.0005424709706366378,0.00019380484324871863,9.944806206084163e-05,1.6839975021698592e-05,3.894363251974371e-06,5.922260666136664e-06,0.017419179907762705
27.400000000000002,0.005397663225124358,0.0011151117202397405,0.0005370415913183539,0.0001928675277754964,9.842082764375367e-05,1.6758481018102917e-05,3.837601652686281e-06,5.86082743205407e-06,0.017319395748343118
27.450000000000003,0.005374055559908846,0.0011097367136886937,0.0005316708159739316,0.0001919329983675757,9.740504691594089e-05,1.667722364001271e-05,3.7817383408237576e-06,5.800082183574943e-06,0.01722027788069203
27.5,0.005350543667781095,0.0011043798311947727,0.0005263579748450005,0.00019100128037317546,9.640058474317833e-05,1.6596205270816805e-05,3.7267579914954747e-06,5.740016769845075e-06,0.01712182097376313
27.55,0.005327127278559358,0.001099041153686489,0.0005211024061130785,0.00019007239841317775,9.54073076381659e-05,1.6515428226984336e-05,3.672645559949353e-06,5.6806231396632036e-06,0.01702401974843763
27.6,0.005303806121435874,0.0010937207591786577,0.0005159034558045996,0.0001891463763917138,9.442508374054833e-05,1.6434894759038283e-05,3.6193862761143607e-06,5.62189334027175e-06,0.01692686897692369
27.650000000000002,0.005280579924996164,0.0010884187228152472,0.0005107604776970325,0.00018822323750666747,9.345378279715784e-05,1.6354607052521596e-05,3.5669656392550843e-06,5.563819516160894e-06,0.016830363482163532
27.700000000000003,0.005257448417238149,0.0010831351169118602,0.0005056728332260819,0.00018730300426009555,9.24932761424786e-05,1.627456722895589e-05,3.5153694127366627e-06,5.506393907885972e-06,0.016734498137248397
27.75,0.005234411325591069,0.0010778700109978468,0.0005006398913939634,0.00018638569846856363,9.154343667933116e-05,1.6194777346792514e-05,3.4645836188976664e-06,5.449608850898063e-06,0.016639267864840875
27.8,0.005211468376934217,0.0010726234718580403,0.0004956610286787368,0.0001854713412733957,9.060413885977444e-05,1.6115239402355854e-05,3.414594534028547e-06,5.393456774387652e-06,0.01654466763660492
27.85,0.005188619297615494,0.0010673955635741234,0.0004907356289446937,0.00018455995315083774,8.967525866622472e-05,1.6035955330778862e-05,3.3653886834534186e-06,5.33793020014132e-06,0.01645069247264308
27.900000000000002,0.005165863813469772,0.0010621863475656136,0.0004858630833537814,0.00018365155392213262,8.875667359278837e-05,1.5956927006930566e-05,3.3169528367128542e-06,5.283021741411288e-06,0.016357337440941092
27.950000000000003,0.005143201649837067,0.0010569958826304724,0.0004810427902780579,0.00018274616276350684,8.784826262680765e-05,1.5878156246335568e-05,3.2692740028455563e-06,5.228724101797759e-06,0.016264597656819608
28.0,0.00512063253158054,0.001051824224985336,0.0004762741552131656,0.00018184379821606757,8.694990623061721e-05,1.5799644806085403e-05,3.222339425766745e-06,5.175030074143952e-06,0.016172468282392997
28.05,0.0050981561831043,0.0010466714283053624,0.00047155659069281214,0.000180944478195609,8.606148632350946e-05,1.5721394385741666e-05,3.1761365797411485e-06,5.121932539443684e-06,0.01608094452603514
28.1,0.005075772328371042,0.001041537543763702,0.00046688951620425193,0.00018004822000232848,8.518288626390765e-05,1.564340662823088e-05,3.130653164948603e-06,5.069424465761477e-06,0.015990021641852096
28.150000000000002,0.005053480690919489,0.0010364226200705819,0.00046227235810475273,0.00017915504033045028,8.431399083174375e-05,1.5565683120730983e-05,3.085877103140196e-06,5.017498907164983e-06,0.015899694929161545
28.200000000000003,0.005031280993881662,0.0010313267035120088,0.0004577045495390409,0.00017826495527775759,8.345468621104016e-05,1.548822539554941e-05,3.0417965333830434e-06,4.96614900266969e-06,0.015809959731978955
28.25,0.005009172959999968,0.0010262498379880903,0.00045318553035771433,0.0001773779803550317,8.260485997269317e-05,1.5411034930992708e-05,2.998399807891784e-06,4.915367975195791e-06,0.01572081143851031
28.3,0.004987156311644105,0.0010211920650509691,0.0004487147470366105,0.00017649413049539806,8.176440105745595e-05,1.5334113152227584e-05,2.9556754879448983e-06,4.865149130537077e-06,0.015632245480651397
28.35,0.004965230770827804,0.0010161534239423783,0.0004442916525971253,0.00017561342006357914,8.093319975912023e-05,1.5257461432133497e-05,2.913612339884081e-06,4.81548585634181e-06,0.01554425733349347
28.400000000000002,0.004943396059225376,0.0010111339516308093,0.00043991570652746563,0.00017473586286505323,8.011114770789356e-05,1.518108109214655e-05,2.8721993311948176e-06,4.766371621105396e-06,0.015456842514835296
28.450000000000003,0.0049216518981881,0.0010061336828482985,0.0004355863747048309,0.00017386147215511932,7.929813785397114e-05,1.5104973403094807e-05,2.831425626666476e-06,4.7177999731748e-06,0.015369996584701402
28.5,0.004899998008760422,0.0010011526501268295,0.00043130312931851197,0.0001729902606478679,7.849406445130041e-05,1.5029139586024947e-05,2.7912805846301833e-06,4.669764539764581e-06,0.015283715144866523
28.55,0.0048784341116959885,0.0009961908838343528,0.0004270654487938959,0.00017212224052505696,7.76988230415358e-05,1.4953580813020225e-05,2.7517537532728174e-06,4.622259025984427e-06,0.015197993838386093
28.6,0.004856959927473512,0.0009912484122104252,0.0004228728177173723,0.0001712574234448941,7.691231043818308e-05,1.4878298208009793e-05,2.7128348670255254e-06,4.575277213878128e-06,0.015112828349132785
28.650000000000002,0.004835575176312455,0.0009863252614014648,0.0004187247267621243,0.00017039582055072358,7.613442471093008e-05,1.480329284756927e-05,2.6745138430251216e-06,4.528812961473808e-06,0.015028214401338901
28.700000000000003,0.004814279578188547,0.0009814214554956279,0.0004146206726148003,0.00016953744247961898,7.536506517016303e-05,1.4728565761712625e-05,2.63678077764685e-06,4.482860201845368e-06,0.014944147759144641
28.75,0.004793072852849137,0.0009765370165573035,0.00041056015790305464,0.0001686822993708815,7.460413235166613e-05,1.4654117934675357e-05,2.599625943106982e-06,4.437412942185012e-06,0.014860624226152128
28.8,0.004771954719828365,0.0009716719646612303,0.0004065426911239467,0.00016783040087444315,7.38515280015026e-05,1.4579950305688937e-05,2.563039784133741e-06,4.39246526288673e-06,0.014777639644985033
28.85,0.004750924898462183,0.0009668263179262372,0.00040256778657319373,0.00016698175615917655,7.310715506107585e-05,1.4506063769746599e-05,2.5270129147051564e-06,4.348011316640688e-06,0.014695189896853918
28.900000000000002,0.004729983107903199,0.0009620000925486044,0.00039863496427526156,0.00016613637392110968,7.237091765236829e-05,1.443245917836039e-05,2.4915361148523507e-06,4.30404532753834e-06,0.014613270901127
28.950000000000003,0.00470912906713535,0.0009571933028350514,0.00039474374991428917,0.00016529426239154674,7.164272106335637e-05,1.4359137340309556e-05,2.4566003275269357e-06,4.2605615901882185e-06,0.01453187861490641
29.0,0.004688362494988425,0.0009524059612353498,0.00039089367476583605,0.00016445542934509556,7.092247173360011e-05,1.4286099022380266e-05,2.422196655531126e-06,4.21755446884227e-06,0.0144510090326098
29.05,0.004667683110152411,0.0009476380783745633,0.0003870842756294419,0.00016361988210760066,7.021007724000497e-05,1.421334495009667e-05,2.3883163585092446e-06,4.175018396532623e-06,0.014370658185557248
29.1,0.004647090631191689,0.0009428896630849191,0.00038331509476199416,0.00016278762756398386,6.950544628275495e-05,1.4140875808443378e-05,2.35495084999935e-06,4.13294787421872e-06,0.014290822141563433
29.150000000000002,0.004626584776559055,0.0009381607224373069,0.00037958567981188885,0.0001619586721659912,6.880848867141434e-05,1.4068692242579292e-05,2.322091694543674e-06,4.091337469944656e-06,0.0142114970045349
29.200000000000003,0.004606165264609592,0.0009334512617724118,0.00037589558375397973,0.0001611330219398474,6.811911531119689e-05,1.399679485854289e-05,2.2897306048566594e-06,4.050181818006657e-06,0.01413267891407244
29.25,0.004585831813614375,0.0009287612847314816,0.00037224436482530607,0.0001603106824938179,6.74372381894006e-05,1.3925184223948974e-05,2.2578594390493786e-06,4.009475618130585e-06,0.014054364045078503
29.3,0.004565584141774019,0.000924090793286728,0.00036863158646158867,0.00015949165902567902,6.676277036200603e-05,1.3853860868676884e-05,2.2264701979091298e-06,3.969213634659343e-06,0.0139765486073695
29.35,0.0045454219672320766,0.0009194397877713687,0.00036505681723448993,0.00015867595633009665,6.609562594043712e-05,1.3782825285550302e-05,2.1955550222330915e-06,3.929390695750135e-06,0.013899228845293075
29.400000000000002,0.004525345008088268,0.0009148082669093066,0.00036151963078962353,0.00015786357880591363,6.543572007848184e-05,1.3712077931008552e-05,2.1651061902148466e-06,3.890001692581397e-06,0.0138224010373501
29.450000000000003,0.004505352982411563,0.0009101962278444517,0.00035801960578531005,0.00015705453046334648,6.47829689593718e-05,1.3641619225769553e-05,2.1351161148827078e-06,3.851041578569371e-06,0.013746061495821455
29.5,0.00448544560825311,0.000905603666169687,0.00035455632583206783,0.0001562488149310922,6.41372897830186e-05,1.3571449555484411e-05,2.1055773415887456e-06,3.8125053685941685e-06,0.013670206566399529
29.55,0.004465622603658995,0.000901030575955479,0.0003511293794328307,0.00015544643546334483,6.349860075340532e-05,1.3501569271383695e-05,2.0764825455474497e-06,3.7743881382352416e-06,0.013594832627824238
29.6,0.004445883686682881,0.0008964769497781393,0.0003477383599238868,0.00015464739494672354,6.286682106613192e-05,1.3431978690915486e-05,2.047824529423015e-06,3.7366850230161836e-06,0.013519936091523724
29.650000000000002,0.004426228575398463,0.0008919427787477332,0.00034438286541652665,0.00015385169590711155,6.224187089611201e-05,1.3362678098375165e-05,2.0195962209641932e-06,3.699391217658707e-06,0.013445513401259478
29.700000000000003,0.004406656987911791,0.0008874280525356426,0.0003410624987393949,0.000153059340516407,6.162367138542016e-05,1.3293667745527085e-05,1.9917906706857587e-06,3.662501975345746e-06,0.013371561032775868
29.75,0.004387168642373439,0.0008829327594017835,0.0003377768673815376,0.00015227033059918649,6.101214463128761e-05,1.322494785221811e-05,1.964401049595596e-06,3.626012606993564e-06,0.013298075493454133
29.8,0.00436776325699052,0.0008784568862214797,0.0003345255834361352,0.0001514846676392813,6.040721367424475e-05,1.315651860698309e-05,1.937420646966458e-06,3.5899184805327586e-06,0.013225053321970605
29.85,0.004348440550038572,0.0008740004185119984,0.00033130826354491684,0.0001507023527862677,5.98088024864093e-05,1.308838016764236e-05,1.910842868151491e-06,3.554215020198103e-06,0.013152491087959226
29.900000000000002,0.004329200239873276,0.0008695633404587455,0.00032812452884324443,0.00014992338686187112,5.9216835959917734e-05,1.3020532661891277e-05,1.884661232442585e-06,3.518897705827078e-06,0.013080385391678275
29.950000000000003,0.004310042044942038,0.0008651456349411265,0.000324974004905861,0.0001491477703662852,5.86312398954989e-05,1.2952976187881844e-05,1.8588693709706804e-06,3.483962072167036e-06,0.013008732863681196
30.0,0.004290965683795433,0.0008607472835580742,0.0003218563216932955,0.00014837550348440655,5.80519409911882e-05,1.288571081479654e-05,1.8334610246471628e-06,3.4494037081908796e-06,0.012937530164491558
30.05,0.0042719708750984945,0.0008563682666532447,0.000318771113498915,0.0001476065860919852,5.747886683118036e-05,1.281873658341433e-05,1.808430042145481e-06,3.415218256421167e-06,0.012866773984281989
30.1,0.004253057337641871,0.0008520085633398878,0.00031571801889662004,0.00014684101776169233,5.691194587482002e-05,1.2752053506669018e-05,1.7837703779221861e-06,3.381401412262566e-06,0.012796461042557153
30.150000000000002,0.004234224790352838,0.0008476681515253898,0.00031269668068917175,0.00014607879776910507,5.635110744572755e-05,1.2685661570199893e-05,1.7594760902765403e-06,3.347948923342525e-06,0.012726588087840596
30.200000000000003,0.004215472952306166,0.0008433470079354939,0.000309706745857146,0.0001453199250986094,5.579628172105942e-05,1.2619560732894813e-05,1.7355413394479285e-06,3.314856588860102e-06,0.012657151897365479
30.25,0.004196801542734859,0.0008390451081382013,0.0003067478655085068,0.00014456439844922204,5.524739972090113e-05,1.2553750927425752e-05,1.7119603857502847e-06,3.2821202589428513e-06,0.012588149276769139
30.3,0.004178210281040742,0.0008347624265673523,0.00030381969482879046,0.00014381221624033136,5.4704393297791216e-05,1.2488232060776866e-05,1.6887275877427632e-06,3.249735834011654e-06,0.012519577059791367
30.35,0.004159698886804927,0.000830498936545896,0.00030092189303189664,0.00014306337661735904,5.416719512637524e-05,1.2423004014765196e-05,1.665837400435936e-06,3.2176992641534485e-06,0.012451432107976501
30.400000000000002,0.004141267079798131,0.0008262546103088444,0.0002980541233114748,0.00014231787745734201,5.363573869318758e-05,1.235806664655399e-05,1.6432843735327509e-06,3.186006548501717e-06,0.012383711310379054
30.450000000000003,0.004122914579990863,0.0008220294190259183,0.0002952160527929026,0.00014157571637443627,5.31099582865601e-05,1.2293419789158786e-05,1.6210631497035647e-06,3.154653734624677e-06,0.012316411583273063
30.5,0.0041046411075634755,0.0008178233328238864,0.00029240735248584765,0.00014083689072534272,5.2589788986656025e-05,1.2229063251946269e-05,1.599168462894547e-06,3.1236369179210742e-06,0.012249529869864951
30.55,0.004086446382916086,0.0008136363208085982,0.00028962769723740576,0.00014010139761465594,5.207516665562745e-05,1.2164996821125979e-05,1.5775951366687601e-06,3.0929522410234782e-06,0.012183063140009913
30.6,0.004068330126678367,0.0008094683510867188,0.00028687676568581085,0.0001393692339001371,5.156602792789547e-05,1.2101220260234995e-05,1.556338082579272e-06,3.0625958932090388e-06,0.012117008389931783
30.650000000000002,0.0040502920597192005,0.0008053193907871616,0.00028415424021470664,0.00013864039619791065,5.10623102005509e-05,1.2037733310615554e-05,1.5353922985736202e-06,3.0325641098175496e-06,0.012051362641946329
30.700000000000003,0.004032331903156207,0.0008011894060822267,0.00028145980690797584,0.0001379148808875864,5.056395162387461e-05,1.197453569188576e-05,1.5147528674290075e-06,3.0028531716767807e-06,0.01198612294418791
30.75,0.004014449378365143,0.000797078362208445,0.0002787931555051198,0.0001371926841173075,5.0070891091975964e-05,1.1911627102403427e-05,1.4944149552175964e-06,2.973459404534993e-06,0.01192128637033949
30.8,0.0039966442069891694,0.0007929862234871314,0.00027615397935718087,0.00013647380180872474,4.958306823354779e-05,1.1849007219723086e-05,1.4743738098012828e-06,2.94437917850052e-06,0.011856850019365886
30.85,0.003978916110948001,0.0007889129533446523,0.0002735419753832039,0.00013575822966189859,4.910042340273695e-05,1.1786675701046307e-05,1.454624759355372e-06,2.9156089074883796e-06,0.011792811015250348
30.900000000000002,0.003961264812446918,0.0007848585143324046,0.0002709568440272271,0.00013504596316012878,4.86228976701286e-05,1.1724632183665314e-05,1.4351632109205435e-06,2.887145048673782e-06,0.011729166506734265
30.950000000000003,0.003943690033985662,0.0007808228681465153,0.0002683982892157979,0.0001343369975747129,4.8150432813843127e-05,1.1662876285400009e-05,1.4159846489825467e-06,2.8589841019524927e-06,0.011665913667060062
31.0,0.003926191498367206,0.0007768059756472594,0.00026586601831600785,0.0001336313279696345,4.76829713107444e-05,1.1601407605028483e-05,1.3970846340790643e-06,2.8311226094079514e-06,0.011603049693717194
31.05,0.003908768928706393,0.000772807796878201,0.0002633597420940386,0.00013292894920618114,4.7220456327757806e-05,1.1540225722711035e-05,1.3784588014331855e-06,2.803557154785061e-06,0.011540571808191222
31.1,0.0038914220484384714,0.0007688282910850627,0.00026087917467421557,0.000132229855947494,4.676283171329717e-05,1.1479330200407833e-05,1.36010285961297e-06,2.776284362970595e-06,0.011478477255715958
31.150000000000002,0.003874150581327488,0.00076486741673432,0.0002584240334985606,0.00013153404266304843,4.631004198879874e-05,1.1418720582290224e-05,1.342012589216551e-06,2.7493008994801034e-06,0.011416763305028534
31.200000000000003,0.003856954251474577,0.0007609251315315298,0.000255994039286839,0.00013084150363306754,4.586203234036133e-05,1.1358396395145793e-05,1.3241838415822806e-06,2.7226034699512754e-06,0.01135542724812747
31.25,0.0038398327833261215,0.0007570013924393913,0.0002535889159970952,0.00013015223295286863,4.541874861049126e-05,1.129835714877725e-05,1.3066125375234083e-06,2.696188819643663e-06,0.011294466400033643
31.3,0.0038227859016817965,0.000753096155695544,0.0002512083907866699,0.00012946622453714345,4.498013728995063e-05,1.1238602336395159e-05,1.289294666086792e-06,2.6700537329446865e-06,0.011233878098554128
31.35,0.003805813331702505,0.0007492093768301069,0.0002488521939736955,0.00012878347212417343,4.454614550970812e-05,1.1179131435004672e-05,1.272226283335177e-06,2.644195032881869e-06,0.01117365970404888
31.400000000000002,0.0037889147989181855,0.0007453410106829573,0.0002465200589990607,0.00012810396927997994,4.41167210329906e-05,1.1119943905786232e-05,1.2554035111525445e-06,2.618609580641193e-06,0.011113808599200217
31.450000000000003,0.00377209002923551,0.0007414910114207565,0.0002442117223888415,0.00012742770940241073,4.369181224743459e-05,1.1061039194470379e-05,1.238822536072087e-06,2.5932942750915294e-06,0.011054322188785038
31.5,0.0037553387489454703,0.0007376593325537225,0.0002419269237171914,0.00012675468572516315,4.327136815733637e-05,1.1002416731706713e-05,1.2224796081263511e-06,2.568246052315056e-06,0.010995197899449813
31.55,0.0037386606847308423,0.0007338459269521522,0.0002396654055696853,0.00012608489132174479,4.285533837599932e-05,1.0944075933427053e-05,1.206371039719096e-06,2.5434618851435873e-06,0.010936433179488204
31.6,0.0037220555636735516,0.000730050746862699,0.00023742691350711373,0.00012541831910937269,4.2443673118177774e-05,1.0886016201202923e-05,1.1904932045184532e-06,2.518938782700766e-06,0.010878025498621388
31.650000000000002,0.0037055231132619155,0.0007262737439244039,0.0002352111960297184,0.0001247549618528111,4.2036323192615576e-05,1.0828236922597357e-05,1.1748425363709402e-06,2.4946737899500103e-06,0.01081997234778097
31.700000000000003,0.0036890630613977803,0.0007225148691844862,0.0002330180045418668,0.00012409481216814913,4.163323999467871e-05,1.0770737471511137e-05,1.159415528235926e-06,2.470663987248177e-06,0.010762271238894481
31.75,0.0036726751364035493,0.0007187740731138945,0.00023084709331715935,0.00012343786252651877,4.123437549908063e-05,1.0713517208523523e-05,1.144208731140138e-06,2.446906489904859e-06,0.010704919704673433
31.8,0.0036563590670290968,0.0007150513056226219,0.000228698219463963,0.00012278410525775373,4.0839682252699045e-05,1.0656575481227516e-05,1.1292187531518053e-06,2.423398447747238e-06,0.010647915298403877
31.85,0.003640114582458586,0.000711346516074788,0.00022657114289136894,0.00012213353255399062,4.044911336748344e-05,1.0599911624559776e-05,1.1144422583740644e-06,2.4001370446904524e-06,0.010591255593739465
31.900000000000002,0.0036239414123171686,0.0007076596533034891,0.0002244656262755656,0.00012148613647321203,4.006262251345174e-05,1.0543524961125189e-05,1.0998759659572228e-06,2.3771194983133796e-06,0.010534938184496918
31.950000000000003,0.0036078392866775843,0.0007039906656254203,0.00022238143502662462,0.00012084190894273315,3.968016391177529e-05,1.0487414801516198e-05,1.0855166491295232e-06,2.3543430594397885e-06,0.010478960684453961
32.0,0.0035918079360666563,0.0007003395008552719,0.000220318337255694,0.00012020084176263214,3.930169232795107e-05,1.0431580444626956e-05,1.071361134246036e-06,2.331805011724788e-06,0.010423320727149602
32.050000000000004,0.003575847091471676,0.0006967061063199015,0.00021827610374259215,0.00011956292660912488,3.892716306505979e-05,1.0376021177962323e-05,1.0574062998553168e-06,2.3095026712465e-06,0.01036801596568678
32.1,0.0035599564843467025,0.0006930904288722894,0.00021625450790380195,0.00011892815503788564,3.855653195710955e-05,1.0320736277941879e-05,1.043649075783496e-06,2.2874333861029243e-06,0.010313044072537352
32.15,0.003544135846618731,0.0006894924149052691,0.00021425332576085343,0.00011829651848731263,3.818975536246272e-05,1.026572501019884e-05,1.0300864422354208e-06,2.2655945360138672e-06,0.01025840273934933
32.2,0.003528384910693788,0.000685912010365048,0.00021227233590909695,0.00011766800828174095,3.7826790157346366e-05,1.0210986629874123e-05,1.0167154289125535e-06,2.2439835319279416e-06,0.0102040896767564
32.25,0.003512703409462918,0.0006823491607645149,0.00021031131948685936,0.00011704261563460285,3.746759372944453e-05,1.0156520381905536e-05,1.0035331141472773e-06,2.2225978156345445e-06,0.010150102614189718
32.300000000000004,0.003497091076308054,0.0006788038111963314,0.00020837006014497536,0.00011642033165153505,3.711212397157094e-05,1.0102325501312093e-05,9.905366240532677e-07,2.201434859380718e-06,0.010096439299691796
32.35,0.003481547645107823,0.0006752759063458232,0.00020644834401669696,0.00011580114733343595,3.6760339275422346e-05,1.0048401213473693e-05,9.777231316916625e-07,2.1804921654929126e-06,0.010043097499732714
32.4,0.0034660728502432163,0.0006717653905036584,0.00020454595968796773,0.00011518505357947075,3.641219852541003e-05,9.994746734406007e-06,9.650898562526603e-07,2.159767266003496e-06,0.009990074999028313
32.45,0.003450666426603192,0.000668272207578328,0.00020266269816806431,0.00011457204119002741,3.60676610925697e-05,9.941361271030807e-06,9.526340622522963e-07,2.1392577222820295e-06,0.00993736960036061
32.5,0.0034353281095901743,0.0006647963011084247,0.00020079835286059824,0.00011396210086962315,3.572668682854837e-05,9.88824402144175e-06,9.40353058744074e-07,2.1189611246712202e-06,0.00988497912440033
32.550000000000004,0.0034200576351254438,0.0006613376142747199,0.00019895271953487053,0.00011335522322976122,3.538923605966671e-05,9.83539417516557e-06,9.282441985451487e-07,2.098875092127454e-06,0.009832901409531363
32.6,0.0034048547396544598,0.0006578960899120512,0.00019712559629758185,0.00011275139879174085,3.5055269581057166e-05,9.782810913418954e-06,9.163048774768204e-07,2.078997271865941e-06,0.009781134311677406
32.65,0.0033897191601520616,0.0006544716705210097,0.00019531678356488562,0.00011215061798941835,3.472474865087547e-05,9.730493409360902e-06,9.045325336190039e-07,2.0593253390103114e-06,0.0097296757041305
32.7,0.0033746506341275962,0.0006510642982794414,0.00019352608403478666,0.00011155287117192218,3.4397634984585796e-05,9.678440828340856e-06,8.929246465784479e-07,2.039856996246689e-06,0.009678523477381606
