Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(2),J_total_Ge
24.1,0.006694951213411047,0.0013808647336913606,0.00022856632335009662,0.0007979944456780093,0.00013894168404482326,5.530415211044015e-06,1.5252085397748655e-05,4.249924805772904e-06,0.013389902426822094,0.002761729467382721,0.004787966674068056,0.00045713264670019325,0.0008336501042689396,3.050417079549731e-05,5.5304152110440154e-05,8.499849611545808e-06,0.022324689491759486
24.150000000000002,0.006664245451016988,0.0013742175007415646,0.00022747935806834393,0.0007892656831823125,0.0001373725149399162,5.440905958803383e-06,1.5179739544639979e-05,4.2019686938283665e-06,0.013328490902033975,0.002748435001483129,0.004735594099093875,0.00045495871613668786,0.0008242350896394972,3.0359479089279958e-05,5.4409059588033835e-05,8.403937387656733e-06,0.022184886284452133
24.200000000000003,0.00663366565380664,0.0013675861832744675,0.0002263941153866709,0.0007806393934584733,0.00013582236871304741,5.352969444605601e-06,1.5107497677158813e-05,4.1546086568388515e-06,0.01326733130761328,0.002735172366548935,0.00468383636075084,0.0004527882307733418,0.0008149342122782845,3.0214995354317627e-05,5.3529694446056014e-05,8.309217313677703e-06,0.022046116385078734
24.25,0.006603211521603193,0.0013609710452839236,0.00022531066232550515,0.000772114311394227,0.00013429100344026866,5.266575876577576e-06,1.5035364546987734e-05,4.107836771814441e-06,0.013206423043206387,0.0027219420905678473,0.0046326858683653615,0.0004506213246510103,0.000805746020641612,3.007072909397547e-05,5.266575876577577e-05,8.215673543628882e-06,0.021908370508835602
24.3,0.006572882752289546,0.0013543723445969284,0.0002242290644782021,0.0007636891879056288,0.00013277818032711303,5.181696067662475e-06,1.4963344805780084e-05,4.061645224284914e-06,0.013145765504579092,0.002708744689193857,0.004582135127433773,0.0004484581289564042,0.0007966690819626782,2.992668961156017e-05,5.181696067662475e-05,8.123290448569828e-06,0.02177163947286256
24.35,0.006542679041846523,0.0013477903329486142,0.00022314938602732313,0.0007553627897361579,0.0001312836636696263,5.0983014225294916e-06,1.4891443006282373e-05,4.016026306854032e-06,0.013085358083693046,0.0026955806658972284,0.004532176738416947,0.00044629877205464626,0.0007877019820177578,2.9782886012564745e-05,5.0983014225294916e-05,8.032052613708063e-06,0.021635914194931192
24.400000000000002,0.006512600084390739,0.0013412252560570923,0.00022207168976096529,0.0007471338992581304,0.0001298072208158006,5.016363924784129e-06,1.481966360346173e-05,3.970972417770164e-06,0.013025200168781477,0.0026824505121141847,0.004482803395548783,0.00044414337952193057,0.0007788433248948036,2.963932720692346e-05,5.016363924784129e-05,7.941944835540328e-06,0.021501185692151484
24.450000000000003,0.0064826455722121505,0.001334677353698123,0.00022099603708913303,0.0007390013142764135,0.0001283486221274106,4.935856124471777e-06,1.4748010955637664e-05,3.92647605951322e-06,0.012965291144424301,0.002669354707396246,0.004434007885658481,0.00044199207417826606,0.0007700917327644636,2.949602191127533e-05,4.935856124471777e-05,7.85295211902644e-06,0.021367445079696776
24.5,0.006452815195811276,0.0013281468597795844,0.00021992248806014156,0.0007309638478344156,0.0001269076409422506,4.856751125867478e-06,1.4676489325617297e-05,3.88252983739781e-06,0.012905630391622552,0.002656293719559169,0.004385783087006493,0.0004398449761202831,0.0007614458456535036,2.9352978651234595e-05,4.8567511258674784e-05,7.76505967479562e-06,0.02123468356954671
24.55,0.006423108643936075,0.0013216340024157177,0.00021885110137704133,0.0007230203280223323,0.0001254840535367711,4.779022575544912e-06,1.4605102881833315e-05,3.839126458192543e-06,0.01284621728787215,0.0026432680048314354,0.0043381219681339935,0.00043770220275408267,0.0007529043212206267,2.921020576366663e-05,4.779022575544912e-05,7.678252916385085e-06,0.021102892469247788
24.6,0.0063935256036185325,0.001315139004001129,0.0002177819344140555,0.0007151695977876355,0.0001240776390891144,4.702644650717962e-06,1.4533855699483967e-05,3.796258728755413e-06,0.012787051207237065,0.002630278008002258,0.004291017586725813,0.000435563868828111,0.0007444658345346863,2.9067711398967934e-05,4.702644650717962e-05,7.592517457510826e-06,0.020972063180691593
24.650000000000002,0.006364065760210888,0.0013086620812845198,0.00021671504323302006,0.0007074105147477753,0.00012268817964254607,4.627592047848152e-06,1.4462751761674331e-05,3.7539195546851456e-06,0.012728131520421775,0.0026173241625690397,0.0042444630884866524,0.0004334300864660401,0.0007361290778552763,2.8925503523348662e-05,4.627592047848152e-05,7.507839109370291e-06,0.02084218719890998
24.700000000000003,0.006334728797421555,0.0013022034454421318,0.00021565048259981884,0.0006997419510050836,0.00012131546006928224,4.553839971511659e-06,1.4391794960558263e-05,3.7121019389884456e-06,0.01266945759484311,0.0026044068908842636,0.004198451706030502,0.0004313009651996377,0.0007278927604156935,2.8783589921116526e-05,4.553839971511659e-05,7.424203877976891e-06,0.020713256110887417
24.75,0.006305514397350721,0.0012957633021508815,0.00021458830600080514,0.0006921627929638558,0.00011995926803471018,4.481364123519604e-06,1.4320989098480357e-05,3.6707989807630477e-06,0.012611028794701442,0.002591526604301763,0.004152976757783135,0.0004291766120016103,0.0007197556082082611,2.8641978196960715e-05,4.4813641235196045e-05,7.341597961526095e-06,0.02058526159438989
24.8,0.006276422240525601,0.0012893418516611668,0.00021352856565920155,0.0006846719411495896,0.00011861939396200006,4.410140692285525e-06,1.4250337889117311e-05,3.630003873896451e-06,0.012552844481051203,0.0025786837033223335,0.004108031646897537,0.0004270571313184031,0.0007117163637720004,2.8500675778234622e-05,4.410140692285525e-05,7.260007747792902e-06,0.02045819541681036
24.85,0.006247452005935413,0.0012829392888693326,0.0002124713125514718,0.000677268310030368,0.00011729563099710744,4.340146342434172e-06,1.4179844958618179e-05,3.589709905780292e-06,0.012494904011870827,0.0025658785777386652,0.004063609860182208,0.0004249426251029436,0.0007037737859826446,2.8359689917236358e-05,4.340146342434172e-05,7.179419811560584e-06,0.020332049434030428
24.900000000000002,0.006218603371065988,0.0012765558033897687,0.00021141659642365596,0.0006699508278403565,0.00011598777497416245,4.271358204645738e-06,1.4109513846742864e-05,3.5499104560401844e-06,0.012437206742131977,0.0025531116067795375,0.004019704967042139,0.0004228331928473119,0.0006959266498449747,2.8219027693485728e-05,4.271358204645738e-05,7.099820912080369e-06,0.020206815589297964
24.950000000000003,0.006189876011934091,0.0012701915796266324,0.00021036446580766308,0.0006627184364054024,0.00011469562438124514,4.203753865729966e-06,1.4039348007998413e-05,3.5105989952809614e-06,0.012379752023868183,0.002540383159253265,0.003976310618432415,0.00042072893161532616,0.0006881737462874709,2.8078696015996825e-05,4.2037538657299664e-05,7.021197990561923e-06,0.020082485912120515
25.0,0.006161269603121411,0.0012638467968451757,0.0002093149680375151,0.0006555700909707142,0.0001134189803265442,4.137311358924615e-06,1.3969350812772584e-05,3.471769083847225e-06,0.012322539206242822,0.0025276935936903513,0.003933420545824285,0.0004186299360750302,0.0006805138819592652,2.793870162554517e-05,4.1373113589246155e-05,6.94353816769445e-06,0.01995905251717424
25.05,0.006132783817808229,0.0012575216292426612,0.00020826814926553464,0.0006485047600305976,0.0001121576465048966,4.072009154412891e-06,1.3899525548464187e-05,3.4334143705990334e-06,0.012265567635616459,0.0025150432584853223,0.0038910285601835857,0.0004165362985310693,0.0006729458790293797,2.7799051096928374e-05,4.0720091544128916e-05,6.866828741198067e-06,0.019836507603228068
25.1,0.0061044183278067925,0.00125121624601886,0.00020722405447847267,0.0006415214251602381,0.00011091142916470687,4.007826150054712e-06,1.3829875420609813e-05,3.3955285917026947e-06,0.012208836655613585,0.00250243249203772,0.0038491285509614287,0.00041444810895694534,0.0006654685749882413,2.7659750841219627e-05,4.007826150054712e-05,6.791057183405389e-06,0.01971484345208309
25.150000000000002,0.006076172803594347,0.0012449308114461095,0.00020618272751356855,0.0006346190808494977,0.00010968013707524216,3.944741662326601e-06,1.376040355400644e-05,3.358105569436485e-06,0.012152345607188694,0.002489861622892219,0.0038077144850969863,0.0004123654550271371,0.000658080822451453,2.752080710801288e-05,3.944741662326601e-05,6.71621113887297e-06,0.01959405242752664
25.200000000000003,0.006048046914345871,0.0012386654849389214,0.00020514421107453858,0.0006277967343387159,0.00010846358149430179,3.882735417465333e-06,1.3691112993829576e-05,3.3211392110111943e-06,0.012096093828691742,0.0024773309698778428,0.0037667804060322954,0.00041028842214907717,0.0006507814889658108,2.738222598765915e-05,3.882735417465333e-05,6.6422784220223886e-06,0.019474126974301106
25.25,0.006020040327966499,0.0012324204211231324,0.00020410854674748753,0.0006210534054564914,0.00010726157613625851,3.8217875428104465e-06,1.3622006706746518e-05,3.284623507405398e-06,0.012040080655932999,0.0024648408422462647,0.0037263204327389484,0.00040821709349497505,0.0006435694568175511,2.7244013413493036e-05,3.821787542810447e-05,6.569247014810796e-06,0.019355059617087146
25.3,0.0059921527111236154,0.0012261957699045785,0.00020307577501673792,0.0006143881264594223,0.00010607393714046825,3.761878558340907e-06,1.3553087582024341e-05,3.2485525322153076e-06,0.011984305422247231,0.002452391539809157,0.0036863287587565333,0.00040615155003347585,0.0006364436228428095,2.7106175164048682e-05,3.7618785583409066e-05,6.497105064430615e-06,0.019236842959501097
25.35,0.005964383729278664,0.001219991676537292,0.00020204593528057413,0.0006077999418737941,0.00010490048304004733,3.702989368401369e-06,1.3484358432632363e-05,3.212920440519109e-06,0.011928767458557327,0.002439983353074584,0.0036467996512427646,0.00040409187056114827,0.0006294028982402841,2.6968716865264727e-05,3.702989368401369e-05,6.425840881038218e-06,0.019119469683106426
25.400000000000002,0.005936733046718629,0.0012138082816912001,0.00020101906586689495,0.0006012879083391848,0.00010374103473101259,3.645101253613466e-06,1.3415821996338624e-05,3.177721467755625e-06,0.011873466093437259,0.0024276165633824003,0.003607727450035109,0.0004020381317337899,0.0006224462083860756,2.6831643992677247e-05,3.645101253613466e-05,6.35544293551125e-06,0.019002932546438957
25.450000000000003,0.005909200326587218,0.0012076457215193254,0.00019999520404877225,0.0005948510944539749,0.00010259541544178308,3.588195862967824e-06,1.3347480936800163e-05,3.142949928617217e-06,0.011818400653174436,0.002415291443038651,0.003569106566723849,0.0003999904080975445,0.0006155724926506984,2.6694961873600326e-05,3.588195862967824e-05,6.285899857234434e-06,0.018887224384045692
25.5,0.005881785230915733,0.0012015041277244742,0.00019897438605991134,0.0005884885806227414,0.00010146345070304021,3.5322552060925057e-06,1.327933784464678e-05,3.1086002159567726e-06,0.011763570461831466,0.0024030082554489483,0.003530931483736448,0.0003979487721198227,0.0006087807042182413,2.655867568929356e-05,3.5322552060925055e-05,6.217200431913545e-06,0.018772338105537058
25.55,0.005854487420653634,0.0011953836276254034,0.00019795664711000905,0.0005821994589055139,0.00010034496831794307,3.477261645693705e-06,1.321139523855796e-05,3.0746667997086565e-06,0.011708974841307267,0.002390767255250807,0.0034931967534330833,0.0003959132942200181,0.0006020698099076584,2.642279047711592e-05,3.477261645693705e-05,6.149333599417313e-06,0.0186582666946523
25.6,0.0058273065556988125,0.0011892843442224666,0.0001969420214000074,0.0005759828328688801,9.923979833269744e-05,3.4231978901647025e-06,1.3143655566332787e-05,3.0411442258235246e-06,0.011654613111397625,0.002378568688444933,0.0034558969972132807,0.0003938840428000148,0.0005954387899961846,2.6287311132665575e-05,3.423197890164702e-05,6.082288451647049e-06,0.018545003208337994
25.650000000000002,0.005800242294927549,0.0011832063962627197,0.00019593054213723818,0.0005698378174389126,9.8147773007474e-05,3.370046986359034e-06,1.3076121205952521e-05,3.008027115216823e-06,0.011600484589855098,0.0023664127925254394,0.0034190269046334753,0.00039186108427447636,0.000588886638044844,2.6152242411905043e-05,3.3700469863590336e-05,6.016054230433646e-06,0.01843254077583926
25.700000000000003,0.005773294296224172,0.0011771498983044891,0.00019492224155045663,0.0005637635387559041,9.706872678767408e-05,3.3177923125240803e-06,1.3008794466635626e-05,2.9753101627308814e-06,0.011546588592448344,0.0023542997966089782,0.003382581232535425,0.00038984448310091325,0.0005824123607260446,2.6017588933271252e-05,3.31779231252408e-05,5.950620325461763e-06,0.018320872597803677
25.75,0.0057464622165104215,0.0011711149607813933,0.00019391715090476085,0.0005577591340308922,9.600249627553966e-05,3.2664175713912997e-06,1.2941677589885072e-05,2.9429881361104596e-06,0.011492924433020843,0.0023422299215627865,0.003346554804185353,0.0003878343018095217,0.000576014977653238,2.5883355179770143e-05,3.2664175713912995e-05,5.885976272220919e-06,0.018209991945397647
25.8,0.005719745711774504,0.0011651016900658083,0.0001929153005163944,0.0005518237514039486,9.49489202021043e-05,3.2159067834194047e-06,1.2874772750527645e-05,2.9110558749916005e-06,0.011439491423549008,0.0023302033801316166,0.003310942508423692,0.0003858306010327888,0.0005696935212126258,2.574954550105529e-05,3.215906783419405e-05,5.822111749983201e-06,0.018099892159434965
25.85,0.005693144437099868,0.0011591101885317814,0.00019191671976743032,0.0005459565498042247,9.390783939948329e-05,3.1662442801869643e-06,1.2808082057745164e-05,2.8795082899036995e-06,0.011386288874199737,0.002318220377063563,0.0032757392988253483,0.00038383343953486064,0.0005634470363968997,2.561616411549033e-05,3.1662442801869644e-05,5.759016579807399e-06,0.017990566649517578
25.900000000000002,0.005666658046693669,0.0011531405546173763,0.00019092143712033327,0.0005401566988117231,9.287909677349845e-05,3.1174146979308666e-06,1.274160755609732e-05,2.8483403612846044e-06,0.011333316093387337,0.0023062811092347526,0.0032409401928703385,0.00038184287424066653,0.0005572745806409908,2.548321511219464e-05,3.1174146979308664e-05,5.696680722569209e-06,0.017882008893188157
25.950000000000003,0.005640286193914941,0.0011471928828864543,0.00018992948013239828,0.0005344233785207846,9.186253727663577e-05,3.069402971227292e-06,1.2675351226536055e-05,2.817547138508652e-06,0.011280572387829882,0.0022943857657729085,0.0032065402711247077,0.00037985896026479656,0.0005511752236598146,2.535070245307211e-05,3.069402971227292e-05,5.635094277017304e-06,0.01777421243509447
26.0,0.005614028531302485,0.0011412672640898833,0.00018894087547006446,0.0005287557794052695,9.085800788133258e-05,3.0221943268118527e-06,1.2609314987411304e-05,2.7871237389275027e-06,0.01122805706260497,0.0022825345281797665,0.0031725346764316167,0.0003778817509401289,0.0005451480472879954,2.5218629974822608e-05,3.022194326811853e-05,5.574247477855005e-06,0.017667170886165273
26.05,0.005587884710602451,0.001135363785226171,0.00018795564892310092,0.0005231531021854123,8.986535755359075e-05,2.9757742775356443e-06,1.2543500695467929e-05,2.7570653469236192e-06,0.011175769421204901,0.002270727570452342,0.003138918613112474,0.00037591129784620184,0.0005391921453215445,2.5087001390935858e-05,2.9757742775356443e-05,5.5141306938472385e-06,0.0175608779227976
26.1,0.00556185438279565,0.0011294825296015248,0.00018697382541866465,0.000517614557696339,8.888443722691416e-05,2.9301286164540988e-06,1.2477910146833783e-05,2.727367212976304e-06,0.0111237087655913,0.0022589650592030495,0.003105687346178034,0.0003739476508373293,0.0005333066233614849,2.4955820293667567e-05,2.9301286164540987e-05,5.454734425952608e-06,0.017455327286055356
26.150000000000002,0.00553593719812456,0.001123623576889324,0.00018599542903522745,0.0005121393667582187,8.791509977656589e-05,2.8852434110454903e-06,1.241254507799872e-05,2.6980246527401064e-06,0.01107187439624912,0.002247247153778648,0.003072836200549312,0.0003719908580704549,0.0005274905986593953,2.482509015599744e-05,2.8852434110454904e-05,5.396049305480213e-06,0.01735051278087886
26.200000000000003,0.005510132806120049,0.0011177870031890142,0.00018502048301637138,0.0005067267600480402,8.695719999414309e-05,2.8411049975561292e-06,1.2347407166784454e-05,2.669033046135497e-06,0.011020265612240098,0.0022355740063780285,0.0030403605602882413,0.00037004096603274276,0.0005217431999648586,2.4694814333568908e-05,2.8411049975561293e-05,5.338066092270994e-06,0.01724642827530537
26.25,0.005484440855627826,0.001111972881084414,0.00018404900978445128,0.0005013759779729904,8.601059456246634e-05,2.7976999754693006e-06,1.2282498033305203e-05,2.6403878364517003e-06,0.010968881711255651,0.002223945762168828,0.0030082558678379426,0.00036809801956890257,0.0005160635673747981,2.4564996066610405e-05,2.7976999754693007e-05,5.280775672903401e-06,0.01714306769970033
26.3,0.00545886099483458,0.0011061812797014325,0.00018308103095412295,0.0004960862705454177,8.507514203077995e-05,2.755015202095063e-06,1.2217819240918964e-05,2.6120845294614907e-06,0.01091772198966916,0.002212362559402865,0.0029765176232725062,0.0003661620619082459,0.0005104508521846798,2.443563848183793e-05,2.755015202095063e-05,5.224169058922981e-06,0.017040425045999168
26.35,0.005433392871293869,0.001100412264765204,0.00018211656734573684,0.0004908568972593667,8.41507027902612e-05,2.713037787278164e-06,1.2153372297169422e-05,2.5841186925478723e-06,0.010866785742587738,0.002200824529530408,0.0029451413835562,0.0003642331346914737,0.0005049042167415672,2.4306744594338844e-05,2.713037787278164e-05,5.168237385095745e-06,0.016938494366959603
26.400000000000002,0.005408036131951707,0.0010946658986566253,0.0001811556389985951,0.0004856871269686597,8.323713904983414e-05,2.671755088221284e-06,1.2089158654718341e-05,2.5564859538425024e-06,0.010816072263903414,0.0021893317973132507,0.002914122761811958,0.0003623112779971902,0.0004994228342990048,2.4178317309436682e-05,2.671755088221284e-05,5.112971907685005e-06,0.016837269775424154
26.450000000000003,0.005382790423171876,0.001088942240468307,0.00018019826518407211,0.0004805762377665133,8.233431481228605e-05,2.631154704420995e-06,1.20251797122684e-05,2.529182001375718e-06,0.010765580846343752,0.002177884480936614,0.0028834574265990797,0.00036039653036814423,0.0004940058888737163,2.40503594245368e-05,2.6311547044209952e-05,5.058364002751436e-06,0.016736745443592802
26.5,0.005357655390760965,0.0010832413460599313,0.00017924446441859777,0.0004755235168666702,8.14420958506829e-05,2.591224472713824e-06,1.1961436815476439e-05,2.5022025822380364e-06,0.01071531078152193,0.0021664826921198627,0.0028531411012000215,0.00035848892883719554,0.0004886525751040974,2.3922873630952878e-05,2.591224472713824e-05,5.004405164476073e-06,0.016636915602305673
26.55,0.00533263067999312,0.0010775632681130167,0.00017829425447650208,0.00047052826048602794,8.056034968508063e-05,2.551952462429877e-06,1.1897931257857014e-05,2.475543501752981e-06,0.01066526135998624,0.0021551265362260335,0.0028231695629161676,0.00035658850895300417,0.0004833620981104838,2.3795862515714028e-05,2.5519524624298767e-05,4.951087003505962e-06,0.016537774540335448
26.6,0.005307715935634542,0.0010719080561850944,0.00017734765240272213,0.0004655897737287527,7.968894555953024e-05,2.5133269706515923e-06,1.1834664281676299e-05,2.4492006226611585e-06,0.010615431871269084,0.002143816112370189,0.002793538642372516,0.00035469530480544426,0.0004781336733571814,2.3669328563352598e-05,2.513326970651592e-05,4.898401245322317e-06,0.016439316603689608
26.650000000000002,0.005282910801967691,0.0010662757567632885,0.00017640467452536928,0.00046070737047185413,7.882775441937217e-05,2.475336517575165e-06,1.1771637078836203e-05,2.4231698643154036e-06,0.010565821603935382,0.002132551513526577,0.002764244222831125,0.00035280934905073855,0.000472966526516233,2.3543274157672406e-05,2.475336517575165e-05,4.846339728630807e-06,0.01634153619492211
26.700000000000003,0.005258214922815224,0.0010606664133173064,0.00017546533646815756,0.00045588037325220934,7.797664888881808e-05,2.4379698419723176e-06,1.1708850791748742e-05,2.3974472018868745e-06,0.010516429845630448,0.002121332826634613,0.002735282239513256,0.0003509306729363151,0.0004678598933329085,2.3417701583497484e-05,2.4379698419723176e-05,4.794894403773749e-06,0.016244427772454533
26.75,0.005233627941563671,0.0010550800663518384,0.00017452965316269245,0.00045110811315501826,7.713550324881661e-05,2.401215896750114e-06,1.1646306514200614e-05,2.3720286655819866e-06,0.010467255883127342,0.002110160132703677,0.0027066486789301095,0.0003490593063253849,0.00046281301949289966,2.3292613028401228e-05,2.4012158967501136e-05,4.744057331163973e-06,0.01614798584990648
26.8,0.005209149501186827,0.001049516753458366,0.00017359763886061979,0.0004463899297036716,7.630419341519982e-05,2.3650638446065727e-06,1.1584005292207962e-05,2.3469103398700374e-06,0.010418299002373654,0.002099033506916732,0.0026783395782220294,0.00034719527772123957,0.0004578251604911989,2.3168010584415925e-05,2.3650638446065728e-05,4.693820679740075e-06,0.01605220499543508
26.85,0.005184779244268898,0.0010439765093663825,0.00017266930714563555,0.00044172517075102017,7.548259691710822e-05,2.329503053779922e-06,1.1521948124861346e-05,2.322088362721429e-06,0.010369558488537796,0.002087953018732765,0.002650351024506121,0.0003453386142912711,0.00045289558150264934,2.304389624972269e-05,2.3295030537799218e-05,4.644176725442858e-06,0.015957079831083566
26.900000000000002,0.005160516813027364,0.0010384593659940248,0.0001717446709453553,0.0004371131923720233,7.467059287569021e-05,2.2945230938893075e-06,1.1460135965160855e-05,2.2975589248563184e-06,0.010321033626054727,0.0020769187319880497,0.00262267915423214,0.0003434893418907106,0.00044802355725414124,2.292027193032171e-05,2.2945230938893075e-05,4.595117849712637e-06,0.015862605032138696
26.950000000000003,0.005136361849335584,0.001032965352498118,0.00017082374254304424,0.00043255335875776386,7.386806198307379e-05,2.260113731864917e-06,1.1398569720841421e-05,2.2733182690035973e-06,0.010272723698671169,0.002065930704996236,0.002595320152546583,0.0003416474850860885,0.00044320837189844276,2.2797139441682842e-05,2.260113731864917e-05,4.546636538007195e-06,0.015768775326496856
27.0,0.005112313994745149,0.0010274944953236368,0.00016990653358920786,0.0004280450421108135,7.307488648160743e-05,2.2262649279654754e-06,1.1337250255188317e-05,2.2493626891700775e-06,0.010224627989490299,0.0020549889906472736,0.002568270252664881,0.0003398130671784157,0.00043844931888964455,2.2674500510376634e-05,2.2262649279654755e-05,4.498725378340155e-06,0.015675585494038885
27.05,0.005088372890507951,0.0010220468182525811,0.00016899305511304289,0.00042358762254193,7.229095014336661e-05,2.192966831881111e-06,1.1276178387842784e-05,2.225688529919739e-06,0.010176745781015902,0.0020440936365051622,0.0025415257352515803,0.00033798611022608577,0.00043374570086019966,2.2552356775685567e-05,2.192966831881111e-05,4.451377059839478e-06,0.015583030366013264
27.1,0.0050645381775980235,0.0010166223424522742,0.0001680833175337497,0.0004191804879680763,7.151613824992422e-05,2.160209778919692e-06,1.1215354895597963e-05,2.2022921856629485e-06,0.010129076355196047,0.0020332446849045485,0.0025150829278084577,0.0003361666350674994,0.0004290968294995453,2.2430709791195925e-05,2.160209778919692e-05,4.404584371325897e-06,0.015491104824427818
27.150000000000002,0.0050408094967331,0.0010112210865230787,0.00016717733067170558,0.00041482303401173823,7.075033757238046e-05,2.1279842862747014e-06,1.1154780513185003e-05,2.1791700999554954e-06,0.0100816189934662,0.0020224421730461574,0.0024889382040704294,0.00033435466134341116,0.00042450202543428277,2.2309561026370007e-05,2.1279842862747015e-05,4.358340199910991e-06,0.015399803801449511
27.200000000000003,0.005017186488395934,0.0010058430665455366,0.0001662751037594998,0.0004105146639015318,6.999343635165055e-05,2.0962810493728316e-06,1.109445593404939e-05,2.156318764807339e-06,0.010034372976791868,0.0020116861330910733,0.002463087983409191,0.0003325502075189996,0.0004199606181099033,2.218891186809878e-05,2.0962810493728318e-05,4.312637529614678e-06,0.015309122278812478
27.25,0.004993668792855353,0.001000488296126936,0.00016537664545283057,0.0004062547883740818,6.924532427900669e-05,2.0650909382994946e-06,1.1034381811117578e-05,2.133734720000952e-06,0.009987337585710706,0.002000976592253872,0.0024375287302444907,0.00033075329090566114,0.0004154719456740401,2.2068763622235157e-05,2.0650909382994946e-05,4.267469440001904e-06,0.015219055287234003
27.3,0.004970256050187065,0.0009951567864473038,0.00016448196384126463,0.00040204282557715576,6.850589247687136e-05,2.0344049943004715e-06,1.0974558757553913e-05,2.1114145524191183e-06,0.00994051210037413,0.0019903135728946077,0.0024122569534629347,0.00032896392768252925,0.00041103535486122815,2.1949117515107826e-05,2.0344049943004715e-05,4.222829104838237e-06,0.01512959790583838
27.35,0.004946947900294221,0.0009898485463048332,0.00016359106645886002,0.0003978782009740428,6.777503347985987e-05,2.0042144263580216e-06,1.0914987347507915e-05,2.0893548953821065e-06,0.009893895800588443,0.0019796970926096663,0.0023872692058442566,0.00032718213291772004,0.0004066502008791592,2.182997469501583e-05,2.0042144263580217e-05,4.178709790764213e-06,0.015040745261588604
27.400000000000002,0.004923743982927722,0.0009845635821607403,0.00016270396029465225,0.00039376034724915586,6.705264121606818e-05,1.9745106078397323e-06,1.0855668116851908e-05,2.0675524279940535e-06,0.009847487965855444,0.0019691271643214807,0.0023625620834949353,0.0003254079205893045,0.0004023158472964091,2.1711336233703815e-05,1.9745106078397322e-05,4.135104855988107e-06,0.014952492528725662
27.450000000000003,0.004900643937706277,0.000979301898183561,0.00016182065180300466,0.00038968870421484785,6.633861098860394e-05,1.9452850732185038e-06,1.0796601563909076e-05,2.0460038744984783e-06,0.009801287875412554,0.001958603796367122,0.002338132225289087,0.0003236413036060093,0.0003980316659316236,2.1593203127818153e-05,1.945285073218504e-05,4.092007748996957e-06,0.014864834928215397
27.5,0.004877647404136222,0.0009740634962928857,0.00016094114691382386,0.00038566271871942517,6.563283945735787e-05,1.9165295148620618e-06,1.0737788150171992e-05,2.0247060036427935e-06,0.009755294808272443,0.0019481269925857715,0.002313976312316551,0.0003218822938276477,0.0003937970367441472,2.1475576300343984e-05,1.916529514862062e-05,4.049412007285587e-06,0.014777767727202809
27.55,0.004854754021631086,0.000968848376202537,0.00016006545104264036,0.00038168184455634265,6.493522462101217e-05,1.8882357798904297e-06,1.0679228301011619e-05,2.003655628051701e-06,0.009709508043262172,0.001937696752405074,0.002290091067338056,0.00032013090208528073,0.00038961134772607297,2.1358456602023238e-05,1.8882357798904298e-05,4.007311256103402e-06,0.014691286238473687
27.6,0.004831963429530932,0.0009636565354631956,0.00015919356910055603,0.0003777455423745703,6.424566579928413e-05,1.8603958670998668e-06,1.0620922406376913e-05,1.9828496036093707e-06,0.009663926859061865,0.0019273130709263912,0.002266473254247422,0.00031838713820111207,0.0003854739947957048,2.1241844812753826e-05,1.860395867099867e-05,3.965699207218741e-06,0.014605385819923466
27.650000000000002,0.0048092752671214396,0.0009584879695044734,0.00015832550550405806,0.00037385327959011153,6.356406361540116e-05,1.8330019239517452e-06,1.0562870821484995e-05,1.9622848288502668e-06,0.009618550534242879,0.0019169759390089468,0.0022431196775406694,0.0003166510110081161,0.000381384381692407,2.112574164296999e-05,1.8330019239517452e-05,3.9245696577005335e-06,0.014520061874033204
27.700000000000003,0.004786689173652755,0.0009533426716764408,0.000157461264184701,0.0003700045302986633,6.289031997880513e-05,1.8060462436249459e-06,1.0505073867502e-05,1.9419582443585303e-06,0.00957337834730551,0.0019066853433528817,0.0022200271817919798,0.000314922528369402,0.0003773419198728308,2.1010147735004e-05,1.806046243624946e-05,3.883916488717061e-06,0.014435309847352574
27.75,0.00476420478835811,0.000948220633290611,0.00015660084859865742,0.00036619877518940267,6.222433806808329e-05,1.779521262130346e-06,1.0447531832214652e-05,1.921866832175798e-06,0.00952840957671622,0.001896441266581222,0.002197192651136416,0.00031320169719731484,0.0003733460284084997,2.0895063664429305e-05,1.779521262130346e-05,3.843733664351596e-06,0.014351125229989757
27.8,0.004741821750472194,0.0009431218436603821,0.00015574426173613784,0.00036243550145988526,6.156602231412258e-05,1.7534195554860016e-06,1.039024497069259e-05,1.902007615217348e-06,0.009483643500944388,0.0018862436873207642,0.0021746130087593116,0.0003114885234722757,0.00036939613388473546,2.078048994138518e-05,1.7534195554860017e-05,3.804015230434696e-06,0.014267503555108156
27.85,0.0047195396992493095,0.000938046290140948,0.00015489150613068157,0.00035871420273204496,6.0915278383485625e-05,1.7277338369517067e-06,1.0333213505941573e-05,1.8823776566964756e-06,0.009439079398498619,0.001876092580281896,0.00215228521639227,0.00030978301226136315,0.00036549167030091375,2.0666427011883147e-05,1.7277338369517068e-05,3.7647553133929512e-06,0.014184440398429858
