Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_3d(3),J_total_Vanadium
11.5,0.01864030558648049,0.0029752873458365036,0.0004009658430271995,0.00613116365247152,0.0009047536951972131,4.899684479967718e-05,2.0740727697440278e-05,0.03728061117296098,0.005950574691673007,0.03678698191482912,0.000801931686054399,0.005428522171183278,4.1481455394880556e-05,0.00014699053439903154,0.0864370936264947
11.55,0.018538467506056804,0.0029719484253032725,0.000400927623370414,0.0060259677116585786,0.0008888579827375254,4.7556483000928136e-05,2.0740119752520666e-05,0.03707693501211361,0.005943896850606545,0.03615580626995147,0.000801855246740828,0.005333147896425153,4.148023950504133e-05,0.00014266944900278441,0.08549579096434543
11.600000000000001,0.01843694640604077,0.0029683943676474976,0.00040087406420037295,0.005922615700641001,0.0008732406723189662,4.616240383686201e-05,2.0739006090730197e-05,0.03687389281208154,0.005936788735294995,0.035535694203846,0.0008017481284007459,0.005239444033913797,4.1478012181460395e-05,0.00013848721151058603,0.08456753313722912
11.65,0.018335744895566698,0.0029646237696862943,0.00040080302750491293,0.005821076509193388,0.0008578974697037902,4.4812992287985934e-05,2.0737248571922162e-05,0.036671489791133396,0.005929247539372589,0.03492645905516033,0.0008016060550098259,0.005147384818222741,4.1474497143844324e-05,0.0001344389768639578,0.08365210073290667
11.700000000000001,0.01823486552402376,0.002960635601602218,0.0004007125509089993,0.005721319464317115,0.000842824110812535,4.35066940971373e-05,2.0734719828319603e-05,0.03646973104804752,0.005921271203204436,0.03432791678590269,0.0008014251018179986,0.005056944664875209,4.1469439656639205e-05,0.0001305200822914119,0.0827492783257959
11.75,0.018134310781496174,0.002956429186978794,0.00040060083861008733,0.005623314328320874,0.0008280163636558547,4.224201332427559e-05,2.0731302709430102e-05,0.03626862156299235,0.005912858373957588,0.03373988596992524,0.0008012016772201747,0.004968098181935128,4.1462605418860203e-05,0.00012672603997282677,0.08185885441142216
11.8,0.01803408309920813,0.0029520041835983677,0.00040046625269827445,0.005527031296691134,0.000813470030117655,4.101751000562495e-05,2.0726889750759694e-05,0.03606816619841626,0.005904008367196735,0.033162187780146804,0.0008009325053965489,0.0048808201807059295,4.145377950151939e-05,0.00012305253001687486,0.08098062134138066
11.850000000000001,0.01793418484997342,0.0029473605649797553,0.0004003073048473709,0.005432440995765076,0.0007991809475968963,3.9831797912487485e-05,2.0721382665454818e-05,0.03586836969994684,0.0058947211299595105,0.032594645974590455,0.0008006146096947418,0.004795085685581377,4.1442765330909636e-05,0.00011949539373746245,0.0801143752588413
11.9,0.017834618348649432,0.002942498602633577,0.0004001226483633949,0.0053395144802178525,0.0007851449905151104,3.8683542405263305e-05,2.0714691858025475e-05,0.035669236697298864,0.005884997205267154,0.03203708688130712,0.0008002452967267898,0.004710869943090662,4.142938371605095e-05,0.00011605062721578991,0.07925991603462243
11.950000000000001,0.017735385852595407,0.0029374188490135693,0.00039991107057737644,0.00524822323037573,0.0007713580716964082,3.757145837842353e-05,2.0706735959326845e-05,0.035470771705190814,0.005874837698027139,0.031489339382254386,0.0007998221411547529,0.00462814843017845,4.141347191865369e-05,0.00011271437513527059,0.07841704720385945
12.0,0.017636489562134733,0.002932122121142592,0.0003996714855697259,0.005158539149366181,0.0007578161436264815,3.649430829238071e-05,2.069744138200064e-05,0.035272979124269466,0.005864244242285184,0.030951234896197086,0.0007993429711394518,0.004546896861758889,4.139488276400128e-05,0.00010948292487714214,0.07758557590329122
12.05,0.017537931621021078,0.002926609484892471,0.00039940292721379666,0.005070434560115469,0.0007445151995968124,3.545090028838818e-05,2.068674189560109e-05,0.035075863242042156,0.005853218969784942,0.030422607360692813,0.0007988058544275933,0.004467091197580875,4.137348379120218e-05,0.00010635270086516453,0.07676531280918475
12.100000000000001,0.0174397141169082,0.002920882239897242,0.0003991045425266353,0.004983882202204031,0.0007314512747400768,3.444008638278207e-05,2.067457822065395e-05,0.0348794282338164,0.005841764479794484,0.029903293213224186,0.0007982090850532706,0.0043887076484404606,4.13491564413079e-05,0.00010332025914834621,0.07595607207591845
12.15,0.017341839081823227,0.002914941905079805,0.0003987755853152762,0.0048988552285893425,0.0007186204469624457,3.3460760737048206e-05,2.0660897640920008e-05,0.03468367816364645,0.00582988381015961,0.029393131371536055,0.0007975511706305524,0.004311722681774674,4.1321795281840016e-05,0.00010038228221114462,0.07515767127524031
12.200000000000001,0.017244308492643218,0.0029087902047724144,0.0003984154101072943,0.0048153272022057126,0.0007060188377782666,3.251185800036047e-05,2.06456536331574e-05,0.034488616985286435,0.005817580409544829,0.028891963213234277,0.0007968308202145886,0.004236113026669599,4.12913072663148e-05,9.753557400108141e-05,0.07436993133621712
12.25,0.017147124271574877,0.002902429055411889,0.00039802346635467987,0.004733272092450014,0.0006936426130523694,3.1592351721392013e-05,2.0628805513699365e-05,0.034294248543149754,0.005804858110823778,0.028399632554700086,0.0007960469327093597,0.004161855678314216,4.125761102739873e-05,9.477705516417603e-05,0.07359267648588876
12.3,0.01705028828663716,0.0028958605527908358,0.00039759929290044587,0.004652664271561921,0.0006814879836549997,3.070125282634715e-05,2.0610318101186252e-05,0.03410057657327432,0.0057917211055816716,0.027915985629371528,0.0007951985858008917,0.004088927901929999,4.1220636202372503e-05,9.210375847904144e-05,0.07282573419063983
12.350000000000001,0.016953802352146687,0.002889086959846647,0.0003971425126977172,0.004573478510907002,0.0006695512060341908,2.983760816030403e-05,2.0590161394811972e-05,0.033907604704293375,0.005778173919693294,0.02744087106544201,0.0007942850253954344,0.004017307236205145,4.1180322789623944e-05,8.95128244809121e-05,0.0720689350982998
12.4,0.01685766822920573,0.002882110694970435,0.0003966528277713831,0.004495689977170495,0.0006578285827101463,2.9000499089090233e-05,2.0568310267466538e-05,0.03371533645841146,0.00576422138994087,0.026974139863022974,0.0007933056555427662,0.0039469714962608775,4.1136620534933077e-05,8.70014972672707e-05,0.07132211298098114
12.450000000000001,0.016761887626192604,0.0028749343208185237,0.00039613001441272125,0.004419274228469386,0.0006463164626960219,2.8189040159041918e-05,2.054474417317682e-05,0.03352377525238521,0.005749868641637047,0.026515645370816313,0.0007922600288254425,0.0038778987761761315,4.108948834635364e-05,8.456712047712576e-05,0.07058510467866362
12.5,0.016666462199254356,0.0028675605336095362,0.0003955739185977198,0.004344207210390038,0.0006350112418492958,2.740237781211853e-05,2.0519446868268125e-05,0.03333292439850871,0.0057351210672190725,0.026065243262340228,0.0007911478371954396,0.0038100674510957748,4.103889373653625e-05,8.22071334363556e-05,0.06985775004353212
12.55,0.016571393552801503,0.002859992152890547,0.0003949844516201365,0.00427046525195824,0.0006239093631577157,2.6639689153959516e-05,2.049240614568887e-05,0.033142787105603005,0.005719984305781094,0.02562279151174944,0.000789968903240273,0.003743456178946294,4.098481229137774e-05,7.991906746187855e-05,0.06913989188507337
12.600000000000001,0.016476683240004734,0.002852232111756194,0.00039436158593063883,0.004198025061548356,0.0006130073169636506,2.590018077258129e-05,2.0463613581960116e-05,0.03295336648000947,0.005704464223512388,0.025188150369290136,0.0007887231718612777,0.0036780439017819033,4.092722716392023e-05,7.770054231774387e-05,0.06843137591593684
12.65,0.016382332763293372,0.0028442834475050564,0.0003937053511736653,0.004126863722737823,0.0006023016411304798,2.518308760551597e-05,2.043306429623043e-05,0.032764665526586745,0.005688566895010113,0.02476118233642694,0.0007874107023473306,0.003613809846782879,4.086612859246086e-05,7.554926281654791e-05,0.06773205069856303
12.700000000000001,0.01628834357485543,0.0028361492927180343,0.00039301583041394,0.004056958690113056,0.0005917889211544965,2.4487671853294205e-05,2.04007567209351e-05,0.03257668714971086,0.005672298585436069,0.024341752140678338,0.00078603166082788,0.003550733526926979,4.08015134418702e-05,7.346301555988262e-05,0.06704176759258187
12.75,0.01619471707713918,0.002827832866743863,0.0003922931565448548,0.00398828778503252,0.0005814657902256423,2.3813221937269703e-05,2.0366692383576496e-05,0.03238943415427836,0.005655665733487726,0.02392972671019512,0.0007845863130897096,0.0034887947413538537,4.073338476715299e-05,7.14396658118091e-05,0.06636038070298374
12.8,0.016101454623355972,0.0028193374675773053,0.0003915375088712075,0.003920829191352384,0.0005713289292402211,2.315905149987282e-05,2.0330875699159897e-05,0.032202909246711944,0.005638674935154611,0.023524975148114306,0.000783075017742415,0.0034279735754413265,4.0661751398319795e-05,6.947715449961846e-05,0.06568774682906253
12.850000000000001,0.016008557517984266,0.002810666464115968,0.00039074910985905514,0.003854561451120051,0.0005613750667686115,2.2524498445468327e-05,2.029331377283602e-05,0.03201711503596853,0.005621332928231936,0.023127368706720306,0.0007814982197181103,0.003368250400611669,4.058662754567204e-05,6.757349533640498e-05,0.06502372541413264
12.9,0.01591602701727466,0.0028018232887820765,0.00038992822204569986,0.003789463460240459,0.0005516009789808344,2.190892402007359e-05,2.0254016212317895e-05,0.03183205403454932,0.005603646577564153,0.022736780761442754,0.0007798564440913997,0.003309605873885006,4.050803242463579e-05,6.572677206022077e-05,0.06436817849601749
12.950000000000001,0.01582386432975577,0.0027928114304959306,0.00038907514510307914,0.0037255144641199036,0.0005420034895327071,2.1311711928272634e-05,2.0212994949655835e-05,0.03164772865951154,0.005585622860991861,0.022353086784719423,0.0007781502902061583,0.003252020937196243,4.042598989931167e-05,6.39351357848179e-05,0.06372097065830935
13.0,0.015732070616740902,0.0027836344279881563,0.00038819021304807946,0.0036626940532918915,0.0005325794694151853,2.073226748573647e-05,2.01702640719697e-05,0.031464141233481804,0.005567268855976313,0.02197616431975135,0.0007763804260961589,0.0031954768164911117,4.03405281439394e-05,6.21968024572094e-05,0.06308196898239789
13.05,0.015640646992835253,0.00277429586343822,0.00038727379159352894,0.0036009821590292303,0.0005233258367693525,2.0170016805830455e-05,2.0125839660752716e-05,0.031281293985670505,0.00554859172687644,0.021605892954175383,0.0007745475831870579,0.0031399550206161154,4.025167932150543e-05,6.0510050417491364e-05,0.06245104300026449
13.100000000000001,0.015549594526443621,0.00276479935642707,0.0003863262756338595,0.0035403590489464683,0.0005142395566694191,1.9624406018858824e-05,2.0079739639375766e-05,0.031099189052887243,0.00552959871285414,0.02124215429367881,0.000772652551267719,0.003085437340016515,4.015947927875153e-05,5.8873218056576475e-05,0.06182806464803975
13.15,0.015458914240278435,0.002755148558192102,0.0003853480868596513,0.003480805322596464,0.000505317640875953,1.9094900522559988e-05,2.0031983628435154e-05,0.03091782848055687,0.005510297116384204,0.020884831935578784,0.0007706961737193026,0.0030319058452557184,4.006396725687031e-05,5.728470156767996e-05,0.06121290822031943
13.200000000000001,0.015368607111867948,0.002745347146173027,0.0003843396714954923,0.0034223019070647467,0.00049655714756147,1.8580984262528897e-05,1.998259280860057e-05,0.030737214223735897,0.005490694292346054,0.02053381144238848,0.0007686793429909845,0.00297934288536882,3.996518561720114e-05,5.574295278758669e-05,0.060605450325235025
13.25,0.01527867407406456,0.0027353988188375425,0.0003833014981557961,0.0033648300525651294,0.00048795518101040094,1.8082159041301532e-05,1.9931589790633307e-05,0.03055734814812912,0.005470797637675085,0.020188980315390778,0.0007666029963115922,0.0029277310860624057,3.986317958126661e-05,5.4246477123904596e-05,0.06000556984027415
13.3,0.01518911601555303,0.0027253072907760688,0.00038223405581342556,0.0033083713280397786,0.0004795088912953426,1.7597943854892174e-05,1.9878998492257475e-05,0.03037823203110606,0.0054506145815521375,0.01985022796823867,0.0007644681116268511,0.0028770533477720556,3.975799698451495e-05,5.279383156467652e-05,0.05941314786884497
13.350000000000001,0.015099933781358555,0.0027150762880551334,0.0003811378518761692,0.0032529076167668773,0.00047121547393141785,1.712787425562873e-05,1.9824844021579605e-05,0.03019986756271711,0.005430152576110267,0.019517445700601266,0.0007622757037523384,0.002827292843588507,3.964968804315921e-05,5.138362276688619e-05,0.05882806769757954
13.4,0.015011128173354538,0.002704709543819317,0.0003800134103663068,0.003198421111978744,0.0004630721695104597,1.667150174018149e-05,1.9769152566763768e-05,0.030022256346709075,0.005409419087638634,0.019190526671872463,0.0007600268207326136,0.002778433017062758,3.9538305133527535e-05,5.001450522054447e-05,0.05825021475436961
13.450000000000001,0.014922699950769924,0.002694210794131989,0.0003788612701986887,0.0031448943124931556,0.0004550762633166573,1.6228393161730014e-05,1.9711951291681135e-05,0.029845399901539848,0.005388421588263978,0.018869365874958934,0.0007577225403973774,0.0027304575798999435,3.942390258336227e-05,4.868517948519004e-05,0.05767947656712863
13.5,0.014834649830696055,0.0026835837740453875,0.00037768198355293006,0.0030923100183604894,0.0004472250849252146,1.5798130165259437e-05,1.9653268237264086e-05,0.02966929966139211,0.005367167548090775,0.018553860110162936,0.0007553639671058601,0.0026833505095512876,3.930653647452817e-05,4.739439049577831e-05,0.05711574272327328
13.55,0.014746978488592839,0.002672832213890871,0.00037647611433549614,0.0030406513265290517,0.00043951600778548145,1.538030864502118e-05,1.9593132228305664e-05,0.029493956977185678,0.005345664427781742,0.01824390795917431,0.0007529522286709923,0.0026370960467128886,3.918626445661133e-05,4.614092593506354e-05,0.056558904829917295
13.600000000000001,0.014659686558794204,0.0026619598357805097,0.0003752442367276219,0.0029899016265309422,0.0004319464487899551,1.4974538223236295e-05,1.9531572785455805e-05,0.029319373117588407,0.005323919671561019,0.017939409759185655,0.0007504884734552438,0.0025916786927397306,3.906314557091161e-05,4.4923614669708886e-05,0.05600885647477067
13.65,0.014572774635012687,0.002650970350311432,0.0003739869338151696,0.0029400445961905446,0.00042451386783045903,1.4580441749159243e-05,1.94686200421757e-05,0.029145549270025373,0.005301940700622864,0.01764026757714327,0.0007479738676303392,0.002547083206982754,3.89372400843514e-05,4.374132524747773e-05,0.05546549318773643
13.700000000000001,0.014486243270843045,0.0026398674534646553,0.00037270479629668594,0.002891064197357675,0.0004172157673427462,1.419765481765891e-05,1.940430466642148e-05,0.02897248654168609,0.005279734906929311,0.01734638518414605,0.0007454095925933719,0.0025032946040564772,3.880860933284296e-05,4.259296445297673e-05,0.05492871240319712
13.75,0.01440009298026485,0.0026286548236903913,0.00037139842126606966,0.002842944671667279,0.00041004969184070474,1.3825825306510475e-05,1.9338657786837718e-05,0.0288001859605297,0.005257309647380783,0.017057668030003675,0.0007427968425321393,0.0024602981510442284,3.8677315573675436e-05,4.147747591953143e-05,0.054398413422983724
13.8,0.014314324238143862,0.002617336119172084,0.0003700684110664061,0.002795670536327396,0.0004030132274412699,1.3464612931626339e-05,1.9271710923250308e-05,0.028628648476287724,0.005234672238344168,0.016774023217964375,0.0007401368221328122,0.0024180793646476195,3.8543421846500616e-05,4.039383879487902e-05,0.05387449738001808
13.850000000000001,0.014228937480732206,0.0026059149752617147,0.0003687153722116659,0.0027492265799370723,0.0003961040013810999,1.3113688819488611e-05,1.9203495921257028e-05,0.028457874961464413,0.005211829950523429,0.016495359479622433,0.0007374307444233318,0.0023766240082865996,3.8406991842514056e-05,3.9341066458465834e-05,0.05335686720262119
13.9,0.014143933106167156,0.0025943950020791374,0.0003673399143730991,0.0027035978583357144,0.0003893196815259991,1.2772735096076855e-05,1.913404489072241e-05,0.02828786621233431,0.005188790004158275,0.01622158715001429,0.0007346798287461982,0.0023359180891559944,3.826808978144482e-05,3.831820528823056e-05,0.05284542757947875
13.950000000000001,0.014059311474968474,0.002582779782268487,0.0003659426494272877,0.0026587696904853053,0.00038265797587402466,1.2441444491615803e-05,1.9063390147991696e-05,0.028118622949936948,0.005165559564536974,0.01595261814291183,0.0007318852988545754,0.002295947855244148,3.812678029598339e-05,3.732433347484741e-05,0.052340084925255305
14.0,0.01397507291053425,0.0025710728689049183,0.0003645241905629436,0.002614727654386819,0.00037611663205315977,1.2119519960496927e-05,1.8991564161646417e-05,0.0279501458210685,0.0051421457378098365,0.01568836592632091,0.0007290483811258872,0.0022566997923189587,3.7983128323292834e-05,3.6358559881490785e-05,0.051840747346848876
14.05,0.013891217699635071,0.0025592777835451836,0.0003630851514436609,0.002571457583032004,0.00036969343681437676,1.1806674315755098e-05,1.891859950163158e-05,0.027782435399270142,0.005118555567090367,0.015428745498192023,0.0007261703028873218,0.0022181606208862606,3.783719900326316e-05,3.542002294726529e-05,0.05134732461027665
14.100000000000001,0.013807746092906527,0.002547398014415779,0.0003616261454239485,0.002528945560391703,0.0003633862155208774,1.150262987750885e-05,1.8844528791591767e-05,0.027615492185813054,0.005094796028831558,0.015173673362350218,0.000723252290847897,0.0021803172931252643,3.768905758318353e-05,3.4507889632526555e-05,0.05085972810818369
14.15,0.013724658305339893,0.0025354370147326103,0.00036014778481597854,0.0024871779174416952,0.00035719283163423906,1.1207118134797498e-05,1.876938466426026e-05,0.027449316610679786,0.005070874029465221,0.01492306750465017,0.0007202955696319571,0.0021431569898054345,3.753876932852052e-05,3.362135440439249e-05,0.05037787082796548
14.200000000000001,0.013641954516770947,0.0025233982011463483,0.0003586506802045981,0.002446141228227023,0.0003511111861981592,1.0919879420272974e-05,1.869319971975204e-05,0.027283909033541894,0.005046796402292697,0.014676847369362138,0.0007173013604091962,0.002106667117188955,3.738639943950408e-05,3.275963826081892e-05,0.049901667320495204
14.25,0.013559634872366865,0.0025112849523078566,0.00035713543980825233,0.0024058223059656727,0.00034513921732044837,1.0640662597227431e-05,1.8616006486617988e-05,0.02711926974473373,0.005022569904615713,0.014434933835794035,0.0007142708796165047,0.00207083530392269,3.7232012973235976e-05,3.192198779168229e-05,0.049431033669447594
14.3,0.01347769948311104,0.0024991006075482593,0.0003556026688835676,0.0023662081991923578,0.00033927489965387427,1.0369224758459398e-05,1.8537837385523595e-05,0.02695539896622208,0.004998201215096519,0.014197249195154147,0.0007112053377671352,0.0020356493979232456,3.707567477104719e-05,3.110767427537819e-05,0.04896588746120955
14.350000000000001,0.01339614842628585,0.0024868484656684424,0.00035405296917144204,0.002327286187943152,0.00033351624387643365,1.0105330936502954e-05,1.8458724695421672e-05,0.0267922968525717,0.004973696931336885,0.013963717127658912,0.0007081059383428841,0.002001097463258602,3.6917449390843344e-05,3.0315992809508863e-05,0.04850614775536933
14.4,0.013314981745953228,0.002474531783832945,0.0003524869383825791,0.002289043779981571,0.0003278612961715807,9.84875382476407e-06,1.8378700522094003e-05,0.026629963491906456,0.00494906356766589,0.013734262679889425,0.0007049738767651582,0.001967167777029484,3.6757401044188006e-05,2.9546261474292208e-05,0.04805173505577489
14.450000000000001,0.013234199453432977,0.0024621537765634007,0.00035090516972049275,0.0022514687070666855,0.000322308137708913,9.599273509127833e-06,1.8297796768942502e-05,0.026468398906865954,0.0049243075531268015,0.013508812242400112,0.0007018103394409855,0.0019338488262534781,3.6595593537885003e-05,2.8797820527383498e-05,0.0476025712821526
14.5,0.013153801527778824,0.002449717614826867,0.0003493082514400959,0.002214548921263781,0.00031685488412578516,9.356677209618777e-06,1.82160451099157e-05,0.026307603055557648,0.004899435229653734,0.013287293527582688,0.0006986165028801918,0.001901129304754711,3.64320902198314e-05,2.8070031628856334e-05,0.04715857974227766
14.55,0.013073787916252036,0.0024372264252145413,0.00034769676644006613,0.00217827259129797,0.00031149968501027915,9.120759031713771e-06,1.8133476964461295e-05,0.026147575832504072,0.004874452850429083,0.01306963554778782,0.0006953935328801323,0.0018689981100616748,3.626695392892259e-05,2.7362277095141313e-05,0.04671968510468684
14.600000000000001,0.012994158534792657,0.0024246832892065523,0.0003460712918872635,0.0021426280989511803,0.00030624072338594554,8.8913197269243e-06,1.8050123474400536e-05,0.025988317069585314,0.004849366578413105,0.012855768593707082,0.000692142583774527,0.0018374443403156734,3.610024694880107e-05,2.66739591807729e-05,0.04628581337192527
14.65,0.012914913268488204,0.002412091242518662,0.000344432398871548,0.0021076040355028146,0.00030107621519868743,8.668166462280552e-06,1.796601548262469e-05,0.025829826536976408,0.004824182485037324,0.012645624213016887,0.000688864797743096,0.0018064572911921247,3.593203096524938e-05,2.6004499386841657e-05,0.04585689185431793
14.700000000000001,0.012836051972039813,0.0023994532745268762,0.00034278065208942016,0.0020731891982143646,0.0002960044088061419,8.451112598365428e-06,1.788118351351839e-05,0.025672103944079625,0.0047989065490537525,0.012439135189286188,0.0006855613041788403,0.0017760264528368516,3.576236702703678e-05,2.5353337795096283e-05,0.04543284914425739
14.75,0.012757574470225793,0.0023867723277661242,0.0003411166095549763,0.002039372586858222,0.00029102358446988694,8.239977475561294e-06,1.7795657755019e-05,0.025515148940451586,0.0047735446555322485,0.012236235521149332,0.0006822332191099526,0.0017461415068193216,3.5591315510038e-05,2.4719932426683883e-05,0.04501361509099916
14.8,0.012679480558362469,0.002374051297499301,0.00033944082233673716,0.0020061434002908254,0.00028613205385077153,8.034586208186066e-06,1.770946804222507e-05,0.025358961116724938,0.004748102594998602,0.012036860401744953,0.0006788816446734743,0.0017167923231046292,3.541893608445014e-05,2.4103758624558198e-05,0.044599120775955604
14.850000000000001,0.012601770002762339,0.0023612930313531254,0.0003377538343189749,0.0019734910330703177,0.00028132815950765515,7.834769486209128e-06,1.762264384247109e-05,0.025203540005524678,0.004722586062706251,0.011840946198421905,0.0006755076686379498,0.001687968957045931,3.524528768494218e-05,2.3504308458627385e-05,0.044189298488480286
14.9,0.012524442541189429,0.0023485003290173922,0.0003360561819862226,0.0019414050721187708,0.0002766102743998099,7.640363384249982e-06,1.7535214241789386e-05,0.025048885082378857,0.0046970006580347844,0.011648430432712624,0.0006721123639724452,0.0016596616463988593,3.507042848357877e-05,2.2921090152749947e-05,0.043784081702133895
14.950000000000001,0.012447497883311816,0.0023356759420043384,0.00033434839422971126,0.001909875293429037,0.00027197680139322554,7.45120917757513e-06,1.7447207932683683e-05,0.024894995766623632,0.004671351884008677,0.011459251760574222,0.0006686967884594225,0.0016318608083593531,3.4894415865367365e-05,2.235362753272539e-05,0.04338340505142339
15.0,0.012370935711151318,0.00232282257346498,0.0003326309921745378,0.0018788916588162526,0.00026742617277103774,7.267153164820398e-06,1.735865320314235e-05,0.024741871422302636,0.00464564514692996,0.011273349952897516,0.0006652619843490756,0.0016045570366262263,3.47173064062847e-05,2.1801459494461194e-05,0.042987204309006155
15.05,0.012294755679530213,0.002309942878059379,0.00033090448902641753,0.0018484443127139388,0.00026295684974827625,7.088046497176987e-06,1.7269577926822606e-05,0.024589511359060425,0.004619885756118758,0.011090665876283632,0.0006618089780528351,0.0015777410984896575,3.453915585364521e-05,2.126413949153096e-05,0.04259541636335047
15.100000000000001,0.012218957416515032,0.0022970394618779554,0.00032916938993693304,0.0018185235790146757,0.00025856732199112085,6.913745013790613e-06,1.7180009554340217e-05,0.024437914833030063,0.004594078923755911,0.010911141474088054,0.0006583387798738661,0.0015514039319467251,3.4360019108680434e-05,2.074123504137184e-05,0.04220797919684467
15.15,0.012143540523857332,0.0022841148824110425,0.00032742619188623587,0.0017891199579552302,0.0002542561071408285,6.7441090831330676e-06,1.708997510560226e-05,0.024287081047714664,0.004568229764822085,0.01073471974773138,0.0006548523837724717,0.001525536642844971,3.417995021120452e-05,2.0232327249399202e-05,0.04182483186434617
15.200000000000001,0.012068504577431416,0.0022711716485640165,0.0003256753835822092,0.0017602241230460294,0.0002500217503424843,6.579003450115597e-06,1.6999501163123372e-05,0.024137009154862832,0.004542343297128033,0.010561344738276177,0.0006513507671644184,0.0015001305020549056,3.3999002326246743e-05,1.973701035034679e-05,0.04144591447216296
15.25,0.011993849127668987,0.002258212220715447,0.0003239174453751456,0.0017318269180448414,0.00024586282377871523,6.418297088722933e-06,1.6908613866268874e-05,0.023987698255337975,0.004516424441430894,0.010390961508269049,0.0006478348907502913,0.0014751769426722913,3.381722773253775e-05,1.92548912661688e-05,0.041071168157459204
15.3,0.011919573699990655,0.0022452390108157905,0.0003221528491870352,0.0017039193539744597,0.00024177792620848603,6.261863059955615e-06,1.6817338906370624e-05,0.02383914739998131,0.004490478021631581,0.010223516123846758,0.0006443056983740705,0.001450667557250916,3.363467781274125e-05,1.8785589179866845e-05,0.04070053506807724
15.350000000000001,0.011845677795234313,0.002232254382524294,0.0003203820584546063,0.0016764926061842247,0.00023776568251109137,6.109578374877201e-06,1.6725701522664242e-05,0.023691355590468626,0.004464508765048588,0.010058955637105349,0.0006407641169092126,0.0014265940950665482,3.3451403045328485e-05,1.8328735124631603e-05,0.04033395834276829
15.4,0.011772160890080305,0.002219260651381832,0.000318605528085297,0.0016495380114551319,0.0002338247432354393,5.961323862570928e-06,1.6633726498998643e-05,0.02354432178016061,0.004438521302763664,0.009897228068730791,0.000637211056170594,0.0014029484594126358,3.3267452997997286e-05,1.788397158771278e-05,0.039971382091824
15.450000000000001,0.011699022437473365,0.002206260085017525,0.000316823704425378,0.0016230470651482911,0.0002299537841547134,5.816984042818469e-06,1.6541438161271202e-05,0.02339804487494673,0.00441252017003505,0.009738282390889747,0.000633647408850756,0.0013797227049282806,3.3082876322542403e-05,1.7450952128455408e-05,0.03961275137810155
15.5,0.011626261867041328,0.002193254903387069,0.00031503702523948314,0.0015970114183964813,0.00022615150582649054,5.676447003321049e-06,1.6448860375544263e-05,0.023252523734082656,0.004386509806774138,0.009582068510378888,0.0006300740504789663,0.0013569090349589432,3.2897720751088526e-05,1.702934100996315e-05,0.039258012198434646
15.55,0.011553878585510526,0.0021802472790407876,0.0003132459197008387,0.0015714228753384914,0.0002224166331583759,5.53960428129019e-06,1.6356016546800592e-05,0.02310775717102105,0.004360494558081575,0.009428537252030949,0.0006264918394016774,0.0013344997989502554,3.2712033093601184e-05,1.661881284387057e-05,0.038907111465422986
15.600000000000001,0.0114818719771179,0.002167239337419516,0.00031145080839151877,0.0015462733903959741,0.00021874791497921532,5.406350749242645e-06,1.6262929618297726e-05,0.0229637439542358,0.004334478674839032,0.009277640342375845,0.0006229016167830375,0.001312487489875292,3.252585923659545e-05,1.6219052247727935e-05,0.03855999698959333
15.65,0.011410241404019764,0.0021542331571764986,0.00030965210331208485,0.001521555065592469,0.00021514412361592748,5.276584504840415e-06,1.6169622071482908e-05,0.022820482808039527,0.004308466314352997,0.009129330393554813,0.0006193042066241697,0.0012908647416955648,3.2339244142965816e-05,1.5829753514521246e-05,0.03821661746192456
15.700000000000001,0.011338986206697196,0.0021412307705235634,0.00030785020789999917,0.0014972601479142692,0.00021160405447599574,5.150206764623298e-06,1.60761159264323e-05,0.022677972413394393,0.004282461541047127,0.008983560887485614,0.0006157004157999983,0.0012696243268559744,3.21522318528646e-05,1.5450620293869894e-05,0.03787692243672984
15.75,0.011268105704358086,0.0021282341635999215,0.0003060455170562331,0.0014733810267127956,0.00020812652563565034,5.0271217614875235e-06,1.5982432742779972e-05,0.022536211408716172,0.004256468327199843,0.008840286160276774,0.0006120910341124662,0.001248759153813902,3.1964865485559943e-05,1.508136528446257e-05,0.03754086231488918
15.8,0.011197599195335719,0.002115245276861991,0.0003042384171795172,0.0014499102311480898,0.0002047103774337606,4.9072366457696896e-06,1.588859362110381e-05,0.022395198390671438,0.004230490553723982,0.008699461386888539,0.0006084768343590344,0.0012282622646025637,3.177718724220762e-05,1.4721709937309068e-05,0.03720838832742507
15.850000000000001,0.011127465957483994,0.0021022660054927506,0.00030242928620771085,0.0014268404276730827,0.00020135447207145598,4.790461389801093e-06,1.5794619204737196e-05,0.02225493191496799,0.004204532010985501,0.008561042566038495,0.0006048585724154217,0.0012081268324287359,3.158923840947439e-05,1.4371384169403278e-05,0.03687945251941501
15.9,0.011057705248569158,0.0020892981998291544,0.0003006184936657911,0.00140416441755823,0.00019805769321748167,4.676708695802631e-06,1.5700529681976877e-05,0.022115410497138315,0.004178596399658309,0.00842498650534938,0.0006012369873315822,0.00118834615930489,3.1401059363953755e-05,1.4030126087407892e-05,0.03655400773423383
