Q,J_1s(2),J_2s(2),J_3s(2),J_2p(6),J_3p(3),J_total_Phosphorus
21.900000000000002,0.003379437420808913,0.0003681557939537954,2.8792506099005465e-05,9.031166842388076e-05,6.4245715154259245e-09,0.00386670381385711
21.950000000000003,0.0033479823075478468,0.00036427641528992974,2.8485481083774064e-05,8.890040994768273e-05,6.2679923822679e-09,0.0038296508818616154
22.0,0.003316847720258787,0.00036044267592813734,2.8182119381810964e-05,8.751359719226804e-05,6.115043000930417e-09,0.003792992227804004
22.05,0.0032860301999579873,0.0003566539938909329,2.7882373513825353e-05,8.615076652921953e-05,5.965643632479161e-09,0.0037567232995355973
22.1,0.0032555263256643487,0.00035290979498859963,2.7586196647821463e-05,8.481146386103339e-05,5.819716198059562e-09,0.003720839600878001
22.150000000000002,0.0032253327140004994,0.0003492095127147495,2.729354259022458e-05,8.349524441051898e-05,5.677184246641384e-09,0.0036853366909002394
22.200000000000003,0.0031954460187972903,0.0003455525881431617,2.7004365777118905e-05,8.220167251516578e-05,5.537972923321266e-09,0.0036502101832056595
22.25,0.0031658629307016926,0.00034193846982588763,2.671862126559624e-05,8.093032142635285e-05,5.402008938175782e-09,0.0036154557452284675
22.3,0.0031365801767880767,0.0003383666136926117,2.6436264725214476e-05,7.96807731132792e-05,5.26922053565762e-09,0.0035810690975397173
22.35,0.003107594520172902,0.0003348364829512614,2.6157252429565227e-05,7.845261807149886e-05,5.139537464527677e-09,0.003547046013162692
22.400000000000002,0.0030789027596327635,0.0003313475479898515,2.588154124794924e-05,7.72454551359439e-05,5.012890948315565e-09,0.0035133823168974564
22.450000000000003,0.0030505017292258214,0.0003278992862795552,2.5609088637158938e-05,7.605889129832521e-05,4.88921365630138e-09,0.003480073884654517
22.5,0.0030223882979165946,0.0003244911822789918,2.533985263336705e-05,7.489254152880192e-05,4.7684396750114184e-09,0.0034471166427974304
22.55,0.0029945593692040948,0.0003211227273397171,2.5073791844120146e-05,7.374602860181296e-05,4.650504480220554e-09,0.0034145065674942255
22.6,0.0029670118807533234,0.00031779341961291155,2.4810865440436452e-05,7.261898292596912e-05,4.535344909454237e-09,0.0033822396840775502
22.650000000000002,0.002939742804030081,0.00031450276395724857,2.455103314900658e-05,7.151104237790331e-05,4.4228991349827405e-09,0.0033503120664133746
22.700000000000003,0.002912749143939106,0.00031125027184793734,2.4294255244496378e-05,7.042185213998266e-05,4.3131066373007e-09,0.0033187198362781595
22.75,0.0028860279384655208,0.00030803546128692675,2.4040492541950852e-05,6.935106454178654e-05,4.2059081790848005e-09,0.003287459162744364
22.8,0.002859576258319565,0.000304857856714259,2.378970638929806e-05,6.829833890525777e-05,4.1012457796225475e-09,0.003256526261574159
22.85,0.0028333912065846272,0.00030171698892056474,2.3541858659952176e-05,6.726334139343733e-05,3.999062689705244e-09,0.0032259173946212714
22.900000000000002,0.002807469918368528,0.0002986123949606844,2.32969117455144e-05,6.624574486269346e-05,3.8993033669780994e-09,0.0031956288692407877
22.950000000000003,0.0027818095604580655,0.0002955436180684078,2.305482854857095e-05,6.524522871836016e-05,3.801913451740674e-09,0.003165657037706856
23.0,0.0027564073309768013,0.0002925102075723197,2.2815572475587013e-05,6.426147877370167e-05,3.7068397431908038e-09,0.003135998296638153
23.05,0.002731260459046059,0.0002895117188127387,2.2579107429895538e-05,6.329418711212084e-05,3.614030176105187e-09,0.0031066490864309904
23.1,0.002706366204449153,0.0002865477130597422,2.2345397804780128e-05,6.234305195253325e-05,3.523433797950012e-09,0.003077605890700006
23.150000000000002,0.002681721857298789,0.0002836177574322611,2.2114408476650655e-05,6.140777751782892e-05,3.4350007464148214e-09,0.003048865235726276
23.200000000000003,0.002657324737707653,0.00028072142481823636,2.1886104798310827e-05,6.048807390634676e-05,3.348682227363115e-09,0.0030204236899127744
23.25,0.002633172195462158,0.00027785829379582563,2.1660452592316603e-05,5.958365696628866e-05,3.264430493193101e-09,0.0029922778632470825
23.3,0.002609261609699325,0.00027502794855564685,2.1437418144424357e-05,5.869424817300133e-05,3.182198821602091e-09,0.00296442440677122
23.35,0.0025855903885868086,0.00027222997882405135,2.121696819712803e-05,5.781957450905727e-05,3.101941494748198e-09,0.0029368600120585403
23.400000000000002,0.002562155969006011,0.00026946397978741066,2.099906994328392e-05,5.6959368347065815e-05,3.023613778802867e-09,0.00290958141069755
23.450000000000003,0.0025389558162382956,0.00026672955201740905,2.0783691019822337e-05,5.611336733514925e-05,2.9471719038880236e-09,0.0028825853737825804
23.5,0.002515987423654274,0.0002640263013973299,2.057079950154505e-05,5.528131428501923e-05,2.8725730443915904e-09,0.0028558687114112126
23.55,0.002493248312406134,0.00026135383904932316,2.0360363895007448e-05,5.446295706259054e-05,2.7997752996551788e-09,0.002829428272188355
23.6,0.002470736031123023,0.00025871178126264633,2.0152353132484618e-05,5.3658048481071974e-05,2.7287376750279334e-09,0.0028032609427369004
23.650000000000002,0.002448448155609427,0.00025609974942286364,1.9946736566020092e-05,5.2866346196473525e-05,2.6594200632804082e-09,0.0027773636472148474
23.700000000000003,0.0024263822885465564,0.0002535173699419954,1.9743483961556455e-05,5.208761260547281e-05,2.5917832263725752e-09,0.002751733346838808
23.75,0.0024045360591967067,0.0002509642741896058,1.9542565493146776e-05,5.1321614745583884e-05,2.5257887775700616e-09,0.0027263670394138207
23.8,0.0023829071231105713,0.0002484400984248169,1.9343951737245814e-05,5.056812419757283e-05,2.461399163902757e-09,0.0027012617588693705
23.85,0.0023614931618375044,0.0002459444837292411,1.9147613667080244e-05,4.982691699006745e-05,2.3985776489601122e-09,0.0026764145748015425
23.900000000000002,0.0023402918826386887,0.00024347707594081744,1.8953522647096628e-05,4.909777350630749e-05,2.337288296017345e-09,0.0026518225920212062
23.950000000000003,0.0023193010182032056,0.00024103752558854354,1.8761650427486426e-05,4.8380478392985044e-05,2.2774959514870135e-09,0.0026274829501081723
24.0,0.0022985183263669853,0.00023862548782809217,1.857196913878699e-05,4.767482047112525e-05,2.2191662286903757e-09,0.0026033928229712185
24.05,0.0022779415898346042,0.0002362406223783002,1.8384451286557523e-05,4.698059264895844e-05,2.1622654919430516e-09,0.0025795494184139124
24.1,0.0022575686159039335,0.0002338825934585226,1.8199069746129323e-05,4.629759183673715e-05,2.1067608409496326e-09,0.0025559499777061635
24.150000000000002,0.0022373972361935906,0.00023155106972683708,1.801579775742901e-05,4.562561886345095e-05,2.0526200955018182e-09,0.0025325917751614032
24.200000000000003,0.00221742530637319,0.00022924572421909202,1.783460891987412e-05,4.49644783953948e-05,1.999811780474883e-09,0.0025094721177193317
24.25,0.0021976507058963706,0.00022696623428878612,1.765547718733999e-05,4.431397885654699e-05,1.948305111117247e-09,0.0024865883445341548
24.3,0.0021780713377365663,0.00022471228154776873,1.7478376863197032e-05,4.367393235071348e-05,1.8980699786280037e-09,0.002463937826568224
24.35,0.002158685128125526,0.0002224835518077534,1.730328259541764e-05,4.304415458539793e-05,1.8490769360174068e-09,0.0024415179661910306
24.400000000000002,0.0021394900262945277,0.000220279735022631,1.7130169371751586e-05,4.242446479735557e-05,1.8012971842452526e-09,0.0024193261967834505
24.450000000000003,0.0021204840042182926,0.00021810052523157494,1.695901251496922e-05,4.181468567979227e-05,1.7547025586322858e-09,0.0023973599823471875
24.5,0.0021016650563615642,0.00021594562050292762,1.6789787678171516e-05,4.121464331116973e-05,1.7092655155397666e-09,0.002375616817119349
24.55,0.002083031199428331,0.00021381472287885787,1.6622470840166068e-05,4.062416708557902e-05,1.6649591193123972e-09,0.002354094225192053
24.6,0.002064580472113688,0.00021170753832078131,1.6457038300908298e-05,4.004308964464632e-05,1.6217570294799398e-09,0.002332789760137053
24.650000000000002,0.002046310934858289,0.00020962377665553137,1.629346667700681e-05,3.947124681093425e-05,1.5796334882128183e-09,0.0023117010046352494
24.700000000000003,0.0020282206696053914,0.0002075631515222734,1.613173289729224e-05,3.89084775228043e-05,1.5385633080271711e-09,0.0022908255701110693
24.75,0.0020103077795604616,0.0002055253803201517,1.597181419844866e-05,3.835462377070636e-05,1.4985218597348224e-09,0.0022701610963716283
24.8,0.0019925703889533152,0.00020351018415665928,1.581368812070669e-05,3.780953053486164e-05,1.459485060633722e-09,0.002249705251250603
24.85,0.0019750066428027902,0.00020151728779672318,1.565733250359763e-05,3.72730457243073e-05,1.4214293629345086e-09,0.0022294557302567812
24.900000000000002,0.001957614706683906,0.00019954641961249315,1.550272548176761e-05,3.674502011727037e-05,1.3843317424188275e-09,0.00220941025622718
24.950000000000003,0.0019403927664975067,0.00019759731153382682,1.534984548085108e-05,3.6225307302840604e-05,1.3481696873251998e-09,0.0021895665789847126
25.0,0.0019233390282423577,0.00019566969899946143,1.5198671213402817e-05,3.5713763623912166e-05,1.3129211874582468e-09,0.0021699224750003215
25.05,0.0019064517177896745,0.0001937633209088625,1.5049181674887588e-05,3.5210248121364394e-05,1.2785647235171305e-09,0.0021504757470595126
25.1,0.0018897290806600745,0.0001918779195747427,1.490135613972686e-05,3.471462247945378e-05,1.2450792566392016e-09,0.0021312242239332545
25.150000000000002,0.00187316938180291,0.00019001324067623914,1.4755174157401579e-05,3.422675097238829e-05,1.2124442181548072e-09,0.002112165760053157
25.200000000000003,0.0018567709053779792,0.0001881690332127426,1.4610615548610373e-05,3.3746500412057534e-05,1.1806394995493673e-09,0.002093298235190889
25.25,0.001840531954539585,0.0001863450494583695,1.4467660401482425e-05,3.327374009689178e-05,1.1496454426288408e-09,0.0020746195541417713
25.3,0.0018244508512229203,0.000184541044917067,1.4326289067844199e-05,3.280834176182399e-05,1.1194428298847638e-09,0.0020561276464124856
25.35,0.0018085259359327708,0.00018275677827834524,1.4186482159539394e-05,3.235017952932973e-05,1.09001287505515e-09,0.0020378204659128605
25.400000000000002,0.0017927555675344938,0.00018099201137362545,1.404822054480125e-05,3.1899129861519996e-05,1.0613372138775168e-09,0.0020196959906516546
25.450000000000003,0.0017771381230472698,0.00017924650913319774,1.3911485344676612e-05,3.1455071513262905e-05,1.0333978950304595e-09,0.002001752222436302
25.5,0.0017616719974395997,0.0001775200395437797,1.3776257929500978e-05,3.101788548631101e-05,1.0061773712601799e-09,0.001983987186576563
25.55,0.0017463556034270206,0.0001758123736066671,1.3642519915423789e-05,3.058745498441084e-05,9.79658490688466e-10,0.001966398931592013
25.6,0.001731187371272038,0.0001741232852964707,1.3510253160983409e-05,3.016366536937285e-05,9.53824488298692e-10,0.0019489855289233533
25.650000000000002,0.0017161657485862296,0.0001724525515204286,1.3379439763730909e-05,2.974640411807932e-05,9.286589775964135e-10,0.001931745072647446
25.700000000000003,0.0017012892001345196,0.00017079995207828819,1.3250062056902125e-05,2.933556078040935e-05,9.041459424412473e-10,0.0019146756791960618
25.75,0.0016865562076415932,0.0001691652696227496,1.3122102606137266e-05,2.8931026938059908e-05,8.802697290467467e-10,0.0018977754870782692
25.8,0.0016719652696004321,0.0001675482896204621,1.2995544206247357e-05,2.8532696164242597e-05,8.570150381450401e-10,0.0018810426566064223
25.85,0.0016575149010829597,0.00016594880031356807,1.2870369878026999e-05,2.814046398423665e-05,8.343669173130854e-10,0.0018644753696257087
25.900000000000002,0.0016432036335527593,0.0001643665926817841,1.274656286511263e-05,2.775422783677828e-05,8.123107534573899e-10,0.0018480718292471878
25.950000000000003,0.0016290300146798613,0.0001628014604050144,1.2624106630885768e-05,2.737388703626792e-05,7.908322654541603e-10,0.001831830259584295
26.0,0.0016149926081575707,0.00016125319982648808,1.2502984855420554e-05,2.6999342735776775e-05,7.699174969418572e-10,0.001815748905492753
26.05,0.0016010899935213134,0.00015972160991641277,1.2383181432474958e-05,2.6630497890834556e-05,7.495528092631941e-10,0.001799826032313845
26.1,0.001587320765969495,0.0001582064922361391,1.2264680466525122e-05,2.6267257223981255e-05,7.297248745536913e-10,0.001784059925621015
26.150000000000002,0.0015736835361863338,0.00015670765090282683,1.2147466269842068e-05,2.5909527190065225e-05,7.10420668973899e-10,0.0017684488909697367
26.200000000000003,0.0015601769301666622,0.00015522489255460732,1.2031523359610336e-05,2.555721594227131e-05,6.916274660825019e-10,0.001752991253650617
26.25,0.0015467995890426718,0.00015375802631623496,1.191683645508786e-05,2.521023329886246e-05,6.733328303475426e-10,0.0017376853584456873
26.3,0.001533550168912581,0.00015230686376522027,1.1803390474806506e-05,2.4868490710618827e-05,6.555246107930458e-10,0.0017225295693878372
26.35,0.0015204273406712165,0.00015087121889843956,1.1691170533812778e-05,2.4531901228959085e-05,6.381909347783991e-10,0.0017075222695233628
26.400000000000002,0.0015074297898424736,0.00014945090809921247,1.158016194094796e-05,2.4200379474728308e-05,6.213202019078527e-10,0.0016926618606775644
26.450000000000003,0.001494556216413649,0.00014804575010484236,1.1470350196167307e-05,2.387384160763791e-05,6.049010780675877e-10,0.0016779467632233745
26.5,0.001481805334671623,0.0001466555659746127,1.136172098789761e-05,2.3552205296343023e-05,5.889224895878227e-10,0.001663375415852966
26.55,0.0014691758730408688,0.00014528017905823264,1.1254260190432594e-05,2.323538968914305e-05,5.733736175274769e-10,0.0016489462753522947
26.6,0.0014566665739232825,0.00014391941496472675,1.1147953861365736e-05,2.29233153852919e-05,5.582438920789754e-10,0.001634657816378559
26.650000000000002,0.0014442761935397974,0.0001425731015317611,1.1042788239059756e-05,2.2615904406903978e-05,5.435229870907838e-10,0.0016205085312405092
26.700000000000003,0.0014320035017737808,0.00014124106879540068,1.0938749740152432e-05,2.231308017144305e-05,5.292008147053434e-10,0.0016064969296815915
26.75,0.0014198472820161848,0.00013992314896029193,1.0835824957098166e-05,2.2014767464781e-05,5.152675201100975e-10,0.001592621538665876
26.8,0.001407806331012436,0.00013861917637026383,1.0734000655744704e-05,2.1720892414813863e-05,5.017134763993469e-10,0.0015788809021667347
26.85,0.0013958794587110523,0.00013732898747934302,1.0633263772944677e-05,2.1431382465623078e-05,4.885292795447271e-10,0.0015652735809582425
26.900000000000002,0.0013840654881139567,0.00013605242082317544,1.0533601414201284e-05,2.1146166352169612e-05,4.757057434721085e-10,0.0015517981524092463
26.950000000000003,0.0013723632551284812,0.00013478931699084992,1.043500085134773e-05,2.0865174075509545e-05,4.6323389524279627e-10,0.0015384532102800837
27.0,0.0013607716084210388,0.00013353951859711795,1.0337449520259909e-05,2.058833687851957e-05,4.511049703369279e-10,0.0015252373645219068
27.05,0.0013492894092724435,0.00013230287025500312,1.0240935018601853e-05,2.0315587222121082e-05,4.39310408037001e-10,0.0015121492410785776
27.1,0.0013379155314348719,0.0001310792185487966,1.0145445103603482e-05,2.0046858761992365e-05,4.278418469095238e-10,0.0014991874816911112
27.150000000000002,0.001326648860990434,0.0001298684120074311,1.0050967689870108e-05,1.9782086325757684e-05,4.166911203827874e-10,0.0014863507437046133
27.200000000000003,0.0013154882962113478,0.0001286703010782293,9.957490847223396e-06,1.9521205890643237e-05,4.05850252418825e-10,0.0014736376998776965
27.25,0.0013044327474216971,0.00012748473810102114,9.86500279857319e-06,1.92641545615897e-05,3.953114532776425e-10,0.0014610470381943345
27.3,0.0012934811368607517,0.00012631157728262434,9.77349191781977e-06,1.9010870549811274e-05,3.85067115371844e-10,0.0014485774616781225
27.35,0.0012826323985478455,0.00012515067467168414,9.682946727786212e-06,1.8761293151791882e-05,3.7510980920982196e-10,0.001436227688208917
27.400000000000002,0.0012718854781487798,0.00012400188813386554,9.59335589818025e-06,1.8515362728708606e-05,3.654322794256935e-10,0.0014239964503418138
27.450000000000003,0.0012612393328437484,0.0001228650773273944,9.50470824358534e-06,1.8273020686273362e-05,3.560274408942241e-10,0.0014118824951284423
27.5,0.001250692931196762,0.00012174010367894181,9.41699272148045e-06,1.8034209454983743e-05,3.4688837492899707e-10,0.0013998845839405432
27.55,0.0012402452530265557,0.00012062683035984679,9.330198430288131e-06,1.7798872470773997e-05,3.3800832556212246e-10,0.0013880014922957903
27.6,0.0012298952892789716,0.00011952512226267334,9.24431460745057e-06,1.756695415605784e-05,3.2938069590382427e-10,0.0013762320096858494
27.650000000000002,0.0012196420419007873,0.00011843484597809572,9.159330627533059e-06,1.7338399901154243e-05,3.209990445802528e-10,0.001364574939406615
27.700000000000003,0.0012094845237149861,0.00011735586977210853,9.075236000354613e-06,1.711315604608828e-05,3.1285708224792526e-10,0.0013530290983906196
27.75,0.0011994217582974496,0.00011628806356355631,8.992020369145277e-06,1.689116986275878e-05,3.0494866818321363e-10,0.0013415933170415782
27.8,0.0011894527798550518,0.00011523129890197798,8.909673508729731e-06,1.6672389537464926e-05,2.9726780694533146e-10,0.0013302664390710314
27.85,0.001179576633105154,0.00011418544894576272,8.828185323736879e-06,1.645676415378429e-05,2.8980864511131066e-10,0.0013190473213370829
27.900000000000002,0.0011697923731564669,0.00011315038844061122,8.747545846834933e-06,1.6244243675794433e-05,2.825654680814696e-10,0.0013079348336851755
27.950000000000003,0.0011600990653912794,0.00011212599369829921,8.667745236991719e-06,1.603477893163101e-05,2.755326969539238e-10,0.0012969278587908982
28.0,0.0011504957853490328,0.0001111121425757385,8.588773777759782e-06,1.5828321597375088e-05,2.68704885466705e-10,0.0012860252920047918
28.05,0.0011409816186112238,0.00011010871445433098,8.510621875585932e-06,1.5624824181262563e-05,2.6207671700608497e-10,0.0012752260411991205
28.1,0.0011315556606876316,0.00010911559021961242,8.433280058144934e-06,1.5424240008209043e-05,2.556430016797367e-10,0.0012645290266165997
28.150000000000002,0.0011222170169038416,0.00010813265224118051,8.356738972696883e-06,1.5226523204643208e-05,2.493986734533744e-10,0.0012539331807210354
28.200000000000003,0.00111296480229006,0.00010715978435290426,8.280989384468017e-06,1.5031628683642277e-05,2.433387873495586e-10,0.001243437448049862
28.25,0.001103798141471204,0.00010619687183341014,8.206022175054574e-06,1.483951213036311e-05,2.3745851670736947e-10,0.0012330407850685483
28.3,0.0010947161685582476,0.0001052438013868409,8.131828340849355e-06,1.4650129987762613e-05,2.3175315050167447e-10,0.0012227421600268511
28.35,0.001085718027040823,0.0001043004611238841,8.058398991490715e-06,1.4463439442601533e-05,2.2621809072075327e-10,0.0012125405528168902
28.400000000000002,0.001076802869681045,0.00010336674054306507,7.985725348333567e-06,1.4279398411725343e-05,2.2084884980105005e-10,0.001202434954833019
28.450000000000003,0.00106796985840856,0.00010244253051230166,7.91379874294216e-06,1.409796552861663e-05,2.1564104811786448e-10,0.0011924243688334688
28.5,0.001059218164216799,0.00010152772325071654,7.842610615604258e-06,1.3919100130213108e-05,2.1059041153080516e-10,0.0011825078088037444
28.55,0.001050546967060422,0.00010062221231070322,7.772152513866427e-06,1.3742762243985683e-05,2.0569276898285666e-10,0.0011726842998217464
28.6,0.0010419554557539441,9.972589256024297e-05,7.702416091090145e-06,1.3568912575271243e-05,2.0094405015193768e-10,0.0011629528779245988
28.650000000000002,0.001033442827871524,9.883866016546782e-05,7.633393105028372e-06,1.3397512494854569e-05,1.9634028315383978e-10,0.001153312589977158
28.700000000000003,0.001025008289647907,9.796041257346705e-05,7.56507541642234e-06,1.3228524026794349e-05,1.9187759229547043e-10,0.0011437624935421832
28.75,0.0010166510558805083,9.709104849533352e-05,7.49745498761824e-06,1.3061909836488093e-05,1.875521958773382e-10,0.0011343016567521439
28.8,0.0010083703498326205,9.623046788944573e-05,7.43052388120349e-06,1.2897633218970933e-05,1.8336040404424033e-10,0.001124929158182645
28.85,0.0010001654031377412,9.537857194498358e-05,7.36427425866238e-06,1.2735658087443535e-05,1.7929861668313814e-10,0.0011156440867274473
28.900000000000002,0.000992035455704997,9.453526306567297e-05,7.2986983790507045e-06,1.2575948962024159e-05,1.7536332136721802e-10,0.0011064455414750661
28.950000000000003,0.0009839797556256595,9.370044485375693e-05,7.233788597689182e-06,1.241847095872035e-05,1.7155109134516335e-10,0.0010973326315869172
29.0,0.0009759975590807403,9.287402209418985e-05,7.169537364875358e-06,1.2263189778615617e-05,1.678585835746798e-10,0.0010883044761770045
29.05,0.0009680881302496456,9.205590073905116e-05,7.105937224613704e-06,1.2110071697266613e-05,1.6428253679933334e-10,0.001079360204193114
29.1,0.0009602507412198925,9.124598789217628e-05,7.04298081336371e-06,1.1959083554306562e-05,1.6081976966778574e-10,0.0010704989542995086
29.150000000000002,0.0009524846718978594,9.044419179400046e-05,6.980660858805616e-06,1.181019274325047e-05,1.5746717889452158e-10,0.0010617198747610948
29.200000000000003,0.0009447892099205692,8.965042180661356e-05,6.918970178623601e-06,1.1663367201498097e-05,1.54221737461188e-10,0.0010530221233290419
29.25,0.0009371636505684903,8.886458839902214e-05,6.857901679306149e-06,1.1518575400530544e-05,1.5108049285768156e-10,0.001044404867127842
29.3,0.0009296072966793413,8.808660313261586e-05,6.797448354963299e-06,1.1375786336296397e-05,1.4804056536213403e-10,0.001035867282543782
29.35,0.0009221194585628963,8.731637864683592e-05,6.737603286160623e-06,1.1234969519783681e-05,1.4509914635897096e-10,0.0010274085551148229
29.400000000000002,0.0009146994539167682,8.655382864504174e-05,6.678359638769599e-06,1.1096094967773588e-05,1.4225349669422544e-10,0.0010190278794218498
29.450000000000003,0.0009073466077431668,8.579886788057358e-05,6.619710662834186e-06,1.0959133193772399e-05,1.3950094506731503e-10,0.0010107244589812922
29.5,0.0009000602522666199,8.505141214300828e-05,6.561649691453362e-06,1.0824055199117865e-05,1.368388864584994e-10,0.0010024975061390857
29.55,0.0008928397268526397,8.431137824460493e-05,6.50417013967934e-06,1.0690832464256443e-05,1.3426478059125586e-10,0.0009943462419659608
29.6,0.0008856843779273366,8.357868400693866e-05,6.447265503431346e-06,1.0559436940188017e-05,1.3177615042882583e-10,0.000986269896154045
29.650000000000002,0.000878593558897955,8.285324824771862e-05,6.390929358424615e-06,1.0429841040074477e-05,1.2937058070419621e-10,0.0009782677069147534
29.700000000000003,0.0008715666300743308,8.213499076778846e-05,6.335155359114434e-06,1.0302017631008965e-05,1.270457164828016e-10,0.0009703389208779591
29.75,0.000864602958591256,8.142383233830641e-05,6.27993723765501e-06,1.0175940025942456e-05,1.2479926175724182e-10,0.0009624827929924216
29.8,0.0008577019183317392,8.071969468810206e-05,6.225268802872942e-06,1.0051581975764407e-05,1.2262897807332712e-10,0.0009546985864274568
29.85,0.0008508628898511575,8.002250049120802e-05,6.171143939255103e-06,9.928917661534486e-06,1.205326831867782e-10,0.0009469855724758383
29.900000000000002,0.00084408526030228,7.933217335456325e-05,6.117556605950676e-06,9.807921686862113e-06,1.1850824974991825e-10,0.0009393430304579059
29.950000000000003,0.000837368423361162,7.864863780588593e-05,6.0645008357871815e-06,9.688569070430967e-06,1.1655360402771248e-10,0.0009317702476268701
30.0,0.0008307117791538945,7.797181928171344e-05,6.011970734300286e-06,9.57083523866545e-06,1.1466672464252108e-10,0.0009242665190752985
30.05,0.0008241147341841997,7.730164411560686e-05,5.959960478777147e-06,9.45469601853621e-06,1.1284564134694544e-10,0.0009168311476427613
30.1,0.0008175767012618676,7.663803952651819e-05,5.9084643173131755e-06,9.340127630502004e-06,1.1108843382416199e-10,0.0009094634438246348
30.150000000000002,0.0008110970994320164,7.598093360731704e-05,5.857476567881938e-06,9.227106681585022e-06,1.0939323051514638e-10,0.0009021627256820308
30.200000000000003,0.0008046753539051729,7.533025531347538e-05,5.806991617418066e-06,9.115610158577057e-06,1.0775820747220853e-10,0.000894928318752851
30.25,0.0007983108959881613,7.468593445190767e-05,5.757003920912953e-06,9.005615421373877e-06,1.0618158723826742e-10,0.0008877595559639431
30.3,0.00079200316301579,7.404790166996388e-05,5.707508000523053e-06,8.89710019643516e-06,1.0466163775130686e-10,0.0008806557775443498
30.35,0.0007857515982833325,7.341608844457422e-05,5.658498444690633e-06,8.790042570367586e-06,1.0319667127346781e-10,0.0008736163309396362
30.400000000000002,0.0007795556509797844,7.279042707154206e-05,5.609969907276741e-06,8.684420983628466e-06,1.0178504334423992e-10,0.0008666405707272751
30.450000000000003,0.0007734147761218957,7.217085065498393e-05,5.561917106706252e-06,8.580214224347587e-06,1.0042515175723027e-10,0.0008597278585330854
30.5,0.0007673284344889652,7.155729309691418e-05,5.5143348251248115e-06,8.477401422264897e-06,9.911543555999571e-11,0.0008528775629487046
30.55,0.0007612960925583871,7.094968908697187e-05,5.467217907567481e-06,8.375962042781639e-06,9.785437407643638e-11,0.0008460890594500823
30.6,0.0007553172224419481,7.03479740922888e-05,5.420561261138954e-06,8.275875881122804e-06,9.664048595126091e-11,0.0008393617303169847
30.650000000000002,0.0007493913018228561,6.975208434749553e-05,5.37435985420513e-06,8.177123056608536e-06,9.547232821603918e-11,0.0008326949645534935
30.700000000000003,0.0007435178138934995,6.916195684486418e-05,5.32860871559592e-06,8.079684007032387e-06,9.434849537637349e-11,0.0008260881578094874
30.75,0.0007376962472939272,6.857752932458581e-05,5.283302933819095e-06,7.983539483144314e-06,9.326761851972747e-11,0.000819540712303095
30.8,0.0007319260960510366,6.799874026518038e-05,5.238437656285014e-06,7.888670543236284e-06,9.222836444345989e-11,0.0008130520367441029
30.85,0.00072620685951847,6.74255288740378e-05,5.194008088542122e-06,7.795058547828509e-06,9.122943480262268e-11,0.0008066215462583133
30.900000000000002,0.0007205380423172013,6.685783507808755e-05,5.150009493522981e-06,7.702685154454229e-06,9.026956527708977e-11,0.0008002486623128314
30.950000000000003,0.0007149191542768122,6.629559951459553e-05,5.106437190800757e-06,7.611532312541194e-06,8.934752475759438e-11,0.0007939328126422743
31.0,0.0007093497103774467,6.573876352208633e-05,5.063286555855965e-06,7.521582258387855e-06,8.846211455025969e-11,0.0007876734311758916
31.05,0.0007038292306924352,6.518726913138857e-05,5.0205530193533286e-06,7.4328175102324025e-06,8.761216759921725e-11,0.0007814699579655771
31.1,0.0006983572403315853,6.464105905680256e-05,4.978232066428653e-06,7.345220863412898e-06,8.679654772691716e-11,0.0007753218391147772
31.150000000000002,0.0006929332693851245,6.410007668738748e-05,4.936319235985491e-06,7.258775385616563e-06,8.601414889173982e-11,0.000769228526708263
31.200000000000003,0.0006875568528682927,6.356426607836707e-05,4.894810120001517e-06,7.17346441221661e-06,8.526389446253037e-11,0.0007631894787427724
31.25,0.0006822275306665744,6.30335719426519e-05,4.853700362844455e-06,7.089271541694806e-06,8.454473650968304e-11,0.000757204159058502
31.3,0.0006769448474815623,6.25079396424764e-05,4.812985660597399e-06,7.0061806311480974e-06,8.385565511241091e-11,0.0007512720372714393
31.35,0.0006717083527774505,6.198731518114968e-05,4.772661760393444e-06,6.924175791877712e-06,8.319565768184523e-11,0.0007453925887065292
31.400000000000002,0.0006665176007281408,6.147164519491749e-05,4.7327244597594204e-06,6.843241385059025e-06,8.256377829961466e-11,0.000739565294331655
31.450000000000003,0.0006613721501649627,6.0960876944934684e-05,4.693169605968666e-06,6.7633620174906795e-06,8.195907707156349e-11,0.0007337896406924339
31.5,0.0006562715645249973,6.0454958309346124e-05,4.653993095402665e-06,6.684522537421397e-06,8.138063949627447e-11,0.000728065119847807
31.55,0.0006512154117999951,5.9953837775474435e-05,4.615190872921434e-06,6.606708030452921e-06,8.082757584806914e-11,0.0007223912293064196
31.6,0.0006462032644858877,5.945746443211365e-05,4.576758931242556e-06,6.5299038155177005e-06,8.029902057416602e-11,0.0007167674719637821
31.650000000000002,0.0006412346995328789,5.8965787961926456e-05,4.538693310328688e-06,6.454095440929757e-06,7.979413170568284e-11,0.0007111933560401953
31.700000000000003,0.0006363092982961131,5.847875863394418e-05,4.500990096783464e-06,6.3792686805073735e-06,7.931209028217717e-11,0.0007056683950194385
31.75,0.0006314266464869133,5.7996327296167834e-05,4.463645423255654e-06,6.305409529766202e-06,7.885209978942478e-11,0.0007001921075882028
31.8,0.0006265863341245793,5.751844536826861e-05,4.426655467851444e-06,6.232504202181392e-06,7.84133856101429e-11,0.0006947640175762663
31.85,0.0006217879554887458,5.7045064834387005e-05,4.390016453554777e-06,6.160539125517475e-06,7.799519448737106e-11,0.0006893836538973996
