Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(1),J_total_Ga
27.700000000000003,0.004537391161756191,0.000885191417523942,0.00014276314260596424,0.00031249097842027347,5.1147099143782556e-05,1.2509434511130602e-06,7.834993285084964e-06,1.3849866902894507e-06,0.009074782323512382,0.001770382835047884,0.0018749458705216407,0.0002855262852119285,0.0003068825948626953,1.5669986570169928e-05,1.2509434511130603e-05,1.3849866902894507e-06,0.01334208431692812
27.75,0.004515319611369398,0.0008802122813192637,0.00014194415423823137,0.00030922499773517343,5.0597418127899184e-05,1.2324163096418907e-06,7.789927449094323e-06,1.3700524149468685e-06,0.009030639222738796,0.0017604245626385274,0.0018553499864110406,0.00028388830847646273,0.0003035845087673951,1.5579854898188645e-05,1.2324163096418907e-05,1.3700524149468685e-06,0.013263160659441777
27.8,0.004493352465504386,0.0008752580802878632,0.00014112925761539433,0.0003059961485454648,5.005417482912304e-05,1.2141873479627685e-06,7.745086575490346e-06,1.3552937181275473e-06,0.008986704931008772,0.0017505161605757265,0.0018359768912727887,0.00028225851523078866,0.00030032504897473827,1.549017315098069e-05,1.2141873479627684e-05,1.3552937181275473e-06,0.01318476888741155
27.85,0.004471489317433047,0.0008703287657795913,0.00014031844761702397,0.0003028039786522896,4.95172883707605e-05,1.1962513882661688e-06,7.700470409769342e-06,1.3407083850237129e-06,0.008942978634866094,0.0017406575315591826,0.0018168238719137378,0.00028063689523404793,0.000297103730224563,1.5400940819538684e-05,1.1962513882661689e-05,1.3407083850237129e-06,0.013106904826884848
27.900000000000002,0.004449729760812376,0.0008654242876602071,0.00013951171878491105,0.00029964804166797177,4.8986678948965275e-05,1.1786033491868868e-06,7.656078677962534e-06,1.3262942303226602e-06,0.008899459521624752,0.0017308485753204142,0.0017978882500078305,0.0002790234375698221,0.00029392007369379166,1.531215735592507e-05,1.1786033491868869e-05,1.3262942303226602e-06,0.013029564343294726
27.950000000000003,0.004428073389701145,0.0008605445943472243,0.000138709065331086,0.0002965278969385228,4.846226781798643e-05,1.1612382438864745e-06,7.611911087097561e-06,1.3120490977999538e-06,0.00885614677940229,0.0017210891886944486,0.0017791673816311367,0.000277418130662172,0.0002907736069079186,1.5223822174195123e-05,1.1612382438864746e-05,1.3120490977999538e-06,0.012952743341008826
28.0,0.0044065197985763355,0.0008556896328452028,0.00013791048114570882,0.00029344310946719654,4.794397727562109e-05,1.144151178176206e-06,7.5679673256524756e-06,1.2979708599182762e-06,0.008813039597152671,0.0017113792656904055,0.0017606586568031791,0.00027582096229141764,0.0002876638636537265,1.5135934651304951e-05,1.1441511781762061e-05,1.2979708599182762e-06,0.012876437762884387
28.05,0.004385068582349316,0.0008508593487804916,0.00013711595980483087,0.00029039324983907744,4.743173064886901e-05,1.1273373486796543e-06,7.524247064002301e-06,1.2840574174318476e-06,0.008770137164698632,0.0017017186975609832,0.0017423594990344645,0.00027423191960966175,0.0002845903838932141,1.5048494128004602e-05,1.1273373486796542e-05,1.2840574174318476e-06,0.012800643589829188
28.1,0.00436371933638179,0.0008460536864354336,0.0001363254945780302,0.0002873778941466924,4.6925452279786826e-05,1.110792041034015e-06,7.480749954858291e-06,1.270306698996359e-06,0.00872743867276358,0.0016921073728708672,0.0017242673648801546,0.0002726509891560604,0.00028155271367872096,1.4961499909716582e-05,1.110792041034015e-05,1.270306698996359e-06,0.012725356840368436
28.150000000000002,0.004342471656501486,0.0008412725887820301,0.0001355390784359211,0.00028439662391662764,4.642506751153858e-05,1.0945106281292874e-06,7.437475633699909e-06,1.2567166607843208e-06,0.008684943313002971,0.0016825451775640602,0.0017063797434997657,0.0002710781568718422,0.0002785504050692315,1.4874951267399818e-05,1.0945106281292873e-05,1.2567166607843208e-06,0.012650573570217349
28.200000000000003,0.004321325139017617,0.0008365159975150783,0.00013475670405754028,0.00028144902603714116,4.593050267464047e-05,1.0784885683844858e-06,7.394423719199649e-06,1.243285286105773e-06,0.008642650278035234,0.0016730319950301565,0.0016886941562228469,0.00026951340811508055,0.0002755830160478428,1.4788847438399298e-05,1.0784885683844858e-05,1.243285286105773e-06,0.012576289871859509
28.25,0.004300279380736104,0.0008317838530847838,0.00013397836383761066,0.00027853469268675603,4.544168507339696e-05,1.0627214040600518e-06,7.3515938136407876e-06,1.2300105850342816e-06,0.008600558761472208,0.0016635677061695676,0.0016712081561205362,0.0002679567276752213,0.00027265011044038176,1.4703187627281575e-05,1.0627214040600519e-05,1.2300105850342816e-06,0.012502501874130831
28.3,0.004279333978974552,0.0008270760947288533,0.0001332040498936839,0.00027565322126382036,4.4958542972525596e-05,1.0472047596056562e-06,7.308985503328119e-06,1.2168905940381403e-06,0.008558667957949104,0.0016541521894577066,0.0016539193275829222,0.0002664080997873678,0.00026975125783515355,1.4617971006656238e-05,1.0472047596056562e-05,1.2168905940381403e-06,0.012429205741809007
28.35,0.0042584885315770146,0.0008223926605040782,0.0001324337540731643,0.00027280421431702466,4.4481005583968404e-05,1.0319343400426209e-06,7.26659835899182e-06,1.2039233756167262e-06,0.008516977063154029,0.0016447853210081564,0.001636825285902148,0.0002648675081463286,0.00026688603350381044,1.453319671798364e-05,1.0319343400426209e-05,1.2039233756167262e-06,0.012356397675208498
28.400000000000002,0.004237742636928502,0.0008177334873174084,0.00013166746796021393,0.000269987279476859,4.400900305388668e-05,1.0169059293801712e-06,7.224431936184456e-06,1.1911070179419193e-06,0.008475485273857004,0.0016354669746348168,0.001619923676861154,0.00026333493592042785,0.0002640540183233201,1.4448863872368913e-05,1.0169059293801713e-05,1.1911070179419193e-06,0.012284073909780837
28.450000000000003,0.004217095893969278,0.0008130985109565267,0.00013090518288254185,0.00026720202938800106,4.354246644983729e-05,1.0021153890647863e-06,7.18248577567126e-06,1.1784396345045333e-06,0.008434191787938555,0.0016261970219130534,0.0016032121763280064,0.0002618103657650837,0.00026125479869902374,1.436497155134252e-05,1.0021153890647863e-05,1.1784396345045333e-06,0.012212230715720218
28.5,0.004196547902208922,0.0008084876661199283,0.0001301468899180781,0.0002644480816426212,4.308132774812772e-05,9.875586564619066e-07,7.1407594038137595e-06,1.1659193637656803e-06,0.008393095804417845,0.0016169753322398566,0.001586688489855727,0.0002602937798361562,0.0002584879664887663,1.4281518807627519e-05,9.875586564619067e-06,1.1659193637656803e-06,0.01214086439757436
28.55,0.004176098261740166,0.0008039008864465093,0.0001293925799015337,0.0002617250587145916,4.2625519821347357e-05,9.732317433692823e-07,7.099252332946821e-06,1.1535443688130045e-06,0.008352196523480331,0.0016078017728930185,0.0015703503522875497,0.0002587851598030674,0.0002557531189280841,1.4198504665893643e-05,9.732317433692824e-06,1.1535443688130045e-06,0.01206997129386045
28.6,0.004155746573252512,0.000799338104544675,0.00012864224343084934,0.00025903258789458997,4.2174976426073086e-05,9.591307345612776e-07,7.0579640617492345e-06,1.1413128370217307e-06,0.008311493146505025,0.00159867620908935,0.0015541955273675398,0.0002572844868616987,0.0002530498585564385,1.4115928123498469e-05,9.591307345612776e-06,1.1413128370217307e-06,0.011999547776686183
28.650000000000002,0.004135492438045629,0.0007947992520209676,0.00012789587087353246,0.00025637030122608223,4.172963219074615e-05,9.452517863634271e-07,7.016894075607859e-06,1.1292229797204402e-06,0.008270984876091257,0.0015895985040419352,0.0015382218073564935,0.0002557917417470649,0.0002503777931444769,1.4033788151215718e-05,9.45251786363427e-06,1.1292229797204402e-06,0.011929590251375797
28.700000000000003,0.004115335458042521,0.0007902842595082225,0.00012715345237288554,0.00025373783544217505,4.128942260371844e-05,9.315911252565957e-07,6.976041846975473e-06,1.117273031861525e-06,0.008230670916085042,0.001580568519016445,0.0015224270126530503,0.0002543069047457711,0.00024773653562231064,1.3952083693950946e-05,9.315911252565957e-06,1.117273031861525e-06,0.011860095156100996
28.75,0.004095275235802494,0.0007857930566932594,0.00012641497785412635,0.0002511348319033256,4.085428400146575e-05,9.18145046510084e-07,6.935406835722377e-06,1.105461251696254e-06,0.008190550471604987,0.0015715861133865187,0.0015068089914199536,0.0002528299557082527,0.0002451257040087945,1.3870813671444754e-05,9.18145046510084e-06,1.105461251696254e-06,0.01179105896151675
28.8,0.00407531137453389,0.0007813255723441103,0.00012568043703040148,0.00024856093653589614,4.0424153556965494e-05,9.049099128430395e-07,6.894988489481833e-06,1.0937859204543861e-06,0.00815062274906778,0.0015626511446882206,0.0014913656192153768,0.00025136087406080296,0.00024254492134179298,1.3789976978963666e-05,9.049099128430395e-06,1.0937859204543861e-06,0.011722478170401823
28.85,0.004055443478106629,0.000776881734336796,0.00012494981940869537,0.0002460157997715448,3.9998969268237184e-05,8.918821531135678e-07,6.854786243989456e-06,1.0822453420282718e-06,0.008110886956213257,0.001553763468673592,0.001476094798629269,0.00024989963881739074,0.0002399938156094231,1.3709572487978912e-05,8.918821531135678e-06,1.0822453420282718e-06,0.011654349317304075
28.900000000000002,0.004035671151064519,0.00077246146968165,0.00012422311429563496,0.00024349907648743774,3.957866994704273e-05,8.790582610349164e-07,6.814799523416578e-06,1.0708378426613737e-06,0.008071342302129038,0.0015449229393633,0.0014609944589246263,0.0002484462285912699,0.0002374720196822564,1.3629599046833156e-05,8.790582610349164e-06,1.0708378426613737e-06,0.011586668968190333
28.950000000000003,0.004015993998637372,0.0007680647045491997,0.00012350031080319256,0.00024101042594727384,3.9163195207744925e-05,8.664347939181533e-07,6.775027740697725e-06,1.0595617706411523e-06,0.008031987997274745,0.0015361294090983995,0.0014460625556836431,0.0002470006216063851,0.00023497917124646955,1.355005548139545e-05,8.664347939181532e-06,1.0595617706411523e-06,0.01151943372010086
29.0,0.003996411626752909,0.0007636913642956099,0.00012278139785428752,0.00023854951174311073,3.8752485456321624e-05,8.540083714407584e-07,6.735470297852256e-06,1.0484154959962577e-06,0.007992823253505818,0.0015273827285912198,0.0014312970704586643,0.00024556279570857504,0.00023251491273792974,1.3470940595704512e-05,8.540083714407584e-06,1.0484154959962577e-06,0.011452640200808318
29.05,0.00397692364204845,0.0007593413734876913,0.00012206636418828826,0.00023611600173797996,3.8346481879533524e-05,8.417756744405552e-07,6.696126586300234e-06,1.0373974101979609e-06,0.0079538472840969,0.0015186827469753825,0.0014166960104278798,0.00024413272837657651,0.00023007889127720115,1.3392253172600468e-05,8.417756744405552e-06,1.0373974101979609e-06,0.011386285068481144
29.1,0.003957529651882422,0.0007550146559274853,0.00012135519836641648,0.0002337095680092835,3.7945126434243714e-05,8.297334437344446e-07,6.656995987172655e-06,1.0265059258657763e-06,0.007915059303764843,0.0015100293118549706,0.001402257408055701,0.00024271039673283296,0.00022767075860546227,1.331399197434531e-05,8.297334437344446e-06,1.0265059258657763e-06,0.011320365011351367
29.150000000000002,0.003938229264345646,0.0007507111346764238,0.00012064788877705414,0.00023132988679295738,3.754836183688635e-05,8.17878478961385e-07,6.618077871616056e-06,1.015739476477206e-06,0.007876458528691292,0.0015014222693528476,0.0013879793207577443,0.00024129577755410827,0.0002252901710213181,1.3236155743232111e-05,8.17878478961385e-06,1.015739476477206e-06,0.011254876747386634
29.200000000000003,0.003919022088272434,0.0007464307320790735,0.00011994442364095503,0.00022897663842839466,3.7156131553082875e-05,8.062076374491005e-07,6.579371601091615e-06,1.00509651608156e-06,0.007838044176544868,0.001492861464158147,0.001373859830570368,0.00023988884728191006,0.00022293678931849725,1.315874320218323e-05,8.062076374491006e-06,1.00509651608156e-06,0.011189817023966547
29.25,0.0038999077332514927,0.0007421733697864698,0.00011924479101636225,0.00022664950730411678,3.676837978740355e-05,7.94717833104002e-07,6.540876527668815e-06,9.945755190177864e-07,0.007799815466502985,0.0014843467395729397,0.0013598970438247007,0.0002384895820327245,0.0002206102787244213,1.308175305533763e-05,7.947178331040019e-06,9.945755190177864e-07,0.01112518261756317
29.3,0.0038808858096366166,0.0007379389687790429,0.0001185489788040325,0.00022434818180418206,3.6385051473272135e-05,7.8340603532381e-07,6.502591994313733e-06,9.841749796362622e-07,0.007761771619273233,0.0014758779375580859,0.0013460890908250924,0.000237097957608065,0.0002183103088396328,1.3005183988627466e-05,7.8340603532381e-06,9.841749796362622e-07,0.01106097033342561
29.35,0.0038619559285572092,0.0007337274493891471,0.00011785697475216935,0.0002220723542553239,3.600609226301218e-05,7.722692679324035e-07,6.464517335172068e-06,9.73893412024492e-07,0.0077239118571144185,0.0014674548987782942,0.0013324341255319435,0.0002357139495043387,0.00021603655357807307,1.2929034670344137e-05,7.722692679324035e-06,9.73893412024492e-07,0.01099717700526876
29.400000000000002,0.0038431177019285956,0.0007295387313231908,0.00011716876646126567,0.00021982172087480563,3.56314485180324e-05,7.613046081363925e-07,6.4266518758469294e-06,9.637293497366496e-07,0.007686235403857191,0.0014590774626463815,0.0013189303252488338,0.00023433753292253134,0.0002137886911081944,1.2853303751693859e-05,7.6130460813639256e-06,9.637293497366496e-07,0.010933799494965929
29.450000000000003,0.003824370742462153,0.0007253727336833795,0.0001164843413888574,0.0002175959817189844,3.526106729914959e-05,7.505091855029602e-07,6.388994933671505e-06,9.536813455269185e-07,0.007648741484924306,0.001450745467366759,0.0013055758903139064,0.0002329686827777148,0.00021156640379489753,1.277798986734301e-05,7.505091855029602e-06,9.536813455269185e-07,0.010870834692245484
29.5,0.0038057146636752545,0.0007212293749890728,0.00011580368685418953,0.00021539484063257407,3.489489635704706e-05,7.39880180958512e-07,6.351545817976668e-06,9.437479710865782e-07,0.007611429327350509,0.0014424587499781455,0.0012923690437954445,0.00023160737370837907,0.00020936937814228235,1.2703091635953335e-05,7.39880180958512e-06,9.437479710865782e-07,0.010808279514391384
29.55,0.003787149079901018,0.0007171085731977607,0.00011512679004279542,0.00021321800519859632,3.453288412286652e-05,7.294148258076786e-07,6.314303830353581e-06,9.339278167847769e-07,0.007574298159802036,0.0014342171463955214,0.0012793080311915778,0.00023025358008559084,0.00020719730473719913,1.2628607660707161e-05,7.294148258076786e-06,9.339278167847769e-07,0.010746130905947495
29.6,0.0037686736062978897,0.0007130102457256685,0.00011445363801099138,0.00021106518668901342,3.4174979698931994e-05,7.19110400772245e-07,6.2772682649114135e-06,9.242194914129509e-07,0.007537347212595779,0.001426020491451337,0.0012663911201340806,0.00022890727602198276,0.00020504987819359197,1.2554536529822827e-05,7.19110400772245e-06,9.242194914129509e-07,0.010684385838425728
29.650000000000002,0.003750287858859025,0.0007089343094679889,0.00011378421769028682,0.00020893610001602992,3.3821132849603416e-05,7.089642350495602e-07,6.240438408530177e-06,9.146216219328241e-07,0.00750057571771805,0.0014178686189359779,0.0012536166000961795,0.00022756843538057365,0.0002029267970976205,1.2480876817060355e-05,7.089642350495602e-06,9.146216219328241e-07,0.01062304131001789
29.700000000000003,0.003731991454421503,0.0007048806808187516,0.00011311851589171189,0.0002068304636840566,3.347129399225839e-05,6.989737053900272e-07,6.2038135411088205e-06,9.051328532279534e-07,0.007463982908843006,0.0014097613616375032,0.0012409827821043395,0.00022623703178342378,0.00020082776395355037,1.2407627082217641e-05,6.989737053900272e-06,9.051328532279534e-07,0.010562094345311168
29.75,0.0037137840106753594,0.0007008492756903327,0.00011245651931006356,0.00020474799974232692,3.312541418840031e-05,6.891362351932533e-07,6.16739293580861e-06,8.957518478587605e-07,0.007427568021350719,0.0014016985513806654,0.0012284879984539615,0.00022491303862012712,0.00019875248513040187,1.233478587161722e-05,6.8913623519325326e-06,8.957518478587605e-07,0.010501541995007283
29.8,0.0036956651461724347,0.0006968400095326086,0.00011179821452807123,0.00020268843373815625,3.278344513489084e-05,6.794492936224589e-07,6.13117585929187e-06,8.864772858210007e-07,0.0073913302923448694,0.0013936800190652173,0.0012161306024289376,0.00022359642905614245,0.00019670067080934504,1.226235171858374e-05,6.794492936224589e-06,8.864772858210007e-07,0.01044138133564514
29.85,0.0036776344803350655,0.0006928527973517634,0.00011114358802048359,0.00020065149467083716,3.244533915530548e-05,6.699103947367676e-07,6.09516157195619e-06,8.773078643076319e-07,0.007355268960670131,0.0013857055947035268,0.001203908968025023,0.00022228717604096717,0.00019467203493183288,1.219032314391238e-05,6.699103947367676e-06,8.773078643076319e-07,0.010381609469327067
29.900000000000002,0.0036596916334645855,0.0006888875537287474,0.00011049262615807707,0.00019863691494615958,3.211104919140992e-05,6.605170966409791e-07,6.059349328164108e-06,8.682422974740227e-07,0.007319383266929171,0.0013777751074574949,0.0011918214896769574,0.00022098525231615415,0.00019266629514845952,1.2118698656328217e-05,6.605170966409791e-06,8.682422974740227e-07,0.010322223523448448
29.950000000000003,0.003641836226749665,0.0006849441928373987,0.00010984531521158783,0.00019664443033154904,3.1780528794755905e-05,6.512670006524604e-07,6.023738376468384e-06,8.592793162064591e-07,0.00728367245349933,0.0013698883856747973,0.0011798665819892943,0.00021969063042317566,0.00019068317276853543,1.2047476752936767e-05,6.512670006524604e-06,8.592793162064591e-07,0.010263220650430801
30.0,0.0036240678822744795,0.0006810226284622278,0.00010920164135556799,0.00019467377991181395,3.145373211839479e-05,6.421577504847901e-07,5.98832795983291e-06,8.50417667893901e-07,0.007248135764548959,0.0013620452569244555,0.0011680426794708836,0.00021840328271113598,0.00018872239271036873,1.197665591966582e-05,6.421577504847901e-06,8.50417667893901e-07,0.01020459802745821
30.05,0.0036063862230267057,0.0006771227740158717,0.00010856159067216726,0.00019272470604549306,3.113061390870703e-05,6.331870314477942e-07,5.953117315849324e-06,8.416561162029466e-07,0.007212772446053411,0.0013542455480317435,0.0011563482362729584,0.00021712318134433452,0.00018678368345224216,1.1906234631698648e-05,6.3318703144779426e-06,8.416561162029466e-07,0.010146352856217069
30.1,0.003588790872905363,0.0006732445425562242,0.00010792514915484156,0.0001907969543217967,3.0811129497346284e-05,6.243525696636352e-07,5.918105676949422e-06,8.329934408559597e-07,0.007177581745810726,0.0013464890851124483,0.0011447817259307802,0.00021585029830968312,0.00018486677698407772,1.1836211353898845e-05,6.243525696636352e-06,8.329934408559597e-07,0.010088482362639107
30.150000000000002,0.003571281456728481,0.0006693878468032415,0.00010729230271198906,0.00018889027351813115,3.0495234793296146e-05,6.156521312985982e-07,5.883292270613376e-06,8.24428437412306e-07,0.007142562913456962,0.001338775693606483,0.0011333416411087869,0.00021458460542397813,0.00018297140875977687,1.1766584541226751e-05,6.1565213129859816e-06,8.24428437412306e-07,0.010030983796647611
30.200000000000003,0.0035538576002406078,0.0006655525991554342,0.00010666303717051523,0.00018700441555819988,3.0182886275038127e-05,6.070835218102541e-07,5.848676319573873e-06,8.159599170526688e-07,0.0071077152004812155,0.0013311051983108683,0.0011220264933491993,0.00021332607434103047,0.00018109731765022876,1.1697352639147746e-05,6.070835218102541e-06,8.159599170526688e-07,0.009973854431906848
30.25,0.0035365189301201612,0.0006617387117060456,0.00010603733827932789,0.0001851391354706736,2.9874040982829352e-05,5.986445852096681e-07,5.814257042016226e-06,8.075867063663905e-07,0.0070730378602403225,0.0013234774234120912,0.0011108348128240416,0.00021207467655865578,0.00017924424589697613,1.1628514084032452e-05,5.986445852096681e-06,8.075867063663905e-07,0.009917091565574583
30.3,0.0035192650739866134,0.0006579460962589216,0.00010541519171276303,0.00018329419134842002,2.956865651108821e-05,5.903332033383331e-07,5.780033651774493e-06,7.993076471417972e-07,0.007038530147973227,0.0013158921925178432,0.00109976514809052,0.00021083038342552607,0.00017741193906652928,1.1560067303548986e-05,5.903332033383331e-06,7.993076471417972e-07,0.009860692518057719
30.35,0.00350209566040753,0.0006541746643440803,0.00010479658307394331,0.00018146934430828825,2.926669100088682e-05,5.821472951595248e-07,5.746005358523719e-06,7.911215961594741e-07,0.00700419132081506,0.0013083493286881606,0.0010888160658497296,0.00020959316614788662,0.00017560014600532094,1.1492010717047437e-05,5.821472951595248e-06,7.911215961594741e-07,0.00980465463277096
30.400000000000002,0.0034850103189054443,0.0006504243272329792,0.00010418149789806908,0.00017966435845143705,2.8968103132548337e-05,5.740848160637638e-07,5.712171367968303e-06,7.830274249884373e-07,0.006970020637810889,0.0013008486544659585,0.0010779861507086222,0.00020836299579613817,0.00017380861879529003,1.1424342735936606e-05,5.740848160637638e-06,7.830274249884373e-07,0.00974897527589846
30.450000000000003,0.003468008679964582,0.0006466949959534905,0.00010356992165564408,0.00017787900082420183,2.8672852118347965e-05,5.661437571880938e-07,5.678530882026597e-06,7.750240197851707e-07,0.006936017359929164,0.001293389991906981,0.001067274004945211,0.00020713984331128816,0.00017203711271008778,1.1357061764053194e-05,5.661437571880938e-06,7.750240197851707e-07,0.00969365183615845
30.5,0.0034510903750374342,0.0006429865813045851,0.00010296183975563613,0.0001761130413794921,2.838089769531611e-05,5.583221447488836e-07,5.6450830990117705e-06,7.671102810954826e-07,0.0069021807500748685,0.0012859731626091702,0.0010566782482769525,0.00020592367951127226,0.00017028538617189665,1.1290166198023541e-05,5.583221447488836e-06,7.671102810954826e-07,0.00963868172457077
30.55,0.0034342550365511755,0.0006392989938707301,0.00010235723754857408,0.00017436625293871174,2.8092200118142084e-05,5.506180393878648e-07,5.611827213809003e-06,7.592851236591391e-07,0.006868510073102351,0.0012785979877414603,0.0010461975176322704,0.00020471447509714817,0.0001685532007088525,1.1223654427618005e-05,5.506180393878649e-06,7.592851236591391e-07,0.009584062374227237
30.6,0.003417502297913944,0.000635632144036007,0.00010175610032958238,0.00017263841115419632,2.7806720152177317e-05,5.430295355311349e-07,5.57876241804909e-06,7.515474762172501e-07,0.006835004595827888,0.001271264288072014,0.001035830466925178,0.00020351220065916475,0.00016684032091306389,1.115752483609818e-05,5.430295355311349e-06,7.515474762172501e-07,0.009529791240064936
30.650000000000002,0.0034008317935209646,0.0006319859419979493,0.00010115841334135338,0.00017092929447215844,2.752441906653618e-05,5.355547607608436e-07,5.545887900278478e-06,7.438962813223469e-07,0.006801663587041929,0.0012639718839958986,0.0010255757668329506,0.00020231682668270676,0.00016514651439921706,1.1091775800556955e-05,5.355547607608437e-06,7.438962813223469e-07,0.00947586579864219
30.700000000000003,0.0033842431587605298,0.0006283602977811091,0.00010056416177705934,0.0001692386840961355,2.724525862729341e-05,5.28191875199305e-07,5.513202846125804e-06,7.36330495151128e-07,0.0067684863175210596,0.0012567205955622183,0.001015432104576813,0.00020112832355411868,0.00016347155176376046,1.1026405692251608e-05,5.28191875199305e-06,7.36330495151128e-07,0.009422283547917364
30.75,0.003367736030019839,0.0006247551212503531,9.99733307832044e-05,0.00016756636395093267,2.6969201090776652e-05,5.209390709052703e-07,5.480706438465022e-06,7.28849087319835e-07,0.006735472060039678,0.0012495102425007063,0.001005398183705596,0.0001999466615664088,0.0001618152065446599,1.0961412876930043e-05,5.209390709052703e-06,7.28849087319835e-07,0.009369042007030351
30.8,0.0033513100446906923,0.0006211703221238929,9.93859054624177e-05,0.00016591212064705348,2.6696209196952614e-05,5.137945712821064e-07,5.448397857575112e-06,7.214510407022133e-07,0.0067026200893813845,0.0012423406442477857,0.000995472723882321,0.0001987718109248354,0.0001601772551817157,1.0896795715150224e-05,5.137945712821064e-06,7.214510407022133e-07,0.009316138716086714
30.85,0.0033349648411750486,0.0006176058099860562,9.880187087618898e-05,0.0001642757434456132,2.6426246162905917e-05,5.067566304976389e-07,5.416276281296507e-06,7.141353512500298e-07,0.006669929682350097,0.0012352116199721124,0.0009856544606736792,0.00019760374175237797,0.0001585574769774355,1.0832552562593014e-05,5.0675663049763894e-06,7.141353512500298e-07,0.00926357123594452
30.900000000000002,0.0033187000588904424,0.0006140614942997984,9.822121204754683e-05,0.00016265702422372594,2.6159275676408833e-05,4.998235329154061e-07,5.384340885184208e-06,7.069010278161031e-07,0.006637400117780885,0.0012281229885995968,0.0009759421453423556,0.00019644242409509367,0.000156955654058453,1.0768681770368416e-05,4.9982353291540605e-06,7.069010278161031e-07,0.009211337148003724
30.950000000000003,0.003302515338275261,0.0006105372844189613,9.76439139636811e-05,0.00016105575744036088,2.5895261889580953e-05,4.929935925370917e-07,5.3525908426577e-06,6.997470919798177e-07,0.006605030676550522,0.0012210745688379227,0.0009663345446421653,0.0001952878279273622,0.00015537157133748572,1.07051816853154e-05,4.929935925370916e-06,6.997470919798177e-07,0.009159434053998125
31.0,0.003286410320793891,0.0006070330896002832,9.706996157851031e-05,0.00015947174010266023,2.563416941263743e-05,4.862651524559041e-07,5.321025325147705e-06,6.92672577875082e-07,0.006572820641587782,0.0012140661792005665,0.0009568304406159613,0.00019413992315702063,0.00015380501647582458,1.064205065029541e-05,4.862651524559041e-06,6.92672577875082e-07,0.009107859575789884
31.05,0.0032703846489417245,0.0006035488190151609,9.649933981519454e-05,0.00015790477173271248,2.537596330772442e-05,4.796365843206701e-07,5.289643502239803e-06,6.856765320206959e-07,0.006540769297883449,0.0012070976380303218,0.0009474286303962748,0.00019299867963038907,0.00015225577984634653,1.0579287004479607e-05,4.796365843206701e-06,6.856765320206959e-07,0.009056611355166487
31.1,0.0032544379662500416,0.0006000843817611731,9.593203356859546e-05,0.00015635465433477588,2.512060908284077e-05,4.731062878104287e-07,5.258444541815022e-06,6.787580131531001e-07,0.006508875932500083,0.0012001687635223462,0.0009381279260086554,0.0001918640671371909,0.00015072365449704463,1.0516889083630044e-05,4.731062878104287e-06,6.787580131531001e-07,0.009005687053640209
31.150000000000002,0.003238569917290754,0.0005966396868733624,9.536802770768356e-05,0.00015482119236294418,2.4868072685844366e-05,4.666726901192966e-07,5.227427610187381e-06,6.71916092061462e-07,0.006477139834581508,0.0011932793737467248,0.0009289271541776651,0.00019073605541536712,0.0001492084361150662,1.0454855220374762e-05,4.666726901192966e-06,6.71916092061462e-07,0.00895508435224996
31.200000000000003,0.0032227801476810212,0.0005932146433352839,9.480730707789396e-05,0.00015330419268924967,2.4618320498542223e-05,4.603342454514016e-07,5.196591872238499e-06,6.651498514250749e-07,0.0064455602953620425,0.0011864292866705678,0.000919825156135498,0.00018961461415578792,0.00014770992299125335,1.0393183744476997e-05,4.603342454514016e-06,6.651498514250749e-07,0.008904800951365565
31.25,0.003207068304087743,0.0005898091600898235,9.424985650343146e-05,0.0001518034645721976,2.4371319330863002e-05,4.540894345256706e-07,5.165936491549285e-06,6.584583856530329e-07,0.006414136608175486,0.001179618320179647,0.0009108207874331856,0.00018849971300686293,0.00014622791598517803,1.033187298309857e-05,4.540894345256705e-06,6.584583856530329e-07,0.008854834570494368
31.3,0.003191434034231916,0.0005864231460497865,9.369566078952565e-05,0.00015031881962572477,2.4127036415110742e-05,4.4793676409026887e-07,5.1354606305287535e-06,6.518408007261476e-07,0.006382868068463832,0.001172846292099573,0.0009019129177543486,0.0001873913215790513,0.00014476221849066447,1.0270921261057507e-05,4.479367640902688e-06,6.518408007261476e-07,0.008805182948090155
31.35,0.0031758769868928797,0.0005830565101082657,9.314470472463722e-05,0.00014885007178857878,2.3885439400298867e-05,4.4187476644649627e-07,5.105163450540046e-06,6.452962140410814e-07,0.006351753973785759,0.0011661130202165314,0.0008931004307314727,0.00018628940944927444,0.0001433126364017932,1.0210326901080092e-05,4.4187476644649625e-06,6.452962140410814e-07,0.008755843841364418
31.400000000000002,0.003160396811912425,0.0005797091611487862,9.259697308261575e-05,0.00014739703729410933,2.364649634656303e-05,4.35901998981937e-07,5.075044112023672e-06,6.388237542566584e-07,0.00632079362382485,0.0011594183222975725,0.000884382223764656,0.0001851939461652315,0.0001418789780793782,1.0150088224047343e-05,4.35901998981937e-06,6.388237542566584e-07,0.00870681502609981
