Q,J_1s_one_electron,J_2s_one_electron,J_1s(2),J_2s(1),J_total_carbon
19.900000000000002,2.432457051692754e-06,5.958565656867789e-08,4.864914103385508e-06,5.958565656867789e-08,4.924499759954186e-06
19.950000000000003,2.3970916766497024e-06,5.871706267798752e-08,4.794183353299405e-06,5.871706267798752e-08,4.852900415977392e-06
20.0,2.3623222725447e-06,5.786315975990227e-08,4.7246445450894e-06,5.786315975990227e-08,4.7825077048493025e-06
20.05,2.3281374362864497e-06,5.702366536523233e-08,4.656274872572899e-06,5.702366536523233e-08,4.713298537938132e-06
20.1,2.294526008638685e-06,5.6198303121888655e-08,4.58905201727737e-06,5.6198303121888655e-08,4.645250320399259e-06
20.150000000000002,2.2614770684635757e-06,5.538680259034854e-08,4.5229541369271515e-06,5.538680259034854e-08,4.5783409395175e-06
20.200000000000003,2.2289799271136632e-06,5.458889912288705e-08,4.4579598542273265e-06,5.458889912288705e-08,4.512548753350213e-06
20.25,2.1970241229681577e-06,5.3804333726459104e-08,4.3940482459363155e-06,5.3804333726459104e-08,4.447852579662775e-06
20.3,2.16559941610956e-06,5.30328529291372e-08,4.33119883221912e-06,5.30328529291372e-08,4.384231685148257e-06
20.35,2.1346957831367307e-06,5.2274208650000784e-08,4.2693915662734615e-06,5.2274208650000784e-08,4.321665774923463e-06
20.400000000000002,2.1043034121105776e-06,5.152815807238535e-08,4.208606824221155e-06,5.152815807238535e-08,4.26013498229354e-06
20.450000000000003,2.0744126976287104e-06,5.079446352038772e-08,4.148825395257421e-06,5.079446352038772e-08,4.1996198587778086e-06
20.5,2.045014236025494e-06,5.007289233854538e-08,4.090028472050988e-06,5.007289233854538e-08,4.140101364389533e-06
20.55,2.016098820694021e-06,4.936321677459801e-08,4.032197641388042e-06,4.936321677459801e-08,4.081560858162641e-06
20.6,1.9876574375266827e-06,4.866521386524424e-08,3.975314875053365e-06,4.866521386524424e-08,4.0239800889186095e-06
20.650000000000002,1.9596812604710323e-06,4.797866532481354e-08,3.919362520942065e-06,4.797866532481354e-08,3.967341186266878e-06
20.700000000000003,1.9321616471978184e-06,4.7303357436774354e-08,3.864323294395637e-06,4.7303357436774354e-08,3.911626651832411e-06
20.75,1.9050901348781004e-06,4.663908094798804e-08,3.810180269756201e-06,4.663908094798804e-08,3.856819350704189e-06
20.8,1.878458436066465e-06,4.598563096564919e-08,3.75691687213293e-06,4.598563096564919e-08,3.8029025030985793e-06
20.85,1.852258434687478e-06,4.534280685682755e-08,3.704516869374956e-06,4.534280685682755e-08,3.7498596762317835e-06
20.900000000000002,1.8264821821225277e-06,4.471041215054539e-08,3.6529643642450554e-06,4.471041215054539e-08,3.697674776395601e-06
20.950000000000003,1.8011218933943687e-06,4.4088254442316673e-08,3.6022437867887374e-06,4.4088254442316673e-08,3.6463320412310543e-06
21.0,1.776169943446706e-06,4.347614530108514e-08,3.552339886893412e-06,4.347614530108514e-08,3.5958160321944975e-06
21.05,1.7516188635162492e-06,4.287390017849286e-08,3.5032377270324985e-06,4.287390017849286e-08,3.5461116272109914e-06
21.1,1.7274613375947669e-06,4.2281338320417835e-08,3.4549226751895337e-06,4.2281338320417835e-08,3.4972040135099517e-06
21.150000000000002,1.7036901989786865e-06,4.169828268071667e-08,3.407380397957373e-06,4.169828268071667e-08,3.4490786806380897e-06
21.200000000000003,1.6802984269039208e-06,4.112455983711509e-08,3.3605968538078416e-06,4.112455983711509e-08,3.4017214136449568e-06
21.25,1.657279143263622e-06,4.0559999909187e-08,3.314558286527244e-06,4.0559999909187e-08,3.3551182864364307e-06
21.3,1.634625609406646e-06,4.000443647836534e-08,3.269251218813292e-06,4.000443647836534e-08,3.309255655291657e-06
21.35,1.6123312230145932e-06,3.945770650993239e-08,3.2246624460291864e-06,3.945770650993239e-08,3.2641201525391187e-06
21.400000000000002,1.5903895150553094e-06,3.8919650276932176e-08,3.1807790301106188e-06,3.8919650276932176e-08,3.2196986803875508e-06
21.450000000000003,1.5687941468108338e-06,3.839011128595876e-08,3.1375882936216676e-06,3.839011128595876e-08,3.1759784049076265e-06
21.5,1.5475389069778152e-06,3.78689362047646e-08,3.0950778139556303e-06,3.78689362047646e-08,3.132946750160395e-06
21.55,1.5266177088384756e-06,3.73559747916463e-08,3.053235417676951e-06,3.73559747916463e-08,3.0905913924685975e-06
21.6,1.5060245875002782e-06,3.6851079826554734e-08,3.0120491750005564e-06,3.6851079826554734e-08,3.048900254827111e-06
21.650000000000002,1.4857536972024632e-06,3.6354107043888986e-08,2.9715073944049264e-06,3.6354107043888986e-08,3.0078615014488153e-06
21.700000000000003,1.4657993086877143e-06,3.5864915066924464e-08,2.9315986173754287e-06,3.5864915066924464e-08,2.967463532442353e-06
21.75,1.4461558066372422e-06,3.538336534383736e-08,2.8923116132744843e-06,3.538336534383736e-08,2.9276949786183215e-06
21.8,1.4268176871676176e-06,3.4909322085277e-08,2.853635374335235e-06,3.4909322085277e-08,2.8885446964205124e-06
21.85,1.4077795553877638e-06,3.4442652203452524e-08,2.8155591107755276e-06,3.4442652203452524e-08,2.85000176297898e-06
21.900000000000002,1.3890361230145108e-06,3.3983225252687024e-08,2.7780722460290215e-06,3.3983225252687024e-08,2.8120554712817084e-06
21.950000000000003,1.3705822060452088e-06,3.3530913371406444e-08,2.7411644120904176e-06,3.3530913371406444e-08,2.774695325461824e-06
22.0,1.3524127224859159e-06,3.308559122552122e-08,2.7048254449718317e-06,3.308559122552122e-08,2.737911036197353e-06
22.05,1.3345226901337112e-06,3.2647135953168764e-08,2.6690453802674223e-06,3.2647135953168764e-08,2.701692516220591e-06
22.1,1.3169072244117554e-06,3.221542711077635e-08,2.633814448823511e-06,3.221542711077635e-08,2.666029875934287e-06
22.150000000000002,1.299561536255712e-06,3.1790346620413815e-08,2.599123072511424e-06,3.1790346620413815e-08,2.630913419131838e-06
22.200000000000003,1.2824809300502264e-06,3.1371778718401644e-08,2.5649618601004527e-06,3.1371778718401644e-08,2.5963336388188546e-06
22.25,1.2656608016141686e-06,3.095960990514126e-08,2.531321603228337e-06,3.095960990514126e-08,2.5622812131334784e-06
22.3,1.249096636233389e-06,3.055372889613622e-08,2.498193272466778e-06,3.055372889613622e-08,2.5287470013629144e-06
22.35,1.232784006739782e-06,3.0154026574174e-08,2.465568013479564e-06,3.0154026574174e-08,2.495722040053738e-06
22.400000000000002,1.2167185716354562e-06,2.976039594263865e-08,2.4334371432709125e-06,2.976039594263865e-08,2.463197539213551e-06
22.450000000000003,1.20089607326088e-06,2.9372732079924052e-08,2.40179214652176e-06,2.9372732079924052e-08,2.4311648786016843e-06
22.5,1.1853123360058756e-06,2.8990932094920977e-08,2.3706246720117512e-06,2.8990932094920977e-08,2.399615604106672e-06
22.55,1.1699632645623693e-06,2.861489508354908e-08,2.3399265291247385e-06,2.861489508354908e-08,2.3685414242082877e-06
22.6,1.1548448422178583e-06,2.824452208631036e-08,2.3096896844357167e-06,2.824452208631036e-08,2.337934206522027e-06
22.650000000000002,1.1399531291885428e-06,2.787971604683237e-08,2.2799062583770855e-06,2.787971604683237e-08,2.307785974423918e-06
22.700000000000003,1.1252842609911365e-06,2.7520381771382112e-08,2.250568521982273e-06,2.7520381771382112e-08,2.278088903753655e-06
22.75,1.1108344468523807e-06,2.7166425889321202e-08,2.2216688937047615e-06,2.7166425889321202e-08,2.2488353195940825e-06
22.8,1.0965999681553066e-06,2.681775681448282e-08,2.193199936310613e-06,2.681775681448282e-08,2.220017693125096e-06
22.85,1.0825771769213394e-06,2.647428470744231e-08,2.1651543538426787e-06,2.647428470744231e-08,2.191628638550121e-06
22.900000000000002,1.0687624943273297e-06,2.613592143866407e-08,2.1375249886546594e-06,2.613592143866407e-08,2.1636609100933236e-06
22.950000000000003,1.0551524092566522e-06,2.5802580552497464e-08,2.1103048185133043e-06,2.5802580552497464e-08,2.1361073990658018e-06
23.0,1.0417434768835192e-06,2.54741772320054e-08,2.0834869537670384e-06,2.54741772320054e-08,2.108961130999044e-06
23.05,1.0285323172896776e-06,2.5150628264600717e-08,2.0570646345793553e-06,2.5150628264600717e-08,2.082215262843956e-06
23.1,1.0155156141126994e-06,2.4831852008473317e-08,2.0310312282253988e-06,2.4831852008473317e-08,2.055863080233872e-06
23.150000000000002,1.002690113225064e-06,2.4517768359784878e-08,2.005380226450128e-06,2.4517768359784878e-08,2.029897994809913e-06
23.200000000000003,9.900526214432863e-07,2.420829872061629e-08,1.9801052428865725e-06,2.420829872061629e-08,2.0043135416071887e-06
23.25,9.776000052663407e-07,2.390336596764507e-08,1.9552000105326814e-06,2.390336596764507e-08,1.9791033765003265e-06
23.3,9.653291896426617e-07,2.360289442153713e-08,1.9306583792853234e-06,2.360289442153713e-08,1.9542612737068605e-06
23.35,9.532371567650237e-07,2.330680981703464e-08,1.9064743135300474e-06,2.330680981703464e-08,1.929781123347082e-06
23.400000000000002,9.413209448926046e-07,2.3015039273721963e-08,1.8826418897852093e-06,2.3015039273721963e-08,1.9056569290589312e-06
23.450000000000003,9.295776471995785e-07,2.272751126745478e-08,1.859155294399157e-06,2.272751126745478e-08,1.8818828056666119e-06
23.5,9.180044106495842e-07,2.2444155602433515e-08,1.8360088212991684e-06,2.2444155602433515e-08,1.858452976901602e-06
23.55,9.065984348954361e-07,2.216490338390741e-08,1.8131968697908722e-06,2.216490338390741e-08,1.8353617731747795e-06
23.6,8.953569712034722e-07,2.188968699149315e-08,1.7907139424069443e-06,2.188968699149315e-08,1.8126036293984375e-06
23.650000000000002,8.842773214019281e-07,2.161844005309324e-08,1.7685546428038562e-06,2.161844005309324e-08,1.7901730828569494e-06
23.700000000000003,8.733568368527649e-07,2.1351097419397612e-08,1.7467136737055298e-06,2.1351097419397612e-08,1.7680647711249275e-06
23.75,8.625929174463772e-07,2.108759513895775e-08,1.7251858348927544e-06,2.108759513895775e-08,1.7462734300317122e-06
23.8,8.519830106186281e-07,2.0827870433815578e-08,1.7039660212372563e-06,2.0827870433815578e-08,1.7247938916710718e-06
23.85,8.41524610389683e-07,2.057186167567779e-08,1.683049220779366e-06,2.057186167567779e-08,1.7036210824550438e-06
23.900000000000002,8.312152564241017e-07,2.0319508362617536e-08,1.6624305128482034e-06,2.0319508362617536e-08,1.682750021210821e-06
23.950000000000003,8.210525331116911e-07,2.0070751096295796e-08,1.6421050662233821e-06,2.0070751096295796e-08,1.6621758173196778e-06
24.0,8.110340686686152e-07,1.982553155968541e-08,1.6220681373372303e-06,1.982553155968541e-08,1.6418936688969158e-06
24.05,8.011575342582759e-07,1.9583792495289303e-08,1.6023150685165517e-06,1.9583792495289303e-08,1.621898861011841e-06
24.1,7.914206431315028e-07,1.9345477683838205e-08,1.5828412862630056e-06,1.9345477683838205e-08,1.6021867639468437e-06
24.150000000000002,7.818211497855774e-07,1.9110531923458607e-08,1.5636422995711547e-06,1.9110531923458607e-08,1.5827528314946133e-06
24.200000000000003,7.723568491416534e-07,1.8878901009297746e-08,1.5447136982833068e-06,1.8878901009297746e-08,1.5635925992926047e-06
24.25,7.630255757401344e-07,1.8650531713596458e-08,1.5260511514802688e-06,1.8650531713596458e-08,1.5447016831938652e-06
24.3,7.538252029535793e-07,1.842537176619762e-08,1.5076504059071587e-06,1.842537176619762e-08,1.5260757776733563e-06
24.35,7.44753642216731e-07,1.820336983548162e-08,1.489507284433462e-06,1.820336983548162e-08,1.5077106542689436e-06
24.400000000000002,7.358088422732498e-07,1.7984475509716485e-08,1.4716176845464995e-06,1.7984475509716485e-08,1.489602160056216e-06
24.450000000000003,7.269887884387702e-07,1.776863927881507e-08,1.4539775768775405e-06,1.776863927881507e-08,1.4717462161563555e-06
24.5,7.18291501879892e-07,1.755581251648818e-08,1.436583003759784e-06,1.755581251648818e-08,1.454138816276272e-06
24.55,7.097150389087277e-07,1.734594746278438e-08,1.4194300778174555e-06,1.734594746278438e-08,1.43677602528024e-06
24.6,7.012574902926551e-07,1.71389972070087e-08,1.4025149805853102e-06,1.71389972070087e-08,1.4196539777923188e-06
24.650000000000002,6.929169805789012e-07,1.6934915671009348e-08,1.3858339611578024e-06,1.6934915671009348e-08,1.4027688768288117e-06
24.700000000000003,6.846916674336258e-07,1.673365759282579e-08,1.3693833348672517e-06,1.673365759282579e-08,1.3861169924600776e-06
24.75,6.765797409951611e-07,1.653517851068774e-08,1.3531594819903222e-06,1.653517851068774e-08,1.36969466050101e-06
24.8,6.685794232410752e-07,1.633943474735889e-08,1.3371588464821503e-06,1.633943474735889e-08,1.3534982812295091e-06
24.85,6.606889673687485e-07,1.6146383394815292e-08,1.321377934737497e-06,1.6146383394815292e-08,1.3375243181323123e-06
24.900000000000002,6.52906657189138e-07,1.5955982299252765e-08,1.305813314378276e-06,1.5955982299252765e-08,1.321769296677529e-06
24.950000000000003,6.452308065334323e-07,1.576819004641295e-08,1.2904616130668645e-06,1.576819004641295e-08,1.3062298031132774e-06
25.0,6.37659758672297e-07,1.5582965947224008e-08,1.275319517344594e-06,1.5582965947224008e-08,1.290902483291818e-06
25.05,6.3019188574742e-07,1.540027002374528e-08,1.26038377149484e-06,1.540027002374528e-08,1.2757840415185853e-06
25.1,6.228255882150778e-07,1.522006299541176e-08,1.2456511764301556e-06,1.522006299541176e-08,1.2608712394255674e-06
25.150000000000002,6.155592943014405e-07,1.504230626556864e-08,1.231118588602881e-06,1.504230626556864e-08,1.2461608948684496e-06
25.200000000000003,6.083914594693501e-07,1.48669619082926e-08,1.2167829189387001e-06,1.48669619082926e-08,1.2316498808469928e-06
25.25,6.013205658963114e-07,1.4693992655489712e-08,1.2026411317926229e-06,1.4693992655489712e-08,1.2173351244481125e-06
25.3,5.94345121963435e-07,1.4523361884266262e-08,1.18869024392687e-06,1.4523361884266262e-08,1.2032136058111364e-06
25.35,5.874636617550877e-07,1.4355033604564759e-08,1.1749273235101754e-06,1.4355033604564759e-08,1.1892823571147402e-06
25.400000000000002,5.806747445690028e-07,1.4188972447060487e-08,1.1613494891380057e-06,1.4188972447060487e-08,1.175538461585066e-06
25.450000000000003,5.739769544366141e-07,1.4025143651310555e-08,1.1479539088732282e-06,1.4025143651310555e-08,1.1619790525245388e-06
25.5,5.673688996533838e-07,1.386351305415174e-08,1.1347377993067675e-06,1.386351305415174e-08,1.1486013123609193e-06
25.55,5.608492123188936e-07,1.3704047078340085e-08,1.1216984246377872e-06,1.3704047078340085e-08,1.1354024717161273e-06
25.6,5.544165478864857e-07,1.3546712721427657e-08,1.1088330957729713e-06,1.3546712721427657e-08,1.122379808494399e-06
25.650000000000002,5.4806958472223e-07,1.3391477544870745e-08,1.09613916944446e-06,1.3391477544870745e-08,1.1095306469893308e-06
25.700000000000003,5.418070236730156e-07,1.3238309663363853e-08,1.0836140473460313e-06,1.3238309663363853e-08,1.0968523570093952e-06
25.75,5.356275876435554e-07,1.3087177734395161e-08,1.0712551752871109e-06,1.3087177734395161e-08,1.0843423530215061e-06
25.8,5.295300211821061e-07,1.2938050948017942e-08,1.0590600423642122e-06,1.2938050948017942e-08,1.0719980933122301e-06
25.85,5.23513090074713e-07,1.2790899016833462e-08,1.047026180149426e-06,1.2790899016833462e-08,1.0598170791662595e-06
25.900000000000002,5.175755809477807e-07,1.2645692166179633e-08,1.0351511618955614e-06,1.2645692166179633e-08,1.047796854061741e-06
25.950000000000003,5.117163008787913e-07,1.2502401124522984e-08,1.0234326017575827e-06,1.2502401124522984e-08,1.0359350028821056e-06
26.0,5.059340770149847e-07,1.236099711404624e-08,1.0118681540299694e-06,1.236099711404624e-08,1.0242291511440156e-06
26.05,5.002277561998248e-07,1.222145184143019e-08,1.0004555123996496e-06,1.222145184143019e-08,1.0126769642410797e-06
26.1,4.945962046070831e-07,1.2083737488823278e-08,9.891924092141662e-07,1.2083737488823278e-08,1.0012761467029894e-06
26.150000000000002,4.890383073823631e-07,1.1947826704996907e-08,9.780766147647262e-07,1.1947826704996907e-08,9.90024441469723e-07
26.200000000000003,4.835529682919079e-07,1.1813692596678983e-08,9.671059365838157e-07,1.1813692596678983e-08,9.789196291804947e-07
26.25,4.781391093785276e-07,1.1681308720067294e-08,9.562782187570552e-07,1.1681308720067294e-08,9.679595274771226e-07
26.3,4.727956706244886e-07,1.1550649072511403e-08,9.455913412489772e-07,1.1550649072511403e-08,9.571419903214886e-07
26.35,4.675216096212164e-07,1.1421688084364873e-08,9.350432192424328e-07,1.1421688084364873e-08,9.464649073267977e-07
26.400000000000002,4.6231590124565515e-07,1.1294400611003604e-08,9.246318024913103e-07,1.1294400611003604e-08,9.359262031023139e-07
26.450000000000003,4.571775373431449e-07,1.1168761925004003e-08,9.143550746862898e-07,1.1168761925004003e-08,9.255238366112938e-07
26.5,4.521055264166707e-07,1.1044747708479362e-08,9.042110528333414e-07,1.1044747708479362e-08,9.152558005418208e-07
26.55,4.4709889332234366e-07,1.0922334045570305e-08,8.941977866446873e-07,1.0922334045570305e-08,9.051201206902576e-07
26.6,4.421566789709828e-07,1.0801497415086606e-08,8.843133579419656e-07,1.0801497415086606e-08,8.951148553570521e-07
26.650000000000002,4.372779400356573e-07,1.0682214683296444e-08,8.745558800713146e-07,1.0682214683296444e-08,8.85238094754611e-07
26.700000000000003,4.324617486650676e-07,1.0564463096859768e-08,8.649234973301352e-07,1.0564463096859768e-08,8.75487960426995e-07
26.75,4.2770719220263573e-07,1.0448220275903363e-08,8.554143844052715e-07,1.0448220275903363e-08,8.658626046811748e-07
26.8,4.2301337291117714e-07,1.0333464207233936e-08,8.460267458223543e-07,1.0333464207233936e-08,8.563602100295882e-07
26.85,4.183794077030418e-07,1.0220173237686668e-08,8.367588154060836e-07,1.0220173237686668e-08,8.469789886437703e-07
26.900000000000002,4.13804427875599e-07,1.010832606760527e-08,8.27608855751198e-07,1.010832606760527e-08,8.377171818188032e-07
26.950000000000003,4.0928757885195626e-07,9.997901744451771e-09,8.185751577039125e-07,9.997901744451771e-09,8.285730594483643e-07
27.0,4.04828019926796e-07,9.888879656544619e-09,8.09656039853592e-07,9.888879656544619e-09,8.195449195101367e-07
27.05,4.004249240172215e-07,9.781239526916079e-09,8.00849848034443e-07,9.781239526916079e-09,8.10631087561359e-07
27.1,3.960774774185082e-07,9.674961407296112e-09,7.921549548370164e-07,9.674961407296112e-09,8.018299162443126e-07
27.150000000000002,3.917848795646488e-07,9.570025672213687e-09,7.835697591292976e-07,9.570025672213687e-09,7.931397848015113e-07
27.200000000000003,3.8754634279359567e-07,9.466413013211363e-09,7.750926855871913e-07,9.466413013211363e-09,7.845590986004027e-07
27.25,3.833610921170981e-07,9.364104433175364e-09,7.667221842341963e-07,9.364104433175364e-09,7.760862886673716e-07
27.3,3.7922836499503563e-07,9.263081240777413e-09,7.584567299900713e-07,9.263081240777413e-09,7.677198112308487e-07
27.35,3.751474111141564e-07,9.163325045024323e-09,7.502948222283128e-07,9.163325045024323e-09,7.594581472733371e-07
27.400000000000002,3.711174921711209e-07,9.064817749914709e-09,7.422349843422418e-07,9.064817749914709e-09,7.512998020921565e-07
27.450000000000003,3.6713788165976485e-07,8.967541549199226e-09,7.342757633195297e-07,8.967541549199226e-09,7.43243304868729e-07
27.5,3.632078646624905e-07,8.871478921243687e-09,7.26415729324981e-07,8.871478921243687e-09,7.352872082462246e-07
27.55,3.593267376456979e-07,8.776612623991421e-09,7.186534752913958e-07,8.776612623991421e-09,7.274300879153872e-07
27.6,3.554938082591754e-07,8.68292569002358e-09,7.109876165183508e-07,8.68292569002358e-09,7.196705422083744e-07
27.650000000000002,3.517083951393601e-07,8.590401421714988e-09,7.034167902787203e-07,8.590401421714988e-09,7.120071917004352e-07
27.700000000000003,3.479698277163923e-07,8.49902338648399e-09,6.959396554327846e-07,8.49902338648399e-09,7.044386788192687e-07
27.75,3.4427744602488166e-07,8.40877541213361e-09,6.885548920497633e-07,8.40877541213361e-09,6.969636674618969e-07
27.8,3.4063060051830783e-07,8.31964158228281e-09,6.812612010366157e-07,8.31964158228281e-09,6.895808426188985e-07
27.85,3.3702865188698196e-07,8.231606231885285e-09,6.740573037739639e-07,8.231606231885285e-09,6.822889100058492e-07
27.900000000000002,3.334709708794908e-07,8.144653942834539e-09,6.669419417589816e-07,8.144653942834539e-09,6.750865957018161e-07
27.950000000000003,3.2995693812755457e-07,8.058769539653456e-09,6.599138762551091e-07,8.058769539653456e-09,6.679726457947626e-07
28.0,3.264859439742261e-07,7.973938085265836e-09,6.529718879484522e-07,7.973938085265836e-09,6.60945826033718e-07
28.05,3.2305738830536145e-07,7.890144876849072e-09,6.461147766107229e-07,7.890144876849072e-09,6.540049214875719e-07
28.1,3.196706803842967e-07,7.807375441765796e-09,6.393413607685934e-07,7.807375441765796e-09,6.471487362103592e-07
28.150000000000002,3.163252386896615e-07,7.725615533573298e-09,6.32650477379323e-07,7.725615533573298e-09,6.403760929128962e-07
28.200000000000003,3.130204907562668e-07,7.644851128108072e-09,6.260409815125336e-07,7.644851128108072e-09,6.336858326406417e-07
28.25,3.0975587301900324e-07,7.565068419645581e-09,6.195117460380065e-07,7.565068419645581e-09,6.270768144576521e-07
28.3,3.065308306596864e-07,7.486253817131868e-09,6.130616613193728e-07,7.486253817131868e-09,6.205479151365046e-07
28.35,3.033448174567925e-07,7.408393940487493e-09,6.06689634913585e-07,7.408393940487493e-09,6.140980288540724e-07
28.400000000000002,3.0019729563802067e-07,7.33147561698009e-09,6.003945912760413e-07,7.33147561698009e-09,6.077260668930215e-07
28.450000000000003,2.970877357356265e-07,7.255485877666318e-09,5.94175471471253e-07,7.255485877666318e-09,6.014309573489193e-07
28.5,2.9401561644447055e-07,7.180411953899868e-09,5.880312328889411e-07,7.180411953899868e-09,5.95211644842841e-07
28.55,2.909804244827247e-07,7.106241273905849e-09,5.819608489654494e-07,7.106241273905849e-09,5.890670902393553e-07
28.6,2.8798165445518463e-07,7.032961459418936e-09,5.759633089103693e-07,7.032961459418936e-09,5.829962703697882e-07
28.650000000000002,2.850188087191329e-07,6.9605603223846455e-09,5.700376174382658e-07,6.9605603223846455e-09,5.769981777606504e-07
28.700000000000003,2.820913972527025e-07,6.8890258617221846e-09,5.64182794505405e-07,6.8890258617221846e-09,5.710718203671271e-07
28.75,2.7919893752569037e-07,6.818346260147913e-09,5.583978750513807e-07,6.818346260147913e-09,5.652162213115286e-07
28.8,2.763409543727696e-07,6.748509881057518e-09,5.526819087455392e-07,6.748509881057518e-09,5.594304186265967e-07
28.85,2.735169798690546e-07,6.679505265466792e-09,5.470339597381092e-07,6.679505265466792e-09,5.53713465003576e-07
28.900000000000002,2.7072655320796933e-07,6.611321129008713e-09,5.414531064159387e-07,6.611321129008713e-09,5.480644275449473e-07
28.950000000000003,2.679692205813732e-07,6.54394635898642e-09,5.359384411627464e-07,6.54394635898642e-09,5.424823875217329e-07
29.0,2.652445350618999e-07,6.477370011480746e-09,5.304890701237998e-07,6.477370011480746e-09,5.369664401352805e-07
29.05,2.6255205648746293e-07,6.4115813085109485e-09,5.251041129749259e-07,6.4115813085109485e-09,5.315156942834368e-07
29.1,2.5989135134788777e-07,6.346569635248289e-09,5.197827026957755e-07,6.346569635248289e-09,5.261292723310239e-07
29.150000000000002,2.5726199267362406e-07,6.282324537280331e-09,5.145239853472481e-07,6.282324537280331e-09,5.208063098845284e-07
29.200000000000003,2.5466355992649943e-07,6.2188357179260435e-09,5.093271198529989e-07,6.2188357179260435e-09,5.155459555709249e-07
29.25,2.5209563889247276e-07,6.156093035599596e-09,5.041912777849455e-07,6.156093035599596e-09,5.103473708205452e-07
29.3,2.4955782157634705e-07,6.094086501223619e-09,4.991156431526941e-07,6.094086501223619e-09,5.052097296539178e-07
29.35,2.470497060984046e-07,6.032806275688419e-09,4.940994121968092e-07,6.032806275688419e-09,5.001322184724976e-07
29.400000000000002,2.4457089659292406e-07,5.972242667357994e-09,4.891417931858481e-07,5.972242667357994e-09,4.951140358532061e-07
29.450000000000003,2.4212100310854387e-07,5.912386129622069e-09,4.842420062170877e-07,5.912386129622069e-09,4.901543923467098e-07
29.5,2.396996415104349e-07,5.853227258492503e-09,4.793992830208698e-07,5.853227258492503e-09,4.852525102793623e-07
29.55,2.373064333842455e-07,5.794756790242758e-09,4.74612866768491e-07,5.794756790242758e-09,4.804076235587337e-07
29.6,2.349410059417869e-07,5.736965599091166e-09,4.698820118835738e-07,5.736965599091166e-09,4.7561897748266496e-07
29.650000000000002,2.326029919284221e-07,5.679844694925201e-09,4.652059838568442e-07,5.679844694925201e-09,4.708858285517694e-07
29.700000000000003,2.302920295321254e-07,5.623385221067797e-09,4.605840590642508e-07,5.623385221067797e-09,4.662074442853186e-07
29.75,2.2800776229418047e-07,5.567578452083331e-09,4.5601552458836094e-07,5.567578452083331e-09,4.6158310304044425e-07
29.8,2.2574983902148387e-07,5.51241579162353e-09,4.5149967804296774e-07,5.51241579162353e-09,4.5701209383459126e-07
29.85,2.2351791370042468e-07,5.457888770312005e-09,4.4703582740084936e-07,5.457888770312005e-09,4.5249371617116135e-07
29.900000000000002,2.2131164541230602e-07,5.403989043666972e-09,4.4262329082461204e-07,5.403989043666972e-09,4.48027279868279e-07
29.950000000000003,2.1913069825028195e-07,5.350708390060984e-09,4.382613965005639e-07,5.350708390060984e-09,4.436121048906249e-07
30.0,2.1697474123777852e-07,5.298038708717349e-09,4.3394948247555703e-07,5.298038708717349e-09,4.3924752118427437e-07
30.05,2.1484344824836917e-07,5.245972017742414e-09,4.2968689649673834e-07,5.245972017742414e-09,4.3493286851448074e-07
30.1,2.127364979270794e-07,5.194500452192959e-09,4.254729958541588e-07,5.194500452192959e-09,4.3066749630635175e-07
30.150000000000002,2.1065357361308937e-07,5.143616262178095e-09,4.2130714722617874e-07,5.143616262178095e-09,4.264507634883568e-07
30.200000000000003,2.0859436326381007e-07,5.09331181099472e-09,4.1718872652762013e-07,5.09331181099472e-09,4.2228203833861484e-07
30.25,2.0655855938030538e-07,5.043579573296507e-09,4.1311711876061077e-07,5.043579573296507e-09,4.181606983339073e-07
30.3,2.045458589340337e-07,4.994412133294993e-09,4.090917178680674e-07,4.994412133294993e-09,4.140861300013624e-07
30.35,2.0255596329488576e-07,4.9458021829928174e-09,4.051119265897715e-07,4.9458021829928174e-09,4.1005772877276433e-07
30.400000000000002,2.005885781604908e-07,4.897742520447896e-09,4.011771563209816e-07,4.897742520447896e-09,4.060748988414295e-07
30.450000000000003,1.9864341348676922e-07,4.850226048068765e-09,3.9728682697353844e-07,4.850226048068765e-09,4.021370530216072e-07
30.5,1.9672018341970655e-07,4.8032457709393425e-09,3.934403668394131e-07,4.8032457709393425e-09,3.9824361261035243e-07
30.55,1.948186062283252e-07,4.756794795173687e-09,3.896372124566504e-07,4.756794795173687e-09,3.9439400725182406e-07
30.6,1.9293840423883331e-07,4.710866326299386e-09,3.8587680847766663e-07,4.710866326299386e-09,3.90587674803966e-07
30.650000000000002,1.9107930376992479e-07,4.665453667669603e-09,3.8215860753984957e-07,4.665453667669603e-09,3.868240612075192e-07
30.700000000000003,1.8924103506921105e-07,4.620550218902416e-09,3.784820701384221e-07,4.620550218902416e-09,3.831026203573245e-07
30.75,1.8742333225076268e-07,4.576149474348135e-09,3.7484666450152537e-07,4.576149474348135e-09,3.794228139758735e-07
30.8,1.856259332337391e-07,4.532245021582795e-09,3.712518664674782e-07,4.532245021582795e-09,3.75784111489061e-07
30.85,1.8384857968208684e-07,4.488830539928418e-09,3.6769715936417367e-07,4.488830539928418e-09,3.7218598990410206e-07
30.900000000000002,1.8209101694528423e-07,4.445899798998566e-09,3.6418203389056847e-07,4.445899798998566e-09,3.6862793368956704e-07
30.950000000000003,1.8035299400011536e-07,4.403446657269603e-09,3.607059880002307e-07,4.403446657269603e-09,3.651094346575003e-07
31.0,1.7863426339345184e-07,4.3614650606764585e-09,3.572685267869037e-07,4.3614650606764585e-09,3.6162999184758014e-07
