Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(1),J_total_In_relativistic
29.150000000000002,0.006969108502955817,0.0013793524424313625,0.0023673896565234863,0.0020430754501881295,0.0002715010044111971,0.0006103206853186942,0.0005388872674396731,8.142279680435795e-05,7.406804317981833e-05,5.43109254263753e-05,0.00011623031906097999,0.00010192802340507511,1.1590999818510106e-05,1.043821429789898e-05,4.725149763714991e-06,4.520358849791061e-06,0.03516505342612234
29.200000000000003,0.006951355349974944,0.0013779516839396845,0.0023511738538716425,0.0020282118355282566,0.000271418810296262,0.0006061203853874903,0.0005349185776274883,8.045460871153468e-05,7.317259338585449e-05,5.430168960177479e-05,0.00011543155095445606,0.00010117679716538478,1.1452315027802986e-05,1.0311236533220522e-05,4.724445100554422e-06,4.4891399797012884e-06,0.03499520419398963
29.25,0.006933634352573801,0.0013765338921289218,0.0023350723927904344,0.002013459410180434,0.0002713330152504246,0.0006019482112002534,0.0005309787129578193,7.949885639595437e-05,7.228880343071632e-05,5.429183052438545e-05,0.00011463803397958691,0.00010043096678713155,1.1315419966436929e-05,1.0185919955040574e-05,4.7236836671645585e-06,4.4581092287859066e-06,0.034826390738924386
29.3,0.006915945550331052,0.0013750991604397468,0.002319084495107685,0.0019988173631342388,0.00027124358191492305,0.0005978040124420824,0.0005270674938066595,7.855536930155659e-05,7.141651150374075e-05,5.428133483015357e-05,0.00011384974257199413,9.969050047373448e-05,1.1180290098280563e-05,1.0062241534020511e-05,4.72286414318069e-06,4.427307457641519e-06,0.03465860537650372
29.35,0.006898288982029287,0.0013736475843301313,0.0023032093870652046,0.001984284888532529,0.0002711504750583034,0.0005936876387512331,0.0005231847409656004,7.762397934328159e-05,7.055555816354986e-05,5.427018974134835e-05,0.0001130666510905304,9.895536645311577e-05,1.1046901402140234e-05,9.94017876581925e-06,4.7219864468546885e-06,4.396768610330143e-06,0.03449184048599901
29.400000000000002,0.006880664685659066,0.001372179261209772,0.0022874462993109504,0.0019698611856542986,0.00027105366152597755,0.0005895989397403157,0.0005193302756576559,7.670452086962035e-05,6.97057863017825e-05,5.425838305296991e-05,0.00011228873382279709,9.82255329816348e-05,1.091523030165903e-05,9.819709591108527e-06,4.72105153532084e-06,4.366511358856914e-06,0.034326088500290015
29.450000000000003,0.006863072698422983,0.0013706942903757248,0.0022717944668908443,0.001955545458897272,0.000270953110190702,0.0005855377650170027,0.0005155039195526344,7.579683062575392e-05,6.886704110740237e-05,5.424590311940664e-05,0.00011151596499052826,9.75009683478966e-05,1.0785253571467755e-05,9.700812287423056e-06,4.720060927646145e-06,4.336534666220589e-06,0.034161341898884943
29.5,0.006845513056739721,0.001369192772949235,0.0022562531292402567,0.0019413369177602455,0.0002708487919039639,0.000581503964204253,0.0005117054947820651,7.49007477172721e-05,6.803917003157266e-05,5.423273884133769e-05,0.00011074831875484591,9.678164087644709e-05,1.065694824064955e-05,9.583465357383234e-06,4.719016062450371e-06,4.306818210444257e-06,0.033997593205443016
29.55,0.0068279857962481,0.0013676748118137414,0.002240821530175157,0.0019272347768251703,0.00027074067944825975,0.0005774973869600611,0.0005079348239536866,7.401611357446172e-05,6.722202275308764e-05,5.4218879652876705e-05,0.0001099857692213945,9.606751893137141e-05,1.053029151547662e-05,9.46764743895555e-06,4.7179176530462494e-06,4.277327301549478e-06,0.03383483498999975
29.6,0.006810490951811147,0.0013661405115540425,0.002225498917882953,0.0019132382557390097,0.0002706287474902535,0.0005735178829967403,0.0005041917301655085,7.314277191715637e-05,6.641545114435296e-05,5.420431550895295e-05,0.00010922829044536451,9.53585709198145e-05,1.0405260738999401e-05,9.353337258370325e-06,4.716765207172955e-06,4.2480209674956855e-06,0.033673059875099054
29.650000000000002,0.006793028557520138,0.0013645899783966042,0.0022102845449130104,0.0018993465791953506,0.0002705129725348007,0.000569565302099747,0.000500476037019452,7.2280568720137e-05,6.561930923790465e-05,5.418903687292641e-05,0.0001084758564364126,9.465476529543928e-05,1.0281833396463338e-05,9.240513636314485e-06,4.7155568366276784e-06,4.218861337145403e-06,0.03351226054431036
29.700000000000003,0.00677559864669866,0.001363023320150996,0.002195177668166869,0.0018855589769157955,0.0002703933328798257,0.0005656394941460521,0.0004967875686345775,7.142935217907556e-05,6.483345319345856e-05,5.417303470443343e-05,0.00010772844116348497,9.395607056183486e-05,1.0159987164763362e-05,9.129155545477872e-06,4.714289410447378e-06,4.189822163492721e-06,0.03335242975106284
29.75,0.006758201251906661,0.0013614406461524356,0.002180177548888167,0.001871874683631136,0.0002702698085720375,0.0005617403091220721,0.0004931261496599099,7.058897267701248e-05,6.405774126548163e-05,5.415630044745973e-05,0.0001069860185595455,9.326245527587923e-05,1.0039699993784033e-05,9.019242205453543e-06,4.71295902493368e-06,4.160894481469833e-06,0.03319356032560458
29.8,0.0067408364049445,0.0013598420672054292,0.002165283452652265,0.0018582929390623113,0.00027014238136347283,0.0005578675971411609,0.0004894916052868648,6.975928275135924e-05,6.329203377127591e-05,5.4138826018637586e-05,0.0001062485625262061,9.257388805105333e-05,9.92095019994602e-06,8.910753192209744e-06,4.711561692239769e-06,4.13208815311426e-06,0.03303564517842799
29.85,0.006723504136857006,0.0013582276955284912,0.002150494649355605,0.0018448129879011727,0.0002700110346688524,0.0005540212084606777,0.00048588376126129,6.894013706141815e-05,6.253619305956796e-05,5.4120603795764055e-05,0.00010551604693825427,9.189033756069807e-05,9.803716549317185e-06,8.803668535866523e-06,4.710094097629285e-06,4.103429109915229e-06,0.03287867729942267
29.900000000000002,0.006706204477937519,0.001356597644699925,0.0021358104132047787,0.0018314340797910425,0.0002698757535237385,0.0005502009934986303,0.00048230244389512237,6.813139235641009e-05,6.179008347959424e-05,5.410162660653706e-05,0.00010478844564806867,9.121177254119913e-05,9.687978309901858e-06,8.697968783072237e-06,4.708554251790129e-06,4.074953011494456e-06,0.03272264975290417
29.950000000000003,0.006688937457731941,0.001354952029604652,0.002121230022705335,0.001818155469307087,0.0002697365245434809,0.0005464068028499074,0.0004787474800776734,6.733290744400272e-05,6.105357135067517e-05,5.408188771750608e-05,0.00010406573248991566,9.053816179508614e-05,9.57371525965786e-06,8.593635008261869e-06,4.706941876185172e-06,4.046696750166896e-06,0.03256755566947566
30.0,0.006671703105042782,0.0013532909663820736,0.0021067527606503287,0.0018049764159365077,0.00026959333588293837,0.0005426384873021039,0.0004752186972865479,6.654454315933098e-05,6.0326524932269844e-05,5.406138082323409e-05,0.00010334788128412039,8.986947419403299e-05,9.460907646820051e-06,8.490648769663116e-06,4.705258410686537e-06,4.018689796331579e-06,0.03241338823645742
30.05,0.006654501447933199,0.0013516145723749468,0.002092377914108608,0.0017918961840585512,0.00026944617719696485,0.0005388958978509463,0.00047171592359820355,6.576616233450141e-05,5.960881439450301e-05,5.404010003566749e-05,0.00010263486584111031,8.920567868175273e-05,9.349536109956794e-06,8.388992018476272e-06,4.703506618260557e-06,3.990947487764926e-06,0.03226014068901692
30.1,0.006637332513731046,0.001349922966079265,0.0020781047744128675,0.0017789140429243595,0.0002692950396016468,0.0005351788857153287,0.00046823898769816024,6.499762976857364e-05,5.890031178915772e-05,5.4018039873710606e-05,0.00010192665996533408,8.854674427678756e-05,9.239581574392232e-06,8.288646980344993e-06,4.7016898621648674e-06,3.963467750465953e-06,0.032107806303819306
30.150000000000002,0.006620196329032902,0.0013482162670951235,0.002063932637147448,0.0017660292666366467,0.00026913991563628045,0.0005314873023519605,0.00046478771889086294,6.423881219801e-05,5.8200891021124875e-05,5.39951952530015e-05,0.00010122323745906173,8.789264007520085e-05,9.131025147102138e-06,8.189596034625881e-06,4.6998112182535976e-06,3.936231741233328e-06,0.03195637839625508
30.200000000000003,0.006603092919708115,0.001346494596078558,0.0020498608021359108,0.0017532411341292244,0.0002689807992260775,0.0005278209994696378,0.00046136194710920793,6.348957826758678e-05,5.7510427820303045e-05,5.397156147588597e-05,0.00010052457212607726,8.7243335253186e-05,9.023848032695973e-06,8.091821617606782e-06,4.697872631191011e-06,3.909208069875048e-06,0.031805850321567845
30.25,0.006586022310902833,0.0013447580746943394,0.0020358885734283825,0.0017405489291463761,0.0002688176856455868,0.0005241798290431429,0.00045796150292373776,6.274979850175928e-05,5.682879971394102e-05,5.394713422158669e-05,9.983063777527435e-05,8.659879906960877e-05,8.918031488530838e-06,7.99530617059193e-06,4.695874314557846e-06,3.882359656084064e-06,0.03165621547953474
30.3,0.006568984527044032,0.001343006825569713,0.0020220152592886754,0.0017279519402220822,0.0002686505714828215,0.0005205636433267775,0.00045458621755151114,6.201934527647305e-05,5.615588599941567e-05,5.392190953656452e-05,9.914140822416597e-05,8.595900086850057e-05,8.813556828414915e-06,7.900032143886901e-06,4.693814535884833e-06,3.855651714712474e-06,0.03150746732157972
30.35,0.006551979591843543,0.0013412409722490665,0.0020082401721812026,0.001715449460659116,0.0002684794546040794,0.0005169722948675404,0.00045123592286465733,6.129809279141517e-05,5.549156771743871e-05,5.389588382506938e-05,9.84568573023156e-05,8.53239100815168e-05,8.710405473686341e-06,7.805982055424727e-06,4.691689838429288e-06,3.829059035503243e-06,0.03135959935857675
30.400000000000002,0.006535007528302081,0.0013394606391495122,0.0019945626287576753,0.0017030407885079972,0.0002683043341194462,0.0005134056365179502,0.00044791045139861677,6.058591704269718e-05,5.4835727625684435e-05,5.3869053839877844e-05,9.77769588546922e-05,8.469349623036616e-05,8.608559040061154e-06,7.713138590804455e-06,4.689495656357188e-06,3.8025709742610515e-06,0.031212605167547335
30.450000000000003,0.006518068358713256,0.0013376659515173706,0.001980981949843603,0.0016907252265458226,0.0002681252103489703,0.0005098635214485236,0.0004446096363600784,5.9882695795963604e-05,5.418825017283244e-05,5.3841416673214807e-05,9.710168674494751e-05,8.406772892920991e-05,8.507999440789498e-06,7.621484722457509e-06,4.687227198392562e-06,3.7761932545911814e-06,0.03106647839589034
30.5,0.0065011621046676,0.001335857035385541,0.001967497460424594,0.0016785020822549764,0.00026794208478949765,0.000506345803159915,0.0004413333116346181,5.918830855991904e-05,5.354902147301809e-05,5.3812969747856526e-05,9.643101485860877e-05,8.344657788702072e-05,8.408708983016875e-06,7.531003821429241e-06,4.684880418903854e-06,3.749946333459443e-06,0.030921212762283382
30.55,0.006484288787056565,0.0013340340175317462,0.0019541084896324687,0.0016663706678017192,0.000267754960082157,0.0005028523354947207,0.0004380813117940435,5.850263656026665e-05,5.29179292806841e-05,5.378371080841205e-05,9.57649171061774e-05,8.28300129098835e-05,8.31067043557669e-06,7.441679736733067e-06,4.682452871998867e-06,3.723860633412813e-06,0.030776802053912367
30.6,0.006467448426076549,0.001332197025437637,0.0019408143707311872,0.0016543303000146753,0.0002675638399804843,0.0004993829726489588,0.00043485347210345514,5.7825562714052366e-05,5.229486296582728e-05,5.3753637912780086e-05,9.510336742612425e-05,8.221800390321806e-05,8.213867052444618e-06,7.353496824070566e-06,4.679944258821598e-06,3.697969626541588e-06,0.0306332401204624
30.650000000000002,0.006450641041232884,0.0013303461872487441,0.001927614441102596,0.001642380300363206,0.00026736872931917594,0.0004959375691832258,0.0004316496285280245,5.715697160440712e-05,5.1679713489633116e-05,5.372274942377799e-05,9.444633978777222e-05,8.161052087390236e-05,8.118282545477641e-06,7.266439916451254e-06,4.677356533372241e-06,3.672302409145546e-06,0.03049052086616882
30.700000000000003,0.0064338666513438485,0.0013284816317352636,0.0019145080422320034,0.0016305199949356874,0.00026716963398346007,0.0004925159800335382,0.0004284696177394986,5.649674945568155e-05,5.107237338049258e-05,5.369104400093969e-05,9.379380819406312e-05,8.100753393228144e-05,8.02390101083478e-06,7.180494241595994e-06,4.674693522764683e-06,3.64687750757054e-06,0.030348638241627795
30.75,0.006417125274544654,0.0013266034882536638,0.001901494519693586,0.0016187487144176936,0.0002669665608790769,0.0004891180605218653,0.00042531327712243657,5.584478410896664e-05,5.0472736710394736e-05,5.3658520592478977e-05,9.31457466842095e-05,8.04090132940553e-05,7.930706823331485e-06,7.095645302324018e-06,4.671960127053381e-06,3.6216991252991967e-06,0.030207586236860713
30.8,0.006400416928291435,0.0013247118867090995,0.00188857322313563,0.0016070657940700842,0.00026675951790285687,0.00048574366636635697,0.00042218044478018087,5.520096499799372e-05,4.988069907168878e-05,5.3625178427414834e-05,9.250212933623857e-05,7.98149292820498e-05,7.838684519821829e-06,7.011878743994108e-06,4.669161264388724e-06,3.5967563838361705e-06,0.030067358876745297
30.85,0.006383741629365244,0.0013228069575186231,0.0018757435062656213,0.0015954705737070169,0.0002665485139138872,0.0004823926536912753,0.0004190709595405742,5.456518312540856e-05,4.929615755421018e-05,5.3591017007855515e-05,9.186293026944108e-05,7.922525232788694e-05,7.747818695103236e-06,6.929180235852538e-06,4.666300790579291e-06,3.572025631372469e-06,0.029927950219600756
30.900000000000002,0.006367099393876023,0.0013208888315751777,0.0018630047268351777,0.0015839623976738706,0.0002663335587052574,0.00047906487903663154,0.00041598466096142176,5.393733103941263e-05,4.8719010722764235e-05,5.3556036101438184e-05,9.122812364673998e-05,7.863995297357889e-05,7.658093931330386e-06,6.847535390305208e-06,4.663380629764444e-06,3.5474753690227926e-06,0.029789354359178316
30.950000000000003,0.006350490237266584,0.0013189576402123611,0.0018503562466248358,0.0015725406148250967,0.00026611466297637315,0.000475760199367537,0.00041292138933570816,5.331730281076621e-05,4.814915859496173e-05,5.3520235733921244e-05,9.059768367699604e-05,7.805900187307669e-05,7.5694947750788235e-06,6.766929736342784e-06,4.660400304186738e-06,3.523072683313872e-06,0.029651565429475637
31.0,0.006333914174316577,0.0013170135151699494,0.001837797431428697,0.0015612045785020005,0.0002658918383058302,0.00047247847208327235,0.00040988098569657276,5.27049940101475e-05,4.758650261940095e-05,5.348361618192668e-05,8.997158461726518e-05,7.748236979380386e-05,7.482005766465277e-06,6.687348752268708e-06,4.657356962023862e-06,3.498789697291988e-06,0.02951457761113435
31.05,0.006317371219146453,0.001315056588560165,0.0018253276510389314,0.001549953646510451,0.0002656650971248382,0.00046921955502607924,0.0004068632918220482,5.2100301685861615e-05,4.703094565419017e-05,5.344617796582994e-05,8.934980077501805e-05,7.691002761819909e-05,7.395611514119972e-06,6.608777950797487e-06,4.654245897598528e-06,3.474608761913072e-06,0.029378385138064386
31.1,0.006300861385221428,0.0013130869928346827,0.0018129462792301594,0.0015387871810985379,0.00026543445269118515,0.0004659833064896832,0.00040386815023957,5.150312434189475e-05,4.648239194580573e-05,5.340792184279509e-05,8.873230651032727e-05,7.634194634528197e-05,7.3102968004694896e-06,6.531202998947105e-06,4.651061461504481e-06,3.45052557559946e-06,0.029242982303110662
31.150000000000002,0.006284384685355432,0.0013111048607523548,0.0018006526937436947,0.0015277045489341613,0.00026519991906373395,0.0004627695852275481,0.0004008954042302579,5.091336191630694e-05,4.594074710827953e-05,5.3368848799952946e-05,8.811907623802013e-05,7.577809709223984e-05,7.2260466956020765e-06,6.4546098480733346e-06,4.64779818509723e-06,3.4265497186447385e-06,0.029108363461662706
31.200000000000003,0.006267941131715059,0.0013091103253476512,0.0017884462762716709,0.0015167051210825738,0.00026496151107744146,0.0004595782504608711,0.0003979448978329777,5.033091575995879e-05,4.540591810271113e-05,5.332896004772005e-05,8.751008442978958e-05,7.521845109602053e-05,7.142846656185709e-06,6.378984847295023e-06,4.644451902545788e-06,3.4027023745369274e-06,0.028974523032290943
31.25,0.006251530735823509,0.0013071035198997966,0.0017763264124410485,0.001505788272983872,0.0002647192443188916,0.0004564091618863215,0.00039501647584818674,4.97556886155666e-05,4.487781321709924e-05,5.3288257013256064e-05,8.690530561625158e-05,7.466297971490165e-05,7.060682588841415e-06,6.304314816846306e-06,4.641020648723825e-06,3.3790116359336803e-06,0.028841455494140678
31.3,0.006235153508564516,0.0013050845779025984,0.0017642924917975042,0.0014949533844304393,0.0002644731351023335,0.0004532621796835274,0.0003921099838415672,4.918758459708043e-05,4.435634204648709e-05,5.324674133405721e-05,8.630471438893504e-05,7.411165442999999e-05,6.979540864432867e-06,6.230587065881004e-06,4.637505145813847e-06,3.3555065302414333e-06,0.0287091553816971
31.35,0.00621880946018629,0.001303053633034951,0.0017523439077892194,0.0014841998395443558,0.0002642232004462163,0.0004501371645223192,0.00038922526814745475,4.862650916938065e-05,4.3841415473417235e-05,5.320441485168308e-05,8.570828540219271e-05,7.356444684668424e-05,6.899408279478943e-06,6.1577893503081695e-06,4.633908764927636e-06,3.332211151881348e-06,0.028577617278039254
31.400000000000002,0.006202498600305426,0.0013010108191320075,0.0017404800577505543,0.001473527026754762,0.0002639694580502118,0.0004470339775697285,0.00038636217587206324,4.8072369128287015e-05,4.3332945648690245e-05,5.3161279605614176e-05,8.511599337502399e-05,7.302132869585995e-05,6.82027197136258e-06,6.085909778113502e-06,4.630236952075783e-06,3.3091399754050855e-06,0.02844683580770685
31.450000000000003,0.00618622093791083,0.0012989562701570055,0.001728700342885627,0.001462934338775194,0.0002637119262727174,0.00044395248049675264,0.000383520554896513,4.7525072580876e-05,4.283084597242273e-05,5.3117337827237464e-05,8.45278130928087e-05,7.248227183511033e-05,6.742119303118349e-06,6.0149366799549386e-06,4.626496220776056e-06,3.286295054694048e-06,0.028316805630259723
31.5,0.0061699764813676235,0.0012968901201737403,0.0017170041682517938,0.0014524211725808883,0.00026345062410882965,0.00044089253548488627,0.000380700253879666,4.698452892610121e-05,4.233503107539993e-05,5.307259193395714e-05,8.394371940895739e-05,7.19472482496939e-05,6.664937739561198e-06,5.9448584696078466e-06,4.6226929097754445e-06,3.2636656266314243e-06,0.028187521435679447
31.55,0.006153765238421043,0.0012948125033196698,0.0017053909427430353,0.0014419869293860572,0.0002631855711687817,0.0004378540052324252,0.00037790112226077164,4.6450648835711915e-05,4.184541680071781e-05,5.3027044523428244e-05,8.33636872464915e-05,7.141623005341844e-05,6.588714738243825e-06,5.875663520811961e-06,4.618831958110139e-06,3.2412302900079786e-06,0.028058977942541963
31.6,0.0061375872162003405,0.0012927235537796456,0.0016938600790732598,0.0014316310146211485,0.00026291678765683616,0.00043483675296054935,0.00037512301026192986,4.592334423546556e-05,4.1361920185710675e-05,5.298069836791075e-05,8.278769159957284e-05,7.088918948942806e-05,6.513437675911088e-06,5.807340083919222e-06,4.6149159462019e-06,3.2189612471242772e-06,0.02793116989916907
31.650000000000002,0.006121442421222671,0.0012906234057602555,0.0016824109937595153,0.00142135283791008,0.000262644294350625,0.00043184064241918454,0.00037236576889037264,4.5402528286628754e-05,4.088445944415893e-05,5.293355640874218e-05,8.22157075350038e-05,7.036609893094813e-05,6.4390938243342955e-06,5.739876258110282e-06,4.61094459323787e-06,3.19682953269209e-06,0.02780409208721423
31.700000000000003,0.00610533085939697,0.0012885121934647719,0.001671043107105125,0.0014111518130474603,0.00026236811258092946,0.000428865537892652,0.00036962924994057,4.48881153677628e-05,4.0412953948773075e-05,5.288562175092699e-05,8.164771019372001e-05,6.984693088203563e-05,6.365670379979365e-06,5.673260024323562e-06,4.6069148055970965e-06,3.1748101599649473e-06,0.027677739326851164
31.75,0.006089252536027832,0.0012863900510686913,0.001659755843182745,0.0014010273579757998,0.0002620882642118917,0.00042591130420510735,0.00036691330599616435,4.438002105678902e-05,3.994732421394932e-05,5.283689765784136e-05,8.108367479229214e-05,6.933165797837314e-05,6.293154541704458e-06,5.607479332465968e-06,4.602821263298804e-06,3.1528864389095974e-06,0.027552106482732125
31.8,0.006073207455819369,0.001284257112695858,0.0016485486298173457,0.0013909788947627066,0.0002618047716216511,0.0004229778067257733,0.00036421779043173624,4.38781621133292e-05,3.948749187879227e-05,5.278738754605206e-05,8.052357662444557e-05,6.882025298812828e-05,6.221533621557077e-06,5.542522226165202e-06,4.5986574334562346e-06,3.1310528443404874e-06,0.027427188469711823
31.85,0.006057195622879076,0.0012821135123951635,0.0016374208985691315,0.0013810058495780859,0.0002615176576833977,0.0004200649113739726,0.0003615425574144075,4.3382456461317426e-05,3.9033379690400876e-05,5.273709498024804e-05,7.996739106259762e-05,6.831268881287887e-05,6.150795167478324e-06,5.478376981240324e-06,4.594416826220602e-06,3.1093157897274594e-06,0.02730298025709587
31.900000000000002,0.006041217040721679,0.001279959384117806,0.0016263720847163863,0.0013711076526713288,0.0002612269457468352,0.0004171724846239615,0.00035888746190528264,4.2892823171878204e-05,3.8584911487412845e-05,5.2686023668283537e-05,7.941509355940015e-05,6.780893848857948e-05,6.080927074485313e-06,5.415032231525064e-06,4.590094267367827e-06,3.087691994512937e-06,0.027179476870397797
31.950000000000003,0.006025271712272978,0.0012777948616951075,0.0016154016272382605,0.001361283738348505,0.00026093265962004626,0.00041430039350957094,0.0003562523596607349,4.240918244646715e-05,3.814201218380374e-05,5.263417745633106e-05,7.886665964926823e-05,6.730897518652649e-05,6.0119176630695475e-06,5.3524770580983604e-06,4.585686956040738e-06,3.0662048672109e-06,0.027056673390335042
32.0,0.006009359639873681,0.0012756200788168759,0.0016045089687974998,0.0013515335449495595,0.0002606348235517538,0.0004114485056286579,0.00035363710723353956,4.193145560026993e-05,3.770460775293658e-05,5.258156032414237e-05,7.832206494986862e-05,6.681277221426501e-05,5.943755709659492e-06,5.290701024830188e-06,4.581195107845813e-06,3.044879865007711e-06,0.026934564949461434
32.050000000000004,0.005993480825283228,0.0012734351690103004,0.001593693555723114,0.001341856514825511,0.00026033346221397,0.0004086166891473698,0.0003510415619738571,4.145956504585515e-05,3.727262521185774e-05,5.252817638041537e-05,7.778128516354086e-05,6.63203030163794e-05,5.87643042286991e-06,5.2296941531032274e-06,4.576622051628551e-06,3.0237397466496386e-06,0.02681314672702144
32.1,0.005977635269683621,0.0012712402656193777,0.001582954837993004,0.0013322520943156715,0.0002600286006850276,0.0004058048128042307,0.00034846558203007404,4.099343427707786e-05,3.684599260583577e-05,5.247402985826461e-05,7.724429607862873e-05,6.583154117511886e-05,5.80993136924061e-06,5.169446839761177e-06,4.571973745957704e-06,3.002800375977065e-06,0.02669241394265452
32.15,0.0059618229736832186,0.0012690355017848513,0.0015722922692165237,0.0013227197337248601,0.000259720264432985,0.0004030127459140439,0.0003459090263494974,4.053298785322838e-05,3.642463899313817e-05,5.2419125110792576e-05,7.671107357070568e-05,6.5346460410827e-05,5.74424836142534e-06,5.109949732720978e-06,4.5672577928322265e-06,2.982067724353321e-06,0.026572361849890768
32.2,0.005946043937320545,0.001266821010424663,0.0015617053066170105,0.0013132588873006465,0.00025940847929940033,0.0004002403583716241,0.0003433717546789141,4.0078151383423956e-05,3.600849443004344e-05,5.236346660675945e-05,7.618159360369327e-05,6.486503458217363e-05,5.6793713286554845e-06,5.051193586400745e-06,4.56248212795507e-06,2.96153676658081e-06,0.026452985730703798
32.25,0.0059302981600680895,0.0012645969242149045,0.0015511934110142706,0.0013038690132106095,0.00025909327148346647,0.00039748752065535875,0.00034085362756501575,3.9628851511238786e-05,3.559748995608423e-05,5.23070589263487e-05,7.565583223088235e-05,6.438723768621344e-05,5.6152901925420005e-06,4.993169122777264e-06,4.5576536343490984e-06,2.9411925759637488e-06,0.026334280892166953
32.300000000000004,0.005914585640836077,0.0012623633755712565,0.0015407560468070132,0.0012945495735196047,0.00025877466752650095,0.00039475410383059796,0.0003383545063546874,3.918501589956797e-05,3.5191557579517106e-05,5.2249906757026134e-05,7.513376559587928e-05,6.391304385832184e-05,5.551994770326425e-06,4.9358669228533125e-06,4.5527769416797405e-06,2.921013201567843e-06,0.026216242665557884
32.35,0.0058989063779762594,0.0012601204966309165,0.0015303926819552687,0.0012853000341670733,0.00025845269429678505,0.0003920399795528865,0.0003358742531951739,3.874657321572333e-05,3.4790630263017e-05,5.219201488949076e-05,7.461536993351082e-05,6.344242737207883e-05,5.489474722748044e-06,4.879277367803595e-06,4.547853634102068e-06,2.9009735011474377e-06,0.026098866407715696
32.4,0.005883260369285668,0.0012578684192349958,0.0015201027879627508,0.0012761198649443562,0.0002581273789747445,0.0003893450200710296,0.00033341273103411535,3.8313453116755465e-05,3.43946419095908e-05,5.21333882137155e-05,7.410062157072104e-05,6.297536263917386e-05,5.427719555688063e-06,4.823390640121256e-06,4.54288200684912e-06,2.8810492590198194e-06,0.0259821475043586
32.45,0.005867647612010379,0.0012556072749113848,0.001509885839859203,0.0012670085394720493,0.00025779874903846683,0.0003866690982300056,0.00033096980361946413,3.788558623500006e-05,3.4003527348708185e-05,5.207403171507676e-05,7.358949692749506e-05,6.251182420940236e-05,5.366718675160807e-06,4.768196784368197e-06,4.5378574079103635e-06,2.8612211541139057e-06,0.02586608137499672
32.5,0.005852068102849267,0.0012533371948580787,0.001499741316182719,0.0012579655351773883,0.00025746683224954855,0.00038401208747372464,0.000328545335499283,3.746290416384434e-05,3.361722232264558e-05,5.201395047057178e-05,7.308197251783288e-05,6.2051786770803e-05,5.306461485777808e-06,4.71368581658618e-06,4.532773098488529e-06,2.8414780128299814e-06,0.025750663478637068
32.550000000000004,0.00583652183795773,0.0012510583099269472,0.00148966869896202,0.0012489903332716533,0.00025713165663926625,0.00038137386184763374,0.0003261391920214236,3.704533944370953e-05,3.3235663473039335e-05,5.195314964512256e-05,7.257802495078274e-05,6.159522514995696e-05,5.246937515178332e-06,4.659847862909763e-06,4.527621481236739e-06,2.821818573218389e-06,0.025635889319018085
32.6,0.005821008812951439,0.0012487707506079525,0.001479667473698734,0.0012400824187276263,0.0002567932504950662,0.00037875429600117965,0.0003237512393330973,3.663282554824743e-05,3.2858788327646207e-05,5.1891634487965716e-05,7.207763093152944e-05,6.114211431244007e-05,5.188136542403366e-06,4.606673302880172e-06,4.522395488392368e-06,2.802251268914875e-06,0.025521754448231848
32.65,0.005805529022910041,0.0012464746470137963,0.0014697371293496333,0.0012312412802570668,0.00025645164234736577,0.0003761532651901226,0.00032138134438033103,3.622529687074599e-05,3.2486535287306146e-05,5.1829410329126594e-05,7.158076726251282e-05,6.069242936338366e-05,5.1300487075268255e-06,4.5541528922015966e-06,4.517089897474249e-06,2.7827922426327077e-06,0.025408254468236042
32.7,0.005790082462380882,0.0012441701288649968,0.0014598771583088685,0.0012224664102882385,0.00025610686095666173,0.0003735706452787126,0.00031902937490731903,3.582268871074209e-05,3.2118843613105614e-05,5.17664825759763e-05,7.108741084454214e-05,6.024614554807874e-05,5.072664583121108e-06,4.5022778432860806e-06,4.511702351683266e-06,2.763462256133612e-06,0.02529538503026912
32.75,0.005774669125382708,0.0012418573254753828,0.0014500870563901882,0.0012137573049434771,0.00025575893530093975,0.00037100631274172814,0.0003166951994556705,3.542493726083763e-05,3.1755653413737685e-05,5.170285670986944e-05,7.059753867786254e-05,5.9803238252542e-05,5.0159751947297565e-06,4.451039849245334e-06,4.506233905237364e-06,2.7442830622344273e-06,0.025183141832236987
32.800000000000004,0.00575928900540935,0.0012395363657379983,0.001440366322809133,0.0012051134640167888,0.0002554078945633785,0.0003684601446663761,0.0003143786873635522,3.5031979593715176e-05,3.13969056330553e-05,5.163853828286005e-05,7.011112786312973e-05,5.93636830039624e-05,4.959971986295207e-06,4.400431046732906e-06,4.500688988119913e-06,2.7252735987880842e-06,0.02507152061417546
32.85,0.005743942095433418,0.0012372073781114134,0.0014307144601652406,0.001196534390951511,0.00025505376812034455,0.00036593201875406565,0.0003120797087647372,3.464375364935154e-05,3.1042542037815936e-05,5.157353291449319e-05,6.962815560225937e-05,5.8927455470963266e-05,4.904646735921656e-06,4.350443923526513e-06,4.495074782678624e-06,2.7064465334206312e-06,0.024960517152359238
