Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_O
24.05,9.265153096029288e-05,5.296667306678545e-06,6.167891695480471e-08,0.00019614311220176206
24.1,9.162616951105292e-05,5.236049007279232e-06,6.07243734360127e-08,0.00019396733453040836
24.150000000000002,9.06138224599498e-05,5.176230463116633e-06,5.978633841322979e-08,0.00019181925119978577
24.200000000000003,8.961430421036763e-05,5.117199751991837e-06,5.886449659825282e-08,0.00018969846591111196
24.25,8.862743209255383e-05,5.058945149476977e-06,5.795853928951313e-08,0.00018760458864121966
24.3,8.765302631323245e-05,5.00145512530849e-06,5.706816422272781e-08,0.0001855372355339728
24.35,8.669090990615467e-05,4.944718339852023e-06,5.619307542520358e-08,0.0001834960287937142
24.400000000000002,8.574090868356667e-05,4.8887236406373505e-06,5.533298307369608e-08,0.0001814805965807028
24.450000000000003,8.480285118857753e-05,4.8334600589618865e-06,5.448760335573248e-08,0.00017949057290850176
24.5,8.387656864840908e-05,4.778916806561286e-06,5.3656658334306585e-08,0.00017752559754327795
24.55,8.296189492850982e-05,4.725083272345697e-06,5.283987581585823e-08,0.00017558531590497445
24.6,8.205866648751687e-05,4.671949019200323e-06,5.203698922145229e-08,0.0001736693789703202
24.650000000000002,8.116672233304791e-05,4.6195037808488474e-06,5.124773746107306e-08,0.0001717774431776378
24.700000000000003,8.02859039783075e-05,4.5677374587784475e-06,5.04718648109539e-08,0.0001699091703334157
24.75,7.94160553994918e-05,4.516640119225068e-06,4.970912079386338e-08,0.00016806422752060917
24.8,7.855702299397523e-05,4.4662019902176675e-06,4.895926006227111e-08,0.00016624228700863486
24.85,7.770865553926493e-05,4.416413458680239e-06,4.822204228432031e-08,0.00016444302616502762
24.900000000000002,7.68708041527066e-05,4.367265067590322e-06,4.7497232032532676e-08,0.00016266612736872397
24.950000000000003,7.604332225192784e-05,4.318747513192862e-06,4.678459867517668e-08,0.0001609112779249421
25.0,7.522606551600443e-05,4.270851642268243e-06,4.608391627023166e-08,0.0001591781699816263
25.05,7.44188918473349e-05,4.223568449453329e-06,4.5394963461878856e-08,0.00015746650044742397
25.1,7.362166133421053e-05,4.176889074614466e-06,4.47175233794572e-08,0.00015577597091116782
25.150000000000002,7.283423621406605e-05,4.130804800271279e-06,4.4051383538819775e-08,0.00015410628756282993
25.200000000000003,7.205648083739864e-05,4.085307049070262e-06,4.3396335746029276e-08,0.00015245716111592192
25.25,7.12882616323419e-05,4.040387381307095e-06,4.275217600333415e-08,0.00015082830673131134
25.3,7.052944706988177e-05,3.996037492496661e-06,4.2118704417367074e-08,0.00014921944394242633
25.35,6.97799076297028e-05,3.952249210989826e-06,4.1495725109508924e-08,0.00014763029658182328
25.400000000000002,6.903951576665142e-05,3.9090144956359396e-06,4.088304612836371e-08,0.00014606059270908818
25.450000000000003,6.83081458778051e-05,3.86632543349015e-06,4.028047936429172e-08,0.00014451006454004766
25.5,6.758567427013538e-05,3.824174237564603e-06,3.96878404659483e-08,0.00014297844837726374
25.55,6.687197912875304e-05,3.782553244622592e-06,3.910494875877772e-08,0.0001414654845417864
25.6,6.61669404857249e-05,3.7414549130148276e-06,3.8531627165414306e-08,0.00013997091730614112
25.650000000000002,6.547044018945038e-05,3.7008718205568834e-06,3.796770212794086e-08,0.0001384944948285263
25.700000000000003,6.478236187458752e-05,3.660796662447029e-06,3.741300353195901e-08,0.00013703596908819696
25.75,6.410259093251794e-05,3.6212222492236013e-06,3.686736463242704e-08,0.0001355950958220128
25.8,6.343101448233994e-05,3.5821415047610885e-06,3.6330621981219455e-08,0.00013417163446212692
25.85,6.276752134238036e-05,3.543547464304173e-06,3.580261535636665e-08,0.00013276534807479454
25.900000000000002,6.211200200221445e-05,3.505433272538907e-06,3.528318769293205e-08,0.00013137600330027842
25.950000000000003,6.146434859518457e-05,3.467792181700296e-06,3.477218501548666e-08,0.00013000337029383168
26.0,6.082445487140797e-05,3.430617549715545e-06,3.426945637214105e-08,0.00012864722266773559
26.05,6.019221617126423e-05,3.3939028383822145e-06,3.377485377009616e-08,0.00012730733743437326
26.1,5.9567529399353735e-05,3.357641611580627e-06,3.328823211267652e-08,0.00012598349495031942
26.150000000000002,5.895029299891739e-05,3.3218275335197724e-06,3.280944913780761e-08,0.00012467547886142554
26.200000000000003,5.834040692670945e-05,3.286454367016071e-06,3.233836535790302e-08,0.00012338307604888265
26.25,5.7737772628314686e-05,3.2515159718043198e-06,3.18748440011264e-08,0.00012210607657624253
26.3,5.714229301390115e-05,3.217006302880151e-06,3.1418750953994486e-08,0.00012084427363737858
26.35,5.655387243440102e-05,3.1829194088734178e-06,3.096995470528856e-08,0.00011959746350537003
26.400000000000002,5.597241665811053e-05,3.1492494304518245e-06,3.0528326291241676e-08,0.00011836544548228968
26.450000000000003,5.539783284770169e-05,3.1159905987542294e-06,3.0093739241971734e-08,0.00011714802184987973
26.5,5.483002953763784e-05,3.0831372338530173e-06,2.9666069529128778e-08,0.00011594499782109822
26.55,5.42689166119852e-05,3.0506837432449453e-06,2.9245195514727603e-08,0.0001147561814925192
26.6,5.371440528261359e-05,3.018624620369922e-06,2.8830997901137075e-08,0.00011358138379757157
26.650000000000002,5.316640806777812e-05,2.986954443157128e-06,2.8423359682197918e-08,0.00011242041846059929
26.700000000000003,5.2624838771075466e-05,2.955667872597948e-06,2.8022166095441414e-08,0.00011127310195172858
26.75,5.2089612460767285e-05,2.924759651345177e-06,2.7627304575382275e-08,0.00011013925344252646
26.8,5.1560645449463856e-05,2.8942246023379783e-06,2.7238664707860748e-08,0.00010901869476243512
26.85,5.103785527416174e-05,2.8640576274520936e-06,2.6856138185408005e-08,0.00010791125035596929
26.900000000000002,5.052116067662805e-05,2.8342537061747765e-06,2.6479618763609936e-08,0.00010681674724066008
26.950000000000003,5.0010481584125447e-05,2.8048078943039805e-06,2.610900221844591e-08,0.00010573501496573264
27.0,4.9505739090471355e-05,2.7757153226713226e-06,2.5744186304578994e-08,0.00010466588557150366
27.05,4.9006855437424934e-05,2.746971195888327e-06,2.538507071457468e-08,0.00010360919354948482
27.1,4.851375399639629e-05,2.7185707911155376e-06,2.5031557039026368e-08,0.00010256477580317976
27.150000000000002,4.8026359250471206e-05,2.6905094568539993e-06,2.468354872756551e-08,0.00010153247160956067
27.200000000000003,4.7544596776746094e-05,2.6627826117586924e-06,2.4340951050735686e-08,0.00010051212258121252
27.25,4.706839322896723e-05,2.6353857434734904e-06,2.400367106270987e-08,9.950357262913228e-05
27.3,4.659767632046845e-05,2.608314407487205e-06,2.3671617564830986e-08,9.850666792617064e-05
27.35,4.613237480740234e-05,2.5815642260103287e-06,2.3344701069956513e-08,9.752125687110516e-05
27.400000000000002,4.567241847225881e-05,2.5551308868720436e-06,2.3022833767587527e-08,9.654719005333206e-05
27.450000000000003,4.521773810766625e-05,2.5290101424371164e-06,2.2705929489764173e-08,9.55843202181658e-05
27.5,4.476826550046988e-05,2.5031978085422918e-06,2.2393903677709374e-08,9.463250223273517e-05
27.55,4.4323933416082094e-05,2.477689763451793e-06,2.2086673349202914e-08,9.369159305246458e-05
27.6,4.388467558310022e-05,2.452481946831581e-06,2.178415706666926e-08,9.276145168813027e-05
27.650000000000002,4.3450426678186204e-05,2.427570358741981e-06,2.1486274905961836e-08,9.184193917348021e-05
27.700000000000003,4.3021122311203836e-05,2.402951058648336e-06,2.1192948425827742e-08,9.093291853340765e-05
27.75,4.25966990106087e-05,2.3786201644493402e-06,2.0904100638036956e-08,9.003425475266822e-05
27.8,4.2177094209086055e-05,2.3545738515226934e-06,2.0619655978160567e-08,8.914581474513014e-05
27.85,4.17622462294326e-05,2.330808351787776e-06,2.0339540276982852e-08,8.826746732354869e-05
27.900000000000002,4.1352094270676985e-05,2.3073199527849745e-06,2.0063680732532315e-08,8.739908316985404e-05
27.950000000000003,4.094657839443532e-05,2.2841049967713677e-06,1.9792005882717626e-08,8.654053480594425e-05
28.0,4.054563951149711e-05,2.2611598798324503e-06,1.9524445578554082e-08,8.569169656497333e-05
28.05,4.014921936863739e-05,2.238481051009575e-06,1.9260930957967073e-08,8.48524445631258e-05
28.1,3.9757260535651334e-05,2.2160650114428408e-06,1.900139442015961e-08,8.4022656671869e-05
28.150000000000002,3.936970639260675e-05,2.193908313529096e-06,1.8745769600530055e-08,8.320221249067381e-05
28.200000000000003,3.898650111731095e-05,2.1720075600947936e-06,1.8493991346127938e-08,8.239099332019601e-05
28.25,3.860758967298797e-05,2.1503594035834062e-06,1.8245995691635646e-08,8.158888213590929e-05
28.3,3.8232917796162186e-05,2.1289605452571166e-06,1.800171983586331e-08,8.079576356218206e-05
28.35,3.786243198474511e-05,2.1078077344125354e-06,1.7761102118745677e-08,8.001152384679028e-05
28.400000000000002,3.749607948632101e-05,2.086897767610147e-06,1.7524081998829164e-08,7.923605083585763e-05
28.450000000000003,3.713380828662828e-05,2.0662274879172504e-06,1.7290600031238027e-08,7.846923394921602e-05
28.5,3.677556709823295e-05,2.0457937841641265e-06,1.7060597846108477e-08,7.771096415617857e-05
28.55,3.6421305349390625e-05,2.0255935902131783e-06,1.683401812748043e-08,7.696113395171753e-05
28.6,3.6070973173094e-05,2.0056238842408214e-06,1.661080459263639e-08,7.62196373330402e-05
28.650000000000002,3.5724521396302034e-05,1.9858816880318505e-06,1.6390901971877023e-08,7.548636977655528e-05
28.700000000000003,3.5381901529347945e-05,1.966364066286075e-06,1.617425598872375e-08,7.476122821522294e-05
28.75,3.50430657555227e-05,1.9470681259369796e-06,1.5960813340538753e-08,7.404411101628152e-05
28.8,3.470796692083076e-05,1.9279910154821842e-06,1.5750521679552745e-08,7.33349179593441e-05
28.85,3.4376558523915374e-05,1.909129924325495e-06,1.5543329594291588e-08,7.26335502148589e-05
28.900000000000002,3.404879470614991e-05,1.8904820821303086e-06,1.53391865913925e-08,7.193991032292601e-05
28.950000000000003,3.372463024189265e-05,1.8720447581841735e-06,1.5138043077801068e-08,7.125390217246484e-05
29.0,3.3404020528902e-05,1.8538152607742972e-06,1.4939850343340794e-08,7.057543098072596e-05
29.05,3.3086921578909215e-05,1.8357909365737835e-06,1.4744560543646537e-08,6.990440327314058e-05
29.1,3.2773290008346154e-05,1.8179691700384258e-06,1.4552126683453927e-08,6.924072686350297e-05
29.150000000000002,3.246308302922483e-05,1.8003473828138296e-06,1.4362502600236555e-08,6.858431083447827e-05
29.200000000000003,3.21562584401665e-05,1.7829230331526926e-06,1.4175642948183315e-08,6.793506551843113e-05
29.25,3.1852774617577505e-05,1.7656936153420502e-06,1.3991503182508292e-08,6.729290247856915e-05
29.3,3.1552590506969154e-05,1.7486566591402935e-06,1.381003954408583e-08,6.665773449039524e-05
29.35,3.1255665614419435e-05,1.7318097292238002e-06,1.3631209044403406e-08,6.602947552346408e-05
29.400000000000002,3.0961959998173685e-05,1.7151504246429705e-06,1.3454969450825486e-08,6.540804072343661e-05
29.450000000000003,3.0671434260382054e-05,1.698676378287519e-06,1.3281279272161372e-08,6.479334639442779e-05
29.5,3.038404953897126e-05,1.682385256360845e-06,1.3110097744530025e-08,6.418530998164233e-05
29.55,3.0099767499648207e-05,1.6662747578633096e-06,1.2941384817515998e-08,6.35838500542931e-05
29.6,2.9818550328033457e-05,1.650342614084268e-06,1.2775101140609235e-08,6.298888628879789e-05
29.650000000000002,2.9540360721921854e-05,1.634586588102675e-06,1.2611208049922884e-08,6.240033945224875e-05
29.700000000000003,2.9265161883668446e-05,1.6190044742961337e-06,1.2449667555183405e-08,6.18181313861499e-05
29.75,2.899291751269736e-05,1.6035940978582147e-06,1.2290442326986177e-08,6.12421849904191e-05
29.8,2.8723591798131427e-05,1.5883533143238952e-06,1.2133495684311373e-08,6.067242420764789e-05
29.85,2.845714941154075e-05,1.5732800091029855e-06,1.197879158229427e-08,6.010877400761664e-05
29.900000000000002,2.819355549980774e-05,1.5583720970213792e-06,1.1826294600244214e-08,5.955116037205921e-05
29.950000000000003,2.7932775678106933e-05,1.5436275218699938e-06,1.1675969929907205e-08,5.899951027967348e-05
30.0,2.7674776022997455e-05,1.5290442559612617e-06,1.1527783363966434e-08,5.84537516913733e-05
30.05,2.7419523065626128e-05,1.5146202996930315e-06,1.1381701284775737e-08,5.791381353577742e-05
30.1,2.7166983785039567e-05,1.5003536811197557e-06,1.1237690653321103e-08,5.7379625694931936e-05
30.150000000000002,2.6917125601603045e-05,1.486242455530817e-06,1.1095718998404783e-08,5.6851118990261344e-05
30.200000000000003,2.666991637052452e-05,1.4722847050358752e-06,1.0955754406047723e-08,5.6328225168744984e-05
30.25,2.6425324375481965e-05,1.4584785381571097e-06,1.0817765509105345e-08,5.5810876889314574e-05
30.3,2.6183318322352103e-05,1.444822089428221e-06,1.0681721477091941e-08,5.5299007709469016e-05
30.35,2.594386733303909e-05,1.43131351900009e-06,1.0547592006209468e-08,5.4792552072103195e-05
30.400000000000002,2.5706940939401093e-05,1.4179510122529539e-06,1.0415347309576148e-08,5.42914452925464e-05
30.450000000000003,2.5472509077273306e-05,1.404732779414996e-06,1.028495810765068e-08,5.379562354580721e-05
30.5,2.5240542080585723e-05,1.391657055187232e-06,1.015639561884777e-08,5.33050238540213e-05
30.55,2.5011010675573918e-05,1.3787220983745727e-06,1.0029631550340774e-08,5.281958407409835e-05
30.6,2.478388597508152e-05,1.3659261915229683e-06,9.904638089048093e-09,5.233924288556517e-05
30.650000000000002,2.4559139472952488e-05,1.353267640562508e-06,9.78138789279841e-09,5.1863939778601186e-05
30.700000000000003,2.433674303851189e-05,1.3407447744563821e-06,9.659854081671317e-09,5.139361504226323e-05
30.75,2.4116668911133624e-05,1.3283559448555974e-06,9.540010229510269e-09,5.092820975289648e-05
30.8,2.389888969489351e-05,1.316099525759338e-06,9.42183035560346e-09,5.0467665762728106e-05
30.85,2.3683378353306523e-05,1.3039739131808892e-06,9.305288916529041e-09,5.001192568864094e-05
30.900000000000002,2.3470108204146473e-05,1.2919775248190053e-06,9.190360798161355e-09,4.9560932901123607e-05
30.950000000000003,2.325905291434694e-05,1.2801087997346356e-06,9.077021307835153e-09,4.911463151339449e-05
31.0,2.3050186494982012e-05,1.2683661980329146e-06,8.965246166663844e-09,4.867296637069651e-05
31.05,2.284348329632542e-05,1.2567482005503185e-06,8.855011502008875e-09,4.823588303975951e-05
31.1,2.2638918002986964e-05,1.245253308546905e-06,8.746293840096998e-09,4.780332779842812e-05
31.150000000000002,2.243646562912463e-05,1.2338800434035367e-06,8.639070098782176e-09,4.737524762545146e-05
31.200000000000003,2.2236101513731356e-05,1.2226269463240086e-06,8.533317580449313e-09,4.695159019043253e-05
31.25,2.20378013159951e-05,1.2114925780419914e-06,8.429013965056677e-09,4.653230384393441e-05
31.3,2.1841541010730945e-05,1.200475518532702e-06,8.326137303314058e-09,4.611733760774055e-05
31.35,2.1647296883884187e-05,1.1895743667292312e-06,8.22466600999397e-09,4.5706641165266813e-05
31.400000000000002,2.145504552810302e-05,1.1787877402434282e-06,8.124578857373025e-09,4.530016485212239e-05
31.450000000000003,2.1264763838379783e-05,1.1681142750912798e-06,8.025854968800797e-09,4.489785964681733e-05
31.5,2.10764290077596e-05,1.1575526254226967e-06,7.9284738123935e-09,4.449967716161417e-05
31.55,2.089001852311522e-05,1.1471014632556292e-06,7.83241519484984e-09,4.41055696335211e-05
31.6,2.0705510160987127e-05,1.1367594782144484e-06,7.73765925538659e-09,4.37154899154247e-05
31.650000000000002,2.052288198348762e-05,1.1265253772725038e-06,7.64418645979133e-09,4.332939146735942e-05
31.700000000000003,2.0342112334267938e-05,1.1163978844987942e-06,7.551977594589954e-09,4.294722834791182e-05
31.75,2.016317983454735e-05,1.10637574080868e-06,7.461013761326546e-09,4.256895520575736e-05
31.8,1.998606337920314e-05,1.096457703718562e-06,7.3712763709533765e-09,4.2194527271327216e-05
31.85,1.9810742132920613e-05,1.0866425471044684e-06,7.282747138328637e-09,4.1823900348603475e-05
31.900000000000002,1.9637195526401942e-05,1.0769290609644696e-06,7.195408076819701e-09,4.1457030807040105e-05
31.950000000000003,1.946540325263301e-05,1.0673160511848648e-06,7.109241493009896e-09,4.109387557360779e-05
32.0,1.9295345263207277e-05,1.0578023393100723e-06,7.024229981506474e-09,4.073439212496072e-05
32.050000000000004,1.912700176470563e-05,1.0483867623161564e-06,6.94035641984775e-09,4.037853847972296e-05
32.1,1.8960353215131573e-05,1.039068172387942e-06,6.857603963507488e-09,4.0026273190893064e-05
32.15,1.8795380320400385e-05,1.0298454366996305e-06,6.775956040994331e-09,3.967755533836401e-05
32.2,1.8632064030881814e-05,1.0207174371988838e-06,6.695396349044572e-09,3.933234452155757e-05
32.25,1.8470385537995278e-05,1.0116830703943072e-06,6.615908847906253e-09,3.89906008521708e-05
32.300000000000004,1.8310326270856428e-05,1.0027412471462565e-06,6.537477756712558e-09,3.865228494703222e-05
32.35,1.815186789297483e-05,9.938908924609495e-07,6.460087548943064e-09,3.8317357921067336e-05
32.4,1.7994992299001236e-05,9.85130945287784e-07,6.383722947970694e-09,3.798578138036992e-05
32.45,1.7839681611524228e-05,9.764603583198393e-07,6.30836892269288e-09,3.765751741537891e-05
32.5,1.768591817791516e-05,9.678780977974988e-07,6.234010683245128e-09,3.73325285941583e-05
32.550000000000004,1.753368456722042e-05,9.593831433151225e-07,6.160633676795195e-09,3.701077795577827e-05
32.6,1.738296356710081e-05,9.509744876307537e-07,6.08822358341663e-09,3.6692229003796795e-05
32.65,1.7233738180816565e-05,9.426511364787693e-07,6.016766312039605e-09,3.6376845699838825e-05
32.7,1.7085991624257865e-05,9.344121083854542e-07,5.946247996477774e-09,3.606459245727255e-05
32.75,1.6939707323019883e-05,9.262564344874406e-07,5.8766549915296295e-09,3.575543413498077e-05
32.800000000000004,1.6794868909521404e-05,9.181831583529503e-07,5.807973869152663e-09,3.544933603122532e-05
32.85,1.6651460220166864e-05,9.101913358058218e-07,5.74019141470912e-09,3.514626387760421e-05
32.9,1.6509465292550475e-05,9.022800347522432e-07,5.6732946232816545e-09,3.484618383309856e-05
32.95,1.6368868362702277e-05,8.944483350101716e-07,5.607270696057733e-09,3.454906247820913e-05
33.0,1.622965386237522e-05,8.866953281413837e-07,5.542107036781265e-09,3.425486680918033e-05
33.050000000000004,1.6091806416372452e-05,8.790201172861036e-07,5.4777912482700534e-09,3.3963564232310186e-05
33.1,1.5955310839914608e-05,8.714218170001895e-07,5.414311128998064e-09,3.3675122558345585e-05
33.15,1.5820152136045933e-05,8.638995530948066e-07,5.351654669740792e-09,3.338950999696044e-05
33.2,1.5686315493079048e-05,8.564524624785712e-07,5.289810050282787e-09,3.310669515131637e-05
33.25,1.5553786282077576e-05,8.49079693002114e-07,5.228765636186028e-09,3.282664701270412e-05
33.300000000000004,1.542255005437583e-05,8.41780403305009e-07,5.168509975617831e-09,3.2549334955264144e-05
33.35,1.5292592539135425e-05,8.345537626650612e-07,5.109031796237369e-09,3.227472873078592e-05
33.4,1.5163899640937693e-05,8.273989508498789e-07,5.050320002139282e-09,3.2002798463583706e-05
33.45,1.5036457437411768e-05,8.203151579707162e-07,4.992363670853621e-09,3.1733514645448385e-05
33.5,1.4910252176897599e-05,8.133015843385429e-07,4.9351520504005826e-09,3.1466848130673887e-05
33.550000000000004,1.4785270276143154e-05,8.063574403222931e-07,4.8786745563994595e-09,3.120277013115649e-05
33.6,1.4661498318035731e-05,7.994819462092788e-07,4.822920769230565e-09,3.0941252211566946e-05
33.65,1.4538923049366271e-05,7.926743320677091e-07,4.7678804312486535e-09,3.0682266284592956e-05
33.7,1.441753137862663e-05,7.859338376112986e-07,4.713543444047535e-09,3.0425784606252047e-05
33.75,1.4297310373839082e-05,7.792597120659257e-07,4.65989986577436e-09,3.017177977127311e-05
33.800000000000004,1.4178247260417396e-05,7.726512140382947e-07,4.606939908492858e-09,2.992022470854535e-05
33.85,1.4060329419059385e-05,7.661076113865934e-07,4.554653935594451e-09,2.9671092676634332e-05
33.9,1.394354438366996e-05,7.596281810930867e-07,4.50303245925641e-09,2.942435725936312e-05
33.95,1.3827879839314594e-05,7.53212209138636e-07,4.452066137946089e-09,2.9179992361458246e-05
34.0,1.3713323620202577e-05,7.468589903791045e-07,4.401745773970263e-09,2.8937972204259244e-05
34.050000000000004,1.3599863707699402e-05,7.405678284236095e-07,4.3520623110688105e-09,2.8698271321490298e-05
34.1,1.348748822836827e-05,7.343380355146115e-07,4.30300683205186e-09,2.846086455509397e-05
34.15,1.3376185452039728e-05,7.281689324097873e-07,4.254570556479538e-09,2.822572705112495e-05
34.2,1.3265943789909447e-05,7.220598482656765e-07,4.2067448383834094e-09,2.7992834255703784e-05
34.25,1.3156751792663488e-05,7.160101205230671e-07,4.159521164028987e-09,2.7762161911029224e-05
34.300000000000004,1.3048598148630522e-05,7.100190947940804e-07,4.112891149718389e-09,2.7533686051448075e-05
34.35,1.2941471681960937e-05,7.040861247509518e-07,4.0668465396323705e-09,2.730738299958231e-05
34.4,1.2835361350831964e-05,6.982105720164528e-07,4.021379203710987e-09,2.7083229362511675e-05
34.45,1.2730256245678795e-05,6.9239180605595e-07,3.976481135572267e-09,2.6861202028011778e-05
34.5,1.2626145587451134e-05,6.866292040710651e-07,3.9321444504679756e-09,2.664127816084627e-05
34.550000000000004,1.2523018725894655e-05,6.809221508949033e-07,3.888361383275801e-09,2.6423435199112222e-05
34.6,1.2420865137857317e-05,6.752700388888447e-07,3.8451242865274345e-09,2.620765085063843e-05
34.65,1.2319674425619743e-05,6.696722678408482e-07,3.8024256284715764e-09,2.599390308943507e-05
34.7,1.2219436315249644e-05,6.641282448652671e-07,3.760257991171529e-09,2.578217015219451e-05
34.75,1.2120140654979753e-05,6.586373843041385e-07,3.7186140686363923e-09,2.557243053484233e-05
34.800000000000004,1.2021777413608793e-05,6.531991076299217e-07,3.677486664985384e-09,2.5364662989137372e-05
34.85,1.1924336678925454e-05,6.478128433496782e-07,3.6368686926448635e-09,2.5158846519320846e-05
34.9,1.1827808656154622e-05,6.424780269106459e-07,3.596753170576958e-09,2.4954960378812844e-05
34.95,1.1732183666425847e-05,6.371941006072082e-07,3.557133222539442e-09,2.4752984066956272e-05
35.0,1.1637452145263584e-05,6.319605134892255e-07,3.5180020753765135e-09,2.4552897325807125e-05
35.050000000000004,1.1543604641098728e-05,6.267767212717006e-07,3.4793530573395836e-09,2.4354680136970216e-05
35.1,1.145063181380146e-05,6.216421862457758e-07,3.4411795964374565e-09,2.4158312718480222e-05
35.15,1.1358524433234671e-05,6.165563771910177e-07,3.403475218815582e-09,2.396377552172664e-05
35.2,1.1267273377827983e-05,6.115187692889898e-07,3.366233547163685e-09,2.37710492284226e-05
35.25,1.1176869633171919e-05,6.065288440380817e-07,3.329448299151348e-09,2.3580114747616605e-05
35.300000000000004,1.1087304290631786e-05,6.015860891695702e-07,3.2931132858909327e-09,2.3390953212746275e-05
35.35,1.0998568545981294e-05,5.96689998564911e-07,3.2572224104272498e-09,2.3203545978734118e-05
35.4,1.0910653698055226e-05,5.918400721742191e-07,3.2217696662536817e-09,2.3017874619123907e-05
35.45,1.0823551147421172e-05,5.87035815935938e-07,3.186749135854167e-09,2.283392092325764e-05
35.5,1.0737252395069943e-05,5.822767416976704e-07,3.152154989270445e-09,2.2651666893492307e-05
35.550000000000004,1.0651749041124221e-05,5.775623671381469e-07,3.1179814826942067e-09,2.2471094742455514e-05
35.6,1.0567032783565507e-05,5.72892215690331e-07,3.084222957083979e-09,2.2292186890340012e-05
35.65,1.04830954169787e-05,5.682658164656229e-07,3.0508738368055455e-09,2.2114925962235868e-05
35.7,1.0399928831314357e-05,5.636827041791622e-07,3.017928628295951e-09,2.193929478550022e-05
35.75,1.0317525010668238e-05,5.591424190762026e-07,2.985381918750993e-09,2.1765276387163887e-05
35.800000000000004,1.0235876032077772e-05,5.546445068595394e-07,2.953228374834972e-09,2.1592853991373964e-05
35.85,1.0154974064335453e-05,5.501885186179881e-07,2.9214627414128768e-09,2.1422011016872533e-05
35.9,1.0074811366818598e-05,5.457740107558772e-07,2.8900798403043306e-09,2.1252731074510167e-05
35.95,9.995380288335476e-06,5.414005449235565e-07,2.859074569059009e-09,2.1084997964794302e-05
36.0,9.916673265987479e-06,5.370676879488998e-07,2.828441899753045e-09,2.0918795675471767e-05
36.050000000000004,9.838682824046943e-06,5.327750117697772e-07,2.798176877806099e-09,2.0754108379144667e-05
36.1,9.761401572850705e-06,5.285220933675018e-07,2.768274620818784e-09,2.059092043091969e-05
36.15,9.684822207708799e-06,5.243085147012138e-07,2.7387303174298414e-09,2.0429216366089742e-05
36.2,9.608937507828348e-06,5.201338626432036e-07,2.7095392261928973e-09,2.0268980897847874e-05
36.25,9.533740335252323e-06,5.159977289151547e-07,2.680696674472395e-09,2.0110198915032844e-05
36.300000000000004,9.459223633812825e-06,5.118997100252848e-07,2.6521980573583727e-09,1.9952855479905653e-05
36.35,9.385380428098953e-06,5.078394072063866e-07,2.624038836599671e-09,1.979693582595708e-05
36.4,9.312203822438712e-06,5.038164263547366e-07,2.5962145395553276e-09,1.964242535574512e-05
36.45,9.239686999895029e-06,4.998303779698743e-07,2.5687207581637346e-09,1.948930963876246e-05
36.5,9.167823221275548e-06,4.958808770952308e-07,2.5415531479292563e-09,1.9337574409333274e-05
36.550000000000004,9.096605824155906e-06,4.919675432595892e-07,2.5147074269260804e-09,1.9187205564538696e-05
36.6,9.02602822191654e-06,4.880900004193782e-07,2.4881793748188696e-09,1.9038189162171112e-05
36.65,8.956083902792525e-06,4.842478769017694e-07,2.4619648318999977e-09,1.889051141871619e-05
36.7,8.886766428936505e-06,4.804408053485797e-07,2.4360596981429922e-09,1.874415870736274e-05
36.75,8.818069435494402e-06,4.766684226609604e-07,2.410459932271915e-09,1.8599117556039812e-05
36.800000000000004,8.749986629693649e-06,4.729303699448567e-07,2.3851615508464706e-09,1.84553746454804e-05
36.85,8.682511789943982e-06,4.692262924572388e-07,2.360160627362436e-09,1.8312916807311892e-05
36.9,8.615638764950323e-06,4.655558395530779e-07,2.335453291367221e-09,1.8171731022172272e-05
36.95,8.549361472837815e-06,4.619186646330665e-07,2.311035727590269e-09,1.8031804417852124e-05
37.0,8.483673900288737e-06,4.5831442509206903e-07,2.286904175088011e-09,1.7893124267461965e-05
37.050000000000004,8.418570101691034e-06,4.5474278226828523e-07,2.2630549264030504e-09,1.7755677987624252e-05
37.1,8.354044198298514e-06,4.512034013931289e-07,2.2394843267375135e-09,1.7619453136690234e-05
37.15,8.29009037740227e-06,4.476959515417959e-07,2.2161887731401473e-09,1.748443741298069e-05
37.2,8.226702891513398e-06,4.442201055845231e-07,2.1931647137068995e-09,1.7350618653050668e-05
37.25,8.16387605755674e-06,4.4077554013852385e-07,2.170408646794927e-09,1.7217984829977708e-05
37.300000000000004,8.101604256075424e-06,4.3736193552058367e-07,2.1479171202495196e-09,1.7086524051673013e-05
37.35,8.039881930446232e-06,4.339789757003196e-07,2.125686730644001e-09,1.6956224559215676e-05
37.4,7.97870358610541e-06,4.306263482540782e-07,2.1037141225321613e-09,1.6827074725209104e-05
37.45,7.918063789784967e-06,4.2730374431947266e-07,2.081995987713012e-09,1.669906305215973e-05
37.5,7.85795716875922e-06,4.2401085855054975e-07,2.060529064507859e-09,1.657217817087757e-05
37.550000000000004,7.798378410101365e-06,4.207473890735688e-07,2.0393101370491666e-09,1.6446408838898064e-05
37.6,7.739322259950128e-06,4.1751303744339336e-07,2.018336034581262e-09,1.6321743938925367e-05
37.65,7.680783522786107e-06,4.1430750860047714e-07,1.997603630772494e-09,1.619817247729626e-05
37.7,7.622757060717865e-06,4.111305108284441e-07,1.9771098430387168e-09,1.6075683582464774e-05
37.75,7.565237792777562e-06,4.0798175571225025e-07,1.9568516318779344e-09,1.5954266503507136e-05
