Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(2),J_total_Silicon
15.25,0.005346167564165686,0.0006588191877427577,4.5511732464361826e-05,9.910761148799549e-05,4.740769660603155e-06,0.010692335128331372,0.0013176383754855154,0.0005946456689279729,9.102346492872365e-05,9.48153932120631e-06,0.01270512417699479
15.3,0.0052885117228679826,0.0006504561691571131,4.4925111082635306e-05,9.70766898190193e-05,4.642670435954667e-06,0.010577023445735965,0.0013009123383142262,0.0005824601389141158,8.985022216527061e-05,9.285340871909334e-06,0.01255953148600149
15.350000000000001,0.005231503560300055,0.0006422055581337405,4.434650480089243e-05,9.509172680372766e-05,4.546813796279397e-06,0.01046300712060011,0.001284411116267481,0.000570550360822366,8.869300960178486e-05,9.093627592558794e-06,0.012415755234884302
15.4,0.005175135991690844,0.0006340658713381715,4.377580607674e-05,9.315158880614938e-05,4.453143827907078e-06,0.010350271983381688,0.001268131742676343,0.0005589095328368963,8.755161215348e-05,8.906287655814156e-06,0.012273771158704221
15.450000000000001,0.005119401997415601,0.0006260356413156567,4.321290853499742e-05,9.125517234329771e-05,4.3616061214067295e-06,0.010238803994831201,0.0012520712826313133,0.0005475310340597862,8.642581706999483e-05,8.723212242813459e-06,0.012133555340835109
15.5,0.005064294622795519,0.0006181134164956036,4.265770696835531e-05,8.940140322807954e-05,4.27214772831473e-06,0.010128589245591037,0.0012362268329912073,0.0005364084193684773,8.531541393671062e-05,8.54429545662946e-06,0.011995084207344062
15.55,0.0050098069778846096,0.0006102977611869235,4.211009733732052e-05,8.758923573804241e-05,4.184717119183613e-06,0.010019613955769219,0.001220595522373847,0.0005255354144282545,8.422019467464103e-05,8.369434238367226e-06,0.011858334521484328
15.600000000000001,0.0049559322372443905,0.0006025872555647472,4.156997676948443e-05,8.581765180914054e-05,4.09926414290919e-06,0.009911864474488781,0.0012051745111294945,0.0005149059108548432,8.313995353896886e-05,8.19852828581838e-06,0.011723283378297906
15.65,0.004902663639706799,0.0005949804956489432,4.103724355814907e-05,8.408566025372472e-05,4.015739987294869e-06,0.009805327279413597,0.0011899609912978863,0.0005045139615223483,8.207448711629814e-05,8.031479974589738e-06,0.01158990819932472
15.700000000000001,0.004849994488125839,0.0005874760932748576,4.0511797160344705e-05,8.239229600198962e-05,3.9340971408135095e-06,0.009699988976251678,0.0011749521865497153,0.0004943537760119378,8.102359432068941e-05,7.868194281627019e-06,0.011458186727415647
15.75,0.004797918149118426,0.0005800726760566858,3.9993538194271255e-05,8.073661936613731e-05,3.854289355528526e-06,0.009595836298236852,0.0011601453521133717,0.0004844197161968239,7.998707638854251e-05,7.708578711057052e-06,0.011328097021646647
15.8,0.0047464280527948315,0.0005727688873438549,3.948236843619412e-05,7.911771532653852e-05,3.7762716111370772e-06,0.009492856105589663,0.0011455377746877099,0.0004747062919592311,7.896473687238825e-05,7.5525432222741545e-06,0.011199617452331266
15.850000000000001,0.004695517692479221,0.0005655633861707999,3.8978190816824545e-05,7.753469283919988e-05,3.7000000800996378e-06,0.009391035384958443,0.0011311267723415998,0.00046520815703519924,7.795638163364909e-05,7.4000001601992755e-06,0.01107272669612909
15.9,0.004645180624420662,0.0005584548472004841,3.848090941721255e-05,7.59866841638654e-05,3.6254320938212576e-06,0.009290361248841325,0.0011169096944009683,0.0004559201049831924,7.69618188344251e-05,7.250864187642515e-06,0.010947403731247552
15.950000000000001,0.004595410467495034,0.0005514419606620127,3.799042946418005e-05,7.447284421210428e-05,3.5525261098510805e-06,0.009190820934990069,0.0011028839213240253,0.0004468370652726257,7.59808589283601e-05,7.105052219702161e-06,0.010823627832734783
16.0,0.0045462009028982555,0.00054452343228267,3.750665732532049e-05,7.299234991475866e-05,3.481241680067802e-06,0.009092401805796511,0.00108904686456534,0.000437954099488552,7.501331465064099e-05,6.962483360135604e-06,0.010701378567861181
16.05,0.004497545673831187,0.0005376979832146953,3.7029500503589685e-05,7.154439960814364e-05,3.4115394198197384e-06,0.008995091347662375,0.0010753959664293905,0.00042926639764886184,7.405900100717937e-05,6.823078839639477e-06,0.010580635791587446
16.1,0.0044494385851766355,0.0005309643499571056,3.655886763151256e-05,7.012821243841461e-05,3.3433809779893666e-06,0.008898877170353271,0.0010619286999142112,0.0004207692746304877,7.311773526302512e-05,6.686761955978733e-06,0.010461379642116974
16.150000000000002,0.004401873503168787,0.0005243212842728548,3.609466846502849e-05,6.874302778353349e-05,3.27672900795303e-06,0.008803747006337573,0.0010486425685457097,0.00041245816670120095,7.218933693005698e-05,6.55345801590606e-06,0.010343590536530447
16.2,0.004354844355055467,0.0005177675531016128,3.5636813876997666e-05,6.738810469228605e-05,3.2115471394076233e-06,0.008709688710110934,0.0010355351062032257,0.0004043286281537163,7.127362775399533e-05,6.4230942788152465e-06,0.010227249166500686
16.25,0.004308345128753542,0.0005113019384684296,3.518521585038938e-05,6.606272133981877e-05,3.147799951036885e-06,0.008616690257507085,0.0010226038769368593,0.00039637632803891264,7.037043170077875e-05,6.29559990207377e-06,0.01011233649408571
16.3,0.004262369872497867,0.0005049232373885507,3.473978747117325e-05,6.476617449918342e-05,3.085452943990961e-06,0.008524739744995733,0.0010098464747771013,0.00038859704699510054,6.94795749423465e-05,6.170905887981922e-06,0.009998833747598263
16.35,0.004216912694484027,0.0004986302617686207,3.430044292093206e-05,6.349777902839077e-05,3.024472516153602e-06,0.008433825388968055,0.0009972605235372414,0.0003809866741703446,6.860088584186412e-05,6.048945032307204e-06,0.009886722417549811
16.400000000000002,0.004171967762505277,0.000492421838304522,3.386709746921542e-05,6.225686737249446e-05,2.964825937172372e-06,0.008343935525010554,0.000984843676609044,0.00037354120423496674,6.773419493843083e-05,5.929651874344744e-06,0.009775984252667342
16.45,0.004127529303583942,0.00048629680837607056,3.343966746565199e-05,6.104278908023974e-05,2.9064813242279493e-06,0.008255058607167885,0.0009725936167521411,0.0003662567344814384,6.687933493130399e-05,5.812962648455899e-06,0.009666601255981224
16.5,0.0040835916035976,0.0004802540279387869,3.301807033183719e-05,5.98549103348268e-05,2.8494076185194075e-06,0.0081671832071952,0.0009605080558775738,0.0003591294620089608,6.603614066367438e-05,5.698815237038815e-06,0.009558555680982447
16.55,0.004040149006900374,0.00047429236741295696,3.2602224553013144e-05,5.8692613498355036e-05,2.7935745624431897e-06,0.008080298013800748,0.0009485847348259139,0.0003521556809901302,6.520444910602629e-05,5.5871491248863795e-06,0.009451830027847705
16.6,0.003997195915939567,0.0004684107115701735,3.2192049669556045e-05,5.7555296669525176e-05,2.7389526774440834e-06,0.007994391831879133,0.000936821423140347,0.00034533178001715107,6.438409933911209e-05,5.477905354888167e-06,0.009346407039730631
16.650000000000002,0.003954726790867961,0.00046260795941755666,3.1787466268286214e-05,5.644237325419339e-05,2.685513242517356e-06,0.007909453581735922,0.0009252159188351133,0.0003386542395251603,6.357493253657243e-05,5.371026485034712e-06,0.009242269699117804
16.7,0.003912736149152052,0.00045688302407983415,3.138839597361507e-05,5.535327154838238e-05,2.6332282733418083e-06,0.007825472298304104,0.0009137660481596683,0.0003321196292902943,6.277679194723014e-05,5.266456546683617e-06,0.009139401224247981
16.75,0.0038712185651764517,0.00045123483267945437,3.0994761438542543e-05,5.428743433336764e-05,2.582070502024161e-06,0.007742437130352903,0.0009024696653589087,0.00032572460600020585,6.198952287708509e-05,5.164141004048322e-06,0.009037785065593152
16.8,0.003830168669844775,0.00044566232621490615,3.060648633551843e-05,5.324431848247056e-05,2.5320133574359176e-06,0.00766033733968955,0.0008913246524298123,0.00031946591089482333,6.121297267103686e-05,5.064026714871835e-06,0.008937404902400095
16.85,0.0037895811501771916,0.00044016445943739725,3.0223495347179522e-05,5.222339457919946e-05,2.483030946124307e-06,0.007579162300354383,0.0008803289188747945,0.00031334036747519676,6.0446990694359045e-05,4.966061892248614e-06,0.008838244639290982
16.900000000000002,0.0037494507489049373,0.00043474020072605056,2.9845714156974886e-05,5.122414654639369e-05,2.435098033779657e-06,0.007498901497809875,0.0008694804014521011,0.0003073448792783621,5.969142831394977e-05,4.870196067559314e-06,0.008740288402921846
16.95,0.0037097722640619954,0.00042938853196176235,2.9473069439690553e-05,5.0246071286035444e-05,2.3881900272420314e-06,0.007419544528123991,0.0008587770639235247,0.00030147642771621267,5.894613887938111e-05,4.776380054484063e-06,0.008643520538697593
17.0,0.0036705405485741747,0.00042410844839986067,2.910548885188425e-05,4.9288678329404765e-05,2.342282957030534e-06,0.007341081097148349,0.0008482168967997213,0.00029573206997642856,5.82109777037685e-05,4.684565914061068e-06,0.00854792560754233
17.05,0.003631750509845833,0.00041889895854170246,2.8742901022240932e-05,4.8351489497264945e-05,2.297353460379285e-06,0.007263501019691666,0.0008377979170834049,0.00029010893698358964,5.7485802044481864e-05,4.59470692075857e-06,0.008453488382723902
17.1,0.0035933971093444184,0.0004137590840053295,2.8385235541858462e-05,4.743403856977299e-05,2.253378764764453e-06,0.007186794218688837,0.000827518168010659,0.000284604231418638,5.6770471083716924e-05,4.506757529528906e-06,0.00836019384673138
17.150000000000002,0.0035554753621830637,0.00040868785939531004,2.8032422954473194e-05,4.653587096582216e-05,2.210336671907387e-06,0.007110950724366127,0.0008173757187906201,0.00027921522579493296,5.606484590894639e-05,4.420673343814774e-06,0.00826802718820444
17.2,0.003517980336701434,0.00040368433217188035,2.7684394746634263e-05,4.565654343153126e-05,2.168205542239263e-06,0.007035960673402868,0.0008073686643437607,0.00027393926058918755,5.5368789493268526e-05,4.336411084478526e-06,0.008176973798913563
17.25,0.0034809071540449986,0.0003987475625194941,2.7341083337835003e-05,4.479562373760464e-05,2.1269642798131595e-06,0.006961814308089997,0.0007974951250389882,0.00026877374242562785,5.4682166675670006e-05,4.253928559626319e-06,0.00808701927078991
17.3,0.003444250987742962,0.00039387662321489097,2.7002422070609908e-05,4.3952690385296866e-05,2.0865923176499814e-06,0.006888501975485924,0.0007877532464297819,0.00026371614231178117,5.4004844141219815e-05,4.173184635299963e-06,0.007998149393004007
17.35,0.00340800706328498,0.0003890705994947766,2.66683452006044e-05,4.312733232072212e-05,2.047069603504971e-06,0.00681601412656996,0.0007781411989895532,0.0002587639939243327,5.33366904012088e-05,4.094139207009942e-06,0.007910350149092065
17.400000000000002,0.003372170657696879,0.0003843285889232154,2.633878788662506e-05,4.231914865725886e-05,2.008376586042088e-06,0.006744341315393758,0.0007686571778464308,0.00025391489194355314,5.267757577325012e-05,4.016753172084176e-06,0.007823607714129077
17.45,0.003336737099115534,0.0003796497012588241,2.6013686180677162e-05,4.152774840580695e-05,1.9704942014038734e-06,0.006673474198231068,0.0007592994025176482,0.0002491664904348417,5.2027372361354324e-05,3.940988402807747e-06,0.00773790845194772
17.5,0.0033017017663630587,0.0003750330583218516,2.5692977017995977e-05,4.075275021266205e-05,1.9334038601648356e-06,0.0066034035327261174,0.0007500661166437032,0.0002445165012759723,5.1385954035991954e-05,3.866807720329671e-06,0.0076532389124021145
17.55,0.003267060088520506,0.00037047779386123133,2.5376598207078513e-05,3.999378210478064e-05,1.8970874346567821e-06,0.006534120177041012,0.0007409555877224627,0.00023996269262868382,5.075319641415703e-05,3.7941748693135642e-06,0.007569585828675629
17.6,0.0032328075445011814,0.00036598305342167714,2.5064488419721106e-05,3.925048124221418e-05,1.8615272466548355e-06,0.006465615089002363,0.0007319661068433543,0.00023550288745328508,5.012897683944221e-05,3.723054493309671e-06,0.007486936114631753
17.650000000000002,0.0031989396626237554,0.0003615479942109025,2.4756587181068892e-05,3.852249367749985e-05,1.8267060554133325e-06,0.006397879325247511,0.000723095988421805,0.0002311349620649991,4.9513174362137784e-05,3.653412110826665e-06,0.007405276862207279
17.7,0.003165452020185308,0.00035717178496703006,2.4452834859682334e-05,3.780947412180075e-05,1.7926070460410364e-06,0.006330904040370616,0.0007143435699340601,0.0002268568447308045,4.890566971936467e-05,3.5852140920820727e-06,0.007324595338846927
17.75,0.0031323402430344298,0.0003528536058262575,2.415317265762579e-05,3.7111085717595156e-05,1.7592138182054931e-06,0.0062646804860688595,0.000705707211652515,0.00022266651430557095,4.830634531525158e-05,3.5184276364109863e-06,0.007244878984978608
17.8,0.0030996000051445524,0.0003485926481908465,2.3857542600583187e-05,3.642699981772137e-05,1.7265103751566922e-06,0.006199200010289105,0.000697185296381693,0.00021856199890632824,4.771508520116637e-05,3.4530207503133843e-06,0.007166115411528606
17.85,0.003067227028187586,0.00034438811459748823,2.3565887528004864e-05,3.575689577058931e-05,1.6944811130604244e-06,0.006134454056375172,0.0006887762291949765,0.00021454137462353586,4.713177505600973e-05,3.388962226120849e-06,0.007088292397475815
17.900000000000002,0.003035217081108026,0.0003402392185861069,2.3278151083290213e-05,3.510046071137739e-05,1.6631108106321346e-06,0.006070434162216052,0.0006804784371722138,0.00021060276426826434,4.6556302166580426e-05,3.326221621264269e-06,0.007011397887444375
17.95,0.0030035659796976383,0.00033614518456915156,2.2994277704009975e-05,3.445738935903797e-05,1.6323846190622843e-06,0.0060071319593952765,0.0006722903691383031,0.00020674433615422782,4.598855540801995e-05,3.2647692381245685e-06,0.006935419989333952
18.0,0.002972269586170825,0.0003321052477014267,2.271421261217192e-05,3.3827383818940125e-05,1.6022880522245376e-06,0.00594453917234165,0.0006642104954028534,0.00020296430291364076,4.542842522434384e-05,3.204576104449075e-06,0.006860346971986938
18.05,0.0029413238087408165,0.0003281186537505117,2.2437901804533716e-05,3.3210153390984744e-05,1.5728069771583958e-06,0.005882647617481633,0.0006562373075010234,0.00019926092034590847,4.487580360906743e-05,3.1456139543167916e-06,0.006786167262891949
18.1,0.002910724601196753,0.00032418465896780864,2.216529204296599e-05,3.2605414383030457e-05,1.543927604818087e-06,0.005821449202393506,0.0006483693179356173,0.00019563248629818274,4.433058408593198e-05,3.087855209636174e-06,0.006712869445922874
18.150000000000002,0.002880467962481789,0.00032030252996026503,2.189633084486899e-05,3.201288992947542e-05,1.5156364810798604e-06,0.005760935924963578,0.0006406050599205301,0.0001920773395768525,4.379266168973798e-05,3.031272962159721e-06,0.006640442259112858
18.2,0.0028505499362723153,0.0003164715435628088,2.1630966473645693e-05,3.143230981484397e-05,1.4879204780000239e-06,0.005701099872544631,0.0006329430871256176,0.00018859385888906385,4.3261932947291386e-05,2.9758409560000477e-06,0.006568874592462604
18.25,0.0028209666105583737,0.0003126909867115314,2.1369147929234063e-05,3.086341030223171e-05,1.460766785316311e-06,0.005641933221116747,0.0006253819734230628,0.00018518046181339028,4.2738295858468126e-05,2.921533570632622e-06,0.006498155485782302
18.3,0.002791714117225394,0.0003089601563176581,2.1110824938701276e-05,3.030593396646798e-05,1.4341629021854349e-06,0.005583428234450788,0.0006179203126353162,0.00018183560379880786,4.222164987740255e-05,2.8683258043708697e-06,0.006428274126566685
18.35,0.0027627886316373,0.0003052783591423319,2.0855947946901967e-05,2.9759629531857593e-05,1.4080966291498273e-06,0.0055255772632746,0.0006105567182846638,0.00017855777719114557,4.1711895893803934e-05,2.8161932582996546e-06,0.006359219847902513
18.400000000000002,0.0027341863722210925,0.00030164491167224616,2.060446810720303e-05,2.9224251714369302e-05,1.3825560603268666e-06,0.005468372744442185,0.0006032898233444923,0.00017534551028621583,4.120893621440606e-05,2.765112120653733e-06,0.006290982126407953
18.45,0.002705903600052989,0.0002980591399961523,2.035633727227695e-05,2.8699561068141712e-05,1.3575295758140484e-06,0.005411807200105978,0.0005961182799923046,0.00017219736640885027,4.07126745445539e-05,2.7150591516280967e-06,0.0062235505802033155
18.5,0.0026779366184461794,0.0002945203796822679,2.0111507984965552e-05,2.8185323836181414e-05,1.3330058343037642e-06,0.005355873236892359,0.0005890407593645358,0.0001691119430170885,4.0223015969931104e-05,2.6660116686075284e-06,0.006156914966912521
18.55,0.002650281772540307,0.0002910279756566136,1.9869933469216166e-05,2.768131180513258e-05,1.3089737659015847e-06,0.005300563545080614,0.0005820559513132272,0.00016608787083079548,3.973986693843233e-05,2.6179475318031695e-06,0.0060910651816948715
18.6,0.002622935448892702,0.00028758128208229646,1.9631567621091574e-05,2.718730216399969e-05,1.285422565142073e-06,0.005245870897785404,0.0005751625641645929,0.00016312381298399815,3.926313524218315e-05,2.570845130284146e-06,0.006025991255306462
18.650000000000002,0.00259589407507147,0.00028417966223976364,1.9396364999855503e-05,2.6703077366709927e-05,1.2623416841963903e-06,0.00519178815014294,0.0005683593244795273,0.00016021846420025956,3.879272999971101e-05,2.5246833683927806e-06,0.00596168335219083
18.7,0.002569154119250482,0.00028082248840804623,1.9164280819134976e-05,2.6228424998404545e-05,1.2397208262660964e-06,0.005138308238500964,0.0005616449768160925,0.00015737054999042727,3.832856163826995e-05,2.4794416525321927e-06,0.005898131768598285
18.75,0.0025427120898063277,0.00027750914174700823,1.8935270938160695e-05,2.5763137645351775e-05,1.217549939157739e-06,0.005085424179612655,0.0005550182834940165,0.00015457882587211066,3.787054187632139e-05,2.435099878315478e-06,0.005835326930733419
18.8,0.002516564534917312,0.0002742390121806213,1.8709291853086942e-05,2.530701276837791e-05,1.1958192090330048e-06,0.005033129069834624,0.0005484780243612427,0.00015184207661026746,3.7418583706173883e-05,2.3916384180660096e-06,0.005773259392930374
18.85,0.0024907080421645166,0.0002710114982812753,1.8486300688391658e-05,2.485985257971503e-05,1.1745190543293105e-06,0.004981416084329033,0.0005420229965625505,0.00014915911547829018,3.6972601376783316e-05,2.349038108658621e-06,0.005711919835855317
18.900000000000002,0.0024651392381350072,0.00026782600715514126,1.8266255188357934e-05,2.442146392316812e-05,1.1536401198459308e-06,0.0049302784762700145,0.0005356520143102825,0.00014652878353900873,3.653251037671587e-05,2.3072802396918615e-06,0.005651299064735714
18.95,0.0024398547880272294,0.00026468195432859896,1.8049113708637662e-05,2.3991658157506655e-05,1.1331732709908776e-06,0.004879709576054459,0.0005293639086571979,0.00014394994894503994,3.6098227417275325e-05,2.266346541981755e-06,0.005591388007615953
19.0,0.0024148513952586266,0.0002615787636357372,1.7834835207898077e-05,2.3570251042988433e-05,1.1131095881838898e-06,0.004829702790517253,0.0005231575272714744,0.0001414215062579306,3.5669670415796154e-05,2.2262191763677797e-06,0.005532177713638823
19.05,0.0023901258010755634,0.00025851586710694133,1.7623379239552028e-05,2.3157062630927028e-05,1.093440361411056e-06,0.004780251602151127,0.0005170317342138827,0.00013894237578556217,3.5246758479104056e-05,2.186880722822112e-06,0.005473659351352498
19.1,0.0023656747841655492,0.0002554927048585716,1.741470594357232e-05,2.275191715621566e-05,1.0741570849266915e-06,0.0047313495683310985,0.0005109854097171432,0.00013651150293729394,3.482941188714464e-05,2.148314169853383e-06,0.005415824207042534
19.150000000000002,0.0023414951602718404,0.00025250872498374337,1.7208776038390804e-05,2.2354642932724054e-05,1.0552514520982615e-06,0.004682990320543681,0.0005050174499674867,0.00013412785759634433,3.441755207678161e-05,2.110502904196523e-06,0.00535866368308849
19.200000000000003,0.002317583781810443,0.00024956338344421416,1.700555081288258e-05,2.196507225148669e-05,1.036715350390246e-06,0.004635167563620886,0.0004991267668884283,0.00013179043350892012,3.401110162576516e-05,2.073430700780492e-06,0.005302169296344781
19.25,0.0022939375374895574,0.00024665614396338385,1.6804992118435705e-05,2.1583041281603458e-05,1.0185408564829816e-06,0.004587875074979115,0.0004933122879267677,0.00012949824768962074,3.360998423687141e-05,2.0370817129659632e-06,0.005246332676545341
19.3,0.002270553351931491,0.00024378647792041097,1.660706236110656e-05,2.1208389973776044e-05,1.000720231522608e-06,0.004541106703862982,0.00048757295584082194,0.00012725033984265627,3.321412472221312e-05,2.001440463045216e-06,0.005191145564731718
19.35,0.0022474281852970937,0.00024095386424545251,1.641172449386133e-05,2.0840961966406e-05,9.832459164984093e-07,0.0044948563705941875,0.00048190772849090503,0.000125045771798436,3.282344898772266e-05,1.9664918329968186e-06,0.005136599811704248
19.400000000000002,0.002224559032912714,0.00023815778931602526,1.6218942008903488e-05,2.0480604494181884e-05,9.661105277438975e-07,0.004449118065825428,0.00047631557863205053,0.0001228836269650913,3.2437884017806977e-05,1.932221055487795e-06,0.005082687376495865
19.450000000000003,0.002201942924899731,0.00023539774685449438,1.602867893008752e-05,2.0127168299085858e-05,9.493068525581419e-07,0.004403885849799462,0.00047079549370898877,0.00012076300979451516,3.205735786017504e-05,1.8986137051162838e-06,0.005029400324868258
19.5,0.0021795769258066786,0.00023267323782668928,1.5840899805418923e-05,1.978050754375172e-05,9.328278449439259e-07,0.004359153851613357,0.00046534647565337855,0.00011868304526251032,3.1681799610837847e-05,1.8656556898878518e-06,0.0049767308278299725
19.55,0.002157458134243976,0.00022998377034164644,1.5655569699640346e-05,1.944047972710832e-05,9.166666214594166e-07,0.004314916268487952,0.0004599675406832929,0.00011664287836264992,3.131113939928069e-05,1.8333332429188332e-06,0.004924671160176094
19.6,0.002135583682521317,0.00022732885955248193,1.5472654186904006e-05,1.910694560224477e-05,9.00816457180157e-07,0.004271167365042634,0.00045465771910496386,0.00011464167361346862,3.094530837380801e-05,1.801632914360314e-06,0.0048732136990492355
19.650000000000002,0.0021139507362877056,0.00022470802755838903,1.529211934353001e-05,1.8779769096434926e-05,8.852707817682413e-07,0.004227901472575411,0.00044941605511677807,0.00011267861457860956,3.058423868706002e-05,1.7705415635364826e-06,0.004822350922521395
19.700000000000003,0.002092556494174176,0.00022212080330776248,1.5113931740850614e-05,1.8458817233261215e-05,8.700231756456713e-07,0.004185112988348352,0.00044424160661552496,0.0001107529033995673,3.0227863481701228e-05,1.7400463512913427e-06,0.0047720754081964365
19.75,0.002071398187439215,0.0002195667225024464,1.4938058438140095e-05,1.814396005677926e-05,8.550673662689566e-07,0.00414279637487843,0.0004391334450048928,0.00010886376034067556,2.987611687628019e-05,1.7101347325379133e-06,0.004722379831832817
19.8,0.0020504730796168905,0.0002170453275031024,1.4764466975630004e-05,1.783507055766643e-05,8.403972245021055e-07,0.004100946159233781,0.0004340906550062048,0.00010701042334599858,2.9528933951260007e-05,1.680794449004211e-06,0.004673256965986248
19.85,0.002029778466167724,0.00021455616723569754,1.4593125367609625e-05,1.753202460129956e-05,8.260067610852698e-07,0.004059556932335448,0.0004291123344713951,0.00010519214760779737,2.918625073521925e-05,1.6520135221705397e-06,0.00462469967867203
19.900000000000002,0.0020093116741322936,0.00021209879709910517,1.4424002095611094e-05,1.7234700857707944e-05,8.118901231963392e-07,0.004018623348264587,0.00042419759419821035,0.00010340820514624766,2.8848004191222187e-05,1.6237802463926785e-06,0.00457670093204666
19.950000000000003,0.0019890700617875966,0.00020967277887381705,1.4257066101678997e-05,1.694298073334999e-05,7.980415911029004e-07,0.003978140123575193,0.0004193455577476341,0.00010165788440009995,2.8514132203357994e-05,1.5960831822058009e-06,0.004529253781108491
20.0,0.0019690510183061815,0.0002072776806317614,1.4092286781724002e-05,1.6656748304663115e-05,7.844555749020384e-07,0.003938102036612363,0.0004145553612635228,9.994048982797868e-05,2.8184573563448004e-05,1.5689111498040768e-06,0.004482351372417117
20.05,0.0019492519634180451,0.00020491307664722143,1.3929633978960028e-05,1.637589025333774e-05,7.711266113455239e-07,0.0038985039268360903,0.00040982615329444286,9.825534152002642e-05,2.7859267957920056e-05,1.5422532226910478e-06,0.004435986942831171
20.1,0.0019296703470753282,0.00020257854730885134,1.3769077977424671e-05,1.6100295803268305e-05,7.580493607480276e-07,0.0038593406941506564,0.0004051570946177027,9.660177481960983e-05,2.7538155954849342e-05,1.5160987214960552e-06,0.004390153818264314
20.150000000000002,0.0019103036491197878,0.00020027367903278077,1.3610589495582186e-05,1.5829856659134733e-05,7.452186039760339e-07,0.0038206072982395756,0.00040054735806556153,9.49791399548084e-05,2.722117899116437e-05,1.4904372079520677e-06,0.0043448454124590625
20.200000000000003,0.0018911493789530714,0.0001979980641768044,1.3454139680008683e-05,1.556446694656986e-05,7.326292395152311e-07,0.0037822987579061427,0.0003959961283536088,9.338680167941916e-05,2.6908279360017365e-05,1.4652584790304623e-06,0.004300055225778219
20.25,0.0018722050752097911,0.00019575130095564938,1.3299700099158958e-05,1.5304023153869282e-05,7.202762806142006e-07,0.0037444101504195823,0.00039150260191129875,9.182413892321568e-05,2.6599400198317916e-05,1.4405525612284012e-06,0.004255776844013643
20.3,0.0018534683054333963,0.0001935329933573131,1.3147242737214346e-05,1.5048424075201295e-05,7.081548525022921e-07,0.0037069366108667926,0.0003870659867146262,9.029054445120777e-05,2.6294485474428693e-05,1.4163097050045842e-06,0.0042120039372120594
20.35,0.0018349366657548632,0.0001913427510604671,1.2996739988011194e-05,1.4797570755276184e-05,6.962601896796513e-07,0.0036698733315097265,0.0003826855021209342,8.87854245316571e-05,2.5993479976022388e-05,1.3925203793593026e-06,0.0041687302585177
20.400000000000002,0.0018166077805741806,0.00018918018935291627,1.2848164649049138e-05,1.455136643543472e-05,6.845876332773865e-07,0.0036332155611483613,0.00037836037870583254,8.730819861260832e-05,2.5696329298098276e-05,1.369175266554773e-06,0.004125949643031455
20.450000000000003,0.0017984793022446483,0.00018704492905110868,1.2701489915578748e-05,1.4309716501117433e-05,6.731326284859686e-07,0.0035969586044892967,0.00037408985810221735,8.58582990067046e-05,2.5402979831157496e-05,1.3462652569719372e-06,0.004083656006686347
20.5,0.0017805489107599836,0.00018493659642068733,1.2556689374767852e-05,1.4072528430677027e-05,6.618907220499822e-07,0.003561097821519967,0.00036987319284137465,8.443517058406216e-05,2.5113378749535703e-05,1.3237814440999645e-06,0.00404184334513904
20.55,0.0017628143134442258,0.00018285482309807536,1.2413736999945855e-05,1.3839711745497384e-05,6.508575598274e-07,0.0035256286268884516,0.0003657096461961507,8.30382704729843e-05,2.482747399989171e-05,1.3017151196548e-06,0.004000505732677133
20.6,0.0017452732446444573,0.00018079924601308874,1.2272607144925558e-05,1.3611177961383953e-05,6.400288844116295e-07,0.0034905464892889147,0.0003615984920261775,8.166706776830372e-05,2.4545214289851115e-05,1.280057768823259e-06,0.003959637321142071
20.650000000000002,0.001727923465426311,0.0001787695073125652,1.2133274538401577e-05,1.3386840541190803e-05,6.294005328146008e-07,0.003455846930852622,0.0003575390146251304,8.032104324714482e-05,2.4266549076803153e-05,1.2588010656292016e-06,0.00391923233886733
20.700000000000003,0.0017107627632722796,0.0001767652542850033,1.199571427842487e-05,1.3166614848651128e-05,6.189684342092384e-07,0.003421525526544559,0.0003535305085700066,7.899968909190677e-05,2.399142855684974e-05,1.2379368684184768e-06,0.0038792850896317414
20.75,0.0016937889517828163,0.00017478613928620208,1.1859901826952628e-05,1.295041810337867e-05,6.087286077296987e-07,0.0033875779035656326,0.00034957227857240416,7.770250862027202e-05,2.3719803653905255e-05,1.2174572154593973e-06,0.0038397899516276735
20.8,0.0016769998703802132,0.00017283181966589215,1.172581300447275e-05,1.2738169337008412e-05,5.986771603277948e-07,0.0033539997407604264,0.0003456636393317843,7.642901602205048e-05,2.34516260089455e-05,1.1973543206555896e-06,0.0038007413764438625
20.85,0.0016603933840152719,0.00017090195769535105,1.159342398470238e-05,1.2529789350446116e-05,5.888102846840964e-07,0.0033207867680305437,0.0003418039153907021,7.517873610267669e-05,2.318684796940476e-05,1.1776205693681929e-06,0.0037621338880626954
20.900000000000002,0.0016439673828767321,0.00016899622049599145,1.1462711289359568e-05,1.232520067219664e-05,5.791242571722027e-07,0.0032879347657534643,0.0003379924409919829,7.395120403317983e-05,2.2925422578719136e-05,1.1582485143444055e-06,0.0037239620818716903
20.950000000000003,0.0016277197821034713,0.00016711427996891505,1.1333651783007491e-05,1.2124327517742301e-05,5.696154358747642e-07,0.0032554395642069426,0.0003342285599378301,7.27459651064538e-05,2.2667303566014982e-05,1.1392308717495283e-06,0.003686220623688991
