Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(2),J_6s1/2(2),J_total_Os_relativistic
21.85,0.007982271631014198,0.00417454993009826,0.011044892026274086,0.010914103749612025,0.003472860100104561,0.001688006347864088,0.0019354127250527933,0.005258707466836175,0.004925044133653902,0.0011484742042115505,0.0004816199711295174,0.00044513446438145416,0.001315796250673575,0.0012458374360789536,0.00019153518008866507,0.0001772443796770354,0.00022836947146776218,8.563355907894052e-05,7.073095720607216e-05,9.989889627486124e-05,8.92896952217633e-05,1.829475408485738e-05,0.18058011695759235
21.900000000000002,0.00797510115746334,0.004140016159386487,0.01101599180024598,0.010878847903847414,0.003449289043790942,0.001685111337540056,0.0019351812373559528,0.005214790774671929,0.004882343321254279,0.001142401422787275,0.0004774557624719172,0.0004435971306189007,0.0013065308860875126,0.0012365349463036902,0.00018857254636383592,0.00017447085889693386,0.00022727505004712097,8.47314433313786e-05,7.038042763667436e-05,9.922377960403601e-05,8.86459332472539e-05,1.820871863939968e-05,0.1796431359718983
21.950000000000003,0.007967923543467474,0.0041057576473060775,0.010987092921266393,0.010843623777436211,0.0034257578241031947,0.0016823357218715496,0.0019349796979039888,0.005171214798975615,0.004839988834113712,0.0011363005439559972,0.0004733992651786615,0.0004421211598562473,0.001297304981744504,0.0012272786698447177,0.000185658360636321,0.00017174316148188708,0.00022617260772566045,8.385123717012155e-05,7.004254295448311e-05,9.855093202799879e-05,8.800487019408023e-05,1.812201127809816e-05,0.17871228843005446
22.0,0.007960738836824199,0.004071773068031311,0.010958196016324258,0.010808432106846599,0.003402268553682278,0.0016796761540520957,0.0019348057925190254,0.005127977528277468,0.004797978459246839,0.001130172754061643,0.00046944842684021326,0.0004407048287275955,0.001288118935662914,0.0012180688969600489,0.00018279179490565488,0.00016906049683293697,0.00022506239618157794,8.299254825226808e-05,6.971697566122122e-05,9.788040131365423e-05,8.736654758980545e-05,1.8034641543672028e-05,0.17778752504413933
22.05,0.00795354708529504,0.004038061092459235,0.010929301709131922,0.01077327362245736,0.003378823308690074,0.0016771293439750612,0.0019346572630162611,0.005085076950010923,0.0047563099853223795,0.0011240192308763328,0.00046560121995068977,0.0004393464448712148,0.001278973131052698,0.0012089059038046437,0.00017997203577362555,0.00016642208842238142,0.0002239446662853151,8.215498847069473e-05,6.940340382595653e-05,9.721223228536002e-05,8.673100266675361e-05,1.7946622362216315e-05,0.1768687969871887
22.1,0.0079463483366049,0.0040046203883610495,0.010900410620102803,0.010738149048549238,0.0033554241288993604,0.001674692057632996,0.0019345319063436076,0.0050425110508276645,0.004714981202960972,0.0011178411432285766,0.00046185564189002025,0.0004380443466144312,0.0012698679365591083,0.001199789952692414,0.00017719828418208484,0.0001638271735386412,0.00022281966797699633,8.133817397200988e-05,6.910151103694364e-05,9.654646494291774e-05,8.609826456076959e-05,1.785797461632401e-05,0.17595605588250918
22.150000000000002,0.007939142638441504,0.003971449620531913,0.010871523366329561,0.010703059103297075,0.0033320730177954757,0.001672361116516923,0.001934427573728119,0.005000277816905996,0.004673989905026018,0.0011116396506495319,0.0004582097148962793,0.0004367969026555272,0.0012608037065050966,0.0011907212923559728,0.00017446975515550387,0.0001612750030357736,0.00022168765014901113,8.054172517203313e-05,6.881098635251404e-05,9.588313469928115e-05,8.546835461910702e-05,1.7768727015778928e-05,0.17504925380031988
22.200000000000003,0.007931930038454844,0.0039385474509391755,0.010842640561562856,0.010668004498762733,0.0033087719426893067,0.0016701333970157778,0.0019343421698293137,0.004958375234252637,0.004633333886907676,0.0011054159030368575,0.0004546614860285577,0.00043560251174292624,0.001251780781132334,0.001181700158204083,0.00017178567754818207,0.00015876484108756975,0.00022054886053361056,7.976526676888103e-05,6.85315242510974e-05,9.522227466775735e-05,8.484129072639754e-05,1.76789111801708e-05,0.17414834326108825
22.25,0.007924710584256634,0.003905912538869045,0.01081376281619064,0.010632985940888795,0.0032855228348411996,0.001668005829816185,0.001934273651899487,0.004916801288998029,0.004593010946800085,0.0010991710403356948,0.0004512090271207185,0.00043445960235192105,0.0012427994868407673,0.001172726772576747,0.00016914529379601035,0.00015629596494616307,0.00021940354559539047,7.900842775373188e-05,6.826282458045947e-05,9.456391869245971e-05,8.421709315010682e-05,1.758855473930336e-05,0.17325327724095135
22.3,0.007917484323419757,0.00387354354107168,0.010784890737218016,0.010598004129493022,0.003262327589595399,0.0016659753993027598,0.0019342200289511047,0.0048755539676852006,0.004553018885971895,0.0010929061922363135,0.00044785043472637725,0.0004333666323591993,0.0012338601364266341,0.0011638013449978858,0.00016654785967269115,0.00015386766470506684,0.00021825195042853772,7.827084141933784e-05,6.800459250624042e-05,9.390810334101932e-05,8.359578847165075e-05,1.749767651892656e-05,0.17236400917336261
22.35,0.007910251303477726,0.003841439111904733,0.010756024928247633,0.010563059758263577,0.003239188066524671,0.0016640391429591137,0.001934179360931362,0.004834631257552338,0.0045133555090302434,0.0010866224778879798,0.00044458383005544427,0.0004323220887154113,0.0012249630293188726,0.0011549240724255713,0.0001639926440503297,0.00015147924306655472,0.00021709431865871937,7.755214536635436e-05,6.775653845986989e-05,9.32548676563448e-05,8.29774092552833e-05,1.7406286734118483e-05,0.17148049294330395
22.400000000000002,0.007903011571924136,0.0038095979034753103,0.010727165989460627,0.010528153514754982,0.0032161060895846993,0.0016621941507697368,0.0019341497579039902,0.004794031146809062,0.00447401862417822,0.0010803210056285915,0.00044140735890254825,0.00043132448711601356,0.0012161084518138477,0.0011460951394997537,0.0001614789286643171,0.00014913001511328807,0.0002159308923494933,7.685198150755726e-05,6.751837808592255e-05,9.26042507615353e-05,8.236198958039947e-05,1.7314392221482642e-05,0.17060268287475058
22.450000000000003,0.007895765176212129,0.0037780185657803806,0.010698314517598102,0.010493286080384823,0.0031930834472779306,0.0016604375646229283,0.0019341293792383835,0.004753751624906556,0.004435006043465943,0.0010740028727296528,0.00043831919156766305,0.00043037237167061805,0.0012072966773083401,0.0011373147187874583,0.0001590060078824427,0.0001468193080841017,0.0002147619119131211,7.616999607002404e-05,6.728983218896701e-05,9.195628866875863e-05,8.174955897431323e-05,1.7222003791203027e-05,0.1697305337160286
22.5,0.007888512163753851,0.003746699746845627,0.010669471105943141,0.010458458130431178,0.0031701218928264965,0.0016587665777149359,0.0019341164328061128,0.004713790682801595,0.004396315583035336,0.001067669165156157,0.0004353175227692459,0.0004294643145710645,0.001198527966530735,0.0011285829710254102,0.0001565731884781785,0.0001445464611538643,0.00021358761602566256,7.550583959535612e-05,6.707062667995263e-05,9.131101212901727e-05,8.114013823035668e-05,1.712914148154747e-05,0.16886400062894785
22.55,0.007881252581919917,0.00371564009286273,0.010640636344303353,0.010423670334030757,0.003147223144353863,0.0016571784339554634,0.001934109174184896,0.004674146313214551,0.0043579450633586874,0.0010613209573409569,0.00043240057155018895,0.0004285989157584288,0.0011898025677703511,0.0011199000453600521,0.00015417978940807916,0.0001423108252173399,0.0002124082415462298,7.485916693801826e-05,6.686049252217552e-05,9.066844679565311e-05,8.053373954847322e-05,1.7035834612950178e-05,0.16800303918547116
22.6,0.007873986478038879,0.0036848382483251232,0.010611810818993948,0.010388923354177775,0.0031243888850748937,0.0016556704273747002,0.0019341059058700764,0.004634816510881505,0.004319892309471115,0.0010549593119732114,0.0004295665811768813,0.0004277748025891715,0.001181120717104869,0.001111266079584936,0.0001518251415932399,0.00014011176267699098,0.0002112240234402821,7.422963726186755e-05,6.665916567686668e-05,9.002861567643313e-05,7.993037099918573e-05,1.694211645313791e-05,0.16714760537144266
22.650000000000002,0.007866713899396695,0.0036542928561621732,0.010582995112821335,0.010354217847723498,0.0031016207634939623,0.0016542399015320173,0.00193410497649367,0.004595799272800461,0.0042821551511969735,0.0010485852798005004,0.00042681381903166617,0.0004269906295006221,0.0011724826386257962,0.0011026812003754481,0.0001495085877047406,0.00013794864723466318,0.00021003519470684016,7.361691403493649e-05,6.646638704844644e-05,8.939154254855675e-05,7.933004286550057e-05,1.6848016373331702e-05,0.16629765559294235
22.700000000000003,0.0078594348932362,0.0036240025578718298,0.010554189805067234,0.010319554465376505,0.0030789203936108086,0.001652884248926475,0.0019341047800510254,0.004557092598471831,0.00424473142337035,0.0010421998994442118,0.00042414057649897615,0.0004262450776759899,0.001163888544661932,0.0010941455235208557,0.00014722948195299988,0.00013582086368709866,0.00020884198630950564,7.30206650225294e-05,6.628190242948997e-05,8.87572544451818e-05,7.873277234060112e-05,1.6753553855633913e-05,0.16545314667937785
22.75,0.007852149506756579,0.003593965993651731,0.01052539547147331,0.010284933851703615,0.003056289355133821,0.00165160091040928,0.0019341037551351434,0.004518694490133201,0.004207618966049708,0.0010358041972278109,0.0004215451688454193,0.0004255368547090824,0.0011553386360007903,0.0010856591541536483,0.00014498718988095242,0.00013372780772521694,0.00020764462711117364,7.244056227868663e-05,6.610546244544402e-05,8.812578181186377e-05,7.813858394981971e-05,1.6658737757047475e-05,0.16461403587925355
22.8,0.007844857787112842,0.0035641818025287605,0.010496612684226313,0.010250356645131497,0.003033729193700418,0.001650387374598322,0.001934100384178697,0.0044806029529884965,0.0041708156247267664,0.001029399187017606,0.0004190259350940814,0.00042486469426890756,0.0011468331021079344,0.0010772221869761556,0.00014278108816096217,0.0001316688857370938,0.0002064433438123315,7.187628213606924e-05,6.59368224991277e-05,8.749715620230752e-05,7.754750541126631e-05,1.6563571369510956e-05,0.1637802808486029
22.85,0.007837559781415305,0.0035346486224870923,0.010467842011943736,0.010215823477948952,0.0030112414211042556,0.0016492411772949232,0.0019340931927037846,0.004442815995431629,0.004134319250529741,0.0010229858700756414,0.00041658123789330696,0.00042422735576432854,0.0011383721213441978,0.0010688347064844333,0.00014061056439539058,0.00012964351461456405,0.00020523836089284393,7.132750519432011e-05,6.577574271504111e-05,8.687140673478541e-05,7.695956115239905e-05,1.6468060622786693e-05,0.162951839636098
22.900000000000002,0.007830255536729067,0.0035053650905946844,0.01043908401965996,0.010181334976309834,0.002988827515528928,0.001648159900902917,0.0019340807485794518,0.004405331629264666,0.004098127700420977,0.0010165652349243424,0.0004142094633802085,0.00042362362400893234,0.001129955861180747,0.0010604967871893913,0.00013847501692074325,0.00012765112156336487,0.0002040299005571259,7.079391630695957e-05,6.562198788349898e-05,8.624855722733789e-05,7.637476699846642e-05,1.637222100898182e-05,0.16212867067069475
22.950000000000003,0.007822945100073498,0.003476329843128259,0.010410339268812917,0.010146891760236636,0.002966488921787893,0.001647141173850183,0.001934061661287006,0.004368147869910639,0.004062238837389115,0.0010101382572225552,0.00041190902103915264,0.00042305230888626887,0.001121584478411961,0.0010522084938351624,0.000136373854615335,0.00012569114391674166,0.00020281818268261102,7.027520456687929e-05,6.547532740460482e-05,8.562862559025392e-05,7.579312894045952e-05,1.6276079424644983e-05,0.1613107327563392
23.0,0.00781562851842172,0.0034475415156967597,0.01038160831723123,0.010112494443624704,0.002944227051570335,0.0016461826700127453,0.0019340345811931486,0.00433126273662106,0.004026650530635844,0.0010037058996526288,0.0004096783435554623,0.0004225122450156094,0.0011132581193661,0.0010439698816146984,0.00013430649671041935,0.00012376302895244205,0.0002016034247714234,6.977106329049865e-05,6.533553523208334e-05,8.501162585753922e-05,7.521464671219335e-05,1.6179669805515345e-05,0.16049798507446728
23.05,0.007808305838700096,0.003418998743363287,0.01035289171912185,0.010078143634247078,0.002922043283692675,0.0016452821081415503,0.0019339981988309451,0.004294674252678192,0.003991360655757338,0.000997269111818189,0.00040751588666456746,0.00042200229141836816,0.0011049769201137301,0.0010357809963825841,0.0001322723726047335,0.00012186623371303284,0.00020038584190516174,6.9281190000647e-05,6.520238981699469e-05,8.4397571830347e-05,7.463932034309268e-05,1.6083024747175922e-05,0.15969038719091136
23.1,0.007800977107787722,0.003390700160765539,0.010324190025058194,0.010043839933759968,0.002899938964355484,0.0016444372512920264,0.001933951244188648,0.004258380445592217,0.003956367094920483,0.0009908288301522733,0.00040542012899683413,0.00042152133118532445,0.001096741006673894,0.0010276418748650705,0.00013027092168241278,0.00012000022482948682,0.00019916564670270566,6.88052864082317e-05,6.507567405135969e-05,8.378648043760992e-05,7.406715626701996e-05,1.598616748738436e-05,0.1588878990615466
23.150000000000002,0.0077936423725159165,0.0033626444022347296,0.01029550378196874,0.010009583937708826,0.0028779154074055017,0.001643645906256528,0.0019338924860063846,0.0042223793472933036,0.0039216677370339315,0.0009843859778354816,0.0004033895719182892,0.00042106827114477707,0.001088550495217989,0.0010195525448673131,0.0001283015931342168,0.00011816447834798771,0.00019794304928095178,6.834305839274456e-05,6.495517521172771e-05,8.317837304606775e-05,7.349816977829622e-05,1.5889108499417397e-05,0.15809048103168616
23.200000000000003,0.007786301679667718,0.003334830101913016,0.010266833533126128,0.009975376235535032,0.0028559738946025244,0.0016429059229997633,0.0019338207310807209,0.004186668994318698,0.00388726047791412,0.0009779414647238301,0.00040142273936745855,0.00042064204153175713,0.001080405492271347,0.00101151302547782,0.0001263638457820075,0.00011635847955990829,0.00019671825721838976,6.789421598165549e-05,6.484068490271753e-05,8.257327400416677e-05,7.293238251503125e-05,1.5791848577935965e-05,0.15729809382748758
23.25,0.00777895507597738,0.0033072558938694306,0.010238179818136706,0.009941217410583167,0.002834115675890903,0.0016422151940972966,0.0019337348235771029,0.004151247427994903,0.0038531432204463026,0.000971496187285983,0.00039951817768852667,0.00042024159565842034,0.0010723060949124911,0.0010035233272701078,0.00012445714790640798,0.00011458172283491002,0.000195491475521429,6.745847332873741e-05,6.473199900055696e-05,8.19712071365766e-05,7.236981622556661e-05,1.5694386939284663e-05,0.15651069854179153
23.3,0.007771602608129875,0.0032799204122143165,0.010209543172930564,0.009907108040108869,0.0028123419696753976,0.0016415716541772181,0.0019336336443501825,0.004116112694615002,0.0038193138747406826,0.0009650510285495501,0.0003976744554610199,0.00041986590958573383,0.0010642523909700564,0.0009955834525015607,0.00012258097707756798,0.00011283371145710624,0.00019426290659338855,6.703554869136589e-05,6.462891759664207e-05,8.137219197561349e-05,7.181048599332328e-05,1.5596730247803197e-05,0.15572825661971174
23.35,0.007764244322760393,0.0032528222912122976,0.010180924129752042,0.009873048695287285,0.00279065396310117,0.0016409732793650647,0.001933516110272023,0.004081262845611244,0.00378577035828376,0.0009586068580561525,0.0003958901633262133,0.0004195139817965683,0.0010562444592173638,0.0009876933953095067,0.00012073481998896516,0.00011111395746422642,0.00019303275020606837,6.662516440683875e-05,6.453124494113364e-05,8.077624166909409e-05,7.125439638200704e-05,1.5498897951440617e-05,0.1549507298494254
23.400000000000002,0.007756880266453846,0.0032259601653937516,0.010152323217150672,0.009839039941222063,0.0027690528123376495,0.0016404180867320753,0.0019333811735681823,0.00404669593772291,0.003752510596084922,0.0009521645318249488,0.00039416391381044984,0.00041918483287030036,0.0010482823695646304,0.0009798531419045,0.00011891817229417365,0.00010942198148971019,0.0001918012034738212,6.622704686776264e-05,6.443878938660889e-05,8.018336366756197e-05,7.070154249313304e-05,1.540092113123585e-05,0.154178080360967
23.450000000000003,0.007749510485744376,0.003199332669664825,0.0101237409599726,0.009805082336954925,0.0027475396428660636,0.001639904133746859,0.0019332278211616665,0.004012410033159579,0.0037195325208184034,0.0009457248923243367,0.00039249434114556033,0.0004188775051590261,0.0010403661832488103,0.0009720626707608272,0.00011713053844654592,0.00010775731260766464,0.0001905684608300502,6.584092649655632e-05,6.435136333179042e-05,7.959356289855104e-05,7.015191545653812e-05,1.5302835322168674e-05,0.15341027063181326
23.5,0.0077421350271148675,0.00317293843941598,0.010095177879352454,0.00977117643547578,0.0027261155497704088,0.0016394295177305515,0.001933055074024745,0.0039784031997598425,0.003686834072960674,0.0009392887684515435,0.00039088010108656455,0.0004185910624654811,0.0010324959530210581,0.0009643219528042365,0.00011537143154176091,0.00010611948818062107,0.00018933471400605978,6.546653771911964e-05,6.426878316537896e-05,7.900684588264054e-05,6.960550965045105e-05,1.5204670810007487e-05,0.15264726349468075
23.55,0.007734753936996452,0.0031467761106290758,0.010066634492705649,0.009737322783733373,0.0027047815980316314,0.00163899237531553,0.001932861986538612,0.0039446735111455375,0.0036544132009233283,0.0009328569755198243,0.00038931987072682837,0.00041832458972275845,0.0010246717233318055,0.0009566309515969009,0.00011364037316319966,0.00010450805371003567,0.00018810015201218714,6.510361893771482e-05,6.419086921002044e-05,7.842322375893005e-05,6.906232808292855e-05,1.5106445214941417e-05,0.1518890221418905
23.6,0.0077273672617680315,0.0031208443199830164,0.010038111313721154,0.009703521922646488,0.0026835388228248296,0.0016385908819077574,0.0019326476458608821,0.0039112190468716035,0.003622267861181588,0.0009264303152530023,0.0003878123483108491,0.000418077192675912,0.001016893530513454,0.0009489896235196275,0.00011193689323011453,0.00010292256268948996,0.00018686496112114536,6.475191250310177e-05,6.411744566643778e-05,7.784271270904366e-05,6.85223832704307e-05,1.5008162081735919e-05,0.1511355101223693
23.650000000000002,0.007719975047755788,0.003095141704957934,0.01000960885235469,0.009669774387115658,0.0026623882298192417,0.0016382232511528167,0.0019324111713009018,0.0038780378925715804,0.0035903960183984477,0.0009200095757870768,0.0003863562530448323,0.00041784799756552595,0.0010091614029606722,0.0009413979179513184,0.0001102605298485516,0.00010136257646054947,0.00018562932485350353,6.441116468596314e-05,6.404834055775468e-05,7.726533153816172e-05,6.798569315271565e-05,1.4909816262825729e-05,0.15038669133097007
23.700000000000003,0.007712577341232704,0.003069666903937945,0.00998112761482236,0.009636080706035392,0.0026413307954808417,0.0016378877344057016,0.0019321517137028553,0.003845128140098863,0.0035587956455445787,0.0009135955316786455,0.00038495032490522214,0.00041763615081333067,0.0010014753613083022,0.0009338557774456985,0.0001086108291649842,9.982766407124547e-05,0.00018439342396523153,6.408112564765046e-05,6.398338567403324e-05,7.669109755975654e-05,6.745227400307325e-05,1.4811403566060633e-05,0.14964252999356256
23.75,0.0077051741884180906,0.0030444185563124728,0.009952668103594716,0.00960244140230692,0.0026203674673773397,0.001637582620204419,0.001931868454836643,0.0038124878876637635,0.0035274647240140515,0.0009071889439198849,0.0003835933244453401,0.00041744081870993783,0.0009938354186068738,0.0009263631379053246,0.00010698734522260579,9.831740213714014e-05,0.0001831574364372334,6.376154941028017e-05,6.39224165170419e-05,7.61200227629594e-05,6.69221337542603e-05,1.4712930051789273e-05,0.14890299065341722
23.8,0.0076977656354771,0.0030193953025761397,0.009924230817391235,0.009568856992851423,0.002599499164485386,0.0016373062337474579,0.0019315606067965092,0.003780115239966443,0.0034964012437359426,0.0009007905599598406,0.00038228403260028254,0.0004172611871047655,0.000986241580495725,0.0009189199287528856,0.00010538963982022481,9.683137470493019e-05,0.0001819215374667926,6.34521938262079e-05,6.38652722452677e-05,7.55521121221602e-05,6.639526896216918e-05,1.4614416491166897e-05,0.14816803816379048
23.85,0.007690351728520264,0.002994595784427258,0.009895816251175254,0.009535327988623771,0.0025787267774998205,0.0016370569363751812,0.00193122741140739,0.0037480083083258125,0.0034656032032819345,0.0008944011137317896,0.00038102125049022437,0.0004170964610982196,0.0009786938453737412,0.0009115260730998179,0.00010381728237370477,9.536917311853951e-05,0.0001806858994608543,6.315282054691249e-05,6.381179561918736e-05,7.498736489735393e-05,6.587166689013764e-05,1.4515895771141976e-05,0.14743763768864063
23.900000000000002,0.007682932513603013,0.0029700186448648924,0.009867424896149281,0.009501854894626727,0.002558051169144751,0.0016368331250551842,0.0019308681396389524,0.003716165210804426,0.0034350686099699373,0.0008880213256864333,0.00037980379922226894,0.0004169458647361947,0.0009711922045677034,0.0009041814879122411,0.0001022698497798919,9.393039588764363e-05,0.00017945069203106873,6.28631949913229e-05,6.37618329468154e-05,7.4425778355401e-05,6.53513117695296e-05,1.4417404372353022e-05,0.14671175470955874
23.950000000000003,0.007675508036725217,0.002945662528284533,0.009839057239750742,0.009468438209925639,0.002537473174486316,0.0016366332318716711,0.0019304820910272969,0.0036845840723294704,0.0034047954799638373,0.000881651902830696,0.0003786305196909821,0.00041680864070695256,0.000963736642498263,0.0008968860841742393,0.00010074692628298384,9.251464855857207e-05,0.00017821608199052578,6.258308631362498e-05,6.371523402955124e-05,7.386735219413206e-05,6.48341923246095e-05,1.4318971866107216e-05,0.1459903550341102
24.0,0.00766807834383071,0.0029215260805723676,0.009810713765648136,0.00943507842766358,0.002516993601246943,0.0016364557235188908,0.0019300685931042847,0.0036532630248099036,0.0033747818383694328,0.0008752935387719012,0.00037750027237774304,0.00041668405004043475,0.0009563271368435417,0.0008896397670485034,9.92481033432991e-05,9.112154358753628e-05,0.00017698223335211238,6.231226737058429e-05,6.367185210834974e-05,7.331209161171102e-05,6.432030705533204e-05,1.4220613337910082e-05,0.14527340480016018
24.05,0.007660643480806833,0.0028976079491981645,0.009782394953737577,0.009401776035076963,0.0024966132301209405,0.0016362991007986727,0.001929627000834461,0.0036222002072497984,0.0033450257193266223,0.0008689469137671083,0.00037641193714903936,0.00041657137181006117,0.0009489636587003659,0.0008824424360343504,9.777297950841523e-05,8.975070021613844e-05,0.00017574930732842836,6.205051468842022e-05,6.363154381023888e-05,7.276000758135522e-05,6.380966481494352e-05,1.4122328303583544e-05,0.14456087047262586
24.1,0.00765320349348397,0.0028739067833067873,0.009754101280139765,0.009368531513511602,0.0024763328150912743,0.001636161898122103,0.0019291566960595323,0.0035913937658579877,0.0033155251660979407,0.0008626126947773996,0.00037536441305383267,0.00041646990283706367,0.0009416461727431494,0.0008752939851231452,9.63211602866501e-05,8.840174434912602e-05,0.00017451746233320133,6.179760842926374e-05,6.359416909520454e-05,7.221111417418824e-05,6.330228039298495e-05,1.4024106689355645e-05,0.14385271883259418
24.150000000000002,0.007645758427635091,0.002850421233808325,0.009725833217197326,0.009335345338439206,0.002456153083747351,0.0016360426830153746,0.0019286570869503639,0.0035608418541540347,0.003286278231153474,0.0008562915355269021,0.0003743566181201123,0.0004163789573974001,0.0009343746373804233,0.0008681943029511356,9.48922580228568e-05,8.70743084343602e-05,0.00017328685398413957,6.155333235722637e-05,6.355959120345675e-05,7.166542412997601e-05,6.279816710143842e-05,1.392593920629996e-05,0.14314891696225826
24.200000000000003,0.007638308328975296,0.002827149953466862,0.009697591233472552,0.00930221797947431,0.0024360747376036716,0.0016359400556298456,0.0019281276074664534,0.003530542633070624,0.003257282976252255,0.0008499840765663497,0.0003733874891507548,0.000416297866931292,0.0009271490049090311,0.0008611432729497276,9.348589177650204e-05,8.576803134497212e-05,0.000172057635107167,6.13174738041071e-05,6.352767660308782e-05,7.112294468371155e-05,6.229732972400993e-05,1.382782744116978e-05,0.14244943223106832
24.25,0.007630853243161358,0.0028040915969878995,0.009669375793745532,0.009269149900391639,0.0024160984524192047,0.001635852648256337,0.0019275677168228418,0.0035004942710524256,0.003228537472520192,0.0008436909453409837,0.00037245598151880135,0.0004162259797554251,0.0009199692216659984,0.0008541407734932193,9.210168720198898e-05,8.448255826367724e-05,0.00017082995574198176,6.108982363476197e-05,6.349829493813047e-05,7.058367554893904e-05,6.179976102100564e-05,1.3729789092740233e-05,0.14175423228794462
24.3,0.007623393215791275,0.0027812448211044136,0.009641187359012652,0.009236141559143868,0.0023962248785173285,0.001635779124843697,0.001926976898964418,0.003470694944151483,0.0032000398005245915,0.000837412756262599,0.0003715610689622602,0.00041616266077785017,0.0009128352281780832,0.0008471866780440117,9.07392764311783e-05,8.321754056921344e-05,0.00016960396314887985,6.0870176212163145e-05,6.347131897702496e-05,7.004760999536965e-05,6.130544337635539e-05,1.3631855939535705e-05,0.14106328506164714
24.35,0.007615928292403819,0.002758608284661594,0.009613026386485495,0.009203193407879822,0.0023764546411062224,0.001635718180521659,0.001926354662047572,0.003441142836119223,0.0031717880503453716,0.0008311501107855559,0.00037070174337854077,0.0004161072912156172,0.0009057469593090314,0.0008402808552953247,8.939829795805924e-05,8.197263572486389e-05,0.00016837980181678755,6.065832936217685e-05,6.344662456150772e-05,6.951473858017875e-05,6.081435487437528e-05,1.3534065367331549e-05,0.1403765587677704
24.400000000000002,0.007608458518478094,0.0027361806487002345,0.009584893329590087,0.00917030589296305,0.0023567883405995454,0.0016356685411280166,0.0019257005379291511,0.003411836138495099,0.003143780321642987,0.0008249035974865639,0.0003698770146186185,0.00041605926831517534,0.0008987043444045367,0.0008334231693114323,8.807839652551835e-05,8.074750716901796e-05,0.00016715761347244287,6.04540843380918e-05,6.342409055593705e-05,6.898505391233223e-05,6.032647713721212e-05,1.343644916354718e-05,0.1396940219179578
24.450000000000003,0.007600983939433087,0.0027139605765388085,0.009556788637966534,0.009137479454990806,0.0023372265529372944,0.0016356289627401373,0.001925014081662672,0.003382773050691971,0.0031160147237231663,0.0008186737921480706,0.0003690859102810286,0.00041601800507556664,0.0008917073074349278,0.0008266134796654451,8.677922301416095e-05,7.954182420772571e-05,0.00016593753709067205,6.025724578493211e-05,6.340359879707299e-05,6.845855436582733e-05,5.9841801488209045e-05,1.333902451160813e-05,0.13901564332599456
24.5,0.00759350460062723,0.0026919467338542297,0.00952871275746901,0.00910471452881341,0.002317769829906706,0.0016355982312108344,0.001924294871001741,0.0033539517800782567,0.003088489375598508,0.0008124612578450771,0.0003683274755057829,0.00041598292997444003,0.0008847557671355955,0.000819851641574661,8.550043433314549e-05,7.835526190920171e-05,0.00016471970890570773,6.006762170358761e-05,6.338503404432731e-05,6.793524511117335e-05,5.9360330747195705e-05,1.3241791158034679e-05,0.13834139210681407
24.55,0.007586020547357958,0.0026701377887612993,0.009500666130166103,0.009072011543553983,0.0022984186994630747,0.0016355751617086148,0.0019235425059106314,0.003325370542056921,0.003061202406046996,0.0008062665450352135,0.0003676007727682996,0.0004159534866969094,0.0008778496371451717,0.0008131375060335061,8.424169331299814e-05,7.718750100024046e-05,0.0001635042624235003,5.9885023414792485e-05,6.336828393049543e-05,6.741513599749402e-05,5.888207587183867e-05,1.3144736031785599e-05,0.13767123766753428
24.6,0.007578531824861278,0.0026485324118908703,0.009472649194341537,0.009039370922628574,0.002279173666050386,0.001635558598262317,0.0019227566080819694,0.0032970275601413752,0.003034151953667521,0.0008000901916519144,0.00036690488167343395,0.0004159291338672769,0.000870988826141484,0.0008064709199440956,8.30026686003826e-05,7.603822776451429e-05,0.0001622913284349789,5.970926552297966e-05,6.33532389129773e-05,6.689823717637905e-05,5.840704888803712e-05,1.304784337280409e-05,0.13700514969308933
24.650000000000002,0.007571038478311329,0.002627129276466709,0.009444662384495218,0.009006793083766621,0.002260035210921628,0.001635547413310154,0.0019219368204614748,0.003268921066028316,0.0030073361669324308,0.0007939327232005299,0.0003662388987496933,0.0004159093447836416,0.0008641732379752928,0.0007998517262444306,8.17830345547988e-05,7.490713394272758e-05,0.00016108103503022068,5.9540165880034334e-05,6.333979222548963e-05,6.638455432881517e-05,5.793525513622972e-05,1.2951106067727782e-05,0.1363430981313493
24.700000000000003,0.007563540552819958,0.0026059270583810826,0.009416706131344644,0.008974278439031782,0.002241003792458684,0.0016355405072531715,0.0019210828067797046,0.003241049299667587,0.002980753204237201,0.0007877946528572217,0.00036560193724371716,0.00041589360715540893,0.0008574027718018353,0.0007932797640342623,8.058247114718563e-05,7.37939166346065e-05,0.00015987350761349282,5.937754554896799e-05,6.332783983027023e-05,6.587408552986131e-05,5.746668813981467e-05,1.2854533374663963e-05,0.1356850531828454
