Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(3),J_total_phosphorus
29.8,0.0004288509591658696,4.0341653522390276e-05,3.112634401436471e-06,1.6722827472233648e-06,1.4086533721022962e-07,0.0008577019183317392,8.068330704478055e-05,1.0033696483340189e-05,6.225268802872942e-06,4.225960116306889e-07,0.0009550667866743636
29.85,0.00042543144492557873,3.999350936261191e-05,3.0855719696275515e-06,1.6520809948715799e-06,1.3912585199810965e-07,0.0008508628898511575,7.998701872522382e-05,9.912485969229479e-06,6.171143939255103e-06,4.1737755599432893e-07,0.0009473509160408602
29.900000000000002,0.00042204263015114,3.964879269702624e-05,3.058778302975338e-06,1.6321515315182618e-06,1.3741023204958894e-07,0.00084408526030228,7.929758539405248e-05,9.79290918910957e-06,6.117556605950676e-06,4.1223069614876685e-07,0.0009397055421875415
29.950000000000003,0.000418684211680581,3.930746585886868e-05,3.0322504178935907e-06,1.612490310907633e-06,1.3571811824396198e-07,0.000837368423361162,7.861493171773736e-05,9.674941865445799e-06,6.0645008357871815e-06,4.071543547318859e-07,0.0009321299521348642
30.0,0.00041535588957694727,3.896949163503937e-05,3.005985367150143e-06,1.5930933524338154e-06,1.3404915732582387e-07,0.0008307117791538945,7.793898327007875e-05,9.558560114602893e-06,6.011970734300286e-06,4.0214747197747165e-07,0.0009246234407448541
30.05,0.00041205736709209984,3.863483326021298e-05,2.9799802393885737e-06,1.5739567399872599e-06,1.3240300180199393e-07,0.0008241147341841997,7.726966652042596e-05,9.44374043992356e-06,5.959960478777147e-06,3.9720900540598177e-07,0.0009171853106287323
30.1,0.0004087883506309338,3.830345441102981e-05,2.9542321586565878e-06,1.5550766208229906e-06,1.3077930984037552e-07,0.0008175767012618676,7.660690882205962e-05,9.330459724937943e-06,5.9084643173131755e-06,3.923379295211266e-07,0.0009098148720556995
30.150000000000002,0.0004055485497160082,3.797531920036659e-05,2.928738283940969e-06,1.5364492044501942e-06,1.2917774517071255e-07,0.0008110970994320164,7.595063840073319e-05,9.218695226701165e-06,5.857476567881938e-06,3.875332355121377e-07,0.0009025114428628449
30.200000000000003,0.00040233767695258644,3.76503921716862e-05,2.903495808709033e-06,1.518070761542745e-06,1.275979769872038e-07,0.0008046753539051729,7.53007843433724e-05,9.108424569256471e-06,5.806991617418066e-06,3.827939309616114e-07,0.0008952743483661814
30.25,0.00039915544799408063,3.7328638293464984e-05,2.8785019604564766e-06,1.4999376228702384e-06,1.260396798529393e-07,0.0007983108959881613,7.465727658692997e-05,8.99962573722143e-06,5.757003920912953e-06,3.7811903955881787e-07,0.0008881029212727845
30.3,0.000396001581507895,3.701002295369656e-05,2.8537540002615266e-06,1.4820461782491098e-06,1.2450253360612242e-07,0.00079200316301579,7.402004590739312e-05,8.892277069494659e-06,5.707508000523053e-06,3.735076008183673e-07,0.0008809965015940191
30.35,0.00039287579914166625,3.6694511954471266e-05,2.8292492223453167e-06,1.4643928755134606e-06,1.2298622326804284e-07,0.0007857515982833325,7.338902390894253e-05,8.786357253080763e-06,5.658498444690633e-06,3.689586698041285e-07,0.0008739544365598506
30.400000000000002,0.0003897778254898922,3.6382071506629724e-05,2.8049849536383704e-06,1.446974219505163e-06,1.2149043895276342e-07,0.0007795556509797844,7.276414301325945e-05,8.681845317030978e-06,5.609969907276741e-06,3.6447131685829027e-07,0.0008669760805342098
30.450000000000003,0.0003867073880609479,3.6072668224489884e-05,2.780958553353126e-06,1.4297867710828833e-06,1.200148757784897e-07,0.0007734147761218957,7.214533644897977e-05,8.578720626497299e-06,5.561917106706252e-06,3.600446273354691e-07,0.0008600607949314146
30.5,0.0003836642172444826,3.576626912064624e-05,2.7571674125624057e-06,1.412827146149632e-06,1.1855923378058734e-07,0.0007673284344889652,7.153253824129248e-05,8.476962876897792e-06,5.5143348251248115e-06,3.55677701341762e-07,0.000853207948133622
30.55,0.00038064804627919356,3.546284160084025e-05,2.7336089537837407e-06,1.39609201469847e-06,1.1712321782621547e-07,0.0007612960925583871,7.09256832016805e-05,8.37655208819082e-06,5.467217907567481e-06,3.513696534786464e-07,0.0008464169154093046
30.6,0.00037765861122097407,3.5162353458901064e-05,2.710280630569477e-06,1.3795780998760226e-06,1.1570653753054293e-07,0.0007553172224419481,7.032470691780213e-05,8.277468599256136e-06,5.420561261138954e-06,3.471196125916288e-07,0.000839687078832737
30.650000000000002,0.00037469565091142803,3.486477287175536e-05,2.687179927102565e-06,1.3632821770634245e-06,1.1430890717451813e-07,0.0007493913018228561,6.972954574351072e-05,8.179693062380548e-06,5.37435985420513e-06,3.429267215235544e-07,0.0008330178272044762
30.700000000000003,0.00037175890694674977,3.45700683945054e-05,2.66430435779796e-06,1.3472010729743635e-06,1.1293004562416183e-07,0.0007435178138934995,6.91401367890108e-05,8.083206437846181e-06,5.32860871559592e-06,3.387901368724855e-07,0.0008264085559728249
30.75,0.0003688481236469636,3.427820895557438e-05,2.6416514669095473e-06,1.3313316647698811e-06,1.1156967625134962e-07,0.0007376962472939272,6.855641791114876e-05,7.987989988619287e-06,5.283302933819095e-06,3.347090287540488e-07,0.0008198586671562684
30.8,0.0003659630480255183,3.3989163851917924e-05,2.619218828142507e-06,1.3156708791895908e-06,1.102275268560582e-07,0.0007319260960510366,6.797832770383585e-05,7.894025275137546e-06,5.238437656285014e-06,3.306825805681746e-07,0.0008133675692668631
30.85,0.000363103429759235,3.370290274430112e-05,2.597004044271061e-06,1.3002156916989995e-06,1.0890332959004712e-07,0.00072620685951847,6.740580548860225e-05,7.801294150193996e-06,5.194008088542122e-06,3.2670998877014136e-07,0.0008069346772345786
30.900000000000002,0.00036026902115860067,3.341939565263979e-05,2.5750047467614906e-06,1.284963125652596e-06,1.07596820881945e-07,0.0007205380423172013,6.683879130527957e-05,7.709778753915576e-06,5.150009493522981e-06,3.22790462645835e-07,0.0008005594123325653
30.950000000000003,0.0003574595771384061,3.313861295140526e-05,2.5532185954003787e-06,1.2699102514724135e-06,1.0630774136371459e-07,0.0007149191542768122,6.627722590281053e-05,7.619461508834481e-06,5.106437190800757e-06,3.1892322409114376e-07,0.0007942412021033491
31.0,0.00035467485518872336,3.2860525365091824e-05,2.5316432779279824e-06,1.2550541858417479e-06,1.050358357984699e-07,0.0007093497103774467,6.572105073018365e-05,7.530325115050488e-06,5.063286555855965e-06,3.151075073954097e-07,0.0007879794802859323
31.05,0.0003519146153462176,3.2585103963745647e-05,2.5102765096766643e-06,1.2403920909137333e-06,1.0378085300961769e-07,0.0007038292306924352,6.517020792749129e-05,7.4423525454824e-06,5.0205530193533286e-06,3.1134255902885306e-07,0.0007817736867437911
31.1,0.00034917862016579264,3.231232015855481e-05,2.4891160332143265e-06,1.2259211735344941e-06,1.025425458112991e-07,0.0006983572403315853,6.462464031710962e-05,7.355527041206965e-06,4.978232066428653e-06,3.076276374338973e-07,0.0007756232673937645
31.150000000000002,0.00034646663469256226,3.204214569749902e-05,2.4681596179927454e-06,1.2116386844805666e-06,1.0132067094010477e-07,0.0006929332693851245,6.408429139499803e-05,7.2698321068834e-06,4.936319235985491e-06,3.039620128203143e-07,0.0007695276741358117
31.200000000000003,0.00034377842643414634,3.17745526610585e-05,2.4474050600007583e-06,1.1975419177103276e-06,1.0011498898803923e-07,0.0006875568528682927,6.3549105322117e-05,7.185251506261966e-06,4.894810120001517e-06,3.003449669641177e-07,0.0007634863647836373
31.25,0.0003411137653332872,3.15095134579812e-05,2.4268501814222273e-06,1.1836282096291464e-06,9.892526433671022e-08,0.0006822275306665744,6.30190269159624e-05,7.101769257774878e-06,4.853700362844455e-06,2.9677579301013065e-07,0.0007574988029961662
31.3,0.00033847242374078116,3.124700082110721e-05,2.4064928302986996e-06,1.1698949383679878e-06,9.775126509271907e-08,0.0006769448474815623,6.249400164221442e-05,7.0193696302079265e-06,4.812985660597399e-06,2.932537952781572e-07,0.0007515644582098602
31.35,0.00033585417638872525,3.098698780325007e-05,2.386330880196722e-06,1.1563395230752175e-06,9.659276302422961e-08,0.0006717083527774505,6.197397560650014e-05,6.938037138451305e-06,4.772661760393444e-06,2.8977828907268885e-07,0.0007456828055718681
31.400000000000002,0.0003332588003640704,3.072944777313363e-05,2.3663622298797102e-06,1.1429594232213316e-06,9.544953349869114e-08,0.0006665176007281408,6.145889554626726e-05,6.85775653932799e-06,4.7327244597594204e-06,2.863486004960734e-07,0.0007398533258739916
31.450000000000003,0.00033068607508248137,3.0474354411384043e-05,2.346584802984333e-06,1.1297521379163726e-06,9.432135542169454e-08,0.0006613721501649627,6.0948708822768086e-05,6.778512827498235e-06,4.693169605968666e-06,2.829640662650836e-07,0.0007340755054874628
31.5,0.00032813578226249866,3.022168170657591e-05,2.3269965477013325e-06,1.1167152052397796e-06,9.320801117693916e-08,0.0006562715645249973,6.044336341315182e-05,6.700291231438678e-06,4.653993095402665e-06,2.7962403353081747e-07,0.0007283488362985214
31.55,0.00032560770589999753,2.9971403951331892e-05,2.307595436460717e-06,1.1038462015824253e-06,9.210928656728851e-08,0.0006512154117999951,5.9942807902663785e-05,6.623077209494551e-06,4.615190872921434e-06,2.7632785970186553e-07,0.0007226728156447767
31.6,0.0003231016322429438,2.972349573847509e-05,2.288379465621278e-06,1.091142741000617e-06,9.10249707568954e-08,0.0006462032644858877,5.944699147695018e-05,6.546856446003702e-06,4.576758931242556e-06,2.730749122706862e-07,0.0007170469462523548
31.650000000000002,0.00032061734976643943,2.9477931957233264e-05,2.269346655164344e-06,1.078602474581811e-06,8.995485621437395e-08,0.0006412346995328789,5.895586391446653e-05,6.471614847490866e-06,4.538693310328688e-06,2.6986456864312184e-07,0.000711470736173808
31.700000000000003,0.00031815464914805656,2.9234687789494322e-05,2.250495048391732e-06,1.0662230898218253e-06,8.889873865699921e-08,0.0006363092982961131,5.8469375578988644e-05,6.3973385389309514e-06,4.500990096783464e-06,2.6669621597099766e-07,0.0007059436987267872
31.75,0.00031571332324345665,2.8993738706112283e-05,2.231822711627827e-06,1.0540023100133246e-06,8.785641699591498e-08,0.0006314266464869133,5.7987477412224566e-05,6.324013860079948e-06,4.463645423255654e-06,2.635692509877449e-07,0.0007004653524334612
31.8,0.00031329316706228964,2.8755060463262945e-05,2.213327733925722e-06,1.0419378936453553e-06,8.68276932823296e-08,0.0006265863341245793,5.751012092652589e-05,6.251627361872131e-06,4.426655467851444e-06,2.604830798469888e-07,0.0006950352209606759
31.85,0.0003108939777443729,2.851862909884877e-05,2.1950082267773883e-06,1.0300276338137279e-06,8.581237265468201e-08,0.0006217879554887458,5.703725819769754e-05,6.180165802882368e-06,4.390016453554777e-06,2.5743711796404603e-07,0.0006896528330608445
31.900000000000002,0.00030851555453614344,2.8284420928951978e-05,2.176862323827779e-06,1.0182693576420207e-06,8.481026328675809e-08,0.0006170311090722869,5.6568841857903956e-05,6.109616145852124e-06,4.353724647655558e-06,2.5443078986027423e-07,0.0006843177225135588
31.950000000000003,0.000306157698767382,2.8052412544335405e-05,2.15888818059284e-06,1.0066609257130152e-06,8.382117633673994e-08,0.000612315397534764,5.610482508867081e-05,6.039965554278092e-06,4.31777636118568e-06,2.514635290102198e-07,0.000679029428067909
32.0,0.0003038202138282059,2.7822580806990365e-05,2.1410839741813597e-06,9.952002315103553e-07,8.284492589717034e-08,0.0006076404276564118,5.564516161398073e-05,5.971201389062132e-06,4.2821679483627195e-06,2.48534777691511e-07,0.0006737874933855089
32.050000000000004,0.00030150290514632577,2.759490284673077e-05,2.1234479030205953e-06,9.838852008702276e-07,8.188132894581398e-08,0.0006030058102926515,5.518980569346154e-05,5.903311205221365e-06,4.2468958060411906e-06,2.4564398683744197e-07,0.0006685914669842131
32.1,0.0002992055801645671,2.7369356057833203e-05,2.1059781865856544e-06,9.727137914428932e-07,8.093020529740041e-08,0.0005984111603291342,5.4738712115666406e-05,5.836282748657359e-06,4.211956373171309e-06,2.4279061589220127e-07,0.0006634409021825215
32.15,0.0002969280483186467,2.7145918095721634e-05,2.0886730651325188e-06,9.616839921638435e-07,7.99913775562287e-08,0.0005938560966372934,5.429183619144327e-05,5.770103952983061e-06,4.1773461302650375e-06,2.3997413266868614e-07,0.0006583353570446534
32.2,0.00029467012101520846,2.6924566873696867e-05,2.0715307994347206e-06,9.507938227344351e-07,7.906467106962063e-08,0.0005893402420304169,5.3849133747393734e-05,5.70476293640661e-06,4.143061598869441e-06,2.3719401320886188e-07,0.0006532743943262955
32.25,0.00029243161161011174,2.6705280559709755e-05,2.054549670523589e-06,9.400413331118035e-07,7.814991388220486e-08,0.0005848632232202235,5.341056111941951e-05,5.640247998670821e-06,4.109099341047178e-06,2.3444974164661457e-07,0.0006482575814210077
32.300000000000004,0.0002902123353869666,2.6488037573177284e-05,2.037727979431995e-06,9.294246030078651e-07,7.724693669101517e-08,0.0005804246707739332,5.297607514635457e-05,5.57654761804719e-06,4.07545595886399e-06,2.3174081007304548e-07,0.000643284490307272
32.35,0.00028801210953592095,2.6272816581841667e-05,2.0210640469416023e-06,9.189417413972705e-07,7.63555728013902e-08,0.0005760242190718419,5.2545633163683334e-05,5.513650448383623e-06,4.042128093883205e-06,2.290667184041706e-07,0.0006383546974961962
32.4,0.0002858307531326869,2.605959649867094e-05,2.0045562133335083e-06,9.085908860340958e-07,7.54756580836564e-08,0.0005716615062653738,5.211919299734188e-05,5.451545316204574e-06,4.009112426667017e-06,2.264269742509692e-07,0.0006334677839798383
32.45,0.00028366808711781166,2.5848356478801228e-05,1.9882028381422755e-06,8.983702029771386e-07,7.460703093058146e-08,0.0005673361742356233,5.1696712957602455e-05,5.390221217862832e-06,3.976405676284551e-06,2.238210927917444e-07,0.0006286233351801649
32.5,0.00028152393427618663,2.5639075916519808e-05,1.9720022999132916e-06,8.882778861236442e-07,7.374953221558334e-08,0.0005630478685523733,5.1278151833039616e-05,5.329667316741866e-06,3.944004599826583e-06,2.2124859664675e-07,0.0006238209408986281
32.550000000000004,0.0002793981192167893,2.5431734442288064e-05,1.9559529959633817e-06,8.78312156751285e-07,7.290300525167909e-08,0.0005587962384335786,5.086346888457613e-05,5.2698729405077105e-06,3.911905991926763e-06,2.1870901575503729e-07,0.0006190601952663442
32.6,0.0002772904683526624,2.5226311919804546e-05,1.9400533421446853e-06,8.684712630682736e-07,7.206729575116231e-08,0.0005545809367053248,5.045262383960909e-05,5.210827578409641e-06,3.880106684289371e-06,2.1620188725348692e-07,0.0006143406966948864
32.65,0.0002752008098811185,2.5022788443106683e-05,1.9243017726116836e-06,8.587534797714112e-07,7.124225178599216e-08,0.000550401619762237,5.0045576886213366e-05,5.152520878628467e-06,3.848603545223367e-06,2.1372675535797648e-07,0.0006096620478276601
32.7,0.0002731289737641754,2.482114433371132e-05,1.908696739591389e-06,8.491571076119592e-07,7.04277237488839e-08,0.0005462579475283508,4.964228866742264e-05,5.094942645671755e-06,3.817393479182778e-06,2.1128317124665172e-07,0.0006050238554918746
32.75,0.00027107479170921566,2.4621360137793248e-05,1.8932367131566264e-06,8.396804729691685e-07,6.962356431508564e-08,0.0005421495834184313,4.9242720275586496e-05,5.038082837815011e-06,3.7864734263132527e-06,2.088706929452569e-07,0.0006004257306510913
32.800000000000004,0.00026903809714986593,2.4423416623400933e-05,1.877920181002345e-06,8.303219274313113e-07,6.882962840482777e-08,0.0005380761942997319,4.8846833246801865e-05,4.981931564587868e-06,3.75584036200469e-06,2.064888852144833e-07,0.0005958672883583408
32.85,0.00026701872522709945,2.4227294777709597e-05,1.8627456482249668e-06,8.210798473841056e-07,6.804577314643582e-08,0.0005340374504541989,4.8454589555419194e-05,4.926479084304634e-06,3.7254912964499337e-06,2.0413731943930746e-07,0.0005913481477098119
32.9,0.00026501651277055163,2.4032975804310303e-05,1.8477116371046696e-06,8.119526336063551e-07,6.727185784009015e-08,0.0005300330255411033,4.8065951608620606e-05,4.871715801638131e-06,3.6954232742093393e-06,2.0181557352027048e-07,0.0005868679317990917
32.95,0.00026303129828005256,2.3840441120535247e-05,1.8328166868906105e-06,8.029387108726997e-07,6.650774392222336e-08,0.0005260625965601051,4.768088224107049e-05,4.817632265236198e-06,3.665633373781221e-06,1.9952323176667006e-07,0.0005824262676719597
33.0,0.0002610629219073713,2.3649672354818437e-05,1.8180593535890308e-06,7.940365275633315e-07,6.57532949305426e-08,0.0005221258438147426,4.7299344709636875e-05,4.764219165379989e-06,3.6361187071780616e-06,1.972598847916278e-07,0.0005780227862817292
33.050000000000004,0.0002591112254381668,2.3460651344091034e-05,1.8034382097541788e-06,7.852445552805312e-07,6.50083764696641e-08,0.0005182224508763336,4.692130268818207e-05,4.711467331683188e-06,3.6068764195083577e-06,1.9502512940899227e-07,0.0005736571224451162
33.1,0.0002571760522741498,2.3273360131211526e-05,1.7889518442820643e-06,7.765612884719315e-07,6.427285617735066e-08,0.0005143521045482996,4.654672026242305e-05,4.659367730831588e-06,3.5779036885641285e-06,1.92818568532052e-07,0.0005693289147986505
33.15,0.00025525724741544506,2.3087780962429428e-05,1.774598862206939e-06,7.679852440603408e-07,6.354660369133836e-08,0.0005105144948308901,4.6175561924858855e-05,4.607911464362044e-06,3.549197724413878e-06,1.9063981107401508e-07,0.0005650378057555989
33.2,0.00025335465744315803,2.2903896284882742e-05,1.7603778845005195e-06,7.595149610800377e-07,6.28294906167434e-08,0.0005067093148863161,4.5807792569765484e-05,4.5570897664802265e-06,3.520755769001039e-06,1.8848847185023018e-07,0.000560783441463413
33.25,0.00025146813050214167,2.2721688744128426e-05,1.7462875478738912e-06,7.511490003194021e-07,6.212139049403819e-08,0.0005029362610042833,4.544337748825685e-05,4.506894001916413e-06,3.4925750957477825e-06,1.8636417148211456e-07,0.0005565654717616864
33.300000000000004,0.0002495975162839574,2.254114118170511e-05,1.7323265045820371e-06,7.428859439697529e-07,6.142217876758425e-08,0.0004991950325679147,4.508228236341022e-05,4.457315663818518e-06,3.4646530091640743e-06,1.8426653630275274e-07,0.0005523835501406104
33.35,0.0002477426660100352,2.236223663272834e-05,1.718493422231002e-06,7.347243952803074e-07,6.073173275471414e-08,0.0004954853320200704,4.472447326545668e-05,4.408346371681844e-06,3.436986844462004e-06,1.821951982641424e-07,0.0005482373336999352
33.4,0.0002459034324150227,2.2184958323517048e-05,1.704786983587594e-06,7.266629782191123e-07,6.004993161535052e-08,0.0004918068648300454,4.4369916647034097e-05,4.3599778693146734e-06,3.409573967175188e-06,1.8014979484605158e-07,0.0005441264831084154
33.45,0.0002440796697303263,2.2009289669251505e-05,1.6912058863916447e-06,7.187003371398647e-07,5.937665632215269e-08,0.0004881593394606526,4.401857933850301e-05,4.312202022839188e-06,3.3824117727832894e-06,1.7812996896645807e-07,0.0005400506625637447
33.5,0.0002422712336678419,2.1835214271662022e-05,1.6777488431707632e-06,7.108351364545007e-07,5.871178963118246e-08,0.0004845424673356838,4.3670428543324044e-05,4.265010818727005e-06,3.3554976863415264e-06,1.7613536889354738e-07,0.0005360095397529699
33.550000000000004,0.00024047798140386758,2.1662715916747753e-05,1.6644145810575325e-06,7.030660603114375e-07,5.8055216053076284e-08,0.00048095596280773516,4.3325431833495506e-05,4.2183963618686255e-06,3.328829162115065e-06,1.7416564815922885e-07,0.0005320027858133736
33.6,0.0002386997715632049,2.149177857252579e-05,1.6512018416091645e-06,6.95391812279387e-07,5.740682182471768e-08,0.0004773995431264098,4.298355714505158e-05,4.172350873676322e-06,3.302403683218329e-06,1.7222046547415304e-07,0.0005280300752938302
33.65,0.00023693646420343725,2.1322386386809406e-05,1.6381093806295178e-06,6.878111150366096e-07,5.67664948813994e-08,0.0004738729284068745,4.264477277361881e-05,4.126866690219657e-06,3.2762187612590356e-06,1.7029948464419822e-07,0.0005240910861166162
33.7,0.00023518792079939082,2.1154523685015604e-05,1.6251359679934964e-06,6.803227100655316e-07,5.613412482946623e-08,0.00047037584159878164,4.230904737003121e-05,4.08193626039319e-06,3.250271935986993e-06,1.684023744883987e-07,0.0005201854995396814
33.75,0.00023345400422777223,2.0988174968001394e-05,1.6122803874737715e-06,6.729253573526183e-07,5.550960291943027e-08,0.00046690800845554446,4.197634993600279e-05,4.037552144115709e-06,3.224560774947543e-06,1.665288087582908e-07,0.0005163130001193688
33.800000000000004,0.00023173457875197951,2.082332490992811e-05,1.5995414365697815e-06,6.656178350933942e-07,5.489282201954823e-08,0.00046346915750395903,4.164664981985622e-05,3.993707010560365e-06,3.199082873139563e-06,1.6467846605864468e-07,0.0005124732756735736
33.85,0.00023002951000708954,2.0659958356153983e-05,1.586917926339021e-06,6.583989394025434e-07,5.42836765898554e-08,0.0004600590200141791,4.131991671230797e-05,3.95039363641526e-06,3.173835852678042e-06,1.628510297695662e-07,0.0005086660172453501
33.9,0.00022833866498501326,2.049806032115387e-05,1.57440868123053e-06,6.512674840289637e-07,5.368206265664411e-08,0.0004566773299700265,4.099612064230774e-05,3.907604904173782e-06,3.14881736246106e-06,1.6104618796993233e-07,0.000504890919066939
33.95,0.0002266619120198222,2.0337615986466372e-05,1.5620125389206028e-06,6.442223000757111e-07,5.3087877787381673e-08,0.0004533238240396444,4.0675231972932744e-05,3.865333800454267e-06,3.1240250778412057e-06,1.5926363336214503e-07,0.0005011476785242347
34.0,0.0002249991207732424,2.0178610698667694e-05,1.5497283501506608e-06,6.372622357247337e-07,5.250102106605896e-08,0.0004499982415464848,4.035722139733539e-05,3.823573414348402e-06,3.0994567003013216e-06,1.5750306319817688e-07,0.000497435996121668
34.050000000000004,0.00022335016222031081,2.0021029967371673e-05,1.537554978567248e-06,6.303861559662968e-07,5.192139306895994e-08,0.00044670032444062163,4.0042059934743346e-05,3.782316935797781e-06,3.075109957134496e-06,1.557641792068798e-07,0.000493755575447504
34.1,0.00022171490863519876,1.986485946325617e-05,1.5254913005641596e-06,6.235929423330401e-07,5.134889584084759e-08,0.00044342981727039753,3.972971892651234e-05,3.7415576539982405e-06,3.050982601128319e-06,1.5404668752254276e-07,0.000490106123139559
34.15,0.00022009323357719305,1.9710085016114794e-05,1.5135362051266208e-06,6.168814926385516e-07,5.078343287155553e-08,0.0004401864671543861,3.942017003222959e-05,3.7012889558313098e-06,3.0270724102532415e-06,1.523502986146666e-07,0.00048648734885131493
34.2,0.00021848501187683885,1.955669261293415e-05,1.5016885936775344e-06,6.102507207203999e-07,5.022490907298039e-08,0.0004369700237536777,3.91133852258683e-05,3.6615043243223994e-06,3.003377187355069e-06,1.5067472721894116e-07,0.00048289896521844244
34.25,0.00021689011962224006,1.940466839599607e-05,1.4899473799257462e-06,6.036995561875343e-07,4.967323075646662e-08,0.0004337802392444801,3.880933679199214e-05,3.6221973371252057e-06,2.9798947598514924e-06,1.4901969226939988e-07,0.0004793406878257184
34.300000000000004,0.00021530843414551315,1.9253998661004234e-05,1.4783114897162851e-06,5.972269441719647e-07,4.912830561057566e-08,0.0004306168682910263,3.850799732200847e-05,3.5833616650317883e-06,2.9566229794325702e-06,1.47384916831727e-07,0.00047581223517433085
34.35,0.00021373983400939825,1.9104669855235386e-05,1.4667798608825961e-06,5.908318450846659e-07,4.8590042679235006e-08,0.0004274796680187965,3.820933971047077e-05,3.5449910705079957e-06,2.9335597217651923e-06,1.45770128037705e-07,0.0004723133286495782
34.4,0.00021218419899401877,1.8956668575714196e-05,1.4553514431006822e-06,5.845132343756012e-07,4.805835234025738e-08,0.00042436839798803755,3.791333715142839e-05,3.5070794062536075e-06,2.9107028862013643e-06,1.4417505702077213e-07,0.0004688436924889417
34.45,0.0002106414100837937,1.880998156741194e-05,1.4440251977451722e-06,5.782701022978154e-07,4.753314628422534e-08,0.0004212828201675874,3.761996313482388e-05,3.4696206137868927e-06,2.8880503954903445e-06,1.4259943885267603e-07,0.0004654030537505412
34.5,0.0002091113494544983,1.8664595721468472e-05,1.4328000977472731e-06,5.721014536755132e-07,4.701433749373445e-08,0.0004182226989089966,3.7329191442936944e-05,3.4326087220530794e-06,2.8656001954945462e-06,1.4104301248120335e-07,0.00046199114228196234
34.550000000000004,0.0002075939004604693,1.8520498073436958e-05,1.4216751274545642e-06,5.660063076760414e-07,4.6501840222986906e-08,0.0004151878009209386,3.7040996146873916e-05,3.3960378460562485e-06,2.8433502549091284e-06,1.3950552066896072e-07,0.00045860769068944686
34.6,0.00020608894762195844,1.83776758015516e-05,1.4106492824926442e-06,5.599836975857283e-07,4.599556997773199e-08,0.0004121778952439169,3.67553516031032e-05,3.35990218551437e-06,2.8212985649852885e-06,1.3798670993319598e-07,0.00045525243430745297
34.65,0.00020459637661262613,1.8236116225017366e-05,1.3997215696285608e-06,5.540326705894825e-07,4.549544349554482e-08,0.00040919275322525225,3.647223245003473e-05,3.3241960235368947e-06,2.7994431392571217e-06,1.3648633048663446e-07,0.0004519251111685676
34.7,0.00020311607424717873,1.8095806802321985e-05,1.3888910066360376e-06,5.481522875541064e-07,4.500137872643811e-08,0.00040623214849435746,3.619161360464397e-05,3.2889137253246386e-06,2.7777820132720752e-06,1.3500413617931433e-07,0.00044862546197377745
34.75,0.00020164792846914594,1.7956735129569687e-05,1.3781566221624584e-06,5.423416228152484e-07,4.4513294813801605e-08,0.0004032958569382919,3.5913470259139375e-05,3.254049736891491e-06,2.7563132443249167e-06,1.3353988444140482e-07,0.000445353230063089
34.800000000000004,0.00020019182833879435,1.781888893883617e-05,1.3675174555975628e-06,5.365997639679189e-07,4.4031112075661815e-08,0.0004003836566775887,3.563777787767234e-05,3.2195985838075135e-06,2.7350349111951257e-06,1.3209333622698545e-07,0.0004421081613864907
34.85,0.00019874766402118077,1.7682256096545017e-05,1.3569725569438773e-06,5.309258116605301e-07,4.3554751986257846e-08,0.00039749532804236155,3.536451219309003e-05,3.1855548699631803e-06,2.7139451138877545e-06,1.3066425595877354e-07,0.0004388900044752613
34.9,0.0001973153267743377,1.7546824601864677e-05,1.346520986688806e-06,5.25318879392368e-07,4.308413715792638e-08,0.0003946306535486754,3.5093649203729353e-05,3.1519132763542077e-06,2.693041973377612e-06,1.2925241147377912e-07,0.00043569851041361035
34.95,0.00019589470893759407,1.7412582585126234e-05,1.3361618156783945e-06,5.197780933144567e-07,4.2619191323292e-08,0.00039178941787518815,3.482516517025247e-05,3.11866855988674e-06,2.672323631356789e-06,1.2785757396987598e-07,0.00043253343281065404
35.0,0.00019448570392002832,1.7279518306261437e-05,1.3258941249927357e-06,5.143025920337479e-07,4.2159839317755046e-08,0.00038897140784005665,3.4559036612522874e-05,3.0858155522024873e-06,2.6517882499854714e-06,1.2647951795326515e-07,0.00042939452777272075
35.050000000000004,0.00019308820618904943,1.7147620153260586e-05,1.3157170058229742e-06,5.088915264205663e-07,4.1706007062272706e-08,0.00038617641237809886,3.429524030652117e-05,3.053349158523398e-06,2.6314340116459483e-06,1.251180211868181e-07,0.0004262815538759762
35.1,0.00019170211125911014,1.7016876640650423e-05,1.3056295593499233e-06,5.035440594192725e-07,4.125762154642989e-08,0.00038340422251822027,3.4033753281300845e-05,3.0212643565156348e-06,2.6112591186998466e-06,1.2377286463928966e-07,0.00042319427213937587
35.15,0.00019032731568054432,1.688727640799124e-05,1.295630896624236e-06,4.982593658620638e-07,4.081461081179159e-08,0.00038065463136108865,3.377455281598248e-05,2.989556195172383e-06,2.591261793248472e-06,1.2244383243537478e-07,0.0004201324459979274
35.2,0.00018896371702853233,1.6758808218393362e-05,1.2857201384481334e-06,4.930366322858758e-07,4.037690393553426e-08,0.00037792743405706467,3.3517616436786725e-05,2.958219793715255e-06,2.5714402768962668e-06,1.2113071180660278e-07,0.0004170958412762695
35.25,0.00018761121389219065,1.6631460957052605e-05,1.275896415258666e-06,4.878750567523212e-07,3.994443101434963e-08,0.0003752224277843813,3.326292191410521e-05,2.927250340513927e-06,2.551792830517332e-06,1.1983329304304888e-07,0.00041408422616256085
